date,symbol,open,high,low,close,volume,stage,weekly_stage,sma_20,sma_50,sma_100,sma_200,ema_20,ema_50,rsi_14,atr_14,volume_ratio_20d,relative_strength,trailing_stop,eps_growth_pct,sales_growth_pct,roe_pct,debt_to_equity,turnover_cr
2025-02-17,ADANIPOWER,96.12,98.98,94.43,98.05,19312090,STAGE_4,STAGE_4,100.9515,102.67119999999998,109.6258,123.78655,100.70974140094076,103.57968457146225,28.51,3.3921428571428547,0.8429104082877366,69.0225,0,0.0,0.0,0.0,0.0,
2025-02-17,ALKEM,4655.0,4804.95,4570.0,4794.3,231449,STAGE_3,STAGE_3,4972.0775,5242.248,5545.849499999999,5496.206000000001,4964.422696698225,5193.564006309242,40.43,174.6178571428571,1.298328517520639,52.0881,0,0.0,0.0,0.0,0.0,
2025-02-17,AMBER,5798.0,5924.05,5630.05,5779.85,905638,STAGE_3,STAGE_3,6532.469999999999,6765.133000000001,6284.061,5244.3085,6496.784410571479,6565.537916543081,34.81,357.3321428571429,1.0946145555629552,69.4355,0,0.0,0.0,0.0,0.0,
2025-02-17,ANANDRATHI,1824.97,1824.97,1756.32,1807.28,171138,STAGE_4,STAGE_4,1829.4645,1945.384,1984.4526,1961.6961000000001,1849.3665083612623,1910.6342588823268,58.36,58.125000000000036,1.180694447414881,59.7063,0,0.0,0.0,0.0,0.0,
2025-02-17,APARINDS,6050.0,6537.0,6050.0,6472.5,193495,STAGE_3,STAGE_3,7524.8075,9175.516000000001,9446.3155,8999.26825,7526.395759085323,8581.129241694145,29.48,410.83214285714274,0.8069746094621574,9.0408,0,0.0,0.0,0.0,0.0,
2025-02-17,APLAPOLLO,1306.75,1343.0,1272.7,1333.75,655880,STAGE_3,STAGE_3,1450.7075,1515.8940000000002,1521.57,1518.7667499999998,1428.1137297455748,1482.0241094038054,26.47,60.27142857142859,1.502312059817619,62.5975,0,0.0,0.0,0.0,0.0,
2025-02-17,APOLLO,112.5,115.5,109.51,113.3,6344961,STAGE_3,STAGE_3,126.26199999999999,119.27799999999999,109.1764,108.55125,123.53167843790906,120.01824818358507,40.01,9.156428571428568,0.832963868811572,97.0629,0,0.0,0.0,0.0,0.0,
2025-02-17,APOLLOHOSP,6150.0,6317.0,6150.0,6300.2,482329,STAGE_3,STAGE_3,6691.005,6971.521000000001,6992.368,6704.191499999999,6648.841590437408,6839.846689169774,28.09,180.6321428571429,1.2277399603038492,71.0877,0,0.0,0.0,0.0,0.0,
2025-02-17,ASHAPURMIN,434.8,434.8,393.4,393.4,799330,STAGE_3,STAGE_3,482.53999999999996,456.176,374.9787,365.2860999999999,464.671644582198,444.39207000386307,30.48,30.453571428571422,1.8789903244915422,99.5411,0,0.0,0.0,0.0,0.0,
2025-02-17,ASHOKLEY,106.5,112.25,104.68,111.81,41594672,STAGE_3,STAGE_3,104.89000000000001,108.0512,109.8843,113.6642,106.25582641437028,107.57782268482138,61.74,4.570714285714286,2.1086371747407213,85.452,0,0.0,0.0,0.0,0.0,
2025-02-17,ASIANPAINT,2231.3,2260.0,2226.05,2250.85,923900,STAGE_4,STAGE_4,2266.655,2291.394,2556.176,2785.0895,2265.385636825515,2338.1565507931564,53.27,64.51071428571429,0.630572730872357,61.8632,0,0.0,0.0,0.0,0.0,
2025-02-17,ASTRAL,1321.25,1395.0,1305.55,1384.5,1279401,STAGE_4,STAGE_4,1456.2575,1573.2720000000002,1699.9030000000002,1911.2469999999998,1452.8091491009607,1550.6584200296193,36.14,50.57500000000006,2.24638529164841,34.2818,0,0.0,0.0,0.0,0.0,
2025-02-17,ATGL,573.7,579.35,560.85,574.45,574202,STAGE_4,STAGE_4,621.6825000000001,667.12,696.1065,792.2647499999999,620.5773196960839,656.6567632092411,31.44,22.424999999999986,0.7949120820193576,48.7838,0,0.0,0.0,0.0,0.0,
2025-02-17,AUBANK,534.95,535.15,516.7,522.05,3180759,STAGE_4,STAGE_4,581.2625,575.986,606.629,631.69975,572.2340348467726,582.6312864045854,16.86,18.225000000000005,0.9422436562771817,56.5856,0,0.0,0.0,0.0,0.0,
2025-02-17,AUROPHARMA,1131.35,1173.0,1109.45,1169.6,699945,STAGE_3,STAGE_3,1171.9875,1215.4209999999998,1292.6709999999998,1323.51525,1174.470813872281,1213.6657009595324,52.1,45.346428571428596,0.8233141846772954,69.0684,0,0.0,0.0,0.0,0.0,
2025-02-17,AXISBANK,992.45,999.65,978.05,992.95,7166803,STAGE_4,STAGE_4,991.5300000000001,1042.579,1104.986,1151.7185,1006.058709064538,1039.1521849114397,54.98,19.16428571428573,0.6917479302599888,54.5204,0,0.0,0.0,0.0,0.0,
2025-02-17,BAJAJ-AUTO,8494.0,8552.05,8382.65,8537.15,224417,STAGE_3,STAGE_3,8705.65,8767.127,9533.8865,9709.7825,8725.923536661448,8892.129027288995,47.1,200.4214285714284,0.5822298440240347,59.1097,0,0.0,0.0,0.0,0.0,
2025-02-17,BAJFINANCE,822.03,848.8,822.03,842.66,8627990,STAGE_2,STAGE_2,805.1985000000001,749.8090000000001,722.1024000000001,710.327,808.4902566289584,765.6080659817762,74.34,26.725714285714268,0.5033009915793528,98.0266,0,0.0,0.0,0.0,0.0,
2025-02-17,BANDHANBNK,134.1,135.62,131.13,132.82,12241001,STAGE_4,STAGE_4,147.744,154.0968,167.6674,182.69545000000002,146.34053193354876,154.1233031791364,26.18,5.1678571428571445,1.6982296280128262,31.8954,0,0.0,0.0,0.0,0.0,
2025-02-17,BANKBARODA,204.98,207.45,200.18,206.96,7113238,STAGE_4,STAGE_4,216.587,230.94979999999998,239.6092,248.56985,216.31032121725005,226.65230006767436,33.3,6.785714285714284,0.6042679958248882,53.5567,0,0.0,0.0,0.0,0.0,
2025-02-17,BDL,1090.0,1109.5,1058.3,1071.9,1085852,STAGE_4,STAGE_4,1201.625,1201.771,1150.2820000000002,1261.74525,1178.5133511736992,1185.0333412679724,32.22,73.87142857142861,0.7898505356913076,93.2997,0,0.0,0.0,0.0,0.0,
2025-02-17,BEL,248.95,250.0,242.6,248.5,24947159,STAGE_3,STAGE_3,270.925,283.094,286.027,289.47425,269.71303663325523,278.4751158410776,41.01,12.928571428571429,0.9329744656292099,58.4672,0,0.0,0.0,0.0,0.0,
2025-02-17,BHARATFORG,1078.35,1088.7,1051.55,1082.65,425715,STAGE_4,STAGE_4,1159.675,1231.626,1322.0234999999998,1454.983,1148.023736071286,1219.267797431161,29.27,43.482142857142875,0.36654681200534983,38.7334,0,0.0,0.0,0.0,0.0,
2025-02-17,BHARTIARTL,1711.75,1716.9,1666.25,1675.55,4906462,STAGE_2,STAGE_2,1655.1775000000002,1625.978,1628.9744999999998,1544.5904999999998,1663.6211630045455,1636.8648730053003,63.58,41.300000000000004,0.8578128932383138,93.0243,0,0.0,0.0,0.0,0.0,
2025-02-17,BHEL,193.31,195.81,188.5,193.47,14215439,STAGE_4,STAGE_4,200.4205,216.873,232.5169,263.4167,202.33459797828513,214.06925411279067,44.84,9.580000000000002,0.8793592929335755,49.151,0,0.0,0.0,0.0,0.0,
2025-02-17,BLISSGVS,128.04,130.0,122.01,125.92,987108,STAGE_3,STAGE_3,148.348,159.045,145.7107,130.21959999999999,146.54014420498564,151.1556391991575,37.79,10.66714285714286,1.0775644141357272,89.0776,0,0.0,0.0,0.0,0.0,
2025-02-17,BOSCHLTD,26820.0,27136.2,26501.05,26911.25,13329,STAGE_3,STAGE_3,28541.3975,31684.86,33855.0395,33346.57075,28588.98589358584,30770.247884647382,29.35,675.2392857142864,0.4554478450882774,29.9679,0,0.0,0.0,0.0,0.0,
2025-02-17,BPCL,251.0,253.55,246.35,252.3,5899597,STAGE_3,STAGE_3,259.31,276.42100000000005,297.08349999999996,310.37025,260.5125026178775,273.7418660318619,44.91,8.064285714285713,0.5801622420463654,55.117,0,0.0,0.0,0.0,0.0,
2025-02-17,BRITANNIA,4934.5,4969.0,4911.9,4963.7,275352,STAGE_3,STAGE_3,5008.42,4897.503000000001,5224.754,5419.566,4959.033827181404,4994.1109891062115,44.8,131.8821428571428,0.5997849415755769,86.0486,0,0.0,0.0,0.0,0.0,
2025-02-17,BSE,1699.83,1744.67,1657.0,1736.23,5759442,STAGE_3,STAGE_3,1821.2969999999998,1832.2948000000001,1657.4714999999999,1280.17985,1807.1090604295898,1775.3801715568368,46.45,86.55428571428574,1.0122019587056457,93.162,0,0.0,0.0,0.0,0.0,
2025-02-17,CANBK,85.61,85.61,83.52,85.09,23885790,STAGE_4,STAGE_4,92.3315,97.1182,100.21700000000001,106.78269999999999,91.89361187553342,95.71337577005775,35.07,3.0921428571428597,1.0190915093065886,52.6847,0,0.0,0.0,0.0,0.0,
2025-02-17,CGPOWER,545.05,587.0,537.1,583.0,4714045,STAGE_3,STAGE_3,603.5975000000001,671.391,712.2165,700.6932499999999,606.812472923892,650.8449843927066,40.78,28.907142857142844,0.9740902021853279,36.9436,0,0.0,0.0,0.0,0.0,
2025-02-17,CHOLAFIN,1365.05,1377.45,1336.45,1356.95,1159828,STAGE_3,STAGE_3,1314.34,1277.508,1318.7325,1358.0194999999999,1328.2028538501256,1302.832630365734,58.11,56.11428571428572,0.5714886851864672,92.9784,0,0.0,0.0,0.0,0.0,
2025-02-17,CIPLA,1457.45,1480.7,1451.3,1474.65,1113888,STAGE_3,STAGE_3,1446.8274999999999,1464.0119999999997,1505.2975,1518.7905,1456.141193503235,1468.475162294639,59.59,37.771428571428565,0.5624302682337563,84.5801,0,0.0,0.0,0.0,0.0,
2025-02-17,COALINDIA,354.2,362.0,349.25,360.1,6017586,STAGE_4,STAGE_4,374.86,382.435,417.4125,455.759,371.878770009243,386.1507420648074,38.89,12.100000000000003,0.9662587972752421,53.7861,0,0.0,0.0,0.0,0.0,
2025-02-17,COFORGE,1546.6,1549.8,1498.83,1536.79,2375535,STAGE_3,STAGE_3,1676.047,1780.7494,1670.4670999999998,1410.4627000000003,1663.1670184902687,1704.9032556335449,23.19,56.395714285714284,0.8522102476279138,71.9596,0,0.0,0.0,0.0,0.0,
2025-02-17,CUMMINSIND,2700.0,2733.2,2636.75,2721.45,507208,STAGE_4,STAGE_4,2830.625,3079.771,3315.0239999999994,3532.64,2856.487150287095,3029.9504802977262,42.26,126.97499999999998,0.6418505657009806,40.3396,0,0.0,0.0,0.0,0.0,
2025-02-17,DABUR,518.1,522.3,514.75,520.55,974964,STAGE_3,STAGE_3,526.4475,517.623,532.3969999999999,572.6347499999999,524.2212833144135,525.0685249596025,51.5,13.978571428571447,0.4275911185913813,87.6549,0,0.0,0.0,0.0,0.0,
2025-02-17,DATAPATTNS,1609.75,1625.35,1510.15,1518.5,420948,STAGE_4,STAGE_4,1958.985,2237.08,2306.4865,2618.9205,1917.6270693149281,2134.5835183001627,15.6,110.3964285714286,1.995278521491354,7.4346,0,0.0,0.0,0.0,0.0,
2025-02-17,DELTACORP,90.1,90.88,86.8,89.35,1739989,STAGE_4,STAGE_4,99.58500000000001,108.3562,113.92029999999998,121.48235000000001,99.15211821561311,106.02325537126525,22.02,3.280714285714283,1.5200114263650268,29.0959,0,0.0,0.0,0.0,0.0,
2025-02-17,DIVISLAB,5832.0,5940.0,5760.25,5923.75,207670,STAGE_2,STAGE_2,5848.14,5883.9490000000005,5883.0795,5273.344,5907.215645234201,5879.3977557858425,61.12,212.01071428571427,0.4661839308529379,84.7178,0,0.0,0.0,0.0,0.0,
2025-02-17,DIXON,13863.2,14240.0,13592.25,14199.5,271223,STAGE_3,STAGE_3,14808.094999999998,16508.41,15814.1495,13621.23,15007.23107020108,15653.54869726196,45.83,708.2857142857146,0.651783692010259,73.7494,0,0.0,0.0,0.0,0.0,
2025-02-17,DLF,670.0,679.0,650.35,674.75,2808264,STAGE_4,STAGE_4,725.0224999999999,778.3429999999998,804.2825,824.066,724.7819638219005,760.0264982012507,25.81,26.20357142857144,0.5825419081401386,56.9068,0,0.0,0.0,0.0,0.0,
2025-02-17,DMART,3645.05,3683.0,3596.6,3621.5,571642,STAGE_4,STAGE_4,3699.2349999999997,3657.4410000000003,3872.3664999999996,4391.5625,3702.37618767584,3733.6429957111445,53.02,142.01428571428568,0.9325200211579707,75.7228,0,0.0,0.0,0.0,0.0,
2025-02-17,DRREDDY,1196.85,1202.0,1183.15,1198.95,613030,STAGE_3,STAGE_3,1219.0774999999999,1282.491,1281.6484,1286.2964,1230.1554397048758,1259.3707954396864,55.58,24.635714285714325,0.2737915319306812,80.8628,0,0.0,0.0,0.0,0.0,
2025-02-17,EICHERMOT,4700.0,4755.0,4646.0,4745.2,232211,STAGE_3,STAGE_3,5150.35,5027.657,4923.809,4859.79325,5069.239238703926,5041.700738051015,32.12,157.35714285714292,0.3611373920381375,74.0248,0,0.0,0.0,0.0,0.0,
2025-02-17,ELGIEQUIP,488.65,490.45,467.9,484.95,233025,STAGE_4,STAGE_4,536.2075,559.692,598.7420000000001,637.56,534.6039184745946,558.6385945307,37.94,23.646428571428572,0.634265958107009,53.006,0,0.0,0.0,0.0,0.0,
2025-02-17,ETERNAL,213.19,219.13,210.51,218.53,23560410,STAGE_3,STAGE_3,222.14849999999996,248.99740000000003,259.8644,241.02724999999998,226.16257278342138,240.58325143698482,46.89,10.088571428571427,0.4080477920950239,35.6586,0,0.0,0.0,0.0,0.0,
2025-02-17,EXICOM,173.94,176.2,167.25,169.25,378284,STAGE_4,STAGE_4,218.37800000000001,240.6848,275.51890000000003,323.12045,210.70616029479837,238.47581657646458,19.94,13.21142857142857,0.7107791120559757,3.7632,0,0.0,0.0,0.0,0.0,
2025-02-17,FEDERALBNK,180.25,182.46,176.96,181.54,4678837,STAGE_3,STAGE_3,185.1295,193.96740000000003,197.21670000000003,189.94334999999998,185.6594144176573,191.24602390429334,41.22,4.782142857142857,0.5594076867804668,55.3465,0,0.0,0.0,0.0,0.0,
2025-02-17,GAIL,160.31,161.42,157.76,160.17,14124277,STAGE_4,STAGE_4,170.32150000000001,182.42880000000002,196.40649999999997,207.86835,170.20741890466337,180.2133257393089,44.3,5.827142857142858,0.8601276323624008,49.7476,0,0.0,0.0,0.0,0.0,
2025-02-17,GESHIP,884.05,907.0,880.8,902.65,269475,STAGE_3,STAGE_3,928.6075000000001,962.8379999999999,1079.8145,1153.8042500000001,925.1862355842093,973.6708120379458,44.3,34.057142857142864,0.5614245547797548,47.4989,0,0.0,0.0,0.0,0.0,
2025-02-17,GLENMARK,1320.0,1398.4,1280.3,1373.8,2386589,STAGE_3,STAGE_3,1446.605,1509.6229999999998,1575.1035000000002,1478.4057500000001,1448.247657631786,1495.9044630000612,41.16,60.71428571428573,4.224341049939266,65.81,0,0.0,0.0,0.0,0.0,
2025-02-17,GMRAIRPORT,70.05,70.67,68.34,70.26,24818366,STAGE_4,STAGE_4,72.606,76.14200000000001,79.82509999999999,86.2441,73.01945019039705,75.62744750280434,45.65,2.4099999999999975,1.8080102136427825,53.5108,0,0.0,0.0,0.0,0.0,
2025-02-17,GODREJCP,1058.8,1058.8,1033.6,1039.25,477531,STAGE_4,STAGE_4,1112.6375,1116.143,1196.0625,1301.6019999999999,1101.602518720497,1135.222906375125,33.76,37.9607142857143,0.40988096627778425,54.9335,0,0.0,0.0,0.0,0.0,
2025-02-17,GODREJPROP,1966.55,1987.8,1901.0,1974.05,1332516,STAGE_4,STAGE_4,2179.8975,2490.819,2701.025,2838.9472499999997,2183.25315548467,2401.923534216497,34.55,115.79642857142848,1.0868775447514927,16.7049,0,0.0,0.0,0.0,0.0,
2025-02-17,GRASIM,2431.3,2471.15,2405.55,2463.85,646841,STAGE_3,STAGE_3,2468.71,2477.6569999999997,2570.0675,2587.4657500000003,2465.593070445616,2488.0378360591667,51.55,60.0857142857143,1.0282314133876052,79.6237,0,0.0,0.0,0.0,0.0,
2025-02-17,GRSE,1338.05,1362.35,1289.0,1294.65,828140,STAGE_3,STAGE_3,1492.3799999999999,1555.85,1585.895,1700.5720000000001,1469.2788856277234,1530.0950832440649,26.14,87.52142857142857,0.8316137754822557,65.1675,0,0.0,0.0,0.0,0.0,
2025-02-17,GVT&D,1428.0,1488.0,1401.1,1448.05,809446,STAGE_3,STAGE_3,1662.61,1870.388,1821.4865000000002,1673.3819999999998,1663.1500606550956,1772.8914808430418,39.93,94.93571428571431,1.6315794884178347,29.3254,0,0.0,0.0,0.0,0.0,
2025-02-17,HAL,3489.0,3549.95,3395.0,3475.7,1606401,STAGE_4,STAGE_4,3724.165,4028.2,4189.938,4503.3947499999995,3735.467370465913,3943.3524332430875,42.51,173.5892857142857,0.7424860083720053,49.2428,0,0.0,0.0,0.0,0.0,
2025-02-17,HAVELLS,1495.0,1535.35,1475.05,1532.55,473270,STAGE_4,STAGE_4,1565.2625,1619.0069999999998,1694.0065,1776.9452500000002,1568.1048497283641,1611.740125433267,50.62,52.90357142857139,0.6491851544590723,70.1239,0,0.0,0.0,0.0,0.0,
2025-02-17,HCLTECH,1711.25,1720.15,1694.1,1709.9,1127023,STAGE_3,STAGE_3,1728.4724999999999,1837.24,1839.645,1693.50875,1741.0915283164036,1793.581889449165,47.37,32.73571428571433,0.43592035762222714,70.3075,0,0.0,0.0,0.0,0.0,
2025-02-17,HDFCAMC,1872.5,1897.47,1826.4,1865.28,838260,STAGE_3,STAGE_3,1914.899,2027.4013999999997,2106.8382,2078.52875,1923.01372075952,1996.49386898662,46.72,74.25642857142857,0.9769895909454862,58.4213,0,0.0,0.0,0.0,0.0,
2025-02-17,HDFCBANK,842.6,860.0,840.63,858.67,12938946,STAGE_3,STAGE_3,847.165,864.3330000000001,866.7592,836.0591499999999,851.337119717396,856.9649489490197,60.52,14.78928571428572,0.596825241782576,80.4956,0,0.0,0.0,0.0,0.0,
2025-02-17,HDFCLIFE,626.2,627.0,613.95,623.25,1860572,STAGE_3,STAGE_3,625.67,623.258,662.305,652.4535,626.3095478086764,632.8393912253122,46.6,19.503571428571426,0.6206386643425446,64.3414,0,0.0,0.0,0.0,0.0,
2025-02-17,HEROMOTOCO,3845.05,3886.15,3757.65,3876.45,913565,STAGE_4,STAGE_4,4126.6900000000005,4208.812,4636.3715,5029.10875,4104.349064658595,4263.466229548583,40.57,145.0642857142856,1.4390158997186755,36.9894,0,0.0,0.0,0.0,0.0,
2025-02-17,HFCL,85.47,87.8,83.81,87.03,13736747,STAGE_3,STAGE_3,96.7115,105.68800000000002,117.8751,121.221,96.48427269280542,104.74830554498051,37.69,4.827142857142858,1.0158801851342436,7.9853,0,0.0,0.0,0.0,0.0,
2025-02-17,HINDALCO,606.2,611.9,589.65,610.85,4470099,STAGE_3,STAGE_3,595.69,607.284,650.3584999999999,661.0092500000001,598.9869432417433,610.9395180564126,63.29,18.71071428571429,0.9091998923222007,73.6576,0,0.0,0.0,0.0,0.0,
2025-02-17,HINDCOPPER,213.0,216.45,207.0,215.33,3946024,STAGE_4,STAGE_4,233.73449999999997,247.672,272.12449999999995,302.215,232.50107138943454,246.13376881745708,40.95,12.537857142857135,1.0802586801377883,38.7793,0,0.0,0.0,0.0,0.0,
2025-02-17,HINDPETRO,312.65,320.4,303.25,318.1,4591304,STAGE_3,STAGE_3,340.52,373.16900000000004,383.33050000000003,376.8214,339.71922458663255,360.62515298587397,36.57,13.850000000000003,0.6861847881036977,55.2547,0,0.0,0.0,0.0,0.0,
2025-02-17,HINDUNILVR,2318.35,2336.0,2300.0,2329.4,1409168,STAGE_3,STAGE_3,2378.4025,2372.468,2489.7794999999996,2556.2092500000003,2366.1130996396932,2398.5656214553637,42.32,62.824999999999946,0.8021458743252731,75.9064,0,0.0,0.0,0.0,0.0,
2025-02-17,HSCL,413.5,422.1,399.05,417.4,1044443,STAGE_3,STAGE_3,479.37750000000005,528.21,551.8240000000001,495.53625,476.1567428600692,510.6090363184771,30.69,22.12857142857143,1.5544465886741856,46.6269,0,0.0,0.0,0.0,0.0,
2025-02-17,ICICIBANK,1251.15,1258.15,1233.25,1251.15,8386151,STAGE_3,STAGE_3,1247.3674999999998,1267.892,1271.935,1230.8435,1253.4665925614374,1260.02815847143,49.71,20.66428571428568,0.9008608749094376,84.3965,0,0.0,0.0,0.0,0.0,
2025-02-17,ICICIGI,1732.15,1737.55,1708.4,1725.05,335084,STAGE_3,STAGE_3,1818.7975000000001,1856.736,1913.3835000000001,1902.3265,1813.508066999169,1851.5940996083382,24.82,53.08928571428573,0.6473703982657913,69.4814,0,0.0,0.0,0.0,0.0,
2025-02-17,ICICIPRULI,580.0,581.95,567.9,575.2,994049,STAGE_3,STAGE_3,596.03,633.764,679.097,671.2277499999999,599.9127037777889,629.0432578952913,31.82,20.689285714285745,0.6437624388897019,44.6535,0,0.0,0.0,0.0,0.0,
2025-02-17,IDFCFIRSTB,60.0,61.79,59.11,61.5,20136047,STAGE_4,STAGE_4,61.7615,62.5956,65.3292,70.85685000000001,62.02289849541275,62.95138096646478,56.69,1.9385714285714286,0.6127423674205571,72.8775,0,0.0,0.0,0.0,0.0,
2025-02-17,IFCI,44.6,45.59,42.68,44.73,10747729,STAGE_3,STAGE_3,51.961,56.6038,58.8399,62.8063,51.324165609927846,55.2173213094094,25.2,2.622857142857143,1.5220299673136957,17.8981,0,0.0,0.0,0.0,0.0,
2025-02-17,INDHOTEL,695.0,723.8,682.7,721.65,4274281,STAGE_3,STAGE_3,770.7275000000001,813.5169999999999,767.7825,693.1284999999999,768.7739641114517,783.8348117266224,37.7,31.000000000000018,1.4290079881276434,74.3919,0,0.0,0.0,0.0,0.0,
2025-02-17,INDIANB,509.95,519.7,496.8,517.55,889502,STAGE_4,STAGE_4,526.3974999999999,531.294,539.3255,544.07825,524.9318805087805,530.6319267749441,39.94,20.107142857142858,0.5280523389816503,81.2758,0,0.0,0.0,0.0,0.0,
2025-02-17,INDIGO,4176.0,4315.0,4157.85,4303.0,435501,STAGE_3,STAGE_3,4294.455,4333.771000000001,4346.9145,4379.67675,4305.056762655499,4309.972770163735,50.5,137.92499999999998,0.5262487246352171,90.4543,0,0.0,0.0,0.0,0.0,
2025-02-17,INDUSINDBK,1024.4,1050.95,1013.1,1048.25,2795714,STAGE_3,STAGE_3,1010.3324999999999,984.8,1072.221,1254.17425,1021.6889679234965,1017.4369839817077,72.26,33.42857142857141,0.6341424107237283,89.3988,0,0.0,0.0,0.0,0.0,
2025-02-17,INDUSTOWER,334.25,340.4,326.75,339.3,4162964,STAGE_3,STAGE_3,352.1025,346.63800000000003,350.9475,369.89399999999995,349.0765260609057,349.633016399352,44.07,14.071428571428568,0.5722192544592165,88.5727,0,0.0,0.0,0.0,0.0,
2025-02-17,INFY,1838.55,1852.75,1822.15,1842.3,4428956,STAGE_3,STAGE_3,1868.0475,1903.86,1889.99,1789.07625,1872.511958411077,1884.0815453286612,41.78,36.714285714285715,0.8148684932419473,85.4061,0,0.0,0.0,0.0,0.0,
2025-02-17,IOC,117.25,118.8,114.4,118.45,12518983,STAGE_4,STAGE_4,124.143,130.8624,140.5233,154.89895,123.79367232097776,129.9537924757788,40.81,3.863571428571428,0.94328054446236,58.3295,0,0.0,0.0,0.0,0.0,
2025-02-17,IREDA,164.89,170.66,161.87,165.48,10057327,STAGE_3,STAGE_3,187.2095,201.90279999999998,205.5521,212.458,185.92488276922958,196.58918304754374,29.31,8.422142857142857,1.1408657495366212,52.7765,0,0.0,0.0,0.0,0.0,
2025-02-17,ITC,409.8,411.4,406.75,408.6,11975265,STAGE_3,STAGE_3,434.375,443.74119999999994,455.3911,452.3351,430.15941218467935,441.1957692952388,35.59,11.592857142857143,0.783601662923631,62.3222,0,0.0,0.0,0.0,0.0,
2025-02-17,JINDALSTEL,825.0,841.95,813.35,837.65,3000527,STAGE_4,STAGE_4,835.5625,897.929,918.9575,957.16675,844.3656653447977,877.9978080589073,47.3,40.65357142857142,0.8015829337276001,76.0441,0,0.0,0.0,0.0,0.0,
2025-02-17,JIOFIN,222.25,224.0,217.14,222.45,21988190,STAGE_4,STAGE_4,239.70999999999998,277.56800000000004,303.876,325.0275,243.15914601572223,268.6019972799577,37.57,8.590714285714286,0.9105053219462351,10.4635,0,0.0,0.0,0.0,0.0,
2025-02-17,JSWENERGY,436.05,437.1,418.75,431.5,6897917,STAGE_3,STAGE_3,487.9725,568.6379999999999,630.2075,658.28275,489.0898866599066,548.8540863770182,39.68,23.728571428571424,1.0920721722738143,3.6255,0,0.0,0.0,0.0,0.0,
2025-02-17,JSWSTEEL,964.6,975.0,954.1,973.55,1321057,STAGE_3,STAGE_3,946.01,935.3559999999999,959.11,938.3822500000001,949.208822818959,943.3981247570177,63.25,24.607142857142865,0.6689539583819719,88.022,0,0.0,0.0,0.0,0.0,
2025-02-17,JUBLFOOD,665.1,688.85,658.0,681.65,2131381,STAGE_3,STAGE_3,685.1775,699.7590000000001,662.551,620.3072500000001,685.6088357954031,685.878072329592,48.27,33.02142857142858,1.0266710950300613,93.4374,0,0.0,0.0,0.0,0.0,
2025-02-17,JYOTICNC,958.1,1017.7,936.4,957.9,993522,STAGE_3,STAGE_3,1074.5724999999998,1218.26,1181.7540000000001,1152.94275,1086.2991476000327,1156.047562042648,37.55,69.34642857142862,1.8611955410976033,39.2841,0,0.0,0.0,0.0,0.0,
2025-02-17,KALYANKJIL,484.45,509.95,477.55,507.05,15540320,STAGE_3,STAGE_3,499.4425,614.9069999999999,660.0185,590.3175,525.7745624194902,580.4712536645301,60.96,37.896428571428565,0.5470186085404225,14.961,0,0.0,0.0,0.0,0.0,
2025-02-17,KAYNES,3949.1,4094.0,3825.15,4049.5,846631,STAGE_3,STAGE_3,4625.245000000001,6002.406999999999,5818.871499999999,4959.52025,4692.961501133728,5405.459495284264,19.69,288.00714285714275,0.5959217037105679,11.3355,0,0.0,0.0,0.0,0.0,
2025-02-17,KERNEX,928.4,949.8,928.4,928.4,42731,STAGE_3,STAGE_3,1162.455,1275.4800000000002,1060.7405,829.57875,1133.9450828707036,1169.3459471423141,19.57,78.14642857142859,0.717035272007249,84.9013,0,0.0,0.0,0.0,0.0,
2025-02-17,KOTAKBANK,391.0,392.79,386.53,389.06,11500595,STAGE_2,STAGE_2,383.571,367.66540000000003,362.46340000000004,358.03114999999997,382.3717392008982,372.2388352156381,54.59,8.497857142857148,0.604967838811871,93.8963,0,0.0,0.0,0.0,0.0,
2025-02-17,LIQUIDBEES,1000.0,1000.01,998.66,1000.0,4985112,STAGE_1,STAGE_1,999.9960000000001,999.9964,999.9958,999.99625,999.9967188640461,999.9964138046131,50.0,0.7357142857142662,1.4907331782876077,83.777,0,0.0,0.0,0.0,0.0,
2025-02-17,LODHA,1144.0,1171.85,1123.6,1167.8,820581,STAGE_3,STAGE_3,1178.9225000000001,1277.98,1248.125,1292.5330000000001,1196.9623035856353,1232.2052374322575,53.98,55.996428571428574,0.39707425085400644,67.1868,0,0.0,0.0,0.0,0.0,
2025-02-17,LT,3213.55,3239.4,3194.55,3221.85,1966689,STAGE_3,STAGE_3,3380.9525000000003,3545.7290000000003,3569.9665000000005,3585.3627500000002,3366.58415007375,3480.075562307072,37.63,105.83928571428575,0.790403983012107,65.2593,0,0.0,0.0,0.0,0.0,
2025-02-17,LUPIN,1956.05,2032.9,1930.0,2026.95,1109133,STAGE_3,STAGE_3,2091.2275,2153.284,2145.271,2003.558,2093.4759502741713,2124.2766630004567,46.48,87.04999999999998,1.0583104958739904,82.1019,0,0.0,0.0,0.0,0.0,
2025-02-17,M&M,2940.8,2955.0,2792.25,2831.95,4773279,STAGE_3,STAGE_3,3001.0675,3018.0240000000003,2996.3305,2858.5475,3013.6575156788263,3004.2882060312118,43.75,108.81428571428566,1.5930888482605818,74.8508,0,0.0,0.0,0.0,0.0,
