symbol,period_label,period_end,period_type,revenue,expenses,operating_profit,opm_pct,other_income,interest,depreciation,pbt,tax_pct,pat,eps,dividend_payout_pct,source
MANORAMA,Mar 2025,2025-03-31,annual,771.0,584.0,186.0,24.0,21.0,39.0,22.0,146.0,25.0,110.0,18.42,3.0,screener
MANORAMA,Mar 2026,2026-03-31,annual,1367.0,1005.0,361.0,26.0,10.0,38.0,26.0,308.0,27.0,225.0,37.67,2.0,screener
MANUGRAPH,Mar 2019,2019-03-31,annual,251.0,265.0,-14.0,-6.0,3.0,2.0,4.0,-17.0,-3.0,-16.0,-5.37,-9.0,screener
MANUGRAPH,Mar 2020,2020-03-31,annual,121.0,151.0,-30.0,-25.0,0.0,2.0,2.0,-34.0,3.0,-35.0,-11.61,0.0,screener
MANUGRAPH,Mar 2021,2021-03-31,annual,30.0,45.0,-16.0,-53.0,-8.0,3.0,2.0,-28.0,2.0,-29.0,-9.44,0.0,screener
MANUGRAPH,Mar 2022,2022-03-31,annual,46.0,59.0,-13.0,-28.0,2.0,2.0,1.0,-14.0,-1.0,-14.0,-4.59,0.0,screener
MANUGRAPH,Mar 2023,2023-03-31,annual,80.0,94.0,-15.0,-19.0,8.0,3.0,1.0,-11.0,3.0,-11.0,-3.63,0.0,screener
MANYAVAR,Mar 2021,2021-03-31,annual,565.0,322.0,243.0,43.0,60.0,26.0,96.0,182.0,27.0,133.0,10.72,0.0,screener
MANYAVAR,Mar 2022,2022-03-31,annual,1041.0,545.0,496.0,48.0,50.0,28.0,94.0,423.0,26.0,315.0,12.98,39.0,screener
MANYAVAR,Mar 2023,2023-03-31,annual,1355.0,684.0,671.0,50.0,40.0,31.0,104.0,576.0,25.0,429.0,17.67,51.0,screener
MANYAVAR,Mar 2024,2024-03-31,annual,1368.0,709.0,658.0,48.0,70.0,44.0,135.0,548.0,24.0,414.0,17.05,50.0,screener
MANYAVAR,TTM,,annual,1345.0,694.0,652.0,48.0,80.0,52.0,147.0,533.0,,403.0,16.58,,screener
MAPMYINDIA,Mar 2022,2022-03-31,annual,200.0,114.0,86.0,43.0,42.0,2.0,8.0,117.0,26.0,87.0,16.34,12.0,screener
MAPMYINDIA,Mar 2023,2023-03-31,annual,281.0,164.0,118.0,42.0,34.0,3.0,10.0,139.0,23.0,108.0,19.99,25.0,screener
MAPMYINDIA,Mar 2024,2024-03-31,annual,379.0,225.0,155.0,41.0,38.0,3.0,15.0,175.0,23.0,134.0,24.77,14.0,screener
MAPMYINDIA,Mar 2025,2025-03-31,annual,463.0,287.0,176.0,38.0,52.0,3.0,20.0,206.0,28.0,148.0,27.05,13.0,screener
MAPMYINDIA,Mar 2026,2026-03-31,annual,474.0,305.0,169.0,36.0,52.0,2.0,30.0,189.0,29.0,134.0,24.5,14.0,screener
MARATHON,Mar 2022,2022-03-31,annual,306.0,232.0,74.0,24.0,38.0,75.0,3.0,35.0,33.0,39.0,8.37,6.0,screener
MARATHON,Mar 2023,2023-03-31,annual,717.0,471.0,246.0,34.0,36.0,123.0,3.0,156.0,28.0,124.0,26.12,4.0,screener
MARATHON,Mar 2024,2024-03-31,annual,705.0,472.0,233.0,33.0,41.0,91.0,3.0,180.0,26.0,169.0,32.53,3.0,screener
MARATHON,Mar 2025,2025-03-31,annual,580.0,407.0,173.0,30.0,96.0,59.0,3.0,208.0,22.0,191.0,36.43,3.0,screener
MARATHON,Mar 2026,2026-03-31,annual,496.0,375.0,121.0,24.0,140.0,13.0,2.0,247.0,24.0,206.0,30.1,3.0,screener
MARATHON,TTM,,annual,553.0,414.0,138.0,25.0,110.0,3.0,2.0,243.0,,197.0,28.68,,screener
MARICO,Mar 2022,2022-03-31,annual,9512.0,7831.0,1681.0,18.0,98.0,39.0,139.0,1601.0,22.0,1255.0,9.48,97.0,screener
MARICO,Mar 2023,2023-03-31,annual,9764.0,7954.0,1810.0,19.0,144.0,56.0,155.0,1743.0,24.0,1322.0,10.07,45.0,screener
MARICO,Mar 2024,2024-03-31,annual,9653.0,7627.0,2026.0,21.0,142.0,73.0,158.0,1937.0,22.0,1502.0,11.44,83.0,screener
MARICO,Mar 2025,2025-03-31,annual,10831.0,8692.0,2139.0,20.0,208.0,53.0,178.0,2116.0,22.0,1658.0,12.57,83.0,screener
MARICO,Mar 2026,2026-03-31,annual,13611.0,11283.0,2328.0,17.0,204.0,53.0,202.0,2277.0,20.0,1813.0,13.57,30.0,screener
MARICO,TTM,,annual,14277.0,11785.0,2492.0,17.0,196.0,64.0,213.0,2411.0,,1952.0,14.54,,screener
MARINE,Mar 2022,2022-03-31,annual,376.0,344.0,32.0,9.0,4.0,7.0,9.0,19.0,32.0,13.0,1.06,0.0,screener
MARINE,Mar 2023,2023-03-31,annual,443.0,404.0,39.0,9.0,5.0,10.0,8.0,25.0,33.0,17.0,1.35,0.0,screener
MARINE,Mar 2024,2024-03-31,annual,622.0,570.0,52.0,8.0,7.0,12.0,10.0,36.0,29.0,26.0,1.95,10.0,screener
MARINE,Mar 2025,2025-03-31,annual,767.0,698.0,69.0,9.0,13.0,14.0,16.0,52.0,27.0,38.0,2.79,11.0,screener
MARINE,Mar 2026,2026-03-31,annual,877.0,782.0,94.0,11.0,15.0,19.0,15.0,76.0,23.0,59.0,4.17,0.0,screener
MARINE,TTM,,annual,969.0,863.0,106.0,11.0,14.0,20.0,16.0,84.0,,65.0,4.6,,screener
MARKOLINES,Mar 2022,2022-03-31,annual,187.0,164.0,23.0,12.0,0.0,6.0,3.0,15.0,31.0,10.0,4.57,0.0,screener
MARKOLINES,Mar 2023,2023-03-31,annual,312.0,284.0,28.0,9.0,0.0,3.0,2.0,22.0,30.0,16.0,7.13,8.0,screener
MARKOLINES,Mar 2024,2024-03-31,annual,347.0,316.0,32.0,9.0,3.0,5.0,5.0,25.0,32.0,17.0,7.83,11.0,screener
MARKOLINES,Mar 2025,2025-03-31,annual,306.0,268.0,38.0,12.0,5.0,7.0,7.0,29.0,25.0,23.0,10.25,15.0,screener
MARKOLINES,Mar 2026,2026-03-31,annual,348.0,308.0,40.0,12.0,7.0,6.0,7.0,34.0,25.0,26.0,11.81,0.0,screener
MARKSANS,Mar 2022,2022-03-31,annual,1491.0,1232.0,259.0,17.0,42.0,8.0,45.0,248.0,25.0,187.0,4.51,6.0,screener
MARKSANS,Mar 2023,2023-03-31,annual,1852.0,1513.0,340.0,18.0,59.0,9.0,52.0,338.0,21.0,265.0,5.88,9.0,screener
MARKSANS,Mar 2024,2024-03-31,annual,2177.0,1719.0,459.0,21.0,50.0,11.0,74.0,424.0,26.0,315.0,6.92,9.0,screener
MARKSANS,Mar 2025,2025-03-31,annual,2623.0,2090.0,533.0,20.0,66.0,12.0,83.0,504.0,24.0,383.0,8.4,10.0,screener
MARKSANS,Mar 2026,2026-03-31,annual,2951.0,2350.0,601.0,20.0,82.0,24.0,99.0,561.0,25.0,420.0,9.22,10.0,screener
MARKSANS,TTM,,annual,3172.0,2458.0,714.0,22.0,102.0,25.0,100.0,691.0,,521.0,11.41,,screener
MARSONS,Mar 2018,2018-03-31,annual,17.0,64.0,-47.0,-283.0,-8.0,5.0,32.0,-93.0,-1.0,-92.0,-36.63,0.0,screener
MARSONS,Mar 2019,2019-03-31,annual,0.0,20.0,-19.0,-5506.0,-1.0,0.0,3.0,-23.0,-8.0,-22.0,-8.63,0.0,screener
MARSONS,Mar 2024,2024-03-31,annual,6.0,5.0,1.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,0.04,0.0,screener
MARSONS,Mar 2025,2025-03-31,annual,168.0,143.0,25.0,15.0,3.0,0.0,0.0,28.0,0.0,28.0,1.63,0.0,screener
MARSONS,Mar 2026,2026-03-31,annual,245.0,203.0,42.0,17.0,2.0,1.0,1.0,42.0,-10.0,46.0,2.69,2.0,screener
MARUTI,Mar 2022,2022-03-31,annual,88330.0,82578.0,5752.0,7.0,1861.0,127.0,2789.0,4697.0,17.0,3880.0,128.43,47.0,screener
MARUTI,Mar 2023,2023-03-31,annual,117571.0,106542.0,11029.0,9.0,2307.0,187.0,2826.0,10323.0,20.0,8211.0,271.82,33.0,screener
MARUTI,Mar 2024,2024-03-31,annual,141858.0,123232.0,18626.0,13.0,4248.0,194.0,5256.0,17424.0,23.0,13488.0,429.01,29.0,screener
MARUTI,Mar 2025,2025-03-31,annual,152913.0,132689.0,20224.0,13.0,5199.0,194.0,5608.0,19620.0,26.0,14500.0,461.2,29.0,screener
MARUTI,Mar 2026,2026-03-31,annual,183316.0,161860.0,21456.0,12.0,4643.0,239.0,6742.0,19118.0,23.0,14680.0,466.9,30.0,screener
MARUTI,TTM,,annual,197181.0,176050.0,21131.0,11.0,4707.0,255.0,6966.0,18616.0,,14334.0,455.91,,screener
MASFIN,Mar 2022,2022-03-31,annual,690.0,132.0,,,1.0,340.0,2.0,217.0,26.0,161.0,9.71,10.0,screener
MASFIN,Mar 2023,2023-03-31,annual,980.0,209.0,,,1.0,498.0,3.0,272.0,24.0,206.0,12.39,10.0,screener
MASFIN,Mar 2024,2024-03-31,annual,1289.0,297.0,,,2.0,650.0,4.0,340.0,25.0,254.0,15.31,23.0,screener
MASFIN,Mar 2025,2025-03-31,annual,1597.0,403.0,,,3.0,770.0,6.0,421.0,25.0,314.0,17.11,10.0,screener
MASFIN,Mar 2026,2026-03-31,annual,1995.0,579.0,,,2.0,907.0,7.0,505.0,26.0,376.0,20.46,10.0,screener
MASTEK,Mar 2022,2022-03-31,annual,2184.0,1721.0,463.0,21.0,36.0,8.0,43.0,448.0,26.0,333.0,98.32,19.0,screener
MASTEK,Mar 2023,2023-03-31,annual,2563.0,2108.0,456.0,18.0,64.0,25.0,67.0,427.0,27.0,310.0,95.99,20.0,screener
MASTEK,Mar 2024,2024-03-31,annual,3055.0,2546.0,509.0,17.0,12.0,44.0,90.0,386.0,19.0,311.0,97.36,20.0,screener
MASTEK,Mar 2025,2025-03-31,annual,3455.0,2909.0,546.0,16.0,30.0,42.0,75.0,459.0,18.0,376.0,121.5,19.0,screener
MASTEK,Mar 2026,2026-03-31,annual,3699.0,3113.0,586.0,16.0,40.0,32.0,73.0,521.0,22.0,404.0,130.33,18.0,screener
MASTERTR,Mar 2022,2022-03-31,annual,331.0,222.0,109.0,33.0,0.0,35.0,2.0,72.0,23.0,55.0,5.07,0.0,screener
MASTERTR,Mar 2023,2023-03-31,annual,339.0,219.0,120.0,35.0,0.0,33.0,3.0,85.0,22.0,66.0,6.06,0.0,screener
MASTERTR,Mar 2024,2024-03-31,annual,500.0,297.0,204.0,41.0,0.0,56.0,4.0,144.0,25.0,108.0,9.93,0.0,screener
MASTERTR,Mar 2025,2025-03-31,annual,584.0,341.0,243.0,42.0,0.0,61.0,4.0,179.0,27.0,131.0,11.69,0.0,screener
MASTERTR,Mar 2026,2026-03-31,annual,576.0,340.0,236.0,41.0,0.0,59.0,4.0,172.0,27.0,126.0,10.25,0.0,screener
MATRIMONY,Mar 2022,2022-03-31,annual,434.0,348.0,86.0,20.0,18.0,5.0,27.0,72.0,25.0,54.0,23.4,21.0,screener
MATRIMONY,Mar 2023,2023-03-31,annual,456.0,388.0,67.0,15.0,24.0,6.0,30.0,56.0,17.0,47.0,20.97,24.0,screener
MATRIMONY,Mar 2024,2024-03-31,annual,481.0,409.0,72.0,15.0,26.0,5.0,28.0,65.0,23.0,50.0,22.26,22.0,screener
MATRIMONY,Mar 2025,2025-03-31,annual,456.0,398.0,58.0,13.0,34.0,5.0,29.0,58.0,22.0,45.0,21.0,48.0,screener
MATRIMONY,Mar 2026,2026-03-31,annual,460.0,409.0,51.0,11.0,24.0,5.0,27.0,43.0,21.0,34.0,16.53,30.0,screener
MAWANASUG,Mar 2023,2023-03-31,annual,1482.0,1405.0,77.0,5.0,2.0,28.0,36.0,15.0,14.0,13.0,3.36,89.0,screener
MAWANASUG,Mar 2024,2024-03-31,annual,1355.0,1265.0,90.0,7.0,28.0,30.0,35.0,53.0,29.0,38.0,9.62,42.0,screener
MAWANASUG,Mar 2025,2025-03-31,annual,1446.0,1324.0,122.0,8.0,70.0,30.0,34.0,129.0,15.0,109.0,27.97,14.0,screener
MAWANASUG,Mar 2026,2026-03-31,annual,1571.0,1466.0,105.0,7.0,-2.0,22.0,31.0,50.0,26.0,37.0,9.48,42.0,screener
MAWANASUG,TTM,,annual,1586.0,1497.0,89.0,6.0,-2.0,19.0,31.0,37.0,,28.0,7.04,,screener
MAXESTATES,Mar 2022,2022-03-31,annual,69.0,39.0,31.0,44.0,5.0,16.0,11.0,8.0,42.0,5.0,,0.0,screener
MAXESTATES,Mar 2023,2023-03-31,annual,107.0,76.0,32.0,30.0,24.0,19.0,15.0,22.0,16.0,18.0,,0.0,screener
MAXESTATES,Mar 2024,2024-03-31,annual,93.0,75.0,18.0,19.0,-17.0,43.0,25.0,-68.0,-19.0,-55.0,-2.87,0.0,screener
MAXESTATES,Mar 2025,2025-03-31,annual,160.0,116.0,44.0,28.0,89.0,62.0,34.0,38.0,30.0,26.0,2.53,0.0,screener
MAXESTATES,Mar 2026,2026-03-31,annual,199.0,176.0,24.0,12.0,97.0,65.0,32.0,23.0,33.0,16.0,0.77,0.0,screener
MAXHEALTH,Mar 2022,2022-03-31,annual,3937.0,2986.0,951.0,24.0,110.0,101.0,221.0,739.0,18.0,605.0,6.24,0.0,screener
MAXHEALTH,Mar 2023,2023-03-31,annual,4563.0,3322.0,1241.0,27.0,139.0,84.0,232.0,1064.0,-4.0,1104.0,11.37,9.0,screener
MAXHEALTH,Mar 2024,2024-03-31,annual,5406.0,3913.0,1493.0,28.0,177.0,60.0,245.0,1365.0,23.0,1058.0,10.88,14.0,screener
MAXHEALTH,Mar 2025,2025-03-31,annual,7028.0,5180.0,1849.0,26.0,82.0,165.0,359.0,1406.0,24.0,1076.0,11.07,14.0,screener
MAXHEALTH,Mar 2026,2026-03-31,annual,8373.0,6131.0,2243.0,27.0,114.0,235.0,447.0,1676.0,14.0,1442.0,14.82,13.0,screener
MAXIND,Mar 2022,2022-03-31,annual,233.0,233.0,1.0,0.0,-1.0,10.0,7.0,-18.0,-11.0,-16.0,-2.52,0.0,screener
MAXIND,Mar 2023,2023-03-31,annual,212.0,202.0,10.0,5.0,1.0,6.0,8.0,-3.0,245.0,-10.0,-2.03,0.0,screener
MAXIND,Mar 2024,2024-03-31,annual,191.0,229.0,-38.0,-20.0,4.0,5.0,10.0,-49.0,15.0,-56.0,-10.97,0.0,screener
MAXIND,Mar 2025,2025-03-31,annual,163.0,264.0,-101.0,-62.0,-10.0,8.0,19.0,-139.0,1.0,-140.0,-27.05,0.0,screener
MAXIND,Mar 2026,2026-03-31,annual,191.0,300.0,-110.0,-58.0,28.0,14.0,25.0,-121.0,1.0,-122.0,-23.2,0.0,screener
MAYURUNIQ,Mar 2022,2022-03-31,annual,656.0,531.0,126.0,19.0,20.0,2.0,20.0,123.0,23.0,94.0,21.17,9.0,screener
MAYURUNIQ,Mar 2023,2023-03-31,annual,776.0,637.0,139.0,18.0,18.0,2.0,22.0,132.0,21.0,104.0,23.71,8.0,screener
MAYURUNIQ,Mar 2024,2024-03-31,annual,803.0,644.0,159.0,20.0,32.0,3.0,29.0,159.0,23.0,122.0,27.86,11.0,screener
MAYURUNIQ,Mar 2025,2025-03-31,annual,880.0,689.0,191.0,22.0,41.0,2.0,29.0,201.0,26.0,149.0,34.36,15.0,screener
MAYURUNIQ,Mar 2026,2026-03-31,annual,967.0,732.0,235.0,24.0,55.0,1.0,29.0,259.0,26.0,192.0,44.13,14.0,screener
MAZDOCK,Mar 2022,2022-03-31,annual,5733.0,5292.0,441.0,8.0,396.0,14.0,75.0,749.0,25.0,611.0,15.14,29.0,screener
MAZDOCK,Mar 2023,2023-03-31,annual,7827.0,7027.0,801.0,10.0,687.0,9.0,76.0,1403.0,25.0,1119.0,27.74,29.0,screener
MAZDOCK,Mar 2024,2024-03-31,annual,9467.0,8051.0,1416.0,15.0,1101.0,9.0,83.0,2425.0,25.0,1937.0,48.02,29.0,screener
MAZDOCK,Mar 2025,2025-03-31,annual,11432.0,9366.0,2066.0,18.0,1121.0,10.0,115.0,3062.0,26.0,2414.0,59.83,29.0,screener
MAZDOCK,Mar 2026,2026-03-31,annual,13006.0,10741.0,2266.0,17.0,1139.0,72.0,97.0,3237.0,25.0,2578.0,64.04,28.0,screener
MBEL,Mar 2022,2022-03-31,annual,688.0,643.0,45.0,7.0,6.0,19.0,10.0,22.0,30.0,16.0,9.69,0.0,screener
MBEL,Mar 2023,2023-03-31,annual,880.0,814.0,67.0,8.0,9.0,19.0,10.0,46.0,28.0,33.0,16.48,0.0,screener
MBEL,Mar 2024,2024-03-31,annual,795.0,715.0,80.0,10.0,13.0,23.0,9.0,61.0,25.0,46.0,9.17,0.0,screener
MBEL,Mar 2025,2025-03-31,annual,989.0,862.0,127.0,13.0,8.0,20.0,13.0,102.0,25.0,77.0,15.41,0.0,screener
MBEL,Mar 2026,2026-03-31,annual,1260.0,1118.0,142.0,11.0,15.0,17.0,15.0,124.0,25.0,93.0,16.21,6.0,screener
MCLOUD,Mar 2022,2022-03-31,annual,253.0,245.0,7.0,3.0,30.0,2.0,3.0,33.0,10.0,29.0,0.59,4.0,screener
MCLOUD,Mar 2023,2023-03-31,annual,427.0,319.0,108.0,25.0,19.0,12.0,21.0,94.0,21.0,74.0,1.26,2.0,screener
MCLOUD,Mar 2024,2024-03-31,annual,561.0,377.0,184.0,33.0,17.0,21.0,40.0,140.0,27.0,103.0,1.76,2.0,screener
MCLOUD,Mar 2025,2025-03-31,annual,600.0,394.0,206.0,34.0,4.0,25.0,42.0,143.0,28.0,103.0,1.76,2.0,screener
MCLOUD,Mar 2026,2026-03-31,annual,698.0,482.0,216.0,31.0,7.0,26.0,51.0,146.0,22.0,114.0,1.94,0.0,screener
MCX,Mar 2022,2022-03-31,annual,367.0,206.0,161.0,44.0,46.0,0.0,23.0,184.0,22.0,143.0,5.63,62.0,screener
MCX,Mar 2023,2023-03-31,annual,514.0,369.0,145.0,28.0,68.0,0.0,22.0,191.0,22.0,149.0,5.84,65.0,screener
MCX,Mar 2024,2024-03-31,annual,684.0,621.0,63.0,9.0,75.0,0.0,36.0,102.0,18.0,83.0,3.26,47.0,screener
MCX,Mar 2025,2025-03-31,annual,1113.0,447.0,665.0,60.0,98.0,0.0,64.0,699.0,20.0,560.0,21.96,27.0,screener
MCX,Mar 2026,2026-03-31,annual,2302.0,660.0,1642.0,71.0,127.0,0.0,78.0,1690.0,21.0,1332.0,52.22,15.0,screener
MCX,TTM,,annual,2631.0,736.0,1894.0,72.0,144.0,0.0,81.0,1957.0,,1542.0,60.46,,screener
MEDANTA,Mar 2022,2022-03-31,annual,2167.0,1709.0,458.0,21.0,39.0,86.0,130.0,281.0,30.0,196.0,7.75,0.0,screener
MEDANTA,Mar 2023,2023-03-31,annual,2710.0,2073.0,637.0,24.0,49.0,86.0,150.0,449.0,27.0,326.0,12.16,0.0,screener
MEDANTA,Mar 2024,2024-03-31,annual,3275.0,2466.0,809.0,25.0,75.0,84.0,173.0,627.0,24.0,478.0,17.81,0.0,screener
MEDANTA,Mar 2025,2025-03-31,annual,3692.0,2806.0,886.0,24.0,29.0,74.0,194.0,647.0,26.0,481.0,17.92,0.0,screener
MEDANTA,Mar 2026,2026-03-31,annual,4410.0,3491.0,919.0,21.0,98.0,79.0,223.0,715.0,23.0,554.0,20.7,0.0,screener
MEDIASSIST,Mar 2022,2022-03-31,annual,394.0,302.0,92.0,23.0,21.0,3.0,28.0,81.0,21.0,64.0,9.33,20.0,screener
MEDIASSIST,Mar 2023,2023-03-31,annual,505.0,385.0,120.0,24.0,12.0,3.0,27.0,102.0,28.0,74.0,10.76,18.0,screener
MEDIASSIST,Mar 2024,2024-03-31,annual,635.0,501.0,133.0,21.0,-5.0,3.0,43.0,82.0,16.0,69.0,9.53,26.0,screener
MEDIASSIST,Mar 2025,2025-03-31,annual,723.0,569.0,154.0,21.0,24.0,10.0,56.0,112.0,18.0,92.0,12.89,0.0,screener
MEDIASSIST,Mar 2026,2026-03-31,annual,905.0,730.0,175.0,19.0,4.0,21.0,77.0,80.0,-11.0,89.0,11.78,17.0,screener
MEDPLUS,Mar 2022,2022-03-31,annual,3779.0,3507.0,273.0,7.0,31.0,66.0,119.0,118.0,20.0,95.0,8.03,0.0,screener
MEDPLUS,Mar 2023,2023-03-31,annual,4558.0,4292.0,266.0,6.0,46.0,83.0,182.0,47.0,-6.0,50.0,4.17,0.0,screener
MEDPLUS,Mar 2024,2024-03-31,annual,5625.0,5270.0,355.0,6.0,40.0,96.0,224.0,73.0,11.0,66.0,5.48,0.0,screener
MEDPLUS,Mar 2025,2025-03-31,annual,6136.0,5648.0,488.0,8.0,48.0,103.0,250.0,183.0,18.0,150.0,12.56,0.0,screener
MEDPLUS,Mar 2026,2026-03-31,annual,6892.0,6285.0,607.0,9.0,71.0,120.0,283.0,275.0,20.0,220.0,18.3,0.0,screener
