symbol,period_label,period_end,period_type,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_assets,total_assets,net_debt,source
BIOCON,Mar 2025,2025-03-31,annual,600.0,21044.0,18362.0,18534.0,58540.0,31963.0,8508.0,1127.0,16941.0,58540.0,17235.0,screener
BIOCON,Mar 2026,2026-03-31,annual,810.0,33221.0,15434.0,13943.0,63409.0,36486.0,6987.0,1779.0,18157.0,63409.0,13655.0,screener
BIRLACORPN,Mar 2022,2022-03-31,annual,77.0,5972.0,4326.0,3488.0,13863.0,7577.0,2551.0,1009.0,2726.0,13863.0,3317.0,screener
BIRLACORPN,Mar 2023,2023-03-31,annual,77.0,5904.0,4462.0,3646.0,14089.0,9843.0,358.0,867.0,3021.0,14089.0,3595.0,screener
BIRLACORPN,Mar 2024,2024-03-31,annual,77.0,6597.0,3903.0,3880.0,14458.0,9790.0,481.0,1287.0,2900.0,14458.0,2616.0,screener
BIRLACORPN,Mar 2025,2025-03-31,annual,77.0,6938.0,3489.0,3858.0,14361.0,9535.0,560.0,1452.0,2814.0,14361.0,2037.0,screener
BIRLACORPN,Mar 2026,2026-03-31,annual,77.0,7288.0,3391.0,3755.0,14510.0,9558.0,471.0,1646.0,2835.0,14510.0,1745.0,screener
BIRLAMONEY,Mar 2015,2015-03-31,annual,6.0,16.0,79.0,128.0,228.0,8.0,0.0,0.0,220.0,228.0,79.0,screener
BIRLAMONEY,Mar 2016,2016-03-31,annual,6.0,19.0,85.0,145.0,255.0,7.0,0.0,0.0,248.0,255.0,85.0,screener
BIRLAMONEY,Mar 2017,2017-03-31,annual,6.0,27.0,45.0,209.0,286.0,7.0,0.0,0.0,278.0,286.0,45.0,screener
BIRLAMONEY,Mar 2018,2018-03-31,annual,6.0,39.0,232.0,258.0,535.0,6.0,1.0,24.0,504.0,535.0,208.0,screener
BIRLAMONEY,Sep 2018,2018-09-30,annual,6.0,11.0,269.0,209.0,495.0,6.0,0.0,0.0,488.0,495.0,269.0,screener
BIRLANU,Mar 2022,2022-03-31,annual,8.0,1159.0,313.0,744.0,2223.0,1131.0,26.0,3.0,1062.0,2223.0,310.0,screener
BIRLANU,Mar 2023,2023-03-31,annual,8.0,1236.0,432.0,689.0,2364.0,1218.0,33.0,2.0,1112.0,2364.0,430.0,screener
BIRLANU,Mar 2024,2024-03-31,annual,8.0,1245.0,776.0,714.0,2743.0,1410.0,47.0,104.0,1182.0,2743.0,672.0,screener
BIRLANU,Mar 2025,2025-03-31,annual,8.0,1204.0,959.0,749.0,2920.0,1684.0,57.0,0.0,1178.0,2920.0,959.0,screener
BIRLANU,Mar 2026,2026-03-31,annual,8.0,1103.0,1112.0,848.0,3071.0,1831.0,40.0,0.0,1199.0,3071.0,1112.0,screener
BLACKBUCK,Mar 2022,2022-03-31,annual,0.01,585.0,201.0,113.0,900.0,21.0,0.0,236.0,642.0,900.0,-35.0,screener
BLACKBUCK,Mar 2023,2023-03-31,annual,0.01,353.0,178.0,124.0,654.0,31.0,0.0,211.0,413.0,654.0,-33.0,screener
BLACKBUCK,Mar 2024,2024-03-31,annual,0.01,311.0,184.0,159.0,654.0,39.0,0.0,60.0,555.0,654.0,124.0,screener
BLACKBUCK,Mar 2025,2025-03-31,annual,18.0,1220.0,38.0,157.0,1433.0,45.0,0.0,57.0,1331.0,1433.0,-19.0,screener
BLACKBUCK,Mar 2026,2026-03-31,annual,18.0,1404.0,59.0,255.0,1736.0,116.0,2.0,50.0,1567.0,1736.0,9.0,screener
BLISSGVS,Mar 2022,2022-03-31,annual,10.0,808.0,109.0,181.0,1109.0,281.0,22.0,2.0,803.0,1109.0,107.0,screener
BLISSGVS,Mar 2023,2023-03-31,annual,10.0,873.0,102.0,171.0,1157.0,379.0,3.0,8.0,768.0,1157.0,94.0,screener
BLISSGVS,Mar 2024,2024-03-31,annual,10.0,957.0,100.0,145.0,1212.0,370.0,8.0,4.0,830.0,1212.0,96.0,screener
BLISSGVS,Mar 2025,2025-03-31,annual,11.0,1040.0,88.0,162.0,1301.0,406.0,21.0,4.0,870.0,1301.0,84.0,screener
BLISSGVS,Mar 2026,2026-03-31,annual,11.0,1182.0,22.0,278.0,1492.0,459.0,6.0,5.0,1022.0,1492.0,17.0,screener
BLS,Mar 2022,2022-03-31,annual,10.0,560.0,11.0,52.0,633.0,112.0,0.0,70.0,451.0,633.0,-59.0,screener
BLS,Mar 2023,2023-03-31,annual,41.0,762.0,7.0,136.0,945.0,234.0,0.0,88.0,623.0,945.0,-81.0,screener
BLS,Mar 2024,2024-03-31,annual,41.0,1166.0,31.0,378.0,1616.0,296.0,0.0,116.0,1205.0,1616.0,-85.0,screener
BLS,Mar 2025,2025-03-31,annual,41.0,1690.0,359.0,714.0,2804.0,1363.0,11.0,220.0,1210.0,2804.0,139.0,screener
BLS,Mar 2026,2026-03-31,annual,41.0,2422.0,431.0,876.0,3770.0,1721.0,2.0,352.0,1696.0,3770.0,79.0,screener
BLSE,Mar 2022,2022-03-31,annual,0.01,15.0,15.0,26.0,56.0,15.0,0.0,0.0,41.0,56.0,15.0,screener
BLSE,Mar 2023,2023-03-31,annual,67.0,40.0,5.0,67.0,179.0,88.0,0.0,0.0,92.0,179.0,5.0,screener
BLSE,Mar 2024,2024-03-31,annual,91.0,340.0,7.0,71.0,510.0,93.0,0.0,15.0,402.0,510.0,-8.0,screener
BLSE,Mar 2025,2025-03-31,annual,91.0,392.0,7.0,183.0,672.0,148.0,11.0,110.0,404.0,672.0,-103.0,screener
BLSE,Mar 2026,2026-03-31,annual,91.0,432.0,6.0,233.0,762.0,180.0,15.0,126.0,441.0,762.0,-120.0,screener
BLUEBLENDS,Mar 2020,2020-03-31,annual,22.0,-56.0,91.0,21.0,78.0,24.0,0.0,1.0,52.0,78.0,90.0,screener
BLUEBLENDS,Mar 2021,2021-03-31,annual,22.0,-66.0,70.0,21.0,46.0,22.0,0.0,1.0,23.0,46.0,69.0,screener
BLUEBLENDS,Mar 2024,2024-03-31,annual,22.0,-135.0,108.0,32.0,27.0,12.0,0.0,1.0,14.0,27.0,107.0,screener
BLUEBLENDS,Mar 2025,2025-03-31,annual,22.0,-15.0,0.0,18.0,25.0,11.0,0.0,1.0,13.0,25.0,-1.0,screener
BLUEBLENDS,Mar 2026,2026-03-31,annual,22.0,-16.0,0.0,27.0,33.0,10.0,0.0,1.0,22.0,33.0,-1.0,screener
BLUEDART,Mar 2022,2022-03-31,annual,24.0,848.0,1066.0,891.0,2829.0,1437.0,69.0,207.0,1115.0,2829.0,859.0,screener
BLUEDART,Mar 2023,2023-03-31,annual,24.0,1156.0,1120.0,923.0,3223.0,1437.0,439.0,171.0,1176.0,3223.0,949.0,screener
BLUEDART,Mar 2024,2024-03-31,annual,24.0,1344.0,1073.0,1021.0,3461.0,1823.0,74.0,307.0,1257.0,3461.0,766.0,screener
BLUEDART,Mar 2025,2025-03-31,annual,24.0,1535.0,1007.0,1097.0,3663.0,1814.0,77.0,386.0,1386.0,3663.0,621.0,screener
BLUEDART,Mar 2026,2026-03-31,annual,24.0,1753.0,1142.0,1208.0,4127.0,2035.0,27.0,413.0,1652.0,4127.0,729.0,screener
BLUEJET,Mar 2020,2020-03-31,annual,0.6,201.0,79.0,95.0,375.0,107.0,2.0,34.0,232.0,375.0,45.0,screener
BLUEJET,Mar 2021,2021-03-31,annual,10.0,330.0,53.0,143.0,536.0,139.0,3.0,37.0,358.0,536.0,16.0,screener
BLUESTARCO,Mar 2022,2022-03-31,annual,19.0,998.0,554.0,2741.0,4313.0,433.0,152.0,162.0,3565.0,4313.0,392.0,screener
BLUESTARCO,Mar 2023,2023-03-31,annual,19.0,1311.0,662.0,3455.0,5447.0,859.0,83.0,148.0,4357.0,5447.0,514.0,screener
BLUESTARCO,Mar 2024,2024-03-31,annual,41.0,2569.0,243.0,3758.0,6611.0,1165.0,127.0,267.0,5053.0,6611.0,-24.0,screener
BLUESTARCO,Mar 2025,2025-03-31,annual,41.0,3024.0,381.0,4803.0,8249.0,1536.0,123.0,432.0,6158.0,8249.0,-51.0,screener
BLUESTARCO,Mar 2026,2026-03-31,annual,41.0,3390.0,810.0,4325.0,8567.0,1697.0,137.0,457.0,6276.0,8567.0,353.0,screener
BLUESTONE,Mar 2025,2025-03-31,annual,30.0,877.0,1915.0,711.0,3532.0,1013.0,5.0,59.0,2455.0,3532.0,1856.0,screener
BLUESTONE,Mar 2026,2026-03-31,annual,15.0,1785.0,1699.0,1461.0,4961.0,1134.0,3.0,47.0,3777.0,4961.0,1652.0,screener
BLUSPRING,Mar 2024,2024-03-31,annual,0.0,569.0,160.0,803.0,1532.0,495.0,7.0,35.0,995.0,1532.0,125.0,screener
BLUSPRING,Dec 2024,2024-12-31,annual,149.0,569.0,160.0,654.0,1532.0,495.0,7.0,35.0,995.0,1532.0,125.0,screener
BLUSPRING,Mar 2025,2025-03-31,annual,149.0,546.0,140.0,695.0,1530.0,502.0,7.0,35.0,986.0,1530.0,105.0,screener
BLUSPRING,Mar 2026,2026-03-31,annual,149.0,519.0,136.0,886.0,1690.0,521.0,0.0,35.0,1135.0,1690.0,101.0,screener
BOMDYEING,Mar 2022,2022-03-31,annual,41.0,-772.0,4442.0,520.0,4231.0,466.0,0.0,367.0,3397.0,4231.0,4075.0,screener
BOMDYEING,Mar 2023,2023-03-31,annual,41.0,-1287.0,3642.0,598.0,2994.0,442.0,0.0,194.0,2357.0,2994.0,3448.0,screener
BOMDYEING,Mar 2024,2024-03-31,annual,41.0,1833.0,3.0,684.0,2560.0,575.0,14.0,747.0,1225.0,2560.0,-744.0,screener
BOMDYEING,Mar 2025,2025-03-31,annual,41.0,2330.0,3.0,622.0,2995.0,583.0,27.0,1467.0,919.0,2995.0,-1464.0,screener
BOMDYEING,Mar 2026,2026-03-31,annual,41.0,2244.0,3.0,675.0,2963.0,600.0,61.0,1303.0,999.0,2963.0,-1300.0,screener
BOROLTD,Mar 2022,2022-03-31,annual,11.0,756.0,1.0,186.0,955.0,276.0,25.0,197.0,457.0,955.0,-196.0,screener
BOROLTD,Mar 2023,2023-03-31,annual,11.0,499.0,95.0,245.0,850.0,353.0,41.0,146.0,309.0,850.0,-51.0,screener
BOROLTD,Mar 2024,2024-03-31,annual,11.0,569.0,165.0,335.0,1080.0,548.0,26.0,85.0,421.0,1080.0,80.0,screener
BOROLTD,Mar 2025,2025-03-31,annual,12.0,796.0,93.0,230.0,1131.0,583.0,18.0,50.0,480.0,1131.0,43.0,screener
BOROLTD,Mar 2026,2026-03-31,annual,12.0,875.0,148.0,247.0,1282.0,531.0,105.0,83.0,561.0,1282.0,65.0,screener
BORORENEW,Mar 2019,2019-03-31,annual,9.0,839.0,114.0,227.0,1189.0,377.0,137.0,230.0,444.0,1189.0,-116.0,screener
BORORENEW,Mar 2023,2023-03-31,annual,13.0,906.0,421.0,292.0,1632.0,977.0,70.0,11.0,574.0,1632.0,410.0,screener
BORORENEW,Mar 2024,2024-03-31,annual,13.0,860.0,576.0,235.0,1684.0,928.0,126.0,12.0,618.0,1684.0,564.0,screener
BORORENEW,Mar 2025,2025-03-31,annual,13.0,984.0,252.0,205.0,1454.0,777.0,135.0,50.0,493.0,1454.0,202.0,screener
BORORENEW,Mar 2026,2026-03-31,annual,14.0,1497.0,162.0,152.0,1825.0,614.0,108.0,606.0,497.0,1825.0,-444.0,screener
BOROSCI,Mar 2024,2024-03-31,annual,9.0,367.0,18.0,95.0,488.0,192.0,1.0,0.0,295.0,488.0,18.0,screener
BOROSCI,Mar 2025,2025-03-31,annual,9.0,395.0,14.0,86.0,504.0,187.0,1.0,105.0,210.0,504.0,-91.0,screener
BOROSCI,Mar 2026,2026-03-31,annual,9.0,432.0,9.0,99.0,549.0,189.0,9.0,122.0,229.0,549.0,-113.0,screener
BOSCHLTD,Mar 2022,2022-03-31,annual,30.0,10650.0,73.0,4650.0,15402.0,1212.0,605.0,5521.0,8064.0,15402.0,-5448.0,screener
BOSCHLTD,Mar 2023,2023-03-31,annual,30.0,10976.0,53.0,5194.0,16252.0,1731.0,366.0,5018.0,9138.0,16252.0,-4965.0,screener
BOSCHLTD,Mar 2024,2024-03-31,annual,30.0,12027.0,39.0,5252.0,17348.0,1770.0,224.0,5121.0,10234.0,17348.0,-5082.0,screener
BOSCHLTD,Mar 2025,2025-03-31,annual,30.0,13784.0,118.0,6310.0,20241.0,1622.0,396.0,7160.0,11062.0,20241.0,-7042.0,screener
BOSCHLTD,Mar 2026,2026-03-31,annual,30.0,14816.0,119.0,6716.0,21680.0,1654.0,358.0,8020.0,11648.0,21680.0,-7901.0,screener
BPCL,Mar 2022,2022-03-31,annual,2129.0,49776.0,64534.0,71089.0,187529.0,83901.0,15433.0,23616.0,64578.0,187529.0,40918.0,screener
BPCL,Mar 2023,2023-03-31,annual,2129.0,51393.0,69376.0,65240.0,188138.0,86675.0,16249.0,26778.0,58436.0,188138.0,42598.0,screener
BPCL,Mar 2024,2024-03-31,annual,2136.0,73499.0,54599.0,72184.0,202418.0,86798.0,20204.0,26631.0,68785.0,202418.0,27968.0,screener
BPCL,Mar 2025,2025-03-31,annual,4273.0,77112.0,61101.0,75898.0,218382.0,88628.0,26387.0,26531.0,76837.0,218382.0,34570.0,screener
BPCL,Mar 2026,2026-03-31,annual,4273.0,95898.0,54424.0,94021.0,248616.0,93624.0,32911.0,30136.0,91945.0,248616.0,24288.0,screener
BRIGADE,Mar 2022,2022-03-31,annual,230.0,2680.0,4906.0,7285.0,15101.0,4905.0,541.0,509.0,9147.0,15101.0,4397.0,screener
BRIGADE,Mar 2023,2023-03-31,annual,231.0,3014.0,4634.0,8486.0,16365.0,4681.0,740.0,62.0,10882.0,16365.0,4572.0,screener
BRIGADE,Mar 2024,2024-03-31,annual,231.0,3418.0,5470.0,8740.0,17860.0,4593.0,1232.0,50.0,11985.0,17860.0,5420.0,screener
BRIGADE,Mar 2025,2025-03-31,annual,244.0,5394.0,5464.0,10973.0,22076.0,6899.0,138.0,43.0,14995.0,22076.0,5421.0,screener
BRIGADE,Mar 2026,2026-03-31,annual,245.0,6576.0,6344.0,13089.0,26253.0,8545.0,216.0,60.0,17433.0,26253.0,6284.0,screener
BRITANNIA,Mar 2022,2022-03-31,annual,24.0,2534.0,2481.0,2487.0,7527.0,1753.0,536.0,1762.0,3475.0,7527.0,719.0,screener
BRITANNIA,Mar 2023,2023-03-31,annual,24.0,3510.0,2997.0,2819.0,9351.0,2655.0,105.0,3324.0,3266.0,9351.0,-327.0,screener
BRITANNIA,Mar 2024,2024-03-31,annual,24.0,3917.0,2065.0,3065.0,9072.0,2771.0,188.0,2767.0,3346.0,9072.0,-702.0,screener
BRITANNIA,Mar 2025,2025-03-31,annual,24.0,4332.0,1247.0,3235.0,8837.0,2904.0,89.0,2865.0,2978.0,8837.0,-1618.0,screener
BRITANNIA,Mar 2026,2026-03-31,annual,24.0,5082.0,1380.0,3245.0,9732.0,2850.0,39.0,3610.0,3233.0,9732.0,-2230.0,screener
BSE,Mar 2022,2022-03-31,annual,27.0,2627.0,0.0,3531.0,6185.0,161.0,10.0,1968.0,4046.0,6185.0,-1968.0,screener
BSE,Mar 2023,2023-03-31,annual,27.0,2674.0,0.0,3293.0,5994.0,252.0,2.0,1453.0,4286.0,5994.0,-1453.0,screener
BSE,Mar 2024,2024-03-31,annual,27.0,3275.0,0.0,6148.0,9450.0,285.0,15.0,2390.0,6761.0,9450.0,-2390.0,screener
BSE,Mar 2025,2025-03-31,annual,27.0,4397.0,0.0,5918.0,10342.0,300.0,54.0,2845.0,7142.0,10342.0,-2845.0,screener
BSE,Mar 2026,2026-03-31,annual,82.0,6591.0,0.0,6773.0,13446.0,642.0,77.0,3837.0,8890.0,13446.0,-3837.0,screener
BSOFT,Mar 2022,2022-03-31,annual,56.0,2527.0,123.0,677.0,3383.0,725.0,3.0,840.0,1816.0,3383.0,-717.0,screener
BSOFT,Mar 2023,2023-03-31,annual,55.0,2393.0,102.0,637.0,3187.0,736.0,6.0,563.0,1882.0,3187.0,-461.0,screener
BSOFT,Mar 2024,2024-03-31,annual,55.0,2989.0,93.0,788.0,3926.0,697.0,12.0,1320.0,1897.0,3926.0,-1227.0,screener
BSOFT,Mar 2025,2025-03-31,annual,56.0,3423.0,151.0,833.0,4462.0,744.0,23.0,1754.0,1942.0,4462.0,-1603.0,screener
BSOFT,Mar 2026,2026-03-31,annual,56.0,4057.0,141.0,1012.0,5266.0,834.0,2.0,2171.0,2259.0,5266.0,-2030.0,screener
BUILDPRO,Mar 2023,2023-03-31,annual,23.0,620.0,88.0,561.0,1292.0,281.0,4.0,0.0,1007.0,1292.0,88.0,screener
BUILDPRO,Mar 2024,2024-03-31,annual,24.0,773.0,87.0,701.0,1586.0,293.0,3.0,0.0,1290.0,1586.0,87.0,screener
BUILDPRO,Mar 2025,2025-03-31,annual,0.01,457.0,57.0,740.0,1254.0,41.0,5.0,0.0,1208.0,1254.0,57.0,screener
BUILDPRO,Mar 2026,2026-03-31,annual,24.0,521.0,61.0,999.0,1605.0,46.0,1.0,0.0,1559.0,1605.0,61.0,screener
BURNPUR,Mar 2009,2009-03-31,annual,43.0,18.33,21.11,3.87,86.31,14.88,17.25,1.83,52.35,86.31,19.28,screener
BURNPUR,Mar 2012,2012-03-31,annual,60.1,26.26,31.33,10.25,127.94,22.63,27.49,0.0,77.82,127.94,31.33,screener
BURNPUR,Mar 2013,2013-03-31,annual,63.0,30.74,66.56,22.04,182.34,26.07,52.05,0.01,104.21,182.34,66.55,screener
BURNPUR,Mar 2014,2014-03-31,annual,65.14,39.74,130.23,32.49,267.6,36.25,133.26,0.01,98.08,267.6,130.22,screener
BURNPUR,Mar 2015,2015-03-31,annual,82.55,29.68,171.66,39.24,323.13,36.18,195.19,0.01,91.75,323.13,171.65,screener
CAMLINFINE,Mar 2022,2022-03-31,annual,16.0,732.0,646.0,396.0,1790.0,601.0,215.0,7.0,966.0,1790.0,639.0,screener
CAMLINFINE,Mar 2023,2023-03-31,annual,16.0,804.0,801.0,425.0,2045.0,858.0,43.0,8.0,1136.0,2045.0,793.0,screener
CAMLINFINE,Mar 2024,2024-03-31,annual,17.0,848.0,683.0,424.0,1972.0,816.0,46.0,8.0,1102.0,1972.0,675.0,screener
CAMLINFINE,Mar 2025,2025-03-31,annual,19.0,883.0,681.0,454.0,2037.0,704.0,10.0,61.0,1262.0,2037.0,620.0,screener
CAMLINFINE,Mar 2026,2026-03-31,annual,19.0,1022.0,720.0,563.0,2324.0,887.0,33.0,30.0,1373.0,2324.0,690.0,screener
CAMPUS,Mar 2018,2018-03-31,annual,0.1,298.0,174.0,134.0,606.0,282.0,13.0,0.0,310.0,606.0,174.0,screener
CAMPUS,Mar 2019,2019-03-31,annual,0.1,202.0,199.0,106.0,506.0,100.0,25.0,0.0,381.0,506.0,199.0,screener
CAMPUS,Mar 2020,2020-03-31,annual,152.0,133.0,276.0,162.0,722.0,169.0,35.0,0.0,518.0,722.0,276.0,screener
CAMPUS,Mar 2021,2021-03-31,annual,152.0,161.0,177.0,199.0,689.0,256.0,0.0,0.0,433.0,689.0,177.0,screener
CAMPUS,Mar 2022,2022-03-31,annual,152.0,275.0,289.0,247.0,964.0,322.0,2.0,0.0,639.0,964.0,289.0,screener
CAMS,Mar 2022,2022-03-31,annual,49.0,599.0,82.0,227.0,957.0,314.0,0.0,317.0,326.0,957.0,-235.0,screener
CAMS,Mar 2023,2023-03-31,annual,49.0,733.0,93.0,221.0,1096.0,333.0,9.0,330.0,425.0,1096.0,-237.0,screener
CAMS,Mar 2024,2024-03-31,annual,49.0,865.0,96.0,403.0,1413.0,376.0,13.0,407.0,618.0,1413.0,-311.0,screener
CAMS,Mar 2025,2025-03-31,annual,49.0,1069.0,89.0,389.0,1596.0,406.0,44.0,425.0,722.0,1596.0,-336.0,screener
CAMS,Mar 2026,2026-03-31,annual,50.0,1271.0,64.0,425.0,1810.0,493.0,1.0,446.0,871.0,1810.0,-382.0,screener
CANBK,Mar 2022,2022-03-31,annual,1814.0,68147.0,,56202.0,1258789.0,11447.0,2.0,311347.0,935992.0,1258789.0,,screener
CANBK,Mar 2023,2023-03-31,annual,1814.0,76240.0,,65816.0,1381030.0,10334.0,0.0,352893.0,1017803.0,1381030.0,,screener
CANBK,Mar 2024,2024-03-31,annual,1814.0,90319.0,,73104.0,1535018.0,12184.0,147.0,399207.0,1123480.0,1535018.0,,screener
CANBK,Mar 2025,2025-03-31,annual,1814.0,103603.0,,80950.0,1732527.0,10302.0,0.0,428024.0,1294201.0,1732527.0,,screener
CANBK,Mar 2026,2026-03-31,annual,1814.0,115891.0,,45999.0,1887325.0,10595.0,0.0,407389.0,1469341.0,1887325.0,,screener
CAPACITE,Mar 2022,2022-03-31,annual,68.0,897.0,335.0,1081.0,2381.0,694.0,14.0,1.0,1673.0,2381.0,334.0,screener
CAPACITE,Mar 2023,2023-03-31,annual,68.0,1006.0,374.0,1165.0,2612.0,659.0,21.0,1.0,1931.0,2612.0,373.0,screener
CAPACITE,Mar 2024,2024-03-31,annual,85.0,1432.0,329.0,1303.0,3149.0,593.0,9.0,3.0,2544.0,3149.0,326.0,screener
CAPACITE,Mar 2025,2025-03-31,annual,85.0,1634.0,426.0,1356.0,3500.0,584.0,3.0,22.0,2891.0,3500.0,404.0,screener
CAPACITE,Mar 2026,2026-03-31,annual,85.0,1824.0,483.0,1530.0,3922.0,655.0,32.0,32.0,3203.0,3922.0,451.0,screener
CAPILLARY,Mar 2022,2022-03-31,annual,10.0,106.0,83.0,149.0,347.0,215.0,0.0,0.0,132.0,347.0,83.0,screener
CAPILLARY,Mar 2023,2023-03-31,annual,11.0,156.0,149.0,130.0,446.0,203.0,6.0,0.0,237.0,446.0,149.0,screener
CAPILLARY,Mar 2024,2024-03-31,annual,15.0,524.0,77.0,254.0,870.0,298.0,3.0,70.0,499.0,870.0,7.0,screener
CAPILLARY,Mar 2025,2025-03-31,annual,15.0,554.0,106.0,163.0,838.0,301.0,0.0,0.0,537.0,838.0,106.0,screener
CAPILLARY,Mar 2026,2026-03-31,annual,16.0,1008.0,54.0,222.0,1299.0,460.0,0.0,136.0,702.0,1299.0,-82.0,screener
CAPLIPOINT,Mar 2022,2022-03-31,annual,15.0,1252.0,219.0,250.0,1736.0,287.0,18.0,89.0,1343.0,1736.0,130.0,screener
CAPLIPOINT,Mar 2023,2023-03-31,annual,15.0,1649.0,222.0,305.0,2191.0,280.0,221.0,281.0,1410.0,2191.0,-59.0,screener
CAPLIPOINT,Mar 2024,2024-03-31,annual,15.0,2084.0,219.0,380.0,2698.0,453.0,117.0,376.0,1753.0,2698.0,-157.0,screener
CAPLIPOINT,Mar 2025,2025-03-31,annual,15.0,2619.0,222.0,352.0,3208.0,546.0,144.0,590.0,1928.0,3208.0,-368.0,screener
CAPLIPOINT,Mar 2026,2026-03-31,annual,15.0,3571.0,5.0,454.0,4045.0,605.0,209.0,859.0,2373.0,4045.0,-854.0,screener
CARBORUNIV,Mar 2022,2022-03-31,annual,19.0,2345.0,240.0,692.0,3296.0,1006.0,58.0,138.0,2094.0,3296.0,102.0,screener
CARBORUNIV,Mar 2023,2023-03-31,annual,19.0,2802.0,277.0,774.0,3872.0,1527.0,87.0,161.0,2096.0,3872.0,116.0,screener
CARBORUNIV,Mar 2024,2024-03-31,annual,19.0,3107.0,172.0,793.0,4091.0,1555.0,84.0,172.0,2280.0,4091.0,0.0,screener
CARBORUNIV,Mar 2025,2025-03-31,annual,19.0,3510.0,216.0,835.0,4580.0,1716.0,118.0,201.0,2544.0,4580.0,15.0,screener
CARBORUNIV,Mar 2026,2026-03-31,annual,19.0,3881.0,413.0,959.0,5271.0,1906.0,141.0,199.0,3025.0,5271.0,214.0,screener
CARERATING,Mar 2022,2022-03-31,annual,30.0,618.0,9.0,69.0,725.0,96.0,8.0,44.0,577.0,725.0,-35.0,screener
CARERATING,Mar 2023,2023-03-31,annual,30.0,643.0,17.0,80.0,770.0,107.0,4.0,44.0,614.0,770.0,-27.0,screener
CARERATING,Mar 2024,2024-03-31,annual,30.0,687.0,20.0,105.0,842.0,109.0,6.0,44.0,683.0,842.0,-24.0,screener
CARERATING,Mar 2025,2025-03-31,annual,30.0,776.0,24.0,128.0,958.0,119.0,3.0,134.0,702.0,958.0,-110.0,screener
CARERATING,Mar 2026,2026-03-31,annual,30.0,902.0,26.0,146.0,1105.0,122.0,5.0,87.0,890.0,1105.0,-61.0,screener
CARRARO,Mar 2022,2022-03-31,annual,57.0,236.0,182.0,537.0,1012.0,281.0,10.0,0.0,720.0,1012.0,182.0,screener
CARRARO,Mar 2023,2023-03-31,annual,57.0,281.0,192.0,543.0,1072.0,307.0,9.0,0.0,757.0,1072.0,192.0,screener
CARRARO,Mar 2024,2024-03-31,annual,57.0,313.0,216.0,487.0,1073.0,354.0,0.0,0.0,718.0,1073.0,216.0,screener
CARRARO,Mar 2025,2025-03-31,annual,57.0,401.0,191.0,459.0,1107.0,380.0,0.0,0.0,728.0,1107.0,191.0,screener
CARRARO,Mar 2026,2026-03-31,annual,57.0,508.0,155.0,549.0,1269.0,376.0,0.0,0.0,893.0,1269.0,155.0,screener
CARTRADE,Mar 2022,2022-03-31,annual,47.0,1933.0,77.0,220.0,2276.0,1041.0,0.0,884.0,351.0,2276.0,-807.0,screener
CARTRADE,Mar 2023,2023-03-31,annual,47.0,1997.0,86.0,210.0,2340.0,1042.0,0.0,985.0,312.0,2340.0,-899.0,screener
CARTRADE,Mar 2024,2024-03-31,annual,47.0,2023.0,112.0,326.0,2508.0,1489.0,0.0,510.0,509.0,2508.0,-398.0,screener
CARTRADE,Mar 2025,2025-03-31,annual,47.0,2173.0,131.0,353.0,2705.0,1497.0,0.0,614.0,594.0,2705.0,-483.0,screener
CARTRADE,Mar 2026,2026-03-31,annual,48.0,2436.0,140.0,385.0,3009.0,1522.0,1.0,910.0,576.0,3009.0,-770.0,screener
CARYSIL,Mar 2022,2022-03-31,annual,5.0,248.0,150.0,150.0,553.0,206.0,21.0,0.0,326.0,553.0,150.0,screener
CARYSIL,Mar 2023,2023-03-31,annual,5.0,298.0,235.0,174.0,712.0,328.0,14.0,0.0,371.0,712.0,235.0,screener
CARYSIL,Mar 2024,2024-03-31,annual,5.0,349.0,312.0,178.0,845.0,404.0,10.0,0.0,430.0,845.0,312.0,screener
CARYSIL,Mar 2025,2025-03-31,annual,6.0,521.0,276.0,182.0,985.0,414.0,12.0,0.0,560.0,985.0,276.0,screener
CARYSIL,Mar 2026,2026-03-31,annual,6.0,603.0,274.0,160.0,1042.0,479.0,25.0,0.0,538.0,1042.0,274.0,screener
CCL,Mar 2022,2022-03-31,annual,27.0,1224.0,655.0,164.0,2070.0,882.0,160.0,0.0,1028.0,2070.0,655.0,screener
CCL,Mar 2023,2023-03-31,annual,27.0,1471.0,920.0,180.0,2597.0,1257.0,54.0,0.0,1286.0,2597.0,920.0,screener
CCL,Mar 2024,2024-03-31,annual,27.0,1647.0,1622.0,240.0,3536.0,1252.0,501.0,0.0,1783.0,3536.0,1622.0,screener
CCL,Mar 2025,2025-03-31,annual,27.0,1941.0,1815.0,459.0,4241.0,1622.0,450.0,0.0,2169.0,4241.0,1815.0,screener
CCL,Mar 2026,2026-03-31,annual,27.0,2318.0,1324.0,657.0,4326.0,2027.0,3.0,3.0,2293.0,4326.0,1321.0,screener
CDSL,Mar 2022,2022-03-31,annual,104.0,988.0,0.0,232.0,1326.0,106.0,4.0,925.0,290.0,1326.0,-925.0,screener
CDSL,Mar 2023,2023-03-31,annual,104.0,1109.0,2.0,241.0,1457.0,125.0,174.0,937.0,221.0,1457.0,-935.0,screener
