SYMBOL,COMPANY_NAME,MARKET_CAP_CATEGORY,CURRENT_PRICE,CHANGE_1D,CHANGE_1W,CHANGE_1M,TECHNICAL_SCORE,RSI,RELATIVE_STRENGTH,CAN_SLIM_SCORE,MINERVINI_SCORE,ENHANCED_FUND_SCORE,TREND_SIGNAL,TRADING_SIGNAL
SIRCA,SIRCA,MICRO_CAP,451.4,-0.34,-1.49,-5.77,20.0,35.4,,2,10,,STRONG_BEARISH,SELL
SILVERTUC,SILVERTUC,MICRO_CAP,141.3,-89.5,-90.21,-89.51,20.0,14.4,,5,0,,BULLISH,SELL
CHOLAHLDNG,CHOLAHLDNG,SMALL_CAP,1594.8,-2.1,-5.37,-4.87,20.0,32.4,,1,12,,STRONG_BEARISH,SELL
ACC,ACC Limited,SMALL_CAP,1501.2,-1.47,-6.94,-10.44,19.3,11.2,,3,8,,STRONG_BEARISH,SELL
KALPATARU,KALPATARU,SMALL_CAP,305.9,-1.43,-8.28,-9.23,19.3,27.6,,5,6,,STRONG_BEARISH,SELL
USHAMART,USHAMART,MICRO_CAP,419.0,-0.72,-1.56,0.99,19.3,56.6,,2,8,,STRONG_BEARISH,SELL
TATACONSUM,Tata Consumer Products Limited,LARGE_CAP,1116.7,-0.21,-3.69,-3.39,19.3,44.9,,1,6,,BULLISH,SELL
DBREALTY,DBREALTY,MICRO_CAP,103.38,-0.14,-7.47,-14.34,19.3,17.0,,0,8,,STRONG_BEARISH,SELL
SAMMAANCAP,SAMMAANCAP,MICRO_CAP,142.4,-1.94,-7.33,-2.31,19.3,47.9,,1,6,,STRONG_BULLISH,SELL
NUVOCO,NUVOCO,MICRO_CAP,297.95,-3.07,-10.2,-14.76,19.3,18.8,,3,8,,STRONG_BEARISH,SELL
GSPL,GSPL,SMALL_CAP,293.9,1.33,-3.73,-2.0,19.3,28.3,,3,10,,STRONG_BEARISH,SELL
EUREKAFORB,EUREKAFORB,MICRO_CAP,429.95,-1.31,-11.43,-15.4,19.3,15.1,,5,6,,STRONG_BEARISH,SELL
AGARIND,AGARIND,MICRO_CAP,461.65,-3.86,-16.4,-36.14,19.3,6.5,,5,6,,STRONG_BEARISH,SELL
RICOAUTO,RICOAUTO,MICRO_CAP,113.3,-3.1,-13.66,-11.43,19.3,39.1,,2,4,,STRONG_BULLISH,SELL
ZAGGLE,ZAGGLE,SMALL_CAP,226.87,4.27,-2.51,-21.01,19.3,24.3,,1,14,,STRONG_BEARISH,SELL
TEJASNET,TEJASNET,SMALL_CAP,465.05,-5.55,25.33,37.16,19.3,77.8,,8,2,,STRONG_BEARISH,SELL
MANYAVAR,MANYAVAR,SMALL_CAP,366.9,-5.36,-8.29,-21.96,19.3,16.4,,5,6,,STRONG_BEARISH,SELL
COHANCE,COHANCE,SMALL_CAP,279.9,-4.09,-9.23,-21.55,19.3,31.5,,1,6,,STRONG_BEARISH,SELL
NESTLEIND,Nestle India Limited,LARGE_CAP,1252.4,0.12,-4.98,-3.92,19.3,41.6,,1,6,,BULLISH,SELL
INTELLECT,INTELLECT,SMALL_CAP,681.0,3.44,-2.81,-12.03,19.3,50.8,,0,9,,STRONG_BEARISH,SELL
ITC,ITC Limited,SMALL_CAP,309.7,-0.58,-2.7,-0.16,19.3,45.6,,1,8,,STRONG_BEARISH,SELL
NIFTYIETF,NIFTYIETF,SMALL_CAP,275.74,-1.13,-4.0,-4.53,19.3,30.5,,1,8,,STRONG_BEARISH,SELL
VMART,VMART,MICRO_CAP,516.95,-1.72,-10.1,-13.52,19.3,8.9,,3,8,,STRONG_BEARISH,SELL
WABAG,WABAG,SMALL_CAP,1225.0,0.6,-2.97,3.29,18.7,38.4,,4,6,,STRONG_BEARISH,SELL
QUICKHEAL,QUICKHEAL,MICRO_CAP,157.16,1.54,-5.11,-15.05,18.7,34.4,,0,11,,STRONG_BEARISH,SELL
HDFCBANK,HDFC Bank Limited,MID_CAP,857.05,-2.36,-4.62,-9.76,18.7,32.3,,1,10,,STRONG_BEARISH,SELL
NIFTY1,NIFTY1,MICRO_CAP,270.04,-1.21,-4.05,-4.63,18.7,32.0,,1,8,,BULLISH,SELL
KANSAINER,KANSAINER,MICRO_CAP,189.19,-2.17,-5.6,-13.34,18.7,32.9,,1,10,,STRONG_BEARISH,SELL
SURAJEST,SURAJEST,MICRO_CAP,208.35,-0.83,-5.13,-9.42,18.7,31.5,,1,10,,STRONG_BEARISH,SELL
INDOTHAI,INDOTHAI,MICRO_CAP,261.95,1.43,-4.04,1.83,18.7,45.2,,1,11,,STRONG_BEARISH,SELL
NH,NH,SMALL_CAP,1755.3,-0.68,-5.19,1.29,18.7,40.7,,1,8,,STRONG_BEARISH,SELL
MSTCLTD,MSTCLTD,MICRO_CAP,441.3,0.11,-2.35,-4.48,18.7,23.0,,0,15,,STRONG_BEARISH,SELL
DLF,DLF,MID_CAP,577.55,-1.3,-5.44,-12.66,18.7,32.6,,1,10,,STRONG_BEARISH,SELL
INFOBEAN,INFOBEAN,MICRO_CAP,155.24,-3.31,-80.59,-81.52,18.7,9.1,,3,0,,BULLISH,SELL
ADANIPOWER,Adani Power Limited,MICRO_CAP,138.99,-0.8,-1.66,-9.42,18.7,48.1,,0,10,,STRONG_BEARISH,SELL
NAVNETEDUL,NAVNETEDUL,MICRO_CAP,139.51,-0.96,-5.71,-13.93,18.7,21.9,,1,8,,BULLISH,SELL
ICICIPRULI,ICICIPRULI,MID_CAP,614.05,-2.14,-8.97,-6.28,18.7,36.6,,0,6,,STRONG_BULLISH,SELL
BOMDYEING,BOMDYEING,MICRO_CAP,106.96,-2.58,-6.69,-11.96,18.7,30.2,,1,10,,STRONG_BEARISH,SELL
BSE,BSE,LARGE_CAP,2751.6,-0.35,-1.76,-4.86,18.7,34.0,,0,10,,BULLISH,SELL
NACLIND,NACLIND,MICRO_CAP,118.22,-4.48,-10.61,-15.92,18.7,23.6,,1,4,,BULLISH,SELL
LT,LT,LARGE_CAP,3949.8,-2.2,-7.85,-2.79,18.7,40.6,,1,4,,STRONG_BULLISH,SELL
KOLTEPATIL,KOLTEPATIL,MICRO_CAP,327.3,-2.34,-7.59,-9.9,18.0,21.0,,3,6,,STRONG_BEARISH,SELL
BBOX,BBOX,MICRO_CAP,512.15,0.04,-6.0,-0.61,18.0,35.8,,1,10,,BULLISH,SELL
HDBFS,HDBFS,MID_CAP,670.9,-1.74,-5.98,-4.22,18.0,29.5,,3,6,,STRONG_BEARISH,SELL
CRIZAC,CRIZAC,MICRO_CAP,220.46,-1.2,-4.25,-6.62,18.0,37.7,,0,10,,STRONG_BEARISH,SELL
SAMHI,SAMHI,MICRO_CAP,149.13,-1.71,-9.65,-11.37,18.0,24.7,,5,4,,STRONG_BEARISH,SELL
MEIL,MEIL,MICRO_CAP,229.34,-2.95,-4.12,-13.88,18.0,20.8,,3,6,,STRONG_BEARISH,SELL
CESC,CESC,MICRO_CAP,153.57,-1.27,-3.89,-0.52,18.0,55.3,,1,8,,STRONG_BEARISH,SELL
CHOLAFIN,CHOLAFIN,LARGE_CAP,1626.3,-2.56,-6.97,-5.57,18.0,37.4,,1,6,,STRONG_BULLISH,SELL
BHARTIARTL,Bharti Airtel Limited,LARGE_CAP,1870.8,-1.9,-3.05,-6.1,18.0,29.5,,1,10,,STRONG_BEARISH,SELL
BOROLTD,BOROLTD,MICRO_CAP,223.87,-2.49,-5.22,-13.21,18.0,23.6,,3,6,,STRONG_BEARISH,SELL
MEDIASSIST,MEDIASSIST,MICRO_CAP,323.3,-4.81,-16.06,-20.84,18.0,15.6,,5,4,,STRONG_BEARISH,SELL
M&M,Mahindra & Mahindra Limited,LARGE_CAP,3332.5,-0.46,-4.36,-6.7,18.0,34.2,,0,12,,STRONG_BEARISH,SELL
AUTOBEES,AUTOBEES,MICRO_CAP,278.32,-0.98,-5.49,-1.79,18.0,38.1,,1,6,,STRONG_BULLISH,SELL
LTF,L&T Finance Holdings Limited,SMALL_CAP,271.9,-1.31,-9.34,-4.06,18.0,41.0,,1,6,,BULLISH,SELL
SWSOLAR,SWSOLAR,MICRO_CAP,181.78,0.9,-9.5,-6.66,18.0,40.1,,1,6,,STRONG_BEARISH,SELL
ADVENZYMES,ADVENZYMES,MICRO_CAP,297.35,0.71,-1.02,2.11,18.0,47.4,,4,4,,BULLISH,SELL
ACI,ACI,MICRO_CAP,550.15,2.23,-7.69,-7.72,18.0,43.7,,3,6,,STRONG_BEARISH,SELL
ABCAPITAL,ABCAPITAL,SMALL_CAP,326.55,-0.32,-8.31,-5.25,18.0,43.3,,1,6,,BULLISH,SELL
TATACHEM,TATACHEM,MICRO_CAP,707.1,-0.72,-1.25,-0.37,17.3,57.8,,1,12,,STRONG_BEARISH,SELL
BAJAJHCARE,BAJAJHCARE,MICRO_CAP,320.9,1.04,-3.29,-12.95,17.3,14.3,,3,10,,STRONG_BEARISH,SELL
AVL,AVL,MICRO_CAP,463.15,-1.07,-5.54,-5.45,17.3,21.5,,0,12,,BULLISH,SELL
HBLENGINE,HBL Power Systems Limited,MID_CAP,676.9,2.01,-3.32,-13.17,17.3,26.0,,0,10,,STRONG_BEARISH,SELL
IIFLCAPS,IIFLCAPS,MICRO_CAP,308.65,-2.54,7.43,-4.74,17.3,42.7,,0,8,,BULLISH,SELL
INDHOTEL,INDHOTEL,MID_CAP,623.85,-0.93,-8.39,-9.48,17.3,14.9,,3,10,,STRONG_BEARISH,SELL
INOXGREEN,INOXGREEN,MICRO_CAP,151.74,-0.66,-11.37,-14.3,17.3,26.9,,1,4,,STRONG_BEARISH,SELL
HSCL,HSCL,SMALL_CAP,451.3,-1.34,-6.58,-0.88,17.3,50.4,,0,6,,STRONG_BULLISH,SELL
MOIL,MOIL,MICRO_CAP,292.85,1.38,-5.01,-9.52,17.3,35.7,,0,9,,STRONG_BEARISH,SELL
JKTYRE,JKTYRE,SMALL_CAP,452.55,2.65,-14.72,-15.58,17.3,9.6,,1,4,,STRONG_BULLISH,SELL
APTUS,APTUS,SMALL_CAP,228.21,-0.13,-7.12,-15.65,17.3,30.4,,1,8,,STRONG_BEARISH,SELL
EMAMILTD,EMAMILTD,SMALL_CAP,458.45,-2.84,-3.45,-8.91,17.3,28.2,,1,12,,STRONG_BEARISH,SELL
EMCURE,EMCURE,MICRO_CAP,1415.8,-2.59,-2.66,-4.49,17.3,29.2,,1,12,,BULLISH,SELL
WOCKPHARMA,WOCKPHARMA,SMALL_CAP,1299.6,-0.43,-4.69,-6.89,17.3,30.3,,0,10,,STRONG_BEARISH,SELL
WELCORP,Welspun Corp Limited,MICRO_CAP,809.05,-1.58,-1.92,-3.53,17.3,52.0,,3,6,,STRONG_BEARISH,SELL
LALPATHLAB,Dr. Lal PathLabs Limited,SMALL_CAP,1360.0,1.55,-3.26,-3.61,17.3,41.8,,1,10,,STRONG_BEARISH,SELL
DCBBANK,DCB Bank Limited,MICRO_CAP,171.44,-1.0,-8.75,-10.2,17.3,27.7,,1,6,,STRONG_BULLISH,SELL
PRAJIND,PRAJIND,SMALL_CAP,304.65,-0.52,-1.76,6.43,17.3,48.4,,3,10,,STRONG_BEARISH,SELL
PICCADIL,PICCADIL,MICRO_CAP,543.45,1.18,-5.94,-5.83,17.3,36.7,,1,13,,STRONG_BEARISH,SELL
ASHAPURMIN,Ashapura Minechem Limited,SMALL_CAP,521.75,1.58,-3.83,-23.44,17.3,43.3,,0,9,,BULLISH,SELL
AJMERA,AJMERA,MICRO_CAP,123.26,-0.42,-6.62,-16.94,17.3,31.7,,1,8,,STRONG_BEARISH,SELL
ATHERENERG,Ather Energy Limited,MID_CAP,674.05,-1.5,-3.75,-5.66,16.7,37.8,,0,8,,BULLISH,SELL
GOKULAGRO,GOKULAGRO,MICRO_CAP,166.2,4.09,-2.68,0.08,16.7,47.2,,1,14,,STRONG_BEARISH,SELL
CEMPRO,CEMPRO,MICRO_CAP,565.65,0.11,-4.22,-16.68,16.7,34.5,,0,8,,STRONG_BEARISH,SELL
GAIL,GAIL,MICRO_CAP,155.71,-0.65,-8.38,-2.79,16.7,40.2,,1,6,,STRONG_BEARISH,SELL
SHREEJISPG,SHREEJISPG,MICRO_CAP,377.9,-0.81,-5.51,-2.3,16.7,34.0,,3,2,,BULLISH,SELL
MARKOLINES,MARKOLINES,MICRO_CAP,156.39,-2.38,-4.28,-4.14,16.7,47.2,,0,6,,BULLISH,SELL
MUFIN,MUFIN,MICRO_CAP,107.51,-0.54,-6.72,-5.83,16.7,27.5,,1,8,,STRONG_BULLISH,SELL
SPANDANA,SPANDANA,MICRO_CAP,235.05,-3.79,-9.25,-6.04,16.7,33.1,,0,10,,STRONG_BEARISH,SELL
BHARATSE,BHARATSE,MICRO_CAP,176.48,-1.66,-9.15,4.77,16.7,55.2,,2,4,,BULLISH,SELL
TIRUMALCHM,TIRUMALCHM,MICRO_CAP,165.04,-3.25,-15.27,-15.99,16.7,16.6,,3,4,,STRONG_BEARISH,SELL
EIHOTEL,EIHOTEL,SMALL_CAP,329.35,0.92,2.49,-3.47,16.7,49.1,,0,12,,STRONG_BEARISH,SELL
ELLEN,ELLEN,MICRO_CAP,215.45,-0.78,-8.32,-15.26,16.7,31.7,,0,8,,STRONG_BEARISH,SELL
DCAL,DCAL,MICRO_CAP,164.23,-0.27,-11.17,-21.91,16.7,19.9,,3,6,,STRONG_BEARISH,SELL
CRAMC,CRAMC,MICRO_CAP,225.9,-3.25,-10.37,-11.45,16.7,25.9,,1,6,,BEARISH,SELL
ICICIGI,ICICIGI,MID_CAP,1880.3,0.27,-3.4,0.33,16.7,43.9,,1,8,,BULLISH,SELL
MARUTI,Maruti Suzuki India Limited,LARGE_CAP,14159.0,-1.78,-6.93,-5.98,16.0,30.5,,1,8,,STRONG_BEARISH,SELL
MASTEK,MASTEK,SMALL_CAP,1561.2,-4.43,-1.64,-24.65,16.0,30.7,,1,6,,STRONG_BEARISH,SELL
HUHTAMAKI,HUHTAMAKI,MICRO_CAP,172.16,1.0,-3.84,-5.22,16.0,34.3,,0,12,,STRONG_BEARISH,SELL
MON100,MON100,MICRO_CAP,221.38,0.98,-2.53,-1.65,16.0,36.2,,1,10,,STRONG_BEARISH,SELL
JIOFIN,JIOFIN,SMALL_CAP,239.35,-1.54,-6.56,-11.34,16.0,15.1,,1,10,,STRONG_BEARISH,SELL
NIFTYBEES,NIFTYBEES,SMALL_CAP,277.25,-1.11,-3.93,-4.51,16.0,30.7,,1,8,,STRONG_BEARISH,SELL
HDFCNIFTY,HDFCNIFTY,MICRO_CAP,274.19,-1.15,-4.05,-4.54,16.0,30.8,,1,8,,STRONG_BEARISH,SELL
HUBTOWN,HUBTOWN,MICRO_CAP,213.67,-1.11,0.85,-4.56,16.0,44.3,,0,10,,STRONG_BEARISH,SELL
IIFL,IIFL,SMALL_CAP,485.1,-1.28,-3.95,-3.85,16.0,38.3,,0,10,,BULLISH,SELL
SANGHVIMOV,SANGHVIMOV,MICRO_CAP,244.9,-1.96,-7.6,-25.21,16.0,13.4,,0,8,,STRONG_BEARISH,SELL
MCX,MCX,LARGE_CAP,2533.9,-0.77,3.05,5.12,16.0,72.8,,3,8,,STRONG_BEARISH,SELL
KCP,KCP,MICRO_CAP,156.04,-1.12,-2.11,-10.23,16.0,19.6,,1,10,,STRONG_BEARISH,SELL
VAIBHAVGBL,VAIBHAVGBL,MICRO_CAP,216.54,-1.31,-6.38,-6.55,16.0,19.5,,0,10,,BULLISH,SELL
AADHARHFC,AADHARHFC,SMALL_CAP,455.05,0.43,-4.24,-3.7,16.0,44.2,,0,11,,STRONG_BEARISH,SELL
ACE,ACE,MICRO_CAP,878.85,0.69,-1.72,-1.83,16.0,45.4,,0,10,,STRONG_BEARISH,SELL
GMRP&UI,GMRP&UI,MICRO_CAP,107.31,-2.42,-11.87,0.8,16.0,56.4,,0,8,,BULLISH,SELL
PDSL,PDSL,MICRO_CAP,295.1,-1.75,-1.73,-15.5,16.0,23.4,,1,10,,STRONG_BEARISH,SELL
ORIENTTECH,ORIENTTECH,MICRO_CAP,269.8,0.84,-11.79,-19.74,16.0,26.8,,0,8,,STRONG_BEARISH,SELL
GODREJPROP,GODREJPROP,LARGE_CAP,1667.3,-4.39,-7.26,-1.33,16.0,35.1,,1,6,,STRONG_BEARISH,SELL
DEEPINDS,DEEPINDS,MICRO_CAP,337.7,-3.98,-4.95,-18.39,16.0,27.5,,1,10,,STRONG_BEARISH,SELL
DEVYANI,DEVYANI,MICRO_CAP,116.83,-0.68,-9.36,-11.62,16.0,22.6,,0,6,,STRONG_BEARISH,SELL
GPPL,GPPL,MICRO_CAP,165.99,0.55,-7.23,-2.21,16.0,38.4,,1,6,,BULLISH,SELL
GABRIEL,GABRIEL,SMALL_CAP,916.25,-2.51,-9.35,-7.09,16.0,35.8,,0,6,,BULLISH,SELL
SKMEGGPROD,SKMEGGPROD,MICRO_CAP,154.21,-3.53,-8.77,-20.09,16.0,14.4,,0,8,,STRONG_BEARISH,SELL
POLICYBZR,POLICYBZR,LARGE_CAP,1428.4,-3.01,-6.32,-8.01,16.0,33.6,,1,6,,STRONG_BEARISH,SELL
RAYMONDLSL,RAYMONDLSL,MICRO_CAP,810.8,-3.26,-9.77,-18.71,16.0,7.6,,3,8,,STRONG_BEARISH,SELL
KOPRAN,KOPRAN,MICRO_CAP,122.82,-1.08,-7.94,-12.37,16.0,29.3,,1,10,,STRONG_BEARISH,SELL
KOTAKBANK,Kotak Mahindra Bank Limited,SMALL_CAP,399.8,-1.84,-5.83,-2.19,16.0,35.3,,1,6,,STRONG_BEARISH,SELL
TIMETECHNO,TIMETECHNO,MICRO_CAP,176.6,-1.09,-5.89,-7.29,16.0,23.9,,0,8,,STRONG_BEARISH,SELL
COROMANDEL,COROMANDEL,MID_CAP,2022.3,-2.0,-13.23,-10.09,16.0,27.6,,3,4,,STRONG_BEARISH,SELL
RUSTOMJEE,RUSTOMJEE,MICRO_CAP,391.75,-2.04,-4.73,-16.6,16.0,19.8,,3,8,,STRONG_BEARISH,SELL
TRANSRAILL,TRANSRAILL,SMALL_CAP,515.3,-0.1,-7.74,-7.7,16.0,36.6,,0,4,,STRONG_BEARISH,SELL
RUBYMILLS,RUBYMILLS,MICRO_CAP,214.58,-6.68,13.5,3.34,16.0,53.9,,5,0,,STRONG_BEARISH,SELL
ARKADE,ARKADE,MICRO_CAP,110.15,-0.54,-4.99,-13.17,16.0,14.8,,1,10,,STRONG_BEARISH,SELL
INDRAMEDCO,INDRAMEDCO,MICRO_CAP,398.95,0.48,-0.68,4.03,15.3,37.8,,3,10,,STRONG_BEARISH,SELL
ANTHEM,ANTHEM,MICRO_CAP,663.2,-0.68,-5.73,4.44,15.3,36.4,,1,6,,BULLISH,SELL
CLEAN,CLEAN,MICRO_CAP,755.55,-2.24,4.61,-6.68,15.3,50.0,,0,10,,STRONG_BEARISH,SELL
ANGELONE,ANGELONE,SMALL_CAP,219.56,-2.28,-10.93,-91.7,15.3,2.1,,5,0,,STRONG_BEARISH,SELL
UTLSOLAR,UTLSOLAR,MICRO_CAP,182.93,4.13,-3.87,-12.95,15.3,30.5,,0,11,,BEARISH,SELL
JSFB,JSFB,MICRO_CAP,350.35,-4.03,-4.91,1.23,15.3,26.5,,0,10,,STRONG_BEARISH,SELL
LODHA,LODHA,MID_CAP,889.25,-2.95,-12.09,-15.19,15.3,16.3,,1,6,,STRONG_BEARISH,SELL
TANLA,TANLA,MICRO_CAP,447.0,1.35,-4.69,-8.91,15.3,41.8,,0,13,,STRONG_BEARISH,SELL
JNKINDIA,JNKINDIA,MICRO_CAP,230.48,2.48,-5.11,-3.46,15.3,41.6,,1,9,,STRONG_BEARISH,SELL
LIQUID,LIQUID,MICRO_CAP,999.99,0.0,0.0,0.0,15.3,,,1,12,,STRONG_BEARISH,SELL
CHAMBLFERT,CHAMBLFERT,SMALL_CAP,427.65,-1.3,-6.79,0.05,15.3,31.2,,0,8,,STRONG_BEARISH,SELL
JYOTICNC,JYOTICNC,SMALL_CAP,802.3,1.17,-4.3,-2.68,15.3,41.3,,0,8,,STRONG_BEARISH,SELL
KPEL,KPEL,MICRO_CAP,256.4,-1.02,-11.66,-19.38,14.7,15.4,,3,6,,STRONG_BEARISH,SELL
SOLARWORLD,SOLARWORLD,MICRO_CAP,169.39,-2.43,-14.46,-23.79,14.7,10.8,,0,4,,BEARISH,SELL
WEWORK,WEWORK,MICRO_CAP,450.35,-2.38,-13.6,-21.88,14.7,13.1,,3,6,,BEARISH,SELL
BLUESTONE,BLUESTONE,MICRO_CAP,457.15,1.99,5.71,3.65,14.7,57.9,,3,6,,STRONG_BEARISH,SELL
SURYODAY,SURYODAY,MICRO_CAP,129.25,-2.31,2.72,-4.19,14.7,49.4,,0,6,,STRONG_BEARISH,SELL
HINDUNILVR,HINDUNILVR,LARGE_CAP,2225.7,-1.3,-6.61,-5.47,14.7,38.2,,0,10,,STRONG_BEARISH,SELL
MUTHOOTFIN,MUTHOOTFIN,LARGE_CAP,3238.9,-2.04,-5.73,-9.5,14.7,27.5,,1,8,,BULLISH,SELL
SONATSOFTW,SONATSOFTW,SMALL_CAP,246.45,-1.52,-9.04,-20.28,14.7,25.5,,1,8,,STRONG_BEARISH,SELL
INDIGO,INDIGO,LARGE_CAP,4404.1,-2.41,-10.73,-10.71,14.7,27.3,,3,6,,STRONG_BEARISH,SELL
IEX,IEX,MICRO_CAP,121.76,0.11,-4.51,-2.47,14.7,44.8,,1,6,,STRONG_BEARISH,SELL
BRIGADE,BRIGADE,SMALL_CAP,665.55,-0.8,-7.07,-13.73,14.7,17.0,,1,8,,STRONG_BEARISH,SELL
JUNIORBEES,JUNIORBEES,SMALL_CAP,727.2,-0.29,-4.15,-1.77,14.7,42.6,,0,6,,BULLISH,SELL
ORIENTCEM,ORIENTCEM,MICRO_CAP,145.38,-1.85,-7.81,-10.96,14.7,16.6,,1,8,,STRONG_BEARISH,SELL
PIIND,PIIND,SMALL_CAP,3079.6,-0.3,-1.74,-1.98,14.7,41.7,,0,12,,STRONG_BEARISH,SELL
PROTEAN,PROTEAN,MICRO_CAP,540.65,-0.93,-9.6,-13.28,14.7,17.0,,1,8,,STRONG_BEARISH,SELL
SAREGAMA,SAREGAMA,MICRO_CAP,322.25,-1.8,-2.27,-3.37,14.7,36.7,,0,10,,STRONG_BEARISH,SELL
GODREJCP,Godrej Consumer Products Limited,MID_CAP,1116.6,-1.4,-9.89,-4.58,14.7,32.4,,0,6,,STRONG_BEARISH,SELL
UGROCAP,UGROCAP,MICRO_CAP,105.72,0.88,-8.48,-31.51,14.7,15.0,,0,9,,STRONG_BEARISH,SELL
JUSTDIAL,JUSTDIAL,MICRO_CAP,535.05,-0.11,-7.49,-20.65,14.7,10.8,,1,8,,STRONG_BEARISH,SELL
KEC,KEC,SMALL_CAP,546.55,-0.7,-8.17,-10.42,14.7,24.2,,1,8,,STRONG_BEARISH,SELL
360ONE,360ONE,SMALL_CAP,1064.2,-1.55,-5.68,-6.71,14.7,34.1,,0,8,,BULLISH,SELL
ZUARI,ZUARI,MICRO_CAP,205.76,-2.19,-7.98,-19.01,14.7,11.8,,0,6,,STRONG_BEARISH,SELL
KALAMANDIR,KALAMANDIR,MICRO_CAP,104.17,-3.02,-9.13,-10.8,14.7,26.7,,1,8,,STRONG_BEARISH,SELL
KAYNES,KAYNES,LARGE_CAP,3746.8,-1.77,-4.33,3.61,14.0,39.4,,1,10,,STRONG_BEARISH,SELL
JYOTHYLAB,JYOTHYLAB,MICRO_CAP,244.1,-2.44,-4.04,0.09,14.0,49.8,,0,8,,STRONG_BEARISH,SELL
LICHSGFIN,LICHSGFIN,MID_CAP,511.8,-1.84,-6.16,-0.72,14.0,52.4,,0,8,,STRONG_BEARISH,SELL
HDFCLIFE,HDFCLIFE,MID_CAP,668.55,-2.3,-8.92,-7.24,14.0,39.1,,0,6,,STRONG_BEARISH,SELL
VSTIND,VSTIND,MICRO_CAP,222.18,-0.96,-5.47,-3.0,14.0,27.5,,0,8,,STRONG_BEARISH,SELL
JUBLPHARMA,JUBLPHARMA,MICRO_CAP,818.05,-2.21,-7.32,-16.0,14.0,27.7,,0,8,,STRONG_BEARISH,SELL
INDGN,INDGN,MICRO_CAP,459.2,-0.69,-8.22,-4.47,14.0,42.3,,0,6,,STRONG_BEARISH,SELL
JBMA,JBMA,MICRO_CAP,521.9,1.5,-6.92,-10.81,14.0,22.3,,0,8,,STRONG_BEARISH,SELL
MID150BEES,MID150BEES,MICRO_CAP,219.06,-0.59,-3.71,-3.2,14.0,35.0,,0,8,,BULLISH,SELL
TATACOMM,TATACOMM,MID_CAP,1456.7,-0.34,-12.26,-6.02,14.0,25.4,,1,4,,STRONG_BEARISH,SELL
CSBBANK,CSBBANK,MICRO_CAP,374.3,-0.16,-7.13,-9.53,14.0,44.5,,0,4,,BULLISH,SELL
RAIN,RAIN,MICRO_CAP,132.93,-0.55,-13.97,-19.09,14.0,27.6,,5,6,,BULLISH,SELL
SHANTIGOLD,SHANTIGOLD,MICRO_CAP,206.59,0.78,-0.74,2.28,14.0,39.9,,2,6,,BEARISH,SELL
SHK,SHK,MICRO_CAP,134.4,-0.29,-10.21,-16.8,14.0,10.0,,0,8,,STRONG_BEARISH,SELL
DEEPAKFERT,DEEPAKFERT,MICRO_CAP,962.8,1.3,-2.69,-5.4,14.0,26.3,,0,8,,STRONG_BEARISH,SELL
ORCHPHARMA,ORCHPHARMA,MICRO_CAP,508.55,-5.58,-18.96,-25.84,14.0,3.6,,3,2,,STRONG_BEARISH,SELL
RECLTD,RECLTD,SMALL_CAP,339.15,-0.79,-4.22,-11.24,14.0,44.8,,0,6,,STRONG_BEARISH,SELL
APOLLOTYRE,Apollo Tyres Limited,SMALL_CAP,439.75,-1.04,-4.58,-13.41,14.0,23.9,,0,10,,STRONG_BEARISH,SELL
SIGNATURE,SIGNATURE,SMALL_CAP,901.5,-2.36,-5.13,1.54,14.0,31.6,,1,8,,STRONG_BEARISH,SELL
RCF,RCF,MICRO_CAP,114.12,-0.08,-10.75,-15.29,13.3,22.3,,1,6,,STRONG_BEARISH,SELL
RATNAVEER,RATNAVEER,MICRO_CAP,140.29,0.49,-8.18,-9.29,13.3,42.6,,0,4,,BULLISH,SELL
KPITTECH,KPITTECH,MID_CAP,698.55,-2.64,-11.99,-27.2,13.3,19.4,,1,6,,STRONG_BEARISH,SELL
CONCOR,CONCOR,SMALL_CAP,479.75,-0.04,-4.02,-8.1,13.3,38.2,,0,8,,STRONG_BEARISH,SELL
DATAMATICS,DATAMATICS,MICRO_CAP,696.5,-2.56,-10.18,-9.45,13.3,45.6,,0,4,,BULLISH,SELL
WALCHANNAG,WALCHANNAG,MICRO_CAP,165.58,-0.1,-6.3,-8.34,13.3,46.6,,1,6,,STRONG_BEARISH,SELL
TATATECH,TATATECH,SMALL_CAP,576.5,0.07,-1.11,-10.31,13.3,37.2,,0,13,,STRONG_BEARISH,SELL
INFY,Infosys Limited,LARGE_CAP,1308.4,0.2,1.5,-13.93,13.3,35.2,,0,8,,STRONG_BEARISH,SELL
TATACAP,TATACAP,SMALL_CAP,318.45,-1.01,-4.74,-7.99,13.3,12.3,,0,12,,BEARISH,SELL
SPMLINFRA,SPMLINFRA,MICRO_CAP,172.75,-4.38,0.66,-5.05,13.3,36.4,,0,10,,STRONG_BEARISH,SELL
IGL,IGL,MICRO_CAP,157.27,-1.79,-8.74,-9.21,13.3,37.8,,0,8,,STRONG_BEARISH,SELL
NAZARA,NAZARA,SMALL_CAP,244.05,-0.69,-7.89,-11.86,13.3,9.1,,1,6,,STRONG_BEARISH,SELL
HYUNDAI,HYUNDAI,MID_CAP,2094.2,-1.88,-4.56,-3.24,13.3,43.3,,1,6,,STRONG_BEARISH,SELL
