SYMBOL,COMPANY_NAME,MARKET_CAP_CATEGORY,CURRENT_PRICE,CHANGE_1D,CHANGE_1W,CHANGE_1M,TECHNICAL_SCORE,RSI,RELATIVE_STRENGTH,CAN_SLIM_SCORE,MINERVINI_SCORE,ENHANCED_FUND_SCORE,TREND_SIGNAL,TRADING_SIGNAL
SHILPAMED,SHILPAMED,MICRO_CAP,418.7,2.67,2.53,19.77,58.7,58.5,32.3,18,11,,STRONG_BULLISH,HOLD
CHOLAHLDNG,CHOLAHLDNG,MICRO_CAP,1672.6,7.83,5.65,20.42,58.0,54.4,-2.17,13,18,50.66,STRONG_BEARISH,HOLD
INOXGREEN,INOXGREEN,MICRO_CAP,188.98,5.04,6.01,35.71,58.0,80.2,10.05,17,14,,BULLISH,HOLD
ABSLAMC,ABSLAMC,MICRO_CAP,1039.8,-2.49,1.95,15.16,58.0,64.2,22.06,18,10,10.0,STRONG_BULLISH,HOLD
MODIS,MODIS,MICRO_CAP,403.45,3.09,12.98,33.79,58.0,84.2,25.46,20,9,,BULLISH,HOLD
MEESHO,MEESHO,MICRO_CAP,217.04,21.35,21.74,49.01,58.0,85.6,44.55,20,12,,BULLISH,HOLD
HDFCSML250,HDFCSML250,MICRO_CAP,169.47,0.62,0.87,14.26,58.0,79.1,6.19,14,13,,BULLISH,HOLD
AEROFLEX,AEROFLEX,MICRO_CAP,302.35,3.18,-0.71,25.68,57.3,64.3,59.2,20,6,10.0,STRONG_BULLISH,HOLD
SANSERA,SANSERA,MICRO_CAP,2489.8,-3.37,-2.25,15.31,57.3,65.8,14.41,18,8,,STRONG_BULLISH,HOLD
MAZDOCK,MAZDOCK,MICRO_CAP,2611.6,-2.67,-3.41,20.75,57.3,76.5,10.88,17,8,,BULLISH,HOLD
JAINREC,JAINREC,MICRO_CAP,468.35,4.66,13.35,0.95,57.3,60.7,20.8,12,8,,BULLISH,HOLD
CLEAN,CLEAN,MICRO_CAP,819.6,3.18,7.06,20.71,57.3,71.9,8.76,12,15,52.58,BULLISH,HOLD
FINCABLES,FINCABLES,MICRO_CAP,1016.3,1.18,4.15,25.99,57.3,92.9,26.81,20,11,,STRONG_BULLISH,HOLD
KRISHANA,KRISHANA,MICRO_CAP,611.1,-8.66,-4.29,26.96,57.3,52.2,18.52,19,6,,STRONG_BULLISH,HOLD
PFC,PFC,MICRO_CAP,448.25,-6.89,-4.69,13.19,56.7,64.4,11.92,16,8,,STRONG_BULLISH,HOLD
APOLLO,Apollo Tyres Limited,MICRO_CAP,295.6,-3.37,2.91,56.0,56.7,81.9,25.49,18,6,54.74,BULLISH,HOLD
ADANIENSOL,ADANIENSOL,MICRO_CAP,1398.4,-2.58,2.21,46.28,56.7,88.5,39.46,21,6,10.0,STRONG_BULLISH,HOLD
RBLBANK,RBL Bank Limited,MICRO_CAP,330.2,2.95,3.95,11.69,56.7,55.2,6.9,13,12,,STRONG_BULLISH,HOLD
AMBER,AMBER,MICRO_CAP,8007.0,-2.35,2.61,21.28,56.7,74.8,5.59,13,8,59.89,STRONG_BULLISH,HOLD
YATHARTH,YATHARTH,MICRO_CAP,821.85,5.28,10.93,27.96,56.7,70.2,21.12,18,8,,STRONG_BULLISH,HOLD
GLENMARK,GLENMARK,MICRO_CAP,2393.7,-0.42,6.86,10.28,56.7,78.4,20.39,18,10,,STRONG_BULLISH,HOLD
KPEL,KPEL,MICRO_CAP,372.15,2.41,5.25,43.0,56.7,79.5,23.66,19,14,,BULLISH,HOLD
LIQUIDBETF,LIQUIDBETF,MICRO_CAP,1080.03,0.08,0.15,0.48,56.7,100.0,3.78,10,15,,STRONG_BULLISH,HOLD
KRN,KRN,MICRO_CAP,1222.9,-6.6,1.73,37.95,56.7,69.6,69.32,20,6,,STRONG_BULLISH,HOLD
DCBBANK,DCB Bank Limited,MICRO_CAP,185.66,-2.09,-4.95,11.69,56.0,47.6,0.29,12,10,51.91,STRONG_BULLISH,HOLD
TRIVENI,TRIVENI,MICRO_CAP,419.45,3.44,1.96,7.41,56.0,72.3,11.3,16,11,,STRONG_BULLISH,HOLD
RAYMONDREL,RAYMONDREL,MICRO_CAP,467.9,9.35,-0.91,27.6,56.0,60.5,4.35,11,16,,BULLISH,HOLD
HINDALCO,Hindalco Industries Limited,MICRO_CAP,1042.7,-2.94,0.27,20.31,56.0,69.7,10.85,16,8,,STRONG_BULLISH,HOLD
CPSEETF,CPSEETF,MICRO_CAP,108.01,-0.54,0.83,7.6,56.0,81.1,10.27,14,12,10.0,STRONG_BULLISH,HOLD
TMB,TMB,MICRO_CAP,734.9,-0.49,10.11,22.49,56.0,67.1,14.43,18,6,,STRONG_BULLISH,HOLD
SHREEJISPG,SHREEJISPG,MICRO_CAP,425.8,7.48,16.01,25.05,56.0,80.1,9.18,14,14,,BULLISH,HOLD
PRAJIND,PRAJIND,MICRO_CAP,412.2,4.33,7.68,30.15,56.0,77.4,27.45,18,12,,STRONG_BULLISH,HOLD
MUTHOOTMF,MUTHOOTMF,MICRO_CAP,203.52,7.92,7.39,32.67,55.3,76.2,11.67,16,14,,STRONG_BULLISH,HOLD
JKPAPER,JKPAPER,MICRO_CAP,369.5,0.65,-3.85,13.4,55.3,62.6,9.6,13,11,,BULLISH,HOLD
PNGJL,PNGJL,MICRO_CAP,674.8,0.62,0.17,21.95,55.3,83.9,20.81,16,11,,BULLISH,HOLD
GALLANTT,GALLANTT,MICRO_CAP,872.5,2.32,0.22,60.77,55.3,69.7,53.99,20,6,,STRONG_BULLISH,HOLD
WELENT,WELENT,MICRO_CAP,527.4,1.9,3.31,22.65,55.3,77.1,7.14,16,13,,STRONG_BEARISH,HOLD
MEDANTA,MEDANTA,MICRO_CAP,1171.5,2.98,5.36,18.9,55.3,73.7,4.73,14,18,,STRONG_BEARISH,HOLD
HEG,HEG,MICRO_CAP,615.75,-6.58,-6.93,7.59,55.3,63.0,18.48,18,6,,STRONG_BULLISH,HOLD
VTL,VTL,MICRO_CAP,626.1,2.78,10.61,18.76,55.3,76.1,32.16,20,6,,STRONG_BULLISH,HOLD
JSWENERGY,JSWENERGY,MICRO_CAP,562.3,-3.2,0.31,15.99,55.3,69.2,20.0,16,10,,STRONG_BULLISH,HOLD
MANINFRA,MANINFRA,MICRO_CAP,123.64,6.27,20.31,42.03,55.3,91.5,11.84,19,9,,STRONG_BEARISH,HOLD
TEJASNET,TEJASNET,MICRO_CAP,420.25,1.82,3.02,2.38,55.3,37.8,28.92,16,15,,STRONG_BEARISH,HOLD
GMDCLTD,GMDCLTD,MICRO_CAP,727.6,1.85,5.24,28.42,55.3,72.2,25.75,20,6,,STRONG_BULLISH,HOLD
GRSE,GRSE,MICRO_CAP,2778.3,-3.37,-1.4,34.32,55.3,72.3,14.04,17,6,,BULLISH,HOLD
JINDALSAW,JINDALSAW,MICRO_CAP,230.92,-3.9,-5.74,24.14,54.7,69.5,23.07,20,6,,STRONG_BULLISH,HOLD
MANINDS,MANINDS,MICRO_CAP,535.15,0.96,-3.69,62.39,54.7,75.1,27.3,20,6,,STRONG_BULLISH,HOLD
MAHSEAMLES,MAHSEAMLES,MICRO_CAP,640.95,-1.35,-3.56,13.77,54.7,66.2,19.89,16,10,,STRONG_BULLISH,HOLD
KIRLPNU,KIRLPNU,MICRO_CAP,1563.0,2.48,15.36,47.56,54.7,90.9,37.82,21,6,,STRONG_BULLISH,HOLD
NTPCGREEN,NTPCGREEN,MICRO_CAP,111.29,-3.9,-2.0,17.07,54.7,67.3,27.67,18,8,,STRONG_BULLISH,HOLD
NTPC,NTPC Limited,MICRO_CAP,400.05,-1.67,-1.32,6.5,54.7,71.4,11.37,14,12,,STRONG_BULLISH,HOLD
GRANULES,GRANULES,MICRO_CAP,703.4,-0.25,4.56,12.66,54.7,82.6,26.16,21,8,,STRONG_BULLISH,HOLD
SARDAEN,SARDAEN,MICRO_CAP,591.3,-1.88,-0.08,16.28,54.7,65.6,21.22,18,8,,STRONG_BULLISH,HOLD
TATAPOWER,Tata Power Company Limited,MICRO_CAP,441.4,-4.42,1.23,14.44,54.7,73.4,18.72,18,10,,STRONG_BULLISH,HOLD
ANTHEM,ANTHEM,MICRO_CAP,764.2,-1.3,0.65,12.14,54.7,70.5,11.38,11,10,41.3,STRONG_BULLISH,HOLD
CANFINHOME,CANFINHOME,MICRO_CAP,896.5,1.49,-1.73,9.08,54.7,70.4,3.65,12,10,55.87,STRONG_BULLISH,HOLD
ACMESOLAR,ACMESOLAR,MICRO_CAP,298.75,-2.11,-1.58,10.89,54.7,65.9,36.13,18,8,10.0,STRONG_BULLISH,HOLD
ADANIPOWER,Adani Power Limited,MICRO_CAP,227.3,1.77,5.4,47.67,54.7,95.7,54.48,19,11,10.0,STRONG_BULLISH,HOLD
PRECWIRE,PRECWIRE,MICRO_CAP,432.5,4.81,9.31,43.5,54.7,89.2,57.77,20,9,,STRONG_BULLISH,HOLD
RPSGVENT,RPSGVENT,MICRO_CAP,878.95,7.68,-2.89,8.43,54.7,28.3,20.19,14,14,,BULLISH,HOLD
RKFORGE,RKFORGE,MICRO_CAP,608.05,0.95,9.17,24.61,54.0,76.6,7.86,17,6,,BULLISH,HOLD
CASTROLIND,CASTROLIND,MICRO_CAP,185.79,1.08,1.34,6.12,54.0,77.3,2.24,8,12,65.12,STRONG_BEARISH,HOLD
GVT&D,GVT&D,MICRO_CAP,4486.6,-0.76,5.83,19.76,54.0,83.7,26.59,20,8,,STRONG_BULLISH,HOLD
AUBANK,AUBANK,MICRO_CAP,1015.0,-0.76,-2.7,14.98,54.0,64.4,4.17,11,8,55.0,STRONG_BULLISH,HOLD
KPRMILL,KPRMILL,MICRO_CAP,955.75,2.6,3.24,13.39,54.0,81.0,9.19,13,18,,BULLISH,HOLD
NLCINDIA,NLCINDIA,MICRO_CAP,320.4,0.71,6.39,18.49,54.0,84.9,26.13,20,8,,STRONG_BULLISH,HOLD
GRAVITA,GRAVITA,MICRO_CAP,1671.1,2.84,2.74,19.14,54.0,71.9,2.66,10,16,,BULLISH,HOLD
CREDITACC,Credit Access Grameen Limited,MICRO_CAP,1320.3,5.52,4.72,13.12,54.0,72.2,6.87,11,10,53.16,BULLISH,HOLD
SENORES,SENORES,MICRO_CAP,894.25,-2.45,1.33,13.48,54.0,69.7,14.1,18,8,,STRONG_BULLISH,HOLD
DYCL,DYCL,MICRO_CAP,392.2,2.29,12.57,56.04,54.0,92.9,32.0,19,14,,BULLISH,HOLD
SCI,SCI,MICRO_CAP,318.55,5.1,6.94,39.2,54.0,84.5,19.15,19,9,,STRONG_BULLISH,HOLD
JBCHEPHARM,JBCHEPHARM,MICRO_CAP,2082.1,1.88,5.27,1.23,54.0,76.5,11.74,12,10,,STRONG_BULLISH,HOLD
GOPAL,GOPAL,MICRO_CAP,298.85,8.61,7.33,18.99,54.0,65.2,1.33,14,18,,STRONG_BEARISH,HOLD
KIRLOSENG,KIRLOSENG,MICRO_CAP,1723.6,-0.05,5.09,27.92,54.0,80.8,31.65,20,8,,STRONG_BULLISH,HOLD
SHADOWFAX,SHADOWFAX,MICRO_CAP,172.08,10.4,8.43,48.31,53.3,83.9,41.2,16,14,,BULLISH,HOLD
GUJALKALI,GUJALKALI,MICRO_CAP,791.95,11.91,11.19,35.23,53.3,77.4,67.31,20,6,,STRONG_BULLISH,HOLD
SJS,SJS,MICRO_CAP,1871.6,14.96,9.1,15.81,53.3,62.4,1.06,14,13,,BULLISH,HOLD
SPARC,SPARC,MICRO_CAP,139.7,-4.87,-2.68,15.56,53.3,53.2,6.06,12,6,,BULLISH,HOLD
STAR,STAR,MICRO_CAP,1031.5,-1.94,2.94,9.7,53.3,64.6,21.88,16,4,,STRONG_BULLISH,HOLD
TIRUMALCHM,TIRUMALCHM,MICRO_CAP,213.63,7.93,6.75,20.44,53.3,76.8,2.17,12,16,,BULLISH,HOLD
ASIANPAINT,ASIANPAINT,MICRO_CAP,2448.1,-0.59,-4.48,10.9,53.3,68.9,4.29,9,10,62.21,STRONG_BULLISH,HOLD
POWERGRID,Power Grid Corporation of India Limited,MICRO_CAP,319.05,0.02,-0.22,7.97,53.3,79.8,11.29,14,12,,STRONG_BULLISH,HOLD
WALCHANNAG,WALCHANNAG,MICRO_CAP,249.34,4.78,16.56,79.24,53.3,95.0,45.38,19,6,,STRONG_BULLISH,HOLD
KERNEX,KERNEX,MICRO_CAP,1356.6,0.29,10.72,49.41,53.3,79.5,16.88,16,6,,STRONG_BULLISH,HOLD
PREMIERENE,PREMIERENE,MICRO_CAP,1035.1,-0.22,4.47,15.81,53.3,71.4,36.91,18,8,,STRONG_BULLISH,HOLD
INDOTECH,INDOTECH,MICRO_CAP,2729.0,11.33,21.52,131.57,53.3,89.7,100.02,19,6,,STRONG_BULLISH,HOLD
APTECHT,APTECHT,MICRO_CAP,104.29,0.12,3.64,42.3,53.3,84.6,17.05,16,6,51.74,BULLISH,HOLD
ELGIEQUIP,ELGIEQUIP,MICRO_CAP,554.35,0.31,-0.06,17.1,53.3,78.4,10.95,16,10,,STRONG_BULLISH,HOLD
TIINDIA,TIINDIA,MICRO_CAP,2906.0,-3.17,-3.91,13.24,53.3,63.4,18.45,16,8,,STRONG_BULLISH,HOLD
LUXIND,LUXIND,MICRO_CAP,1457.5,-3.48,-8.23,66.19,53.3,57.9,50.54,18,6,,STRONG_BULLISH,HOLD
DIVISLAB,DIVISLAB,MICRO_CAP,6619.5,2.91,5.31,10.37,53.3,84.0,9.76,13,17,,STRONG_BEARISH,HOLD
TALBROAUTO,TALBROAUTO,MICRO_CAP,331.3,6.2,19.26,42.19,52.7,92.3,19.41,19,4,,BULLISH,HOLD
NAM-INDIA,NAM-INDIA,MICRO_CAP,1019.3,-0.39,-3.85,22.52,52.7,64.9,8.31,14,8,,STRONG_BULLISH,HOLD
MON100,MON100,MICRO_CAP,301.87,0.19,4.18,30.27,52.7,91.2,32.92,20,6,,STRONG_BULLISH,HOLD
TDPOWERSYS,TDPOWERSYS,MICRO_CAP,1162.5,1.48,9.39,36.96,52.7,85.9,40.06,20,6,,STRONG_BULLISH,HOLD
WELCORP,Welspun Corp Limited,MICRO_CAP,1238.9,1.02,8.75,51.58,52.7,99.8,51.79,20,9,,STRONG_BULLISH,HOLD
STLTECH,STLTECH,MICRO_CAP,309.35,8.49,6.31,66.2,52.7,84.5,102.92,20,6,,STRONG_BULLISH,HOLD
HEMIPROP,HEMIPROP,MICRO_CAP,135.25,4.48,3.56,14.92,52.7,63.2,0.75,12,18,,STRONG_BEARISH,HOLD
JAYNECOIND,JAYNECOIND,MICRO_CAP,115.24,4.94,18.45,55.5,52.7,85.7,47.07,20,6,,STRONG_BULLISH,HOLD
PCBL,PCBL,MICRO_CAP,309.5,4.42,6.68,21.11,52.7,78.5,1.03,14,16,,STRONG_BEARISH,HOLD
SAIL,Steel Authority of India Limited,MICRO_CAP,186.15,0.28,5.63,27.09,52.7,90.3,18.82,18,8,,STRONG_BULLISH,HOLD
GODAVARIB,GODAVARIB,MICRO_CAP,312.65,-1.14,-2.74,3.3,52.7,48.8,11.84,14,8,,STRONG_BULLISH,HOLD
GABRIEL,GABRIEL,MICRO_CAP,1028.7,0.81,-0.31,24.98,52.7,70.6,4.33,14,11,,BULLISH,HOLD
RPTECH,RPTECH,MICRO_CAP,476.55,-2.28,0.26,37.55,52.7,82.2,30.91,20,6,,STRONG_BULLISH,HOLD
EDELWEISS,EDELWEISS,MICRO_CAP,116.79,-5.81,-4.25,12.3,52.7,55.3,-4.14,15,10,,STRONG_BULLISH,HOLD
63MOONS,63MOONS,MICRO_CAP,746.25,2.8,4.94,52.97,52.0,84.1,11.09,14,6,58.48,BULLISH,HOLD
TATASTEEL,Tata Steel Limited,MICRO_CAP,212.24,-1.31,-0.37,9.84,52.0,69.3,4.72,11,10,,STRONG_BULLISH,HOLD
TARIL,TARIL,MICRO_CAP,332.6,-1.54,7.43,22.21,52.0,69.8,21.22,16,8,,STRONG_BULLISH,HOLD
LTFOODS,LTFOODS,MICRO_CAP,430.8,1.36,1.72,15.74,52.0,66.1,3.19,9,15,,STRONG_BULLISH,HOLD
LIQUID1,LIQUID1,MICRO_CAP,1102.65,0.08,0.16,0.48,52.0,100.0,3.81,8,15,,STRONG_BULLISH,HOLD
CASHIETF,CASHIETF,MICRO_CAP,1060.49,0.08,0.16,0.48,52.0,100.0,3.8,8,15,10.0,STRONG_BULLISH,HOLD
IMFA,IMFA,MICRO_CAP,1429.9,-12.38,-5.92,16.1,52.0,55.8,0.71,16,6,,STRONG_BULLISH,HOLD
PTC,PTC,MICRO_CAP,217.09,5.53,16.39,33.07,52.0,84.7,19.84,17,6,,STRONG_BULLISH,HOLD
GANESHBE,GANESHBE,MICRO_CAP,101.77,-1.92,6.79,32.74,52.0,75.7,26.48,18,6,,STRONG_BULLISH,HOLD
MANAPPURAM,MANAPPURAM,MICRO_CAP,305.15,4.24,3.42,20.16,52.0,76.8,1.6,12,11,,BULLISH,HOLD
GOLDIAM,GOLDIAM,MICRO_CAP,399.3,4.45,-1.13,40.9,52.0,69.6,6.79,11,14,,BULLISH,HOLD
GRAPHITE,GRAPHITE,MICRO_CAP,708.75,-3.79,-4.36,10.71,52.0,68.9,8.49,14,8,,STRONG_BULLISH,HOLD
WABAG,WABAG,MICRO_CAP,1510.4,-0.03,1.48,25.81,52.0,75.2,15.91,16,8,,STRONG_BULLISH,HOLD
JINDRILL,JINDRILL,MICRO_CAP,531.6,-2.81,-1.78,7.27,52.0,52.9,11.48,14,10,,BULLISH,HOLD
SANGHVIMOV,SANGHVIMOV,MICRO_CAP,321.95,6.39,1.61,30.93,52.0,66.0,11.48,14,11,,BULLISH,HOLD
FUSION,FUSION,MICRO_CAP,188.3,4.1,1.71,33.5,52.0,73.6,1.91,12,14,,STRONG_BEARISH,HOLD
PRSMJOHNSN,PRSMJOHNSN,MICRO_CAP,134.02,0.8,0.59,6.56,51.3,64.7,13.54,14,13,,BULLISH,HOLD
JNKINDIA,JNKINDIA,MICRO_CAP,378.65,1.11,10.36,72.8,51.3,82.4,59.06,18,9,,STRONG_BULLISH,HOLD
NAVA,Nava Bharat Ventures Limited,MICRO_CAP,675.8,0.99,-3.15,22.86,51.3,73.8,21.92,16,8,,STRONG_BULLISH,HOLD
TORNTPOWER,TORNTPOWER,MICRO_CAP,1724.0,-1.76,4.02,27.49,51.3,80.5,21.33,18,6,,STRONG_BULLISH,HOLD
THELEELA,THELEELA,MICRO_CAP,430.65,2.58,-0.44,6.02,51.3,51.8,-0.99,11,12,,BULLISH,HOLD
GOKULAGRO,GOKULAGRO,MICRO_CAP,235.44,4.59,-0.02,27.73,51.3,80.2,43.47,18,12,,STRONG_BULLISH,HOLD
PARKHOTELS,PARKHOTELS,MICRO_CAP,127.64,1.66,1.26,25.28,51.3,68.3,1.37,12,13,,STRONG_BEARISH,HOLD
LICHSGFIN,LICHSGFIN,MICRO_CAP,557.0,1.27,-0.37,10.07,51.3,62.8,10.45,14,10,,BULLISH,HOLD
URBANCO,URBANCO,MICRO_CAP,152.96,7.08,3.23,33.52,50.7,79.9,29.06,15,14,,BULLISH,HOLD
TIPSMUSIC,TIPSMUSIC,MICRO_CAP,645.5,-2.03,7.66,28.98,50.7,71.3,16.85,16,6,,STRONG_BULLISH,HOLD
ICIL,ICIL,MICRO_CAP,295.4,7.37,7.64,15.44,50.7,71.7,-0.16,13,16,,STRONG_BEARISH,HOLD
EMMVEE,EMMVEE,MICRO_CAP,267.35,-1.81,1.01,19.73,50.7,72.6,31.73,16,6,,BULLISH,HOLD
QPOWER,QPOWER,MICRO_CAP,1356.4,-1.62,6.58,57.46,50.7,89.2,72.16,20,6,,STRONG_BULLISH,HOLD
FACT,FACT,MICRO_CAP,905.75,-0.03,-2.84,14.87,50.7,70.3,15.79,16,10,,BULLISH,HOLD
ONGC,Oil and Natural Gas Corporation Limited,MICRO_CAP,292.9,-2.79,3.26,3.88,50.7,58.6,8.72,10,4,,STRONG_BULLISH,HOLD
AWL,AWL,MICRO_CAP,205.3,0.19,2.86,10.73,50.7,80.1,2.25,10,11,63.12,BULLISH,HOLD
POLYMED,POLYMED,MICRO_CAP,1527.8,1.07,3.71,24.2,50.7,62.4,18.78,16,8,,BULLISH,HOLD
MCX,MCX,MICRO_CAP,2912.9,0.51,4.66,21.46,50.7,79.2,22.02,16,11,,BULLISH,HOLD
SHYAMMETL,SHYAMMETL,MICRO_CAP,905.4,3.15,11.43,17.55,50.7,64.5,3.77,10,16,,BULLISH,HOLD
OBEROIRLTY,OBEROIRLTY,MICRO_CAP,1693.7,-0.97,-2.3,16.25,50.7,62.0,10.85,14,10,,BULLISH,HOLD
SBCL,SBCL,MICRO_CAP,625.05,2.0,16.49,66.1,50.0,81.8,22.27,16,9,,STRONG_BULLISH,HOLD
AXISBANK,Axis Bank Limited,MICRO_CAP,1275.1,-1.08,-7.57,5.8,50.0,35.6,-2.11,5,10,52.47,STRONG_BULLISH,HOLD
BEML,BEML,MICRO_CAP,1836.5,-0.3,0.31,27.81,50.0,81.7,8.26,12,8,52.07,BULLISH,HOLD
ICICIB22,ICICIB22,MICRO_CAP,124.73,-0.74,-0.82,8.1,50.0,70.1,2.42,10,12,,STRONG_BULLISH,HOLD
COLPAL,Colgate-Palmolive (India) Limited,MICRO_CAP,2172.9,2.24,2.58,15.75,50.0,79.6,4.32,9,15,53.47,STRONG_BEARISH,HOLD
AVANTIFEED,AVANTIFEED,MICRO_CAP,1327.3,-6.17,-8.0,9.82,50.0,52.8,-3.45,10,8,60.0,STRONG_BULLISH,HOLD
MAFANG,MAFANG,MICRO_CAP,181.09,0.16,4.11,15.76,50.0,86.8,17.53,16,10,,STRONG_BULLISH,HOLD
SAATVIKGL,SAATVIKGL,MICRO_CAP,479.15,-0.32,2.99,24.91,50.0,74.3,18.62,13,6,,STRONG_BULLISH,HOLD
JMFINANCIL,JMFINANCIL,MICRO_CAP,142.54,3.42,6.51,19.04,50.0,71.4,3.75,10,16,,BULLISH,HOLD
TORNTPHARM,Torrent Pharmaceuticals Limited,MICRO_CAP,4251.8,1.65,4.09,-0.32,50.0,68.0,7.02,9,12,,STRONG_BULLISH,HOLD
MARINE,MARINE,MICRO_CAP,232.96,-0.89,7.16,44.34,49.3,77.7,26.51,18,6,,BULLISH,WEAK_HOLD
SUVEN,SUVEN,MICRO_CAP,212.42,-2.83,-0.09,63.16,49.3,74.9,42.25,18,6,,BULLISH,WEAK_HOLD
MAANALU,MAANALU,MICRO_CAP,151.76,0.22,5.18,-2.99,49.3,60.5,11.59,14,6,,BULLISH,WEAK_HOLD
WAAREERTL,WAAREERTL,MICRO_CAP,1024.0,-3.34,-6.34,26.13,49.3,64.7,15.59,16,6,,BULLISH,WEAK_HOLD
PHOENIXLTD,PHOENIXLTD,MICRO_CAP,1787.4,1.45,-1.22,19.05,49.3,62.4,3.21,11,10,,STRONG_BULLISH,WEAK_HOLD
EICHERMOT,Eicher Motors Limited,MICRO_CAP,7329.0,3.64,1.37,7.6,49.3,56.8,-5.0,10,17,,STRONG_BULLISH,WEAK_HOLD
TRITURBINE,TRITURBINE,MICRO_CAP,570.0,-2.0,-0.16,26.12,49.3,79.2,19.32,16,8,,BULLISH,WEAK_HOLD
KPIGREEN,KPIGREEN,MICRO_CAP,459.05,-0.13,1.09,24.52,49.3,76.5,14.14,16,8,,BULLISH,WEAK_HOLD
LT,LT,MICRO_CAP,4100.8,1.56,1.98,15.06,49.3,56.9,0.7,11,15,,STRONG_BULLISH,WEAK_HOLD
JSFB,JSFB,MICRO_CAP,446.65,-9.13,-1.06,20.07,48.7,59.5,15.55,16,4,,BULLISH,WEAK_HOLD
CONCOR,CONCOR,MICRO_CAP,516.35,1.15,0.13,17.83,48.7,75.3,4.61,9,10,54.0,BULLISH,WEAK_HOLD
UFBL,UFBL,MICRO_CAP,363.85,7.86,13.97,67.67,48.7,81.9,42.5,15,6,,STRONG_BULLISH,WEAK_HOLD
VGUARD,VGUARD,MICRO_CAP,334.65,0.18,0.51,5.83,48.7,60.2,2.97,8,15,,BULLISH,WEAK_HOLD
JSWSTEEL,JSW Steel Limited,MICRO_CAP,1266.6,-1.17,0.25,12.06,48.7,70.0,4.23,11,10,,STRONG_BULLISH,WEAK_HOLD
BEL,BEL,MICRO_CAP,433.55,-0.5,-3.38,7.12,48.7,50.4,0.4,5,10,54.37,STRONG_BULLISH,WEAK_HOLD
IGIL,IGIL,MICRO_CAP,348.3,-2.52,-3.88,8.89,48.7,56.7,8.49,10,10,,STRONG_BULLISH,WEAK_HOLD
ATULAUTO,ATULAUTO,MICRO_CAP,496.6,2.22,5.21,23.92,48.7,70.8,-0.32,8,16,49.43,STRONG_BULLISH,WEAK_HOLD
ELECON,ELECON,MICRO_CAP,525.65,9.69,4.27,41.19,48.7,75.0,20.94,16,7,,BULLISH,WEAK_HOLD
PARAS,PARAS,MICRO_CAP,782.35,-2.99,-4.24,25.01,48.7,70.6,22.77,18,6,,BULLISH,WEAK_HOLD
RADICO,RADICO,MICRO_CAP,3389.2,-0.29,4.51,28.37,48.7,80.0,22.44,16,8,,STRONG_BULLISH,WEAK_HOLD
SPMLINFRA,SPMLINFRA,MICRO_CAP,216.47,1.8,0.18,35.23,48.0,72.8,14.03,16,9,,BULLISH,WEAK_HOLD
DALBHARAT,Dalmia Bharat Limited,MICRO_CAP,1983.3,3.36,-0.48,6.78,48.0,59.8,-5.92,9,12,68.15,STRONG_BEARISH,WEAK_HOLD
JAGSNPHARM,JAGSNPHARM,MICRO_CAP,212.87,3.56,6.36,15.26,48.0,72.2,21.75,16,6,,BULLISH,WEAK_HOLD
GROWW,GROWW,MICRO_CAP,220.05,0.09,0.99,35.6,48.0,77.6,25.22,15,6,,STRONG_BULLISH,WEAK_HOLD
FEDERALBNK,Federal Bank Limited,MICRO_CAP,289.15,-0.5,-2.46,7.37,48.0,56.1,3.45,11,10,,STRONG_BULLISH,WEAK_HOLD
SGFIN,SGFIN,MICRO_CAP,565.85,4.24,6.11,24.72,48.0,77.6,39.26,15,6,,STRONG_BULLISH,WEAK_HOLD
NESTLEIND,Nestle India Limited,MICRO_CAP,1457.1,1.19,4.39,22.12,48.0,90.9,14.35,16,10,,BULLISH,WEAK_HOLD
IREDA,IREDA,MICRO_CAP,135.36,-1.95,-3.62,18.41,48.0,67.7,10.83,14,8,,BULLISH,WEAK_HOLD
BAJFINANCE,Bajaj Finance Limited,MICRO_CAP,950.2,2.87,1.65,12.61,48.0,60.6,-2.16,8,13,51.99,STRONG_BEARISH,WEAK_HOLD
ADVENZYMES,ADVENZYMES,MICRO_CAP,353.65,3.41,18.22,33.0,48.0,86.5,18.27,17,4,10.0,BULLISH,WEAK_HOLD
APTUS,APTUS,MICRO_CAP,261.4,0.99,0.2,32.17,48.0,88.3,6.44,11,8,53.73,BULLISH,WEAK_HOLD
VBL,VBL,MICRO_CAP,506.75,-2.28,2.38,30.17,48.0,78.8,13.94,16,6,,BULLISH,WEAK_HOLD
KIOCL,KIOCL,MICRO_CAP,411.3,-2.05,-0.57,25.8,48.0,71.9,16.81,16,6,,BULLISH,WEAK_HOLD
LAXMIDENTL,LAXMIDENTL,MICRO_CAP,209.95,0.0,8.27,29.91,48.0,67.0,5.92,12,8,,BULLISH,WEAK_HOLD
TRANSRAILL,TRANSRAILL,MICRO_CAP,602.15,-1.76,2.54,26.01,48.0,68.5,13.14,16,6,,BULLISH,WEAK_HOLD
EIEL,EIEL,MICRO_CAP,213.53,-1.5,0.63,54.73,47.3,75.9,28.7,18,6,,BULLISH,WEAK_HOLD
RELIANCE,Reliance Industries Limited,MICRO_CAP,1463.1,5.34,7.42,8.53,47.3,68.3,3.71,8,8,,BULLISH,WEAK_HOLD
