"SYMBOL","ISIN","TIMESTAMP","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TOTALTRADES"
"TCS.NS","INE467B01029",2024-05-14,3936,3945.8,3892.9,3901.2,479.2,3947.8,1058317,"5205091.2",788
"INFY.NS","INE009A01021",2024-05-15,1426,1431.8,1418.55,1419.95,336,1424.7,4327544,"203370427.5",18038
"RELIANCE.NS","INE002A01018",2024-05-15,2841,2859.95,2826.05,2832.55,336,2840.15,2523267,"203370427.5",18038
"TCS.NS","INE467B01029",2024-05-15,3904.5,3926.95,3875.5,3880.4,336,3901.2,1115021,"203370427.5",18038
"INFY.NS","INE009A01021",2024-05-16,1433.95,1455.75,1427,1453.35,478,1419.95,9249145,"3812018.55",356
"RELIANCE.NS","INE002A01018",2024-05-16,2837.1,2855,2796.05,2850.7,478,2832.55,7355887,"3812018.55",356
"TCS.NS","INE467B01029",2024-05-16,3891.1,3909.5,3843.5,3900.95,478,3880.4,2599399,"3812018.55",356
"INFY.NS","INE009A01021",2024-05-17,1457,1457,1439.25,1444.3,108.05,1453.35,7542860,"8378903.5",849
"RELIANCE.NS","INE002A01018",2024-05-17,2846.1,2874.4,2826.5,2871.4,108.05,2850.7,5458238,"8378903.5",849
"TCS.NS","INE467B01029",2024-05-17,3919,3920,3830,3834.1,108.05,3900.95,2765804,"8378903.5",849
"INFY.NS","INE009A01021",2024-05-21,1430,1444.7,1428.4,1434.15,475,1443.65,6752663,"9933629.45",339
"RELIANCE.NS","INE002A01018",2024-05-21,2851.2,2883.65,2851.2,2872.25,475,2869.65,5588064,"9933629.45",339
"TCS.NS","INE467B01029",2024-05-21,3830.6,3844.75,3810.05,3820.2,475,3851.45,1908117,"9933629.45",339
"INFY.NS","INE009A01021",2024-05-22,1428.75,1459.95,1428,1454.8,476,1434.15,7173285,"4886105.6",354
"RELIANCE.NS","INE002A01018",2024-05-22,2872.55,2937.55,2872.55,2921.3,476,2872.25,5140802,"4886105.6",354
"TCS.NS","INE467B01029",2024-05-22,3835,3841.25,3817.55,3832,476,3820.2,1311168,"4886105.6",354
"INFY.NS","INE009A01021",2024-05-23,1454.7,1478.15,1450,1472.4,465.4,1454.8,8641428,"9203831.7",683
"RELIANCE.NS","INE002A01018",2024-05-23,2917.1,2984.45,2910,2972.1,465.4,2921.3,7304130,"9203831.7",683
"TCS.NS","INE467B01029",2024-05-23,3840.95,3905,3825.5,3893.45,465.4,3832,2095742,"9203831.7",683
"INFY.NS","INE009A01021",2024-05-24,1468.25,1475.5,1460,1465.1,562,1472.4,5277938,"814666507.3",41252
"RELIANCE.NS","INE002A01018",2024-05-24,2967.25,2977,2952.2,2960.5,562,2972.1,3547388,"814666507.3",41252
"TCS.NS","INE467B01029",2024-05-24,3878.25,3883.8,3844.3,3849.5,562,3893.45,1309452,"814666507.3",41252
"INFY.NS","INE009A01021",2024-05-27,1471.85,1479.6,1460.25,1471.35,163.95,1465.1,5821844,"2202869.45",513
"RELIANCE.NS","INE002A01018",2024-05-27,2960.45,2969.8,2923.1,2932.5,163.95,2960.5,3314505,"2202869.45",513
"TCS.NS","INE467B01029",2024-05-27,3855,3908.35,3841.35,3847.05,163.95,3849.5,1841538,"2202869.45",513
"INFY.NS","INE009A01021",2024-05-28,1475.5,1476,1460.3,1467.05,472,1471.35,6186922,"4346338.45",334
"RELIANCE.NS","INE002A01018",2024-05-28,2936,2957,2905.5,2912.4,472,2932.5,3910081,"4346338.45",334
"TCS.NS","INE467B01029",2024-05-28,3858,3870,3830,3839.9,472,3847.05,1801993,"4346338.45",334
"INFY.NS","INE009A01021",2024-05-29,1465.4,1465.5,1450,1450.95,466,1467.05,7401634,"3857190.45",425
"RELIANCE.NS","INE002A01018",2024-05-29,2893,2916,2876.9,2881.55,466,2912.4,3691778,"3857190.45",425
"TCS.NS","INE467B01029",2024-05-29,3848.9,3848.9,3800,3803.65,466,3839.9,1568095,"3857190.45",425
"INFY.NS","INE009A01021",2024-05-30,1442.8,1449.85,1421.55,1427.45,467.55,1450.95,9663150,"3025571.85",409
"RELIANCE.NS","INE002A01018",2024-05-30,2871,2880.8,2840.2,2849.7,467.55,2881.55,6603429,"3025571.85",409
"TCS.NS","INE467B01029",2024-05-30,3777,3794.4,3715.45,3736.1,467.55,3803.65,2919230,"3025571.85",409
"INFY.NS","INE009A01021",2024-05-31,1409.8,1436.75,1400,1406.9,465,1427.45,37113815,"4911241.45",544
"RELIANCE.NS","INE002A01018",2024-05-31,2862.6,2884.5,2844.5,2860.8,465,2849.7,15534916,"4911241.45",544
"TCS.NS","INE467B01029",2024-05-31,3740,3749.8,3653.75,3670.95,465,3736.1,10956800,"4911241.45",544
"INFY.NS","INE009A01021",2024-06-03,1440,1440,1404,1405.9,37,1406.9,10589244,"3588754.65",881
"RELIANCE.NS","INE002A01018",2024-06-03,2966,3029,2918,3020.65,37,2860.8,10763971,"3588754.65",881
"TCS.NS","INE467B01029",2024-06-03,3732.8,3751.55,3696,3702.85,37,3670.95,2156773,"3588754.65",881
"INFY.NS","INE009A01021",2024-06-04,1409,1415,1358.35,1393.65,449.9,1405.9,13736134,"17855800.5",1522
"RELIANCE.NS","INE002A01018",2024-06-04,2996.1,2996.1,2718.6,2794.55,449.9,3020.65,18354549,"17855800.5",1522
"TCS.NS","INE467B01029",2024-06-04,3700,3745,3591.5,3715,449.9,3702.85,3395997,"17855800.5",1522
"INFY.NS","INE009A01021",2024-06-05,1400.15,1438,1400.15,1430.1,1712,1393.65,9233424,"1714756861.75",75232
"RELIANCE.NS","INE002A01018",2024-06-05,2844,2862.3,2768.2,2841.5,1712,2794.55,8732445,"1714756861.75",75232
"TCS.NS","INE467B01029",2024-06-05,3716,3783.8,3700,3746.45,1712,3715,2799670,"1714756861.75",75232
"INFY.NS","INE009A01021",2024-06-06,1444.95,1474.3,1437.5,1472.25,139.65,1430.1,12660930,"43056435.15",1927
"RELIANCE.NS","INE002A01018",2024-06-06,2870,2887.4,2842.7,2863.2,139.65,2841.5,8927861,"43056435.15",1927
"TCS.NS","INE467B01029",2024-06-06,3781,3839.9,3741.5,3830.4,139.65,3746.45,4328036,"43056435.15",1927
"INFY.NS","INE009A01021",2024-06-07,1481,1539.7,1477.25,1533.6,498,1472.25,24075302,"54120647.5",4547
"RELIANCE.NS","INE002A01018",2024-06-07,2857,2944,2853,2939.9,498,2863.2,9279348,"54120647.5",4547
"TCS.NS","INE467B01029",2024-06-07,3837.3,3915,3837.3,3893.95,498,3830.4,4552445,"54120647.5",4547
"INFY.NS","INE009A01021",2024-06-10,1525.3,1529.8,1497.3,1499.75,8075,1533.6,6810606,"2200627748.3",38551
"RELIANCE.NS","INE002A01018",2024-06-10,2939.9,2986.7,2936.15,2942.8,8075,2939.9,4625880,"2200627748.3",38551
"TCS.NS","INE467B01029",2024-06-10,3895,3905.9,3841.9,3858.7,8075,3893.95,1734661,"2200627748.3",38551
"INFY.NS","INE009A01021",2024-06-11,1500.05,1506.45,1493.95,1495.75,66.5,1499.75,4853054,"13607699.72",979
"RELIANCE.NS","INE002A01018",2024-06-11,2938,2947.35,2909.35,2913.35,66.5,2942.8,5887451,"13607699.72",979
"TCS.NS","INE467B01029",2024-06-11,3845,3879.95,3841,3852.1,66.5,3858.7,1419898,"13607699.72",979
"INFY.NS","INE009A01021",2024-06-12,1507,1508.75,1482.75,1485.2,540,1495.75,9564320,"77346882.85",12342
"RELIANCE.NS","INE002A01018",2024-06-12,2915,2952,2910.35,2926.65,540,2913.35,5040871,"77346882.85",12342
"TCS.NS","INE467B01029",2024-06-12,3874.4,3893.5,3827.45,3831.65,540,3852.1,2177001,"77346882.85",12342
"INFY.NS","INE009A01021",2024-06-13,1495,1505,1489.35,1493.95,42.85,1485.2,7307565,"14685603.53",651
"RELIANCE.NS","INE002A01018",2024-06-13,2944,2944.5,2920.2,2930.5,42.85,2926.65,4590580,"14685603.53",651
"TCS.NS","INE467B01029",2024-06-13,3856.8,3890,3852,3878.15,42.85,3831.65,1932323,"14685603.53",651
"INFY.NS","INE009A01021",2024-06-14,1503.7,1503.7,1486.05,1488.9,123.57,1493.95,4237727,"8160657.22",1038
"RELIANCE.NS","INE002A01018",2024-06-14,2940,2959.35,2914.45,2955.1,123.57,2930.5,4078999,"8160657.22",1038
"TCS.NS","INE467B01029",2024-06-14,3889,3889,3828,3832.05,123.57,3878.15,1860730,"8160657.22",1038
"INFY.NS","INE009A01021",2024-06-18,1497,1507,1495.4,1498.2,1184,1488.9,5420939,"72128605.6",4831
"RELIANCE.NS","INE002A01018",2024-06-18,2974.7,2974.8,2942.7,2962.05,1184,2955.1,3598383,"72128605.6",4831
"TCS.NS","INE467B01029",2024-06-18,3826.05,3842,3795.05,3815.1,1184,3832.05,1774045,"72128605.6",4831
"INFY.NS","INE009A01021",2024-06-19,1505,1515.65,1496.7,1511.35,201,1498.2,5493456,"1840268.25",229
"RELIANCE.NS","INE002A01018",2024-06-19,2975,2975,2912,2917.3,201,2962.05,4362937,"1840268.25",229
"TCS.NS","INE467B01029",2024-06-19,3827.65,3833.85,3792.95,3801.7,201,3815.1,1509050,"1840268.25",229
"INFY.NS","INE009A01021",2024-06-20,1516.3,1517.5,1499.1,1515.4,1054.95,1511.35,7927010,"31591609.9",2970
"RELIANCE.NS","INE002A01018",2024-06-20,2918,2965.7,2900.2,2947.4,1054.95,2917.3,8056888,"31591609.9",2970
"TCS.NS","INE467B01029",2024-06-20,3796,3809.95,3780.05,3787.25,1054.95,3801.7,2846526,"31591609.9",2970
"INFY.NS","INE009A01021",2024-06-21,1545,1557.75,1523.7,1532.7,564,1515.4,17301941,"98598389.9",12314
"RELIANCE.NS","INE002A01018",2024-06-21,2947.25,2949.4,2881.15,2908.4,564,2947.4,15585180,"98598389.9",12314
"TCS.NS","INE467B01029",2024-06-21,3827,3877.8,3798.05,3810.75,564,3787.25,4642195,"98598389.9",12314
"INFY.NS","INE009A01021",2024-06-24,1524.55,1529.1,1515.4,1527.15,1880,1532.7,5564989,"344611130.3",26364
"RELIANCE.NS","INE002A01018",2024-06-24,2891.05,2899,2875,2882.95,1880,2908.4,4439193,"344611130.3",26364
"TCS.NS","INE467B01029",2024-06-24,3808.75,3857,3791.3,3816.8,1880,3810.75,1702154,"344611130.3",26364
"INFY.NS","INE009A01021",2024-06-25,1526,1543.9,1520.35,1541.95,122.33,1527.15,4551525,"7046442.39",1021
"RELIANCE.NS","INE002A01018",2024-06-25,2886,2911.85,2882,2908.3,122.33,2882.95,3522693,"7046442.39",1021
"TCS.NS","INE467B01029",2024-06-25,3817,3847.65,3792.9,3838.45,122.33,3816.8,1338808,"7046442.39",1021
"INFY.NS","INE009A01021",2024-06-26,1541,1548.85,1535,1540.7,123,1541.95,4851004,"6093069.28",920
"RELIANCE.NS","INE002A01018",2024-06-26,2892.1,3037.95,2890.25,3028.05,123,2908.3,11007441,"6093069.28",920
"TCS.NS","INE467B01029",2024-06-26,3844.5,3866.95,3841,3855.85,123,3838.45,1639845,"6093069.28",920
"INFY.NS","INE009A01021",2024-06-27,1538.45,1578.4,1532.05,1573.35,578.8,1540.7,14757754,"27479835.1",2328
"RELIANCE.NS","INE002A01018",2024-06-27,3027.5,3075,3012,3061.1,578.8,3028.05,14191515,"27479835.1",2328
"TCS.NS","INE467B01029",2024-06-27,3831,3942,3818.1,3934.15,578.8,3855.85,4526556,"27479835.1",2328
"INFY.NS","INE009A01021",2024-06-28,1572.55,1588.5,1564.25,1566.75,675,1573.35,8197544,"56868904.2",8692
"RELIANCE.NS","INE002A01018",2024-06-28,3062.05,3162,3062.05,3130.8,675,3061.1,14478668,"56868904.2",8692
"TCS.NS","INE467B01029",2024-06-28,3917.8,3960,3897.85,3904.15,675,3934.15,2731571,"56868904.2",8692
"INFY.NS","INE009A01021",2024-07-01,1559.5,1599.9,1559.5,1590.8,389.25,1566.75,6801771,"6781410.83",467
"RELIANCE.NS","INE002A01018",2024-07-01,3125.05,3158.8,3111.35,3120.3,389.25,3130.8,3862153,"6781410.83",467
"TCS.NS","INE467B01029",2024-07-01,3884,4001.7,3884,3978.2,389.25,3904.15,2658723,"6781410.83",467
"INFY.NS","INE009A01021",2024-07-02,1596.2,1633.8,1586.5,1621.05,221.47,1590.8,10493173,"5300548416.23",119213
"RELIANCE.NS","INE002A01018",2024-07-02,3139,3147,3114,3130.35,221.47,3120.3,3874623,"5300548416.23",119213
"TCS.NS","INE467B01029",2024-07-02,3993.6,4023.4,3982.55,4017.4,221.47,3978.2,2307449,"5300548416.23",119213
"INFY.NS","INE009A01021",2024-07-03,1625,1636,1606,1627.4,124.95,1621.05,7269965,"60030958.49",5649
"RELIANCE.NS","INE002A01018",2024-07-03,3132.65,3150,3085.55,3104.85,124.95,3130.35,4524810,"60030958.49",5649
"TCS.NS","INE467B01029",2024-07-03,4020,4026.1,3955,3965.25,124.95,4017.4,1821198,"60030958.49",5649
"INFY.NS","INE009A01021",2024-07-04,1628.2,1660,1628,1650.65,1795.9,1627.4,8008311,"1154946191.35",45276
"RELIANCE.NS","INE002A01018",2024-07-04,3114,3135,3101.6,3108.05,1795.9,3104.85,3418588,"1154946191.35",45276
"TCS.NS","INE467B01029",2024-07-04,3999.85,4047.35,3982.1,4020.95,1795.9,3965.25,2518001,"1154946191.35",45276
"INFY.NS","INE009A01021",2024-07-05,1651.45,1665.85,1633.35,1647.45,101.3,1650.65,7065022,"4780850.96",1297
"RELIANCE.NS","INE002A01018",2024-07-05,3107.65,3197,3096,3177.25,101.3,3108.05,6134855,"4780850.96",1297
"TCS.NS","INE467B01029",2024-07-05,4010,4026.75,3988,4011.8,101.3,4020.95,1668616,"4780850.96",1297
"INFY.NS","INE009A01021",2024-07-08,1643.1,1666,1640,1661.65,10299.95,1647.45,5880533,"28877900.75",1046
"RELIANCE.NS","INE002A01018",2024-07-08,3178,3217.6,3165.05,3201.8,10299.95,3177.25,4750403,"28877900.75",1046
"TCS.NS","INE467B01029",2024-07-08,4022,4031.25,3978.05,3993.2,10299.95,4011.8,1758882,"28877900.75",1046
"INFY.NS","INE009A01021",2024-07-09,1659.9,1666.75,1651,1657.15,1802.85,1661.65,5191182,"183011805.65",11755
"RELIANCE.NS","INE002A01018",2024-07-09,3195.2,3201,3161,3180.55,1802.85,3201.8,3480001,"183011805.65",11755
"TCS.NS","INE467B01029",2024-07-09,3985,4006.95,3975.1,3985.5,1802.85,3993.2,1305801,"183011805.65",11755
"INFY.NS","INE009A01021",2024-07-10,1657,1674,1637.55,1648.25,1610,1657.15,9852770,"609719782.15",25342
"RELIANCE.NS","INE002A01018",2024-07-10,3190,3195,3126.3,3168.45,1610,3180.55,3567289,"609719782.15",25342
"TCS.NS","INE467B01029",2024-07-10,3983.7,4003.3,3902,3909.15,1610,3985.5,2669716,"609719782.15",25342
"INFY.NS","INE009A01021",2024-07-11,1656,1665,1642.05,1652.7,320,1648.25,8857679,"6649900422.15",155608
"RELIANCE.NS","INE002A01018",2024-07-11,3175,3208.5,3141,3161.3,320,3168.45,5970473,"6649900422.15",155608
"TCS.NS","INE467B01029",2024-07-11,3931,3980,3895.6,3923.7,320,3909.15,4872189,"6649900422.15",155608
"INFY.NS","INE009A01021",2024-07-12,1680,1719.75,1666.65,1711.75,712.95,1652.7,17078316,"21066513.2",2349
"RELIANCE.NS","INE002A01018",2024-07-12,3169,3210.3,3149,3193.45,712.95,3161.3,6462392,"21066513.2",2349
"TCS.NS","INE467B01029",2024-07-12,3980,4199.95,3971.3,4183.95,712.95,3923.7,13509164,"21066513.2",2349
"INFY.NS","INE009A01021",2024-07-15,1726.2,1728,1702.65,1707.05,44.2,1711.75,6942230,"221695.21",125
"RELIANCE.NS","INE002A01018",2024-07-15,3208.9,3211.7,3171,3194.45,44.2,3193.45,2664844,"221695.21",125
"TCS.NS","INE467B01029",2024-07-15,4235.7,4240,4157.05,4169.2,44.2,4183.95,4848030,"221695.21",125
"INFY.NS","INE009A01021",2024-07-16,1718.6,1737.9,1700,1726.05,8996,1707.05,6886281,"795278388.65",21696
"RELIANCE.NS","INE002A01018",2024-07-16,3187,3200,3138.25,3152.5,8996,3194.45,4693419,"795278388.65",21696
"TCS.NS","INE467B01029",2024-07-16,4172,4194.55,4144.9,4178.45,8996,4169.2,2029521,"795278388.65",21696
"INFY.NS","INE009A01021",2024-07-18,1719,1765.4,1719,1758.05,570,1726.05,11248896,"7978519.8",1217
"RELIANCE.NS","INE002A01018",2024-07-18,3152,3187.8,3115.65,3173.35,570,3152.5,6149187,"7978519.8",1217
"TCS.NS","INE467B01029",2024-07-18,4160,4325,4160,4315.55,570,4178.45,5613364,"7978519.8",1217
"INFY.NS","INE009A01021",2024-07-19,1844,1844,1786.45,1792.95,945.5,1758.05,29819116,"2854757633.55",88982
"RELIANCE.NS","INE002A01018",2024-07-19,3172,3179.95,3105.6,3110.3,945.5,3173.35,6570195,"2854757633.55",88982
"TCS.NS","INE467B01029",2024-07-19,4317.4,4358.75,4285.25,4302.4,945.5,4315.55,3903354,"2854757633.55",88982
"INFY.NS","INE009A01021",2024-07-22,1800.15,1823,1792.95,1810.85,310,1792.95,8462126,"37011742.45",4413
"RELIANCE.NS","INE002A01018",2024-07-22,3074.5,3075,2998.55,3001.35,310,3110.3,9837188,"37011742.45",4413
"TCS.NS","INE467B01029",2024-07-22,4299.95,4319.95,4265,4287.35,310,4302.4,1896386,"37011742.45",4413
"INFY.NS","INE009A01021",2024-07-23,1810,1839.95,1783.25,1836.9,684.4,1810.85,7113056,"40109023.65",5787
"RELIANCE.NS","INE002A01018",2024-07-23,3002,3011.5,2926,2975.8,684.4,3001.35,9026022,"40109023.65",5787
"TCS.NS","INE467B01029",2024-07-23,4283,4361.7,4266.3,4302.35,684.4,4287.35,2365208,"40109023.65",5787
"INFY.NS","INE009A01021",2024-07-24,1837.5,1842.35,1819.6,1833.95,542.1,1836.9,6002845,"53575213.8",6659
"RELIANCE.NS","INE002A01018",2024-07-24,2970,3019,2952.8,2991.4,542.1,2975.8,5956681,"53575213.8",6659
"TCS.NS","INE467B01029",2024-07-24,4287.5,4339.1,4268.1,4306.25,542.1,4302.35,1809793,"53575213.8",6659
"INFY.NS","INE009A01021",2024-07-25,1820,1830.9,1812,1824.85,6200,1833.95,5815599,"292169028.65",11470
"RELIANCE.NS","INE002A01018",2024-07-25,2962,3000.95,2954.15,2984.8,6200,2991.4,6259938,"292169028.65",11470
"TCS.NS","INE467B01029",2024-07-25,4295,4343,4274.2,4322.5,6200,4306.25,2810342,"292169028.65",11470
"INFY.NS","INE009A01021",2024-07-26,1825.35,1883,1825.35,1878.9,526.95,1824.85,11369047,"24041583.1",3291
"RELIANCE.NS","INE002A01018",2024-07-26,2984.8,3024.85,2980.7,3018.05,526.95,2984.8,4929970,"24041583.1",3291
"TCS.NS","INE467B01029",2024-07-26,4350,4422.45,4337.05,4387.85,526.95,4322.5,3552210,"24041583.1",3291
"INFY.NS","INE009A01021",2024-07-29,1893.6,1903,1864,1871.1,1821.25,1878.9,4635931,"80916826.15",7275
"RELIANCE.NS","INE002A01018",2024-07-29,3023.9,3055,3023.55,3040.2,1821.25,3018.05,3769275,"80916826.15",7275
"TCS.NS","INE467B01029",2024-07-29,4415,4431,4371,4381.1,1821.25,4387.85,1746803,"80916826.15",7275
"INFY.NS","INE009A01021",2024-07-30,1871.1,1879.95,1860,1877.15,611,1871.1,2721265,"95455572.5",8291
"RELIANCE.NS","INE002A01018",2024-07-30,3034.05,3050,3020,3026.3,611,3040.2,4114104,"95455572.5",8291
"TCS.NS","INE467B01029",2024-07-30,4391.1,4398,4327.3,4365.35,611,4381.1,1797906,"95455572.5",8291
"INFY.NS","INE009A01021",2024-07-31,1877,1885.15,1865.05,1868.25,57.76,1877.15,5004209,"60940162.27",4595
"RELIANCE.NS","INE002A01018",2024-07-31,3008,3020.9,3002.3,3010.85,57.76,3026.3,5028673,"60940162.27",4595
"TCS.NS","INE467B01029",2024-07-31,4350,4414,4345,4385.35,57.76,4365.35,2330091,"60940162.27",4595
"INFY.NS","INE009A01021",2024-08-01,1856.1,1867.9,1845.1,1852.6,287.65,1868.25,7475014,"1676348516.9",77844
"RELIANCE.NS","INE002A01018",2024-08-01,3024,3036,3008.6,3030.6,287.65,3010.85,5382111,"1676348516.9",77844
"TCS.NS","INE467B01029",2024-08-01,4399.4,4419.3,4365.05,4397.1,287.65,4385.35,2202244,"1676348516.9",77844
"INFY.NS","INE009A01021",2024-08-02,1843,1859.5,1816.15,1821.2,263,1852.6,7400938,"229357.15",44
"RELIANCE.NS","INE002A01018",2024-08-02,3010,3018.65,2986.55,2998.65,263,3030.6,5134124,"229357.15",44
"TCS.NS","INE467B01029",2024-08-02,4365,4398,4270,4283.05,263,4397.1,2811282,"229357.15",44
"INFY.NS","INE009A01021",2024-08-05,1784.95,1797.5,1718.55,1751.9,49.85,1821.2,10736703,"115359400.51",15504
"RELIANCE.NS","INE002A01018",2024-08-05,2960,2967.8,2866.5,2894.65,49.85,2998.65,8523352,"115359400.51",15504
"TCS.NS","INE467B01029",2024-08-05,4239,4239,4110.5,4155.05,49.85,4283.05,2787771,"115359400.51",15504
"INFY.NS","INE009A01021",2024-08-06,1760.2,1796.95,1744.85,1751.1,4188,1751.9,7690163,"94440358.55",6545
"RELIANCE.NS","INE002A01018",2024-08-06,2910.3,2955,2902.65,2912.1,4188,2894.65,5118093,"94440358.55",6545
"TCS.NS","INE467B01029",2024-08-06,4170.95,4258.25,4160.8,4171.2,4188,4155.05,2203067,"94440358.55",6545
"INFY.NS","INE009A01021",2024-08-07,1796,1797.9,1762.1,1791.65,558,1751.1,5094329,"54896217",7706
"RELIANCE.NS","INE002A01018",2024-08-07,2938,2945,2923,2929.65,558,2912.1,4087284,"54896217",7706
"TCS.NS","INE467B01029",2024-08-07,4228,4244.95,4180.3,4200.45,558,4171.2,1237666,"54896217",7706
"INFY.NS","INE009A01021",2024-08-08,1779.95,1779.95,1727.1,1743.15,360,1791.65,6227910,"1602064479.1",78675
"RELIANCE.NS","INE002A01018",2024-08-08,2915.05,2930,2891.85,2898.25,360,2929.65,6193596,"1602064479.1",78675
"TCS.NS","INE467B01029",2024-08-08,4181,4232,4160,4172.55,360,4200.45,2441283,"1602064479.1",78675
"INFY.NS","INE009A01021",2024-08-09,1771.25,1780.75,1756,1770.75,140.44,1743.15,4258524,"300767118.28",20725
"RELIANCE.NS","INE002A01018",2024-08-09,2920,2953,2912,2948.6,140.44,2898.25,3124888,"300767118.28",20725
"TCS.NS","INE467B01029",2024-08-09,4217,4253.65,4205.55,4228.75,140.44,4172.55,1302536,"300767118.28",20725
"INFY.NS","INE009A01021",2024-08-12,1773.05,1803.5,1768.1,1797.4,1339.8,1770.75,4315329,"101867326.6",10366
"RELIANCE.NS","INE002A01018",2024-08-12,2940,2946,2915.5,2921.25,1339.8,2948.6,4092292,"101867326.6",10366
"TCS.NS","INE467B01029",2024-08-12,4230,4239,4186.35,4195.65,1339.8,4228.75,936912,"101867326.6",10366
"INFY.NS","INE009A01021",2024-08-13,1810,1810,1789.05,1797.45,352.9,1797.4,4176918,"549095540.3",38616
"RELIANCE.NS","INE002A01018",2024-08-13,2921.5,2940.15,2916,2927.25,352.9,2921.25,3132532,"549095540.3",38616
"TCS.NS","INE467B01029",2024-08-13,4213,4234,4183,4196.95,352.9,4195.65,1495593,"549095540.3",38616
"INFY.NS","INE009A01021",2024-08-14,1802,1825,1797.45,1823.25,744,1797.45,7450718,"458948386.5",28878
"RELIANCE.NS","INE002A01018",2024-08-14,2927.1,2944,2907.4,2923.7,744,2927.25,3133733,"458948386.5",28878
"TCS.NS","INE467B01029",2024-08-14,4209,4306.2,4188.15,4295.25,744,4196.95,3226545,"458948386.5",28878
"INFY.NS","INE009A01021",2024-08-16,1850,1861.85,1829.5,1858.95,206.55,1823.25,7335657,"2170574884.71",55276
"RELIANCE.NS","INE002A01018",2024-08-16,2937.3,2960.8,2916.1,2956.4,206.55,2923.7,4708451,"2170574884.71",55276
"TCS.NS","INE467B01029",2024-08-16,4350,4427,4325.1,4416.05,206.55,4295.25,3457058,"2170574884.71",55276
"INFY.NS","INE009A01021",2024-08-19,1860,1867.55,1849.2,1864.8,7.42,1858.95,2585989,"401579",400
"RELIANCE.NS","INE002A01018",2024-08-19,2965,2996.6,2961,2976.8,7.42,2956.4,6898871,"401579",400
"TCS.NS","INE467B01029",2024-08-19,4421,4494.25,4390.35,4490,7.42,4416.05,2055210,"401579",400
"INFY.NS","INE009A01021",2024-08-20,1880,1885.7,1868.2,1872.2,46.45,1864.8,3870333,"9612645.44",3126
"RELIANCE.NS","INE002A01018",2024-08-20,2994.45,3007.85,2980.05,2991.9,46.45,2976.8,4205904,"9612645.44",3126
"TCS.NS","INE467B01029",2024-08-20,4505,4565,4500,4523.3,46.45,4490,2212298,"9612645.44",3126
"INFY.NS","INE009A01021",2024-08-21,1875.1,1879,1867.1,1872.7,15.31,1872.2,1966902,"2360623.04",608
"RELIANCE.NS","INE002A01018",2024-08-21,2986.5,3015.75,2980,2997.35,15.31,2991.9,3884998,"2360623.04",608
"TCS.NS","INE467B01029",2024-08-21,4518,4560,4492.55,4551.5,15.31,4523.3,1896990,"2360623.04",608
"INFY.NS","INE009A01021",2024-08-22,1884,1893.65,1869.7,1880.25,307.45,1872.7,4300287,"46504137.15",7268
"RELIANCE.NS","INE002A01018",2024-08-22,3006,3013,2981.3,2996.25,307.45,2997.35,5222891,"46504137.15",7268
"TCS.NS","INE467B01029",2024-08-22,4560,4560.95,4497.2,4502,307.45,4551.5,1829872,"46504137.15",7268
"INFY.NS","INE009A01021",2024-08-23,1878.2,1882.6,1857,1862.1,620.4,1880.25,5015935,"790409358.15",25932
"RELIANCE.NS","INE002A01018",2024-08-23,3007.5,3022.65,2996.85,2999.95,620.4,2996.25,4624827,"790409358.15",25932
"TCS.NS","INE467B01029",2024-08-23,4500,4506,4455,4463.9,620.4,4502,1809253,"790409358.15",25932
"INFY.NS","INE009A01021",2024-08-26,1870,1888.75,1864,1876.15,198.67,1862.1,3728589,"22629412.4",4501
"RELIANCE.NS","INE002A01018",2024-08-26,3013.95,3046,3006,3025.2,198.67,2999.95,4408057,"22629412.4",4501
"TCS.NS","INE467B01029",2024-08-26,4489,4552.15,4485,4502.45,198.67,4463.9,1844164,"22629412.4",4501
"INFY.NS","INE009A01021",2024-08-27,1876.15,1902.75,1873.9,1900.1,676.8,1876.15,3830679,"46308407.55",4422
"RELIANCE.NS","INE002A01018",2024-08-27,3021,3026.95,2998.9,3000.9,676.8,3025.2,3125578,"46308407.55",4422
"TCS.NS","INE467B01029",2024-08-27,4505,4510,4486.8,4497.15,676.8,4502.45,930697,"46308407.55",4422
"INFY.NS","INE009A01021",2024-08-28,1906.9,1951,1897.4,1939.1,1537,1900.1,6514531,"785800365.1",49112
"RELIANCE.NS","INE002A01018",2024-08-28,3010,3014.95,2986,2996.6,1537,3000.9,4805143,"785800365.1",49112
"TCS.NS","INE467B01029",2024-08-28,4498.75,4562.5,4457.3,4506.05,1537,4497.15,1848058,"785800365.1",49112
"INFY.NS","INE009A01021",2024-08-29,1933,1950.5,1920.9,1933.35,230.9,1939.1,7228284,"159565067.4",13845
"RELIANCE.NS","INE002A01018",2024-08-29,3006.2,3074,2988,3041.85,230.9,2996.6,19167679,"159565067.4",13845
"TCS.NS","INE467B01029",2024-08-29,4460,4556,4460,4511.8,230.9,4506.05,2133641,"159565067.4",13845
"INFY.NS","INE009A01021",2024-08-30,1938,1950,1928,1943.7,94.4,1933.35,13466759,"6757059.65",1793
"RELIANCE.NS","INE002A01018",2024-08-30,3068,3079.45,3006.65,3019.25,94.4,3041.85,20810365,"6757059.65",1793
