"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE","CURRENT_PRICE_BACKTEST","CHANGE_1D_BACKTEST","CHANGE_1W_BACKTEST","CHANGE_1M_BACKTEST","TECHNICAL_SCORE_BACKTEST","RSI_BACKTEST","TREND_SIGNAL_BACKTEST","VOLUME","ANALYSIS_DATE_BACKTEST","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","VOLUME_CONFIDENCE","CONFIDENCE_SCORE","CONFIDENCE_CATEGORY","TRADING_SIGNAL_BACKTEST","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN","PERFORMANCE_CATEGORY","MAX_DRAWDOWN","SHARPE_RATIO","PROFIT_FACTOR","TOTAL_TRADES","ENHANCED_TRADING_SIGNAL","HAS_BACKTESTING_DATA","BACKTESTING_DATE"
792,"SANSERA","SANSERA","MICRO_CAP",1290.2,1.04,3,NA,28.7,47.6,"BULLISH",1,1,11,0,NA,78345348.7,"SELL",2025-09-02,1270.3,0.89,-5.58,-7.79,20,42.6,"BULLISH",17104,"2025-08-29",1,0.2,0.2,0.44,"Low","SELL",0.408193195937201,-0.14638479873538,1,-0.247352341558829,"Poor",0.21930821002461,0.521417535142973,1.09402759405784,1,"SELL_BACKTESTED",TRUE,20333
795,"HIRECT","HIRECT","MICRO_CAP",1553.4,-0.61,-1.81,NA,28.7,42.1,"BULLISH",26.44,8,2,0,NA,77927229.8,"SELL",2025-09-02,1510.2,-1.83,-25.8,15.88,57,38.6,"STRONG_BULLISH",38130,"2025-08-29",0.7,0.57,0.2,0.498,"Low","HOLD",0.494299156870693,0.0842155408812687,8,0.166532332357087,"Fair",0.218767793849111,1.29341537225991,0.708406450366601,8,"SELL_BACKTESTED",TRUE,20333
865,"RPSGVENT","RPSGVENT","MICRO_CAP",898.3,2.07,1.66,NA,28.7,48.4,"BULLISH",4.45,3,4,0,NA,63077429.95,"SELL",2025-09-02,863.05,-1.11,-6.09,-4.13,12,37.5,"STRONG_BEARISH",28957,"2025-08-29",0.7,0.12,0.2,0.318,"Low","SELL",0.372367118857801,-0.158020725089591,3,-0.251772540664244,"Poor",0.417899461637717,0.380420671519823,1.02391226505861,3,"SELL_BACKTESTED",TRUE,20333
972,"GAEL","GAEL","MICRO_CAP",105.19,2.09,2.72,NA,28.7,49,"STRONG_BEARISH",-2.19,1,18,0,NA,42907850.12,"SELL",2025-09-02,103.36,0.89,-0.91,-7.77,10,42.1,"STRONG_BEARISH",184235,"2025-08-29",1,0.1,0.6,0.52,"Medium","SELL",0.38926865872927,-0.161665463703685,4,-0.264707986603917,"Poor",0.280785287450999,0.777042773016729,0.554516712715849,4,"WEAK_HOLD_BACKTESTED",TRUE,20333
1028,"AXISGOLD","AXISGOLD","MICRO_CAP",87.5,-0.14,3.73,NA,28.7,73.3,"STRONG_BULLISH",9.51,5,6,0,10,35824885.75,"SELL",2025-09-02,86,1.22,3.71,5.15,65,68.2,"STRONG_BULLISH",284142,"2025-08-29",1,0.65,0.6,0.74,"High","BUY",0.794402401521802,0.138396495375782,7,0.673142567812912,"Good",0.164145811705384,2.40513542457484,2.30555893143173,7,"BUY_BACKTESTED",TRUE,20333
1045,"DBL","DBL","MICRO_CAP",472.3,0.37,0.22,NA,28.7,46.9,"BEARISH",0.52,2,6,15,59.47,34295550.65,"SELL",2025-09-02,465.55,0.03,-5.33,-7.36,30,42.5,"STRONG_BULLISH",100379,"2025-08-29",1,0.3,0.6,0.6,"Medium","SELL",0.289864684315398,-0.194161716767121,3,-0.273415097768994,"Poor",0.209725888899993,0.50878735803999,1.18039822501596,3,"WEAK_HOLD_BACKTESTED",TRUE,20333
1137,"SALASAR","SALASAR","MICRO_CAP",7.56,1.48,-0.26,NA,28.7,53.6,"BEARISH",1.33,3,17,0,NA,25408700.74,"SELL",2025-09-02,7.34,-0.41,-1.87,-4.3,20,46.8,"STRONG_BEARISH",1987939,"2025-08-29",1,0.2,1,0.68,"Medium","SELL",0.256458579748869,-0.127307391853537,1,-0.171217619336579,"Poor",0.248377174069174,0.109134003333747,0.568675440200604,1,"WEAK_HOLD_BACKTESTED",TRUE,20333
1213,"TEXINFRA","TEXINFRA","MICRO_CAP",95.95,1.69,0.05,NA,28.7,44.1,"STRONG_BEARISH",-0.6,4,11,0,NA,19480677.98,"SELL",2025-09-02,93.78,-0.84,-1.7,-6.52,7,31.8,"STRONG_BEARISH",27053,"2025-08-29",0.7,0.07,0.2,0.298,"Low","SELL",0.250029320456088,-0.114441336796153,4,-0.152594414578647,"Poor",0.404280103626661,0.343096952047199,1.10834609046578,4,"SELL_BACKTESTED",TRUE,20333
1224,"MOSMALL250","MOSMALL250","MICRO_CAP",16.91,0.54,0.48,NA,28.7,46.5,"BULLISH",3.54,2,6,0,NA,19112917.36,"SELL",2025-09-02,16.59,-0.24,-2.87,-7.94,37,33.4,"STRONG_BULLISH",1218870,"2025-08-29",0.7,0.37,1,0.658,"Medium","WEAK_HOLD",0.500733895692974,0.0358747576829046,3,0.0718549834916157,"Fair",0.119707013783045,0.530703997705132,1.12790960271377,3,"HOLD_BACKTESTED",TRUE,20333
1279,"ACCELYA","ACCELYA","MICRO_CAP",1406.4,-0.07,-0.42,NA,28.7,51.1,"BULLISH",6.24,3,10,0,10,15217691,"SELL",2025-09-02,1398.4,-0.03,-0.45,-0.84,40,48.4,"BULLISH",109451,"2025-08-29",1,0.4,0.6,0.64,"Medium","WEAK_HOLD",0.364506004890427,-0.0138344494975172,4,-0.0217695990898102,"Poor",0.136697625520173,0.472286275215447,1.10330608908553,4,"WEAK_HOLD_BACKTESTED",TRUE,20333
1294,"BHAGCHEM","BHAGCHEM","MICRO_CAP",274.45,0.18,1.4,NA,28.7,40.8,"STRONG_BEARISH",-4.54,0,8,15,58.51,14461363.4,"SELL",2025-09-02,261.55,-0.36,-7.43,-14.9,13,24.7,"STRONG_BEARISH",63070,"2025-08-29",0.5,0.13,0.4,0.322,"Low","SELL",0.341697989171371,-0.144733636768069,1,-0.219859022739255,"Poor",0.444147798814811,0.373864425346255,0.803010436124168,1,"SELL_BACKTESTED",TRUE,20333
1296,"LICMFGOLD","LICMFGOLD","MICRO_CAP",9447.6,-0.36,3.26,NA,28.7,73.5,"STRONG_BULLISH",9.32,5,6,0,NA,14338676.35,"SELL",2025-09-02,9287.75,1.42,3.02,4.77,60,69.6,"STRONG_BULLISH",916,"2025-08-29",1,0.6,0.2,0.6,"Medium","HOLD",0.557923429831862,0.0639218584867194,7,0.144594540403731,"Moderate",0.170787459006533,1.22723805811256,1.08032525703311,7,"HOLD_BACKTESTED",TRUE,20333
1299,"MUKKA","MUKKA","MICRO_CAP",27.87,3.84,4.77,NA,28.7,52.3,"STRONG_BEARISH",-3.51,3,14,0,NA,14170184.28,"SELL",2025-09-02,26.61,0.26,-4.73,-10.67,7,40,"STRONG_BEARISH",80820,"2025-08-29",1,0.07,0.4,0.448,"Low","SELL",0.353104582708329,-0.0736968875280581,2,-0.113923959821205,"Poor",0.222654995368794,0.47929428901989,0.929890538193285,2,"SELL_BACKTESTED",TRUE,20333
1324,"MANBA","MANBA","MICRO_CAP",137.12,-1.04,0.34,NA,28.7,47.6,"BEARISH",1.61,3,10,0,NA,12343548.29,"SELL",2025-09-02,133.67,-0.81,-3.72,-6.2,17,39.9,"STRONG_BEARISH",62093,"2025-08-29",0.7,0.17,0.4,0.398,"Low","SELL",0.372049828805029,-0.0986225213040598,3,-0.157054692916771,"Poor",0.389266025798861,0.245550316153094,0.702327874139883,3,"SELL_BACKTESTED",TRUE,20333
1400,"HERANBA","HERANBA","MICRO_CAP",348.9,-0.43,-3.73,NA,28.7,48.4,"NEUTRAL",42.29,8,6,0,NA,9061982.8,"SELL",2025-09-02,352.65,-1.48,8.78,-9.2,50,49.5,"STRONG_BEARISH",33837,"2025-08-29",1,0.5,0.2,0.56,"Medium","HOLD",0.548702280549333,0.0769226667121984,4,0.170447718649744,"Moderate",0.256179390009493,0.758823183830827,1.12845440732781,4,"WEAK_HOLD_BACKTESTED",TRUE,20333
1473,"TOTAL","TOTAL","MICRO_CAP",72.54,5.15,-0.15,NA,28.7,45.2,"BEARISH",-7.53,4,16,0,NA,6529980.54,"SELL",2025-09-02,69.76,-0.04,-5.2,-12.5,32,35.5,"BULLISH",14051,"2025-08-29",0.7,0.32,0.2,0.398,"Low","SELL",0.392245847824961,-0.189502074127086,3,-0.311807123733985,"Poor",0.39945634547621,0.205798970209435,1.18008522614837,3,"SELL_BACKTESTED",TRUE,20333
1492,"NGIL","NGIL","MICRO_CAP",30.42,0.1,1.5,NA,28.7,65.8,"BEARISH",6.76,5,9,0,NA,6008507.61,"SELL",2025-09-02,30.3,1.92,11.19,2.75,40,65.2,"STRONG_BEARISH",61694,"2025-08-29",1,0.4,0.4,0.58,"Medium","WEAK_HOLD",0.455323197785765,-0.0290306970360689,6,-0.0532989415338647,"Poor",0.184748604241759,0.763042561942712,0.748438029387034,6,"WEAK_HOLD_BACKTESTED",TRUE,20333
1512,"ATAM","ATAM","MICRO_CAP",90.99,1.31,-3.19,NA,28.7,40.2,"BEARISH",-11.6,2,9,15,50.89,5500500.09,"SELL",2025-09-02,90.72,-0.68,-2.95,-15.13,12,38.3,"STRONG_BEARISH",29476,"2025-08-29",0.7,0.12,0.2,0.318,"Low","SELL",0.278706637630239,-0.14907950659981,2,-0.206683596962572,"Poor",0.486937368230429,0.297982839192264,0.85620327333454,2,"SELL_BACKTESTED",TRUE,20333
1572,"GOACARBON","GOACARBON","MICRO_CAP",458.15,2.46,2.56,NA,28.7,46.8,"STRONG_BEARISH",1.27,1,13,0,NA,4230508.65,"SELL",2025-09-02,433.55,-2.72,-7.11,-11.89,23,24.7,"STRONG_BEARISH",16348,"2025-08-29",0.5,0.23,0.2,0.302,"Low","SELL",0.323312756652012,-0.0637518284609541,4,-0.094211659947267,"Poor",0.378844406805001,0.177970700478181,0.925625718967058,4,"SELL_BACKTESTED",TRUE,20333
1580,"VETO","VETO","MICRO_CAP",114.96,2.92,2.1,NA,28.7,43,"BEARISH",-2.64,0,18,0,NA,4086402.96,"SELL",2025-09-02,113.1,2.46,-1.54,-9.98,12,37.3,"STRONG_BEARISH",32326,"2025-08-29",0.7,0.12,0.2,0.318,"Low","SELL",0.317724947351962,-0.138751241099089,1,-0.203365549657092,"Poor",0.289728904608637,0.56874885384459,1.09279874733184,1,"SELL_BACKTESTED",TRUE,20333
1617,"MGEL","MGEL","MICRO_CAP",15.87,0.63,3.79,NA,28.7,45.7,"BULLISH",12.03,5,6,0,NA,3300303.48,"SELL",2025-09-02,16.35,0.74,-1.62,-1.8,60,51.1,"BULLISH",693877,"2025-08-29",1,0.6,0.8,0.78,"High","HOLD",0.501899684267119,0.0391580818104558,6,0.0786148504098826,"Fair",0.117435555777047,0.500257431529462,1.44458197441418,6,"BUY_BACKTESTED",TRUE,20333
1625,"COMMOIETF","COMMOIETF","MICRO_CAP",88.07,-0.14,0,NA,28.7,46,"BULLISH",4.69,3,6,0,10,3224768.74,"SELL",2025-09-02,87.13,0.01,-2.83,-3.77,32,38.4,"STRONG_BULLISH",31144,"2025-08-29",0.7,0.32,0.2,0.398,"Low","SELL",0.397452899767086,-0.148457985161804,2,-0.246384033886176,"Poor",0.287246019463055,0.674835851392709,0.90742574906908,2,"SELL_BACKTESTED",TRUE,20333
1703,"CHEMFAB","CHEMFAB","MICRO_CAP",671.95,0.82,-0.29,NA,28.7,40.4,"STRONG_BEARISH",-4.37,0,6,25,71.93,2029429.5,"SELL",2025-09-02,656.85,-2.39,-4.02,-12.38,12,34.1,"STRONG_BEARISH",7285,"2025-08-29",0.7,0.12,0.2,0.318,"Low","SELL",0.393759501585737,-0.157767511636484,4,-0.260239149395587,"Poor",0.367494644538965,0.206656069448218,0.600484972889535,4,"SELL_BACKTESTED",TRUE,20333
1706,"CROWN","CROWN","MICRO_CAP",159.22,-0.33,-0.14,NA,28.7,49.3,"BEARISH",-10.73,0,12,20,61.74,1987726.31,"SELL",2025-09-02,159.83,-0.81,0.09,-6.35,30,50.2,"BEARISH",18064,"2025-08-29",1,0.3,0.2,0.48,"Low","SELL",0.418231650674716,-0.0626090196310542,1,-0.107618469969475,"Poor",0.163071253104135,0.346771013387479,0.516427540755831,1,"SELL_BACKTESTED",TRUE,20333
1707,"ROSSELLIND","ROSSELLIND","MICRO_CAP",67.69,1.12,1.3,NA,28.7,52.2,"BEARISH",0.31,2,13,0,NA,1982260.97,"SELL",2025-09-02,64.9,-0.25,-3.61,-8.78,7,32.6,"STRONG_BEARISH",13459,"2025-08-29",0.7,0.07,0.2,0.298,"Low","SELL",0.331591333448887,-0.0828024539048783,2,-0.123879982484558,"Poor",0.474971647141501,0.162348566297442,1.08498047157191,2,"SELL_BACKTESTED",TRUE,20333
1809,"MOHITIND","MOHITIND","MICRO_CAP",30.41,-0.23,-3.43,NA,28.7,41.1,"NEUTRAL",8.28,2,6,0,NA,1118752.77,"SELL",2025-09-02,29.64,-3.33,-15.87,-4.94,27,36.9,"STRONG_BULLISH",29035,"2025-08-29",0.7,0.27,0.2,0.378,"Low","SELL",0.374065225478262,-0.106952382181771,2,-0.170868254225835,"Poor",0.335993114160374,0.709707598877139,0.516655807197094,2,"SELL_BACKTESTED",TRUE,20333
1874,"MURUDCERA","MURUDCERA","MICRO_CAP",43.17,-0.71,-0.35,NA,28.7,47.8,"BULLISH",8.69,3,10,0,NA,755148.49,"SELL",2025-09-02,42.68,-0.72,-6.34,-8.06,33,45.7,"BULLISH",19486,"2025-08-29",1,0.33,0.2,0.492,"Low","SELL",0.395633789012209,-0.0987259794492275,4,-0.163354564921601,"Poor",0.334819437842816,0.744835325190798,0.636807606020011,4,"SELL_BACKTESTED",TRUE,20333
1890,"GOLD360","GOLD360","MICRO_CAP",103.4,0.53,3.76,NA,28.7,73,"STRONG_BULLISH",9.29,5,6,0,NA,690345.15,"SELL",2025-09-02,101.15,1.05,2.69,5.09,50,65.7,"STRONG_BULLISH",6746,"2025-08-29",1,0.5,0.2,0.56,"Medium","HOLD",0.602209903905168,-0.0496285221888684,8,-0.124760577691801,"Poor",0.237543718796223,0.752127565117553,1.31460734996945,8,"WEAK_HOLD_BACKTESTED",TRUE,20333
1991,"BBNPPGOLD","BBNPPGOLD","MICRO_CAP",101.75,-0.1,3.46,NA,28.7,72.8,"STRONG_BULLISH",9.17,5,6,0,10,261401.2,"SELL",2025-09-02,99.9,1.01,3.52,4.83,60,66.9,"STRONG_BULLISH",3164,"2025-08-29",1,0.6,0.2,0.6,"Medium","HOLD",0.545252964366227,0.0824071098584682,7,0.181215276628728,"Moderate",0.146792189765256,1.4949660806451,1.03856682940386,7,"HOLD_BACKTESTED",TRUE,20333
2004,"EQUAL50","EQUAL50","MICRO_CAP",317.04,0.11,0.52,NA,28.7,55,"NEUTRAL",5.56,3,12,0,NA,222863.88,"SELL",2025-09-02,312.65,-0.19,-1.37,-1.46,30,45.5,"NEUTRAL",70386,"2025-08-29",1,0.3,0.4,0.54,"Medium","SELL",0.281124404398724,-0.132574850437231,1,-0.184419740005702,"Poor",0.341845389828086,0.421855756174773,0.669969323766418,1,"WEAK_HOLD_BACKTESTED",TRUE,20333
2029,"ANTGRAPHIC","ANTGRAPHIC","MICRO_CAP",1.11,-1.77,0,NA,28.7,42.4,"BEARISH",-6.7,0,12,15,56.6,164955.47,"SELL",2025-09-02,1.14,0.88,-0.87,-3.39,25,47.3,"STRONG_BEARISH",154237,"2025-08-29",1,0.25,0.6,0.58,"Medium","SELL",0.389641405409202,-0.194957256538328,2,-0.319414289019773,"Poor",0.172640768624842,0.596054504159838,0.571893142559566,2,"WEAK_HOLD_BACKTESTED",TRUE,20333
2034,"DIGIDRIVE","DIGIDRIVE","MICRO_CAP",31.69,0.6,-0.78,NA,28.7,49.6,"BULLISH",7.72,2,12,0,NA,144852.99,"SELL",2025-09-02,31.55,-2.95,1.22,-0.19,30,48.6,"STRONG_BEARISH",25369,"2025-08-29",1,0.3,0.2,0.48,"Low","SELL",0.435043366113678,-0.113864575419575,1,-0.201545691456534,"Poor",0.197755385795608,0.218844080320559,0.863172971340828,1,"SELL_BACKTESTED",TRUE,20333
2035,"LICNETFSEN","LICNETFSEN","MICRO_CAP",900.71,0.4,NA,NA,28.7,44.8,"BULLISH",3.33,1,9,0,NA,141719.4,"SELL",2025-09-02,895.41,-0.5,-1.28,-2.86,30,40.4,"STRONG_BULLISH",53,"2025-08-29",1,0.3,0.2,0.48,"Low","SELL",0.411909885518253,-0.0730927994358353,4,-0.124288434095255,"Poor",0.243109453143552,0.794187416345812,0.863345003803261,4,"SELL_BACKTESTED",TRUE,20333
2070,"MOMGF","MOMGF","MICRO_CAP",145.01,1,0.8,NA,28.7,58.3,"NEUTRAL",6.7,3,12,0,NA,35335.89,"SELL",2025-09-02,142.52,-0.12,-1.72,-1.3,38,47.8,"NEUTRAL",2542,"2025-08-29",1,0.38,0.2,0.512,"Medium","WEAK_HOLD",0.418013226380572,-0.0723513437318616,5,-0.12431784880935,"Poor",0.323930915258825,0.613941917521879,0.771216103737242,5,"WEAK_HOLD_BACKTESTED",TRUE,20333
10,"RVNL","RVNL","LARGE_CAP",331.85,5.12,6.12,NA,28,47.2,"STRONG_BEARISH",-11.26,4,16,0,NA,6703527290.2,"SELL",2025-09-02,302.6,-1.96,-7.67,-21.05,13,20.4,"STRONG_BEARISH",4853561,"2025-08-29",0.5,0.13,1,0.502,"Medium","SELL",0.317919317958877,-0.172109671530779,2,-0.252330370969813,"Poor",0.338640724075958,0.577987615461461,0.618673720699735,2,"WEAK_HOLD_BACKTESTED",TRUE,20333
55,"AUBANK","AUBANK","MID_CAP",708.3,-1.84,-4.96,NA,28,34.5,"BEARISH",-7.16,1,6,15,55,2251669411.6,"SELL",2025-09-02,718.05,-1.54,-5.33,-9.99,42,36.8,"STRONG_BULLISH",3090760,"2025-08-29",0.7,0.42,1,0.678,"Medium","WEAK_HOLD",0.381415196089074,-0.0881110719405115,6,-0.142439761506329,"Poor",0.169384979375172,0.414547421340831,0.719159791432321,6,"WEAK_HOLD_BACKTESTED",TRUE,20333
233,"HINDCOPPER","HINDCOPPER","SMALL_CAP",237.8,2.14,2.86,NA,28,44,"BEARISH",-0.59,2,9,0,NA,638125353.32,"SELL",2025-09-02,229.9,-0.44,-5.1,-12.93,17,31.7,"STRONG_BEARISH",1479650,"2025-08-29",0.7,0.17,1,0.578,"Medium","SELL",0.441110388049856,-0.114051537262276,3,-0.204068092917873,"Poor",0.309085878217593,0.707292410661467,1.08104085216764,3,"WEAK_HOLD_BACKTESTED",TRUE,20333
295,"DATAPATTNS","DATAPATTNS","SMALL_CAP",2545.5,1.34,1.59,NA,28,47.2,"BEARISH",-10.16,0,11,15,52.76,463579820.7,"SELL",2025-09-02,2402.8,-0.95,-5.44,-16.95,22,35.1,"BULLISH",141325,"2025-08-29",0.7,0.22,0.6,0.478,"Low","SELL",0.39864978287369,-0.13679742194945,4,-0.227483782417454,"Poor",0.206330682057887,0.164327599201351,1.14884267740417,4,"SELL_BACKTESTED",TRUE,20333
343,"HEG","HEG","MICRO_CAP",478.25,-0.04,0.01,NA,28,39.6,"BEARISH",1.66,2,8,0,NA,387775736.2,"SELL",2025-09-02,462,-1.9,-9.33,-13.35,13,29.9,"BULLISH",363586,"2025-08-29",0.5,0.13,0.6,0.382,"Low","SELL",0.259600752405822,-0.0586612847517244,3,-0.0792292603515414,"Poor",0.361483938933816,0.745938195404597,0.700633677560836,3,"SELL_BACKTESTED",TRUE,20333
414,"LIQUIDBETF","LIQUIDBETF","MICRO_CAP",1046.12,0.01,0.08,NA,28,100,"STRONG_BULLISH",4.77,2,12,0,NA,300562498.69,"SELL",2025-09-02,1045.85,0.04,0.17,0.65,63,100,"STRONG_BULLISH",419169,"2025-08-29",0.3,0.63,0.6,0.522,"Medium","HOLD",0.57524743382819,-0.0338356089079753,4,-0.0796595750154666,"Poor",0.23470649830997,0.405350624839775,1.10518134234007,4,"WEAK_HOLD_BACKTESTED",TRUE,20333
484,"ATGL","ATGL","MICRO_CAP",595.85,0.29,-6.27,NA,28,41.1,"BEARISH",0.34,2,6,15,52.51,227844844.1,"SELL",2025-09-02,591.1,-0.24,-5.99,-10.43,17,38.8,"STRONG_BEARISH",839227,"2025-08-29",0.7,0.17,0.8,0.518,"Medium","SELL",0.426912251487374,-0.056518352823332,1,-0.0986207661392482,"Poor",0.267944752098992,0.483769547613338,1.07048121667467,1,"WEAK_HOLD_BACKTESTED",TRUE,20333
522,"RELIGARE","RELIGARE","MICRO_CAP",242.73,0.52,2.12,NA,28,43.2,"BEARISH",11.61,5,6,0,NA,195501267.51,"SELL",2025-09-02,237.5,0.21,-5.36,-11.96,32,37.7,"BULLISH",1228990,"2025-08-29",0.7,0.32,1,0.638,"Medium","SELL",0.301445542322472,-0.0934948994428851,1,-0.133840530849557,"Poor",0.113508887763601,0.132415165891871,0.657229436025955,1,"WEAK_HOLD_BACKTESTED",TRUE,20333
546,"CASHIETF","CASHIETF","MICRO_CAP",1026.16,0.01,0.08,NA,28,100,"STRONG_BULLISH",4.79,2,12,0,10,177435288.99,"SELL",2025-09-02,1025.9,0.04,0.17,0.65,58,100,"STRONG_BULLISH",478580,"2025-08-29",0.3,0.58,0.6,0.502,"Medium","HOLD",0.496465870272368,0.0376456407597289,4,0.0747628383801747,"Fair",0.173928480036557,0.88433594442904,0.76171834829729,4,"WEAK_HOLD_BACKTESTED",TRUE,20333
563,"PCBL","PCBL","MICRO_CAP",379.05,1.12,0.95,NA,28,44.3,"BEARISH",0.74,1,13,0,NA,167446897.4,"SELL",2025-09-02,371.55,-0.4,-5.51,-12.95,22,37.8,"STRONG_BEARISH",490290,"2025-08-29",0.7,0.22,0.6,0.478,"Low","SELL",0.341859957762063,-0.0816259337239899,2,-0.124025174712709,"Poor",0.247098873276263,0.424814259028062,0.722320517431945,2,"SELL_BACKTESTED",TRUE,20333
678,"TATAINVEST","TATAINVEST","MICRO_CAP",6826.5,0.15,-0.79,NA,28,48.1,"BULLISH",6.73,3,10,0,NA,119089965.5,"SELL",2025-09-02,6815.5,-0.28,-1.54,3.36,60,47.2,"STRONG_BULLISH",25761,"2025-08-29",1,0.6,0.2,0.6,"Medium","HOLD",0.463446278870106,0.0690007322118618,8,0.12859985774874,"Fair",0.185626784851775,0.895311036612839,0.802379316533916,8,"HOLD_BACKTESTED",TRUE,20333
680,"ROLEXRINGS","ROLEXRINGS","MICRO_CAP",1390,0.29,1,NA,28,45.8,"BULLISH",-1.42,4,8,0,NA,117843095.6,"SELL",2025-09-02,1361.8,-2.35,-5.52,-10.51,35,40.3,"BULLISH",30193,"2025-08-29",1,0.35,0.2,0.5,"Low","WEAK_HOLD",0.41051057134755,-0.0671328522614203,2,-0.113883046918896,"Poor",0.343016816256568,0.792046438390389,0.82534468525555,2,"WEAK_HOLD_BACKTESTED",TRUE,20333
700,"DCXINDIA","DCXINDIA","MICRO_CAP",268.25,0.64,4.24,NA,28,55,"BEARISH",-4.99,1,6,20,62.14,110174688,"SELL",2025-09-02,262,0.71,5.41,-4.36,20,50.6,"STRONG_BEARISH",571409,"2025-08-29",1,0.2,0.8,0.62,"Medium","SELL",0.400239711534232,-0.165907644119579,1,-0.276623256508002,"Poor",0.185308663232718,0.459655134892091,0.801110226102173,1,"WEAK_HOLD_BACKTESTED",TRUE,20333
737,"GESHIP","GESHIP","MICRO_CAP",960.6,0.44,1.39,NA,28,50.5,"BULLISH",3.55,2,8,0,NA,96620517.6,"SELL",2025-09-02,927.35,-0.79,-5.61,-6.37,17,37.6,"BULLISH",88298,"2025-08-29",0.7,0.17,0.4,0.398,"Low","SELL",0.291997691709548,-0.132459219219163,3,-0.187088682717716,"Poor",0.327883871796075,0.626535789854825,0.758549804566428,3,"SELL_BACKTESTED",TRUE,20333
739,"GODREJAGRO","GODREJAGRO","MICRO_CAP",747.3,0.68,1.25,NA,28,38.7,"BEARISH",1.79,1,13,0,NA,96416783.55,"SELL",2025-09-02,740.3,0.57,-2.73,-4.8,17,34.7,"BULLISH",63327,"2025-08-29",0.7,0.17,0.4,0.398,"Low","SELL",0.2705581237562,-0.123894390580244,1,-0.169848201227805,"Poor",0.469134742685128,0.153580232546665,1.10116167515516,1,"SELL_BACKTESTED",TRUE,20333
756,"RUSHIL","RUSHIL","MICRO_CAP",28.38,-1.39,23.23,NA,28,69.3,"BULLISH",4.2,7,2,0,NA,90772228.26,"SELL",2025-09-02,27.27,5.57,19.61,-4.01,50,67.2,"STRONG_BEARISH",16009275,"2025-08-29",1,0.5,1,0.8,"Very High","HOLD",0.537694779923186,-0.045508810528554,7,-0.098438885290961,"Poor",0.106714582280256,0.239393769437447,1.39417348627467,7,"WEAK_HOLD_BACKTESTED",TRUE,20333
786,"DOMS","DOMS","MICRO_CAP",2480.4,1.44,0.78,NA,28,55,"BULLISH",4.87,3,12,0,NA,81032675.9,"SELL",2025-09-02,2431.7,-0.52,-1.64,1.84,30,50.2,"BULLISH",32283,"2025-08-29",1,0.3,0.2,0.48,"Low","SELL",0.385318717639893,-0.170721010339912,4,-0.277739074279956,"Poor",0.343889122735709,0.580399096338078,0.688902470935136,4,"SELL_BACKTESTED",TRUE,20333
801,"EUREKAFORB","EUREKAFORB","MICRO_CAP",582.65,3.25,1.32,NA,28,61.1,"BEARISH",2.53,2,14,0,NA,76601073.5,"SELL",2025-09-02,565.85,0.17,4.57,0.49,40,52.3,"BULLISH",189840,"2025-08-29",1,0.4,0.6,0.64,"Medium","WEAK_HOLD",0.50515743191354,0.0175487339030951,5,0.0354632665717412,"Fair",0.141317571746185,0.778856632299721,1.40807095170021,5,"HOLD_BACKTESTED",TRUE,20333
824,"MARATHON","MARATHON","MICRO_CAP",610.8,-0.42,-3.1,NA,28,36.7,"BEARISH",7.21,3,8,0,NA,72455061.45,"SELL",2025-09-02,634.75,-0.6,0.09,-15.11,60,43.1,"BULLISH",115816,"2025-08-29",1,0.6,0.6,0.72,"High","HOLD",0.483326778467745,0.0907512467238121,6,0.175645345920345,"Fair",0.218485507625155,0.911120893899351,0.999000713974237,6,"BUY_BACKTESTED",TRUE,20333
879,"KAMDHENU","KAMDHENU","MICRO_CAP",28.74,0.52,4.36,NA,28,46.1,"BEARISH",-3.51,4,11,0,NA,60574190.05,"SELL",2025-09-02,28.15,2.03,-3.43,-6.76,12,39.5,"STRONG_BEARISH",631492,"2025-08-29",0.7,0.12,0.8,0.498,"Low","SELL",0.307302760286257,-0.112141029397026,2,-0.161890394486584,"Poor",0.226506039639935,0.633433912601322,0.847421122831292,2,"SELL_BACKTESTED",TRUE,20333
885,"JUBLINGREA","JUBLINGREA","MICRO_CAP",731.45,0.1,0.45,NA,28,48.9,"BULLISH",8.18,2,8,0,NA,59067824.15,"SELL",2025-09-02,725.4,-0.36,3.53,-11.64,55,45.8,"BULLISH",263899,"2025-08-29",1,0.55,0.6,0.7,"High","HOLD",0.524539162451401,0.0788130524219014,6,0.165761396518479,"Moderate",0.19768997959327,0.573711218312383,1.31395810248796,6,"BUY_BACKTESTED",TRUE,20333
