"SYMBOL","ISIN","TIMESTAMP","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TOTALTRADES"
"AWL.NS","INE699H01024",2025-08-06,253.45,255.2,252.25,252.9,232,253.5,699759,"31086903.46",3809
"AXISBANK.NS","INE238A01034",2025-08-06,1074,1077.7,1065.6,1071,232,1070.8,4216651,"31086903.46",3809
"AXISBNKETF.NS","INF846K01X63",2025-08-06,570.05,570.14,567.24,569.45,232,569.19,353,"31086903.46",3809
"AXISBPSETF.NS","INF846K01Z04",2025-08-06,12.86,12.87,12.78,12.83,232,12.83,70286,"31086903.46",3809
"AXISCETF.NS","INF846K016C7",2025-08-06,120.89,121.14,120.4,120.4,232,121.14,497,"31086903.46",3809
"AXISGOLD.NS","INF846K01W80",2025-08-06,85.33,85.33,83.95,84.04,232,84.19,220757,"31086903.46",3809
"AXISHCETF.NS","INF846K01Z12",2025-08-06,146.86,146.86,142.45,144.92,232,147.09,5624,"31086903.46",3809
"AXISILVER.NS","INF846K011K1",2025-08-06,113.99,114,113.24,113.45,232,112.87,104185,"31086903.46",3809
"AXISNIFTY.NS","INF846K01W98",2025-08-06,272.75,272.75,269.03,269.54,232,270.04,2600,"31086903.46",3809
"AXISTECETF.NS","INF846K01Y96",2025-08-06,377.07,378.31,372.12,372.94,232,379.1,2427,"31086903.46",3809
"AXISVALUE.NS","INF846KA1119",2025-08-06,28.05,28.05,27.78,27.91,232,27.92,14264,"31086903.46",3809
"AXITA.NS","INE02EZ01022",2025-08-06,8.86,8.89,8.8,8.8,232,8.78,2091062,"31086903.46",3809
"AXSENSEX.NS","INF846K010Q0",2025-08-06,83.17,83.17,82.41,82.87,232,83.08,1166,"31086903.46",3809
"AYMSYNTEX.NS","INE193B01039",2025-08-06,211,211,204.08,204.78,232,210.8,6905,"31086903.46",3809
"AZAD.NS","INE02IJ01035",2025-08-06,1574.6,1594,1561.4,1586.4,232,1559.4,246858,"31086903.46",3809
"BAFNAPH.NS","INE878I01022",2025-08-06,84.9,84.9,83,83.14,232,84.97,524,"31086903.46",3809
"BAGFILMS.NS","INE116D01028",2025-08-06,6.55,6.69,6.5,6.51,232,6.66,90130,"31086903.46",3809
"BAIDFIN.NS","INE020D01022",2025-08-06,11.88,11.88,11.33,11.61,232,11.86,156360,"31086903.46",3809
"BAJAJ-AUTO.NS","INE917I01010",2025-08-06,8269,8269,8120,8178.5,232,8230.5,515934,"31086903.46",3809
"BAJAJCON.NS","INE933K01021",2025-08-06,225,226.88,223.65,225.24,232,224.47,321899,"31086903.46",3809
"BAJAJELEC.NS","INE193E01025",2025-08-06,606.3,611.55,590.85,595.85,232,606.3,32906,"31086903.46",3809
"BAJAJFINSV.NS","INE918I01026",2025-08-06,1939.4,1946.7,1912.2,1924,232,1939.4,875588,"31086903.46",3809
"BAJAJHCARE.NS","INE411U01027",2025-08-06,468.1,472.2,453.65,455.9,232,467.8,88421,"31086903.46",3809
"BAJAJHFL.NS","INE377Y01014",2025-08-06,114.23,114.89,113,113.3,232,114.23,2214411,"31086903.46",3809
"BAJAJHIND.NS","INE306A01021",2025-08-06,23.04,23.13,22.6,22.78,232,23.05,3298084,"31086903.46",3809
"BAJAJHLDNG.NS","INE118A01012",2025-08-06,13900,13974,13531,13607,232,13861,49939,"31086903.46",3809
"BAJAJINDEF.NS","INE0O9T01021",2025-08-06,439.8,449.9,415.6,417.95,232,432.3,49038,"31086903.46",3809
"BAJFINANCE.NS","INE296A01032",2025-08-06,888,895.5,874.6,876.65,232,891.9,4212648,"31086903.46",3809
"BALAJEE.NS","INE0S2G01011",2025-08-06,48.31,50.69,47,47.5,232,48.62,123395,"31086903.46",3809
"BALAMINES.NS","INE050E01027",2025-08-06,1522,1564.4,1512.2,1551.5,232,1522,64559,"31086903.46",3809
"BALAXI.NS","INE618N01022",2025-08-06,46.5,48.38,44.41,47.65,232,47.2,533121,"31086903.46",3809
"BALKRISHNA.NS","INE875R01011",2025-08-06,20.31,20.99,20.31,20.55,232,20.44,5369,"31086903.46",3809
"BALKRISIND.NS","INE787D01026",2025-08-06,2540,2540,2390,2400.2,232,2545.1,346497,"31086903.46",3809
"BALMLAWRIE.NS","INE164A01016",2025-08-06,212.12,213.25,208.8,209.99,232,212.11,100669,"31086903.46",3809
"BALPHARMA.NS","INE083D01012",2025-08-06,96.96,97.38,93,93.71,232,96.44,13325,"31086903.46",3809
"BALRAMCHIN.NS","INE119A01028",2025-08-06,569,571.6,537.3,548.25,232,569.05,505103,"31086903.46",3809
"BANARBEADS.NS","INE655B01011",2025-08-06,114.13,116.52,112,112.71,232,112.8,12537,"31086903.46",3809
"BANARISUG.NS","INE459A01010",2025-08-06,3709,3798,3709,3750.3,232,3751.8,561,"31086903.46",3809
"BANCOINDIA.NS","INE213C01025",2025-08-06,605,611.1,590,606.2,232,605.35,150751,"31086903.46",3809
"BANDHANBNK.NS","INE545U01014",2025-08-06,166.75,166.8,163.91,164.54,232,165.89,4382033,"31086903.46",3809
"BANG.NS","INE863I01016",2025-08-06,50.21,52.23,50.21,51.43,232,51.17,2291,"31086903.46",3809
"BANKA.NS","INE862Y01015",2025-08-06,87.18,87.18,87.18,87.18,232,83.03,5699,"31086903.46",3809
"BANKBARODA.NS","INE028A01039",2025-08-06,240.65,243.45,239.35,241.75,232,240.65,5567926,"31086903.46",3809
"BANKBEES.NS","INF204KB15I9",2025-08-06,572.98,572.98,569.87,571.45,232,570.88,214694,"31086903.46",3809
"BANKBETF.NS","INF0QA701714",2025-08-06,56.5,56.5,55.86,55.98,232,56.01,33318,"31086903.46",3809
"BANKETF.NS","INF769K01KR3",2025-08-06,575.71,575.71,559.87,562.16,232,561.67,9218,"31086903.46",3809
"BANKETFADD.NS","INF740KA1RX3",2025-08-06,56.25,56.57,56.25,56.53,232,56.36,5937,"31086903.46",3809
"BANKIETF.NS","INF109KC15I8",2025-08-06,57.5,57.5,56.43,56.68,232,56.66,137174,"31086903.46",3809
"BANKINDIA.NS","INE084A01016",2025-08-06,111.2,112.58,110,111.71,232,110.72,8129316,"31086903.46",3809
"BANKNIFTY1.NS","INF174K01F59",2025-08-06,570.79,572.69,569.3,571.09,232,570.8,21950,"31086903.46",3809
"BANKPSU.NS","INF769K01LZ4",2025-08-06,68.93,69.5,68.35,69.21,232,68.61,3718,"31086903.46",3809
"BANSALWIRE.NS","INE0B9K01025",2025-08-06,375.6,381,370.4,377.85,232,374.6,54163,"31086903.46",3809
"BANSWRAS.NS","INE629D01020",2025-08-06,141.69,142.52,137.5,139.12,232,140.24,11216,"31086903.46",3809
"BARBEQUE.NS","INE382M01027",2025-08-06,261,262.05,250.25,251.35,232,259.6,102296,"31086903.46",3809
"BASF.NS","INE373A01013",2025-08-06,4685.5,4712.4,4585.6,4642.1,232,4650,12348,"31086903.46",3809
"BASML.NS","INE186H01022",2025-08-06,28.91,29.5,28.49,28.96,232,29.06,55017,"31086903.46",3809
"BATAINDIA.NS","INE176A01028",2025-08-06,1186.1,1196,1173,1193.2,232,1186.8,60955,"31086903.46",3809
"BAYERCROP.NS","INE462A01022",2025-08-06,6343,6415,5930,6019,232,6281,180726,"31086903.46",3809
"BBETF0432.NS","INF754K01OB1",2025-08-06,1285.14,1292.79,1285.14,1290.97,232,1288.04,1026,"31086903.46",3809
"BBL.NS","INE464A01036",2025-08-06,2879.4,2898,2840,2859.7,232,2885.1,16243,"31086903.46",3809
"BBNPNBETF.NS","INF251K01TL6",2025-08-06,55.39,55.64,55.39,55.64,232,55.47,333,"31086903.46",3809
"BBNPPGOLD.NS","INF251K01SU9",2025-08-06,98.5,98.5,96.9,98,232,97.9,1006,"31086903.46",3809
"BBTC.NS","INE050A01025",2025-08-06,1861.6,1879,1833.8,1842.6,232,1861.6,26562,"31086903.46",3809
"BBTCL.NS","INE01EE01011",2025-08-06,202.88,205,196.86,199.84,232,199.59,11100,"31086903.46",3809
"BCG.NS","INE425B01027",2025-08-06,16.64,16.69,15.31,15.31,232,16.12,25637970,"31086903.46",3809
"BCLIND.NS","INE412G01024",2025-08-06,44.65,44.84,43.51,44.06,232,44.56,271882,"31086903.46",3809
"BCONCEPTS.NS","INE977Y01011",2025-08-06,326.25,328.6,320.95,326.6,232,328.05,5633,"31086903.46",3809
"BDL.NS","INE171Z01026",2025-08-06,1610,1616.8,1558,1577.1,232,1586.6,1716267,"31086903.46",3809
"BEARDSELL.NS","INE520H01022",2025-08-06,32.1,33.6,31.66,31.91,232,32.1,39165,"31086903.46",3809
"BECTORFOOD.NS","INE495P01012",2025-08-06,1490.4,1539.9,1490.4,1531,232,1489.6,124800,"31086903.46",3809
"BEDMUTHA.NS","INE844K01012",2025-08-06,147.01,164.9,136.95,139.56,232,141.89,240060,"31086903.46",3809
"BEL.NS","INE263A01024",2025-08-06,392,393.5,387.1,389.7,232,386.65,16852693,"31086903.46",3809
"BELLACASA.NS","INE344T01014",2025-08-06,401.1,423.9,401.1,421.55,232,406.2,6753,"31086903.46",3809
"BELRISE.NS","INE894V01022",2025-08-06,137.21,138.7,133.84,135.72,232,136.36,9114702,"31086903.46",3809
"BEML.NS","INE258A01016",2025-08-06,4004.8,4013,3925,3952.6,232,3995.3,176319,"31086903.46",3809
"BEPL.NS","INE922A01025",2025-08-06,114.78,115.1,111.29,111.53,232,114.73,250030,"31086903.46",3809
"BERGEPAINT.NS","INE463A01038",2025-08-06,570,571.5,556.6,565.3,232,571.7,306747,"31086903.46",3809
"BESTAGRO.NS","INE052T01013",2025-08-06,497.45,501.4,469.5,477.25,232,495,140135,"31086903.46",3809
"BFINVEST.NS","INE878K01010",2025-08-06,466.85,470.5,452.55,456.45,232,468.35,36767,"31086903.46",3809
"BFSI.NS","INF769K01HI8",2025-08-06,27.45,27.45,27.1,27.2,232,27.21,143172,"31086903.46",3809
"BFUTILITIE.NS","INE243D01012",2025-08-06,752.9,752.9,731,734.6,232,746.15,20919,"31086903.46",3809
"BGRENERGY.NS","INE661I01014",2025-08-06,112.06,112.06,107.96,112.06,232,106.73,829741,"31086903.46",3809
"BHAGCHEM.NS","INE414D01027",2025-08-06,304.9,304.9,295,297.45,232,300.85,514173,"31086903.46",3809
"BHAGERIA.NS","INE354C01027",2025-08-06,180.4,182.42,176.97,179.04,232,178.96,30555,"31086903.46",3809
"BHANDARI.NS","INE474E01029",2025-08-06,5.18,5.18,4.28,4.89,232,5.11,601086,"31086903.46",3809
"BHARATFORG.NS","INE465A01025",2025-08-06,1151.7,1172.9,1132.8,1139.4,232,1160.5,1375068,"31086903.46",3809
"BHARATGEAR.NS","INE561C01019",2025-08-06,90.55,93.2,87.11,87.83,232,91.17,34007,"31086903.46",3809
"BHARATRAS.NS","INE838B01013",2025-08-06,10677,10785,10500,10535,232,10752,1856,"31086903.46",3809
"BHARATWIRE.NS","INE316L01019",2025-08-06,179.27,181.6,172.62,174.2,232,179.27,89243,"31086903.46",3809
"BHARTIARTL.NS","INE397D01024",2025-08-06,1930,1964.8,1921.6,1929.7,232,1931.8,5461349,"31086903.46",3809
"BHARTIHEXA.NS","INE343G01021",2025-08-06,1800,1819.2,1783.8,1795.2,232,1847.3,569189,"31086903.46",3809
"BHEL.NS","INE257A01026",2025-08-06,249.5,249.6,238.4,239.83,232,248.25,11261810,"31086903.46",3809
"BIGBLOC.NS","INE412U01025",2025-08-06,54.81,56.84,52.51,52.93,232,54.81,128997,"31086903.46",3809
"BIKAJI.NS","INE00E101023",2025-08-06,738.8,751.95,720.65,733.65,232,738.3,143870,"31086903.46",3809
"BIL.NS","INE828A01016",2025-08-06,857,861,820.6,829.65,232,860.9,15397,"31086903.46",3809
"BIOCON.NS","INE376G01013",2025-08-06,372,372.9,359.4,360.4,232,372.35,4170067,"31086903.46",3809
"BIRLACORPN.NS","INE340A01012",2025-08-06,1295,1303.5,1245,1264.8,232,1297.5,136444,"31086903.46",3809
"BIRLAMONEY.NS","INE865C01022",2025-08-06,179.59,182.09,176.18,178.3,232,182.13,115438,"31086903.46",3809
"BIRLANU.NS","INE557A01011",2025-08-06,1986.9,2004.7,1950,1954.6,232,1990.8,20497,"31086903.46",3809
"BLACKBUCK.NS","INE0UIZ01018",2025-08-06,500.55,574.2,500.55,561.25,232,485.25,21156743,"31086903.46",3809
"BLAL.NS","INE0N7W01012",2025-08-06,208.4,210.01,208.3,209.21,232,208.39,53016,"31086903.46",3809
"BLBLIMITED.NS","INE791A01024",2025-08-06,14.76,15.39,14.76,15,232,15.12,23263,"31086903.46",3809
"BLISSGVS.NS","INE416D01022",2025-08-06,182.74,186.3,172.01,173.28,232,179.11,1740308,"31086903.46",3809
"BLKASHYAP.NS","INE350H01032",2025-08-06,73.05,73.5,70.52,70.71,232,72.94,517283,"31086903.46",3809
"BLS.NS","INE153T01027",2025-08-06,402.95,407.2,394.4,402.25,232,399.55,4087750,"31086903.46",3809
"BLUEDART.NS","INE233B01017",2025-08-06,5803.5,5850,5766,5788.5,232,5794,50200,"31086903.46",3809
"BLUEJET.NS","INE0KBH01020",2025-08-06,785,796.85,755.1,760.65,232,791.5,456609,"31086903.46",3809
"BLUESTARCO.NS","INE472A01039",2025-08-06,1755.1,1825,1722.2,1770.4,232,1750.7,491528,"31086903.46",3809
"BLUSPRING.NS","INE0U4101014",2025-08-06,88,88,82.72,83.21,232,88.04,798265,"31086903.46",3809
"BODALCHEM.NS","INE338D01028",2025-08-06,70,70.74,67.34,68.66,232,69.9,372902,"31086903.46",3809
"BOHRAIND.NS","INE802W01023",2025-08-06,32.61,32.99,32,32.56,232,32.61,41046,"31086903.46",3809
"BOMDYEING.NS","INE032A01023",2025-08-06,168.5,169.46,163.33,166.02,232,168.87,1054338,"31086903.46",3809
"BORANA.NS","INE16SF01016",2025-08-06,223.33,223.33,218.11,220.23,232,222.45,121881,"31086903.46",3809
"BOROLTD.NS","INE02PY01013",2025-08-06,326.6,333.75,322.55,332.65,232,326.65,170718,"31086903.46",3809
"BORORENEW.NS","INE666D01022",2025-08-06,614.65,614.65,595,604.15,232,609.35,277925,"31086903.46",3809
"BOROSCI.NS","INE02L001032",2025-08-06,155.24,159.63,152.01,158.45,232,155.54,64927,"31086903.46",3809
"BOSCHLTD.NS","INE323A01026",2025-08-06,40500,40555,38150,38255,232,40595,103119,"31086903.46",3809
"BPCL.NS","INE029A01011",2025-08-06,315.5,318.15,314.4,315.75,232,315.1,3601019,"31086903.46",3809
"BPL.NS","INE110A01019",2025-08-06,78.33,79.25,77.5,78.03,232,78.33,28863,"31086903.46",3809
"BRIGADE.NS","INE791I01019",2025-08-06,992,998.4,964,968.7,232,992.8,250041,"31086903.46",3809
"BRIGHOTEL.NS","INE03NU01014",2025-08-06,80.37,82.35,77.43,81,232,80.37,2748429,"31086903.46",3809
"BRITANNIA.NS","INE216A01030",2025-08-06,5599.5,5625,5371,5402.5,232,5635.5,1123534,"31086903.46",3809
"BRNL.NS","INE727S01012",2025-08-06,19.98,20.25,19.5,19.86,232,19.69,200342,"31086903.46",3809
"BSE.NS","INE118H01025",2025-08-06,2370.4,2428,2282,2387.6,232,2367.2,9401319,"31086903.46",3809
"BSE500IETF.NS","INF109KC1V59",2025-08-06,38.67,38.67,38.13,38.29,232,38.52,172973,"31086903.46",3809
"BSHSL.NS","INE032Z01020",2025-08-06,137.7,137.7,133.2,134.74,232,133.85,12544,"31086903.46",3809
"BSLGOLDETF.NS","INF209KB18D3",2025-08-06,89.5,89.5,88.17,88.63,232,88.79,297784,"31086903.46",3809
"BSLNIFTY.NS","INF209KB19D1",2025-08-06,28.2,28.66,28.2,28.52,232,28.56,136503,"31086903.46",3809
"BSLSENETFG.NS","INF209KB10E8",2025-08-06,79.05,81.95,79.05,80.22,232,80.56,516,"31086903.46",3809
"BSOFT.NS","INE836A01035",2025-08-06,393.95,395.4,384.4,386,232,393.25,598634,"31086903.46",3809
"BTML.NS","INE0EEJ01023",2025-08-06,7.89,7.89,7.68,7.74,232,7.8,82911,"31086903.46",3809
"BUTTERFLY.NS","INE295F01017",2025-08-06,746.8,764.8,741,746.9,232,741.7,91474,"31086903.46",3809
"BVCL.NS","INE139I01011",2025-08-06,44,45.2,42.5,43.07,232,44.31,36135,"31086903.46",3809
"CAMPUS.NS","INE278Y01022",2025-08-06,265.4,268.4,261.5,265.1,232,265,159916,"31086903.46",3809
"CAMS.NS","INE596I01012",2025-08-06,3797.8,3848,3764.8,3816.4,232,3796.6,385667,"31086903.46",3809
"CANBK.NS","INE476A01022",2025-08-06,107.99,110,106.11,108.77,232,107.46,40662042,"31086903.46",3809
"CANFINHOME.NS","INE477A01020",2025-08-06,754.85,757.5,742.1,744.3,232,756.95,58920,"31086903.46",3809
"CANTABIL.NS","INE068L01024",2025-08-06,268.5,269,247.5,251.15,232,266.05,569423,"31086903.46",3809
"CAPACITE.NS","INE264T01014",2025-08-06,297,300.2,291.2,297.4,232,297.05,264707,"31086903.46",3809
"CAPITALSFB.NS","INE646H01017",2025-08-06,319.1,319.4,301,307.25,232,320.15,80786,"31086903.46",3809
"CAPLIPOINT.NS","INE475E01026",2025-08-06,1957,1971,1899.3,1929.6,232,1957,118325,"31086903.46",3809
"CARBORUNIV.NS","INE120A01034",2025-08-06,905.9,913.95,881.6,885.1,232,905.3,77949,"31086903.46",3809
"CARERATING.NS","INE752H01013",2025-08-06,1688,1706,1588.9,1636.9,232,1633.2,225183,"31086903.46",3809
"CARRARO.NS","INE0V7W01012",2025-08-06,468,468.5,433.3,438.5,232,481.45,218539,"31086903.46",3809
"CARTRADE.NS","INE290S01011",2025-08-06,2245,2266,2100,2116.9,232,2259.6,397362,"31086903.46",3809
"CARYSIL.NS","INE482D01024",2025-08-06,815,820.05,791.55,799.8,232,812.05,70547,"31086903.46",3809
"CASHIETF.NS","INF109K1A021",2025-08-06,1017,1022.29,1001.71,1022.27,232,1022.15,567029,"31086903.46",3809
"CASTROLIND.NS","INE172A01027",2025-08-06,222.02,223.29,212.3,213.27,232,222.02,2295228,"31086903.46",3809
"CCCL.NS","INE429I01024",2025-08-06,16.55,16.55,15.75,16.01,232,16.21,217163,"31086903.46",3809
"CCHHL.NS","INE652F01027",2025-08-06,18.75,19,18,18.2,232,18.91,86314,"31086903.46",3809
"CCL.NS","INE421D01022",2025-08-06,855,869.35,821.2,862.5,232,912.2,924861,"31086903.46",3809
"CDSL.NS","INE736A01011",2025-08-06,1565.5,1565.5,1524.2,1545.6,232,1566.2,2781305,"31086903.46",3809
"CEATLTD.NS","INE482A01020",2025-08-06,3189.6,3244,3169.6,3224.1,232,3182.8,85732,"31086903.46",3809
"CEIGALL.NS","INE0AG901020",2025-08-06,264.84,265.59,258.3,260.17,232,264.86,80880,"31086903.46",3809
"CELEBRITY.NS","INE185H01016",2025-08-06,13.03,13.19,12.56,12.92,232,13.04,39997,"31086903.46",3809
"CELLO.NS","INE0LMW01024",2025-08-06,583.95,586.9,570,573.8,232,580.5,53408,"31086903.46",3809
"CENTENKA.NS","INE485A01015",2025-08-06,500,500,488.25,495.15,232,499.5,18739,"31086903.46",3809
"CENTEXT.NS","INE281A01026",2025-08-06,22.57,23.15,22,22.76,232,22.4,93626,"31086903.46",3809
"CENTRALBK.NS","INE483A01010",2025-08-06,35.95,36.05,35.47,35.68,232,35.73,3981430,"31086903.46",3809
"CENTUM.NS","INE320B01020",2025-08-06,2144,2330.7,2144,2330.3,232,2118.9,222234,"31086903.46",3809
"CENTURYPLY.NS","INE348B01021",2025-08-06,735,753.75,733.25,749.2,232,749.65,39274,"31086903.46",3809
"CERA.NS","INE739E01017",2025-08-06,6400,6425,6221.5,6261,232,6405.5,35690,"31086903.46",3809
"CESC.NS","INE486A01021",2025-08-06,164.27,165.44,161.23,161.52,232,164.27,2795400,"31086903.46",3809
"CEWATER.NS","INE037Z01029",2025-08-06,575.15,584.2,565.15,567.95,232,575.15,43979,"31086903.46",3809
"CGCL.NS","INE180C01042",2025-08-06,186.33,189.17,184.59,187.04,232,186.75,4389878,"31086903.46",3809
"CGPOWER.NS","INE067A01029",2025-08-06,682,685.5,673.65,680.55,232,680.25,2314824,"31086903.46",3809
"CHALET.NS","INE427F01016",2025-08-06,878,888.7,849.1,870.1,232,874.05,520968,"31086903.46",3809
"CHAMBLFERT.NS","INE085A01013",2025-08-06,570.95,571.4,560,569.5,232,567.5,3178115,"31086903.46",3809
"CHEMBONDCH.NS","INE0TGX01019",2025-08-06,186.99,187,165,176.43,232,183.56,24968,"31086903.46",3809
"CHEMCON.NS","INE03YM01018",2025-08-06,238.45,241.09,218.85,229.75,232,238.45,246639,"31086903.46",3809
"CHEMFAB.NS","INE783X01023",2025-08-06,700,712.95,680.3,683.8,232,701.5,8197,"31086903.46",3809
"CHEMPLASTS.NS","INE488A01050",2025-08-06,418,428,412,414.3,232,421.8,22684,"31086903.46",3809
"CHENNPETRO.NS","INE178A01016",2025-08-06,640,646.9,629.25,634.65,232,638.95,661065,"31086903.46",3809
"CHEVIOT.NS","INE974B01016",2025-08-06,1208.7,1300,1181.1,1222.9,232,1197.4,27822,"31086903.46",3809
"CHOICEIN.NS","INE102B01014",2025-08-06,754,756.7,736.5,739.3,232,752.8,456810,"31086903.46",3809
"CHOLAFIN.NS","INE121A01024",2025-08-06,1472,1480.7,1438.9,1454.9,232,1472.1,2136451,"31086903.46",3809
"CHOLAHLDNG.NS","INE149A01033",2025-08-06,1802.8,1820,1760.1,1794.6,232,1802.8,241235,"31086903.46",3809
"CIEINDIA.NS","INE536H01010",2025-08-06,407.2,408.85,402.05,403.05,232,407.2,64462,"31086903.46",3809
"CIFL.NS","INE345H01024",2025-08-06,33.55,34.85,33.35,33.72,232,33.51,218360,"31086903.46",3809
"CIGNITITEC.NS","INE675C01017",2025-08-06,1625.3,1625.3,1542,1548.7,232,1612.5,44373,"31086903.46",3809
"CINELINE.NS","INE704H01022",2025-08-06,94.64,94.64,88.68,89.24,232,90.58,4079,"31086903.46",3809
"CIPLA.NS","INE059A01026",2025-08-06,1498.8,1498.8,1475,1486.7,232,1499.8,1157300,"31086903.46",3809
"CLEAN.NS","INE227W01023",2025-08-06,1224,1226.3,1193,1196.8,232,1216.3,57480,"31086903.46",3809
"CLEDUCATE.NS","INE201M01029",2025-08-06,86.89,87.04,81.53,82.38,232,85.61,62156,"31086903.46",3809
"CLSEL.NS","INE419D01026",2025-08-06,310.85,314.5,294,295.7,232,314.1,138456,"31086903.46",3809
"CMSINFO.NS","INE925R01014",2025-08-06,440.1,448.5,429.9,435.6,232,440.1,593786,"31086903.46",3809
"COALINDIA.NS","INE522F01014",2025-08-06,374,378.05,373.55,376.85,232,379.5,5808208,"31086903.46",3809
"COASTCORP.NS","INE377E01024",2025-08-06,35.28,35.3,33.97,34.06,232,35.03,44591,"31086903.46",3809
"COCHINSHIP.NS","INE704P01025",2025-08-06,1745,1746.9,1701.7,1707.1,232,1733.7,482772,"31086903.46",3809
"COFFEEDAY.NS","INE335K01011",2025-08-06,35.2,35.2,34.21,34.62,232,35.23,560467,"31086903.46",3809
"COFORGE.NS","INE591G01025",2025-08-06,1706.7,1710.4,1634,1638.3,232,1706.7,2517229,"31086903.46",3809
"COHANCE.NS","INE03QK01018",2025-08-06,958,959.4,933,936.15,232,961.6,68437,"31086903.46",3809
"COLPAL.NS","INE259A01022",2025-08-06,2231,2243.3,2213.6,2241,232,2230.5,631492,"31086903.46",3809
"COMMOIETF.NS","INF109KC19O8",2025-08-06,89.02,89.02,87.82,87.98,232,88.6,22164,"31086903.46",3809
"COMPUSOFT.NS","INE453B01029",2025-08-06,20.6,20.96,19.69,19.97,232,20.22,32501,"31086903.46",3809
"COMSYN.NS","INE073V01015",2025-08-06,132.1,133.63,127.23,132.04,232,131.63,156830,"31086903.46",3809
"CONCOR.NS","INE111A01025",2025-08-06,583,583,553,554.8,232,578.9,2817013,"31086903.46",3809
"CONCORDBIO.NS","INE338H01029",2025-08-06,1735,1735,1634,1653.3,232,1701.6,107831,"31086903.46",3809
"CONFIPET.NS","INE552D01024",2025-08-06,50.89,50.89,49.5,49.81,232,50.32,498101,"31086903.46",3809
"CONS.NS","INF174KA1JE5",2025-08-06,120.54,120.72,119.92,120.45,232,120.54,1493,"31086903.46",3809
"CONSOFINVT.NS","INE025A01027",2025-08-06,191.31,199.05,191.31,194.13,232,192.31,3534,"31086903.46",3809
"CONSUMBEES.NS","INF204KA1LD7",2025-08-06,131.41,131.64,129.91,130.41,232,130.76,71141,"31086903.46",3809
"CONSUMER.NS","INF769K01NS5",2025-08-06,11.63,11.63,11.56,11.6,232,11.63,153850,"31086903.46",3809
"CONSUMIETF.NS","INF109KC1V42",2025-08-06,122.21,122.21,120.76,121,232,121.48,27641,"31086903.46",3809
"CONTROLPR.NS","INE663B01015",2025-08-06,762.95,762.95,730,741.25,232,759.2,31056,"31086903.46",3809
"CORALFINAC.NS","INE558D01021",2025-08-06,45.34,45.34,44.41,44.57,232,45.19,7825,"31086903.46",3809
"CORDSCABLE.NS","INE792I01017",2025-08-06,180,180.04,175,176.04,232,177.86,15877,"31086903.46",3809
"COROMANDEL.NS","INE169A01031",2025-08-06,2620,2647,2490,2504.4,232,2619,389613,"31086903.46",3809
"COSMOFIRST.NS","INE757A01017",2025-08-06,1135,1137.4,1064.2,1064.2,232,1120.2,89601,"31086903.46",3809
"COUNCODOS.NS","INE695B01025",2025-08-06,7.01,7.24,6.91,6.94,232,6.93,88358,"31086903.46",3809
"CPCAP.NS","INE521J01018",2025-08-06,164.6,167.6,160.01,160.93,232,164.71,5325,"31086903.46",3809
"CPPLUS.NS","INE819V01029",2025-08-06,1070,1091.15,1026,1065.9,232,1082.65,2928924,"31086903.46",3809
"CPSEETF.NS","INF457M01133",2025-08-06,88,90.7,88,90.02,232,90.11,584834,"31086903.46",3809
"CRAFTSMAN.NS","INE00LO01017",2025-08-06,6471,6506.5,6255,6347.5,232,6457.5,36006,"31086903.46",3809
"CREATIVE.NS","INE985W01018",2025-08-06,622.3,629,616.4,625.6,232,621.05,3037,"31086903.46",3809
"CREDITACC.NS","INE741K01010",2025-08-06,1244.5,1248.4,1198,1209.8,232,1242.6,232125,"31086903.46",3809
"CREST.NS","INE559D01011",2025-08-06,375,380.2,372.5,375.55,232,371.05,4902,"31086903.46",3809
"CRISIL.NS","INE007A01025",2025-08-06,5306,5363.5,5188,5211,232,5355,47095,"31086903.46",3809
"CRIZAC.NS","INE0S4R01014",2025-08-06,310.1,315.45,301.2,303.85,232,307.95,1916611,"31086903.46",3809
"CROMPTON.NS","INE299U01018",2025-08-06,322.95,324.05,317.6,319,232,323.25,2591418,"31086903.46",3809
"CROWN.NS","INE491V01019",2025-08-06,155.61,155.62,145.55,148.18,232,154.84,35177,"31086903.46",3809
"CSBBANK.NS","INE679A01013",2025-08-06,430,441.8,426.4,435.2,232,427.7,334531,"31086903.46",3809
"CSLFINANCE.NS","INE718F01018",2025-08-06,306.85,311.1,297.7,300.95,232,304.4,3351,"31086903.46",3809
"CUB.NS","INE491A01021",2025-08-06,216.1,217.1,213.65,214.69,232,217.24,3618450,"31086903.46",3809
"CUMMINSIND.NS","INE298A01020",2025-08-06,3638,3672.6,3599.8,3635.7,232,3591.5,899245,"31086903.46",3809
"CUPID.NS","INE509F01029",2025-08-06,162.19,169.7,162.19,167.25,232,162.19,6081040,"31086903.46",3809
"CYBERMEDIA.NS","INE278G01037",2025-08-06,17.13,17.35,16.35,16.7,232,16.94,10024,"31086903.46",3809
"CYBERTECH.NS","INE214A01019",2025-08-06,149.4,150.3,144.25,145.29,232,149.71,26995,"31086903.46",3809
"CYIENT.NS","INE136B01020",2025-08-06,1208,1212,1183,1196.2,232,1208,282617,"31086903.46",3809
"CYIENTDLM.NS","INE055S01018",2025-08-06,432,435,427.55,433.05,232,430.9,68133,"31086903.46",3809
