"SYMBOL","OPEN","HIGH","LOW","CLOSE","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","HI_52_WK","LO_52_WK"
"Nifty MS IT Telcm",9489.5,9503.65,9304.8,9317.05,9497.7,0,0,2025-08-06,0,11723.2,7836
"Nifty NonCyc Cons",16187.65,16199.6,16068.1,16102.25,16171.2,0,0,2025-08-06,0,18289.65,13081.55
"Nifty Rural",14875.1,14913.05,14774.3,14807.15,14870,0,0,2025-08-06,0,16370.1,12304.35
"Nifty Shariah 25",8065.2,8067.55,7990.7,7998.9,8062.55,0,0,2025-08-06,0,9449.55,7121.55
"Nifty Trans Logis",23529.55,23542.2,23280.75,23377.85,23483.45,0,0,2025-08-06,0,26170.5,16828.35
"Nifty50 Shariah",4564.25,4566.9,4522.5,4529.75,4571.2,0,0,2025-08-06,0,5677.9,4235.9
"Nifty500 LMS Eql",17597.1,17603.95,17380.2,17436.8,17583.7,0,0,2025-08-06,0,18838.1,14014.4
"Nifty500 Shariah",6999.5,7001.05,6915.5,6924.05,6997.6,0,0,2025-08-06,0,8238.85,6004.55
"Nifty500 Qlty50",19106.25,19115.35,18858.3,18899.95,19078.25,0,0,2025-08-06,0,0,0
"Nifty500 LowVol50",21282.1,21288.1,21052.75,21095.95,21287.55,0,0,2025-08-06,0,0,0
"Nifty500 MQVLv50",30376.7,30394.25,29990.8,30087.35,30346.2,0,0,2025-08-06,0,0,0
"Nifty 50",24464.2,24634.2,24344.15,24596.15,24574.2,3207598064,980414879827.82,2025-08-07,32660166,26277.35,21743.65
"NIFTY50 EQL Wgt",30670.35,30931.55,30518.7,30882.75,30837.25,0,0,2025-08-07,0,0,0
"NIFTY100 EQL Wgt",31856.4,32126.7,31666.75,32072.1,32008.7,0,0,2025-08-07,0,0,0
"NIFTY100 LowVol30",19647.1,19842.85,19631.4,19816.3,19729.9,0,0,2025-08-07,0,0,0
"NIFTY Alpha 50",50681.65,51289.75,50400.95,51175.2,50946.95,0,0,2025-08-07,0,0,0
"NIFTY MIDCAP 150",20997.65,21183.2,20829.5,21152.1,21096.65,0,0,2025-08-07,0,22515.4,17269.5
"NIFTY SMLCAP 50",8460.55,8552.45,8416.2,8538.95,8512.55,0,0,2025-08-07,0,9505.5,6776.05
"NIFTY SMLCAP 250",16675.35,16777.7,16523.65,16753.2,16770.1,0,0,2025-08-07,0,18688.3,13314.7
"NIFTY MIDSML 400",19450.2,19601.7,19287.25,19574.85,19548.55,0,0,2025-08-07,0,21177.6,15832.85
"NIFTY200 QUALTY30",20054.8,20252.65,19998.75,20226.7,20144,0,0,2025-08-07,0,0,0
"Nifty FinSrv25 50",28224.25,28427.45,28096.2,28374.2,28354.05,0,0,2025-08-07,0,0,0
"NIFTY AlphaLowVol",25812.5,26071.2,25802.35,26037.4,25929.35,0,0,2025-08-07,0,0,0
"Nifty200Momentm30",29910.25,30193.75,29789.95,30144.95,30048.45,0,0,2025-08-07,0,0,0
"Nifty100ESGSecLdr",4095.35,4126.8,4072.75,4119.85,4115.25,0,0,2025-08-07,0,0,0
"NIFTY100 ESG",4806,4849.5,4783.65,4841.2,4831.2,0,0,2025-08-07,0,0,0
"NIFTY M150 QLTY50",23911.1,24102.9,23720.95,24061.55,24031.95,0,0,2025-08-07,0,0,0
"NIFTY INDIA MFG",14025.8,14151.1,13922.2,14129.3,14110.05,0,0,2025-08-07,0,0,0
"Nifty200 Alpha 30",24396.2,24779.5,24353.3,24726.2,24524.85,0,0,2025-08-07,0,0,0
"NiftyM150Momntm50",60237.4,60757.8,59845.8,60680.4,60448.9,0,0,2025-08-07,0,0,0
"Nifty IT",34284.95,34808.05,34224.55,34726.8,34426.25,0,0,2025-08-07,0,46088.9,30918.95
"Nifty Next 50",65924.3,66468.2,65471.25,66338.1,66181.35,0,0,2025-08-07,0,77918,56192.45
"Nifty Bank",55215.65,55614.8,54973.55,55521.15,55411.15,0,0,2025-08-07,0,57628.4,47702.9
"NIFTY MIDCAP 100",56444.9,57034.75,55950.25,56938.3,56749.75,0,0,2025-08-07,0,60925.95,46865.7
"Nifty 500",22563.4,22726.9,22425.85,22694.1,22666.85,0,0,2025-08-07,0,24573.4,19519.85
"Nifty 100",25046.3,25225.3,24916.25,25185.15,25156.35,0,0,2025-08-07,0,27335.65,22177.35
"Nifty Midcap 50",15866.3,16063.2,15768.8,16034.05,15955.65,0,0,2025-08-07,0,17066.75,13269.65
"Nifty Realty",887,896.45,879.2,893,894.15,0,0,2025-08-07,0,1140.4,765.8
"Nifty Infra",8985.35,9013.1,8891,8996,9018.8,0,0,2025-08-07,0,9704.2,7589.95
"Nifty Energy",34504.5,34660.65,34114.35,34613.8,34683.35,0,0,2025-08-07,0,44721.1,29313.2
"Nifty FMCG",55156.35,55430.25,54950.9,55298.5,55230.8,0,0,2025-08-07,0,66438.7,50199.35
"Nifty MNC",28298.35,28463.45,28095.4,28419.1,28392.9,0,0,2025-08-07,0,32841.15,23981.05
"Nifty Pharma",21380.9,21712.35,21325.2,21684.8,21523.75,0,0,2025-08-07,0,23907.9,19121.1
"Nifty PSE",9535.35,9559.05,9430.5,9540.9,9584.25,0,0,2025-08-07,0,11564.9,7956.45
"Nifty PSU Bank",6854.95,6918.8,6787.95,6909.3,6889.05,0,0,2025-08-07,0,7304.8,5530.35
"Nifty Serv Sector",32172.35,32415.25,32045.3,32352.45,32312.25,0,0,2025-08-07,0,33916.45,29070.85
"India VIX",11.96,12.3075,11.555,11.6875,11.96,0,0,2025-08-07,0,23.1875,9.47
"Nifty Auto",23620,23839.55,23453.55,23808.1,23748.85,0,0,2025-08-07,0,27696.1,19316.65
"Nifty Metal",9253.4,9328.75,9144.1,9310.65,9298.75,0,0,2025-08-07,0,10322.05,7690.2
"Nifty Media",1620,1645.85,1616.15,1636.8,1620.7,0,0,2025-08-07,0,2182.35,1344.4
"NIFTY SMLCAP 100",17556.55,17718.55,17428.2,17692.65,17662.6,0,0,2025-08-07,0,19716.2,14084.3
"Nifty 200",13623.95,13728.35,13545.25,13706.85,13686.15,0,0,2025-08-07,0,14833.75,11941.45
"Nifty Div Opps 50",5797.9,5835.9,5762,5828.05,5817.75,0,0,2025-08-07,0,7012.65,5288.6
"Nifty Commodities",8670.7,8725.45,8586.75,8707.85,8707.1,0,0,2025-08-07,0,9896.35,7502.95
"Nifty Consumption",11683.4,11789.3,11647.25,11772.95,11747.75,0,0,2025-08-07,0,13057.6,10090.65
"Nifty Fin Service",26265.5,26451.05,26180.3,26403.9,26371.15,0,0,2025-08-07,0,27369.8,22320.85
"Nifty50 Div Point",173.24,173.24,173.24,173.24,173.24,0,0,2025-08-07,0,0,0
"Nifty100 Liq 15",6827.4,6878.5,6784.15,6865.2,6870.65,0,0,2025-08-07,0,7223.7,5985.3
"Nifty CPSE",6309.4,6333.65,6267.85,6326,6334.55,0,0,2025-08-07,0,7477.4,5284.25
"Nifty GrowSect 15",11203.85,11318.1,11150.5,11304.1,11260.2,0,0,2025-08-07,0,13065.05,9722.65
"Nifty50 PR 2x Lev",13197.8,13381.65,13068.05,13340.85,13319,0,0,2025-08-07,0,16297.55,10678.25
"Nifty50 PR 1x Inv",209.65,210.65,208.2,208.5,208.65,0,0,2025-08-07,0,232.4,188.15
"Nifty50 TR 2x Lev",19630.05,19903.45,19437,19842.8,19810.25,0,0,2025-08-07,0,23715.35,15663.75
"Nifty50 TR 1x Inv",172.05,172.9,170.9,171.15,171.25,0,0,2025-08-07,0,192.05,156.1
"Nifty50 Value 20",12294.6,12376.95,12232.6,12360.35,12337,0,0,2025-08-07,0,14731.65,11375.5
"Nifty Mid Liq 15",14636.65,14959.6,14627.05,14919.8,14715.25,0,0,2025-08-07,0,15919.5,11541.7
"Nifty Pvt Bank",26728.05,26951.4,26658.5,26901.1,26850.65,0,0,2025-08-07,0,28577.65,23508.05
"NIFTY100 Qualty30",5426.75,5482.95,5418.95,5475.65,5447.5,0,0,2025-08-07,0,0,0
"Nifty GS 8 13Yr",2930.89,2932.62,2930.88,2932.62,2930.37,0,0,2025-08-07,0,0,0
"Nifty GS 10Yr",2595.17,2597.01,2595.17,2597.01,2594.72,0,0,2025-08-07,0,0,0
"Nifty GS 10Yr Cln",908.66,909.32,908.66,909.32,908.66,0,0,2025-08-07,0,0,0
"Nifty GS 4 8Yr",3175.26,3175.26,3174.72,3174.96,3174.68,0,0,2025-08-07,0,0,0
"Nifty GS 11 15Yr",3216.44,3217.06,3215.51,3216.13,3215.83,0,0,2025-08-07,0,0,0
"Nifty GS 15YrPlus",3473.18,3476.6,3473.18,3475.17,3472.5,0,0,2025-08-07,0,0,0
"Nifty GS Compsite",3017.95,3019.61,3017.94,3019.61,3017.39,0,0,2025-08-07,0,0,0
"NIFTY HEALTHCARE",14157.6,14330.95,14082.15,14309.7,14223.35,0,0,2025-08-07,0,15108.8,6482.8
"NIFTY CONSR DURBL",37721.75,38363.45,37721.75,38282.7,38134.8,0,0,2025-08-07,0,44426.55,14089.55
"NIFTY OIL AND GAS",10969.3,11021.8,10837.1,10997.3,11018.15,0,0,2025-08-07,0,13607.2,4632.7
"NIFTY500 MULTICAP",15727,15839.5,15619.3,15817.95,15802.4,0,0,2025-08-07,0,17112.15,5531.55
"NIFTY LARGEMID250",15852.2,15977.45,15747.95,15954.45,15924.45,0,0,2025-08-07,0,17095.2,5635.2
"NIFTY MID SELECT",12559.9,12750.85,12504,12724.7,12636.4,0,0,2025-08-07,0,13537.8,5520.25
"NIFTY TOTAL MKT",12700.35,12790.4,12620.05,12772.3,12759.1,0,0,2025-08-07,0,13842.6,6252.1
"NIFTY MICROCAP250",23212.9,23311.7,22933.35,23270.5,23343.45,0,0,2025-08-07,0,26476.9,5802.95
"NIFTY IND DIGITAL",8626.75,8782.7,8623.4,8757.75,8676.45,0,0,2025-08-07,0,10152.15,4755.25
"Nifty Tata 25 Cap",14462.4,14589.6,14376.55,14559.1,14572.1,0,0,2025-08-07,0,18764.95,9887.45
"Nifty MidSml Hlth",43718.35,44247.05,43610.4,44184.7,43853.15,0,0,2025-08-07,0,46103.35,20019.15
"Nifty Multi Mfg",14752.8,14885.05,14649.25,14863.35,14848.55,0,0,2025-08-07,0,16253.65,8394.35
"Nifty Multi Infra",13788.8,13846.45,13642.1,13822.2,13855.15,0,0,2025-08-07,0,15154.1,8010.1
"BHARATBOND-APR30",1539.22,1539.5,1539.19,1539.5,1538.91,0,0,2025-08-07,0,0,0
"BHARATBOND-APR31",1403.79,1404.37,1403.77,1404.37,1403.52,0,0,2025-08-07,0,0,0
"BHARATBOND-APR32",1280.6,1280.6,1280.59,1280.59,1280.36,0,0,2025-08-07,0,0,0
"BHARATBOND-APR33",1245.62,1245.62,1245.48,1245.48,1245.39,0,0,2025-08-07,0,0,0
"Nifty Ind Defence",7792.1,7837.3,7685.6,7800.05,7836.2,0,0,2025-08-07,0,9195.15,3374.95
"Nifty Ind Tourism",9030.05,9082.4,8934.35,9052.3,9074.5,0,0,2025-08-07,0,9497.2,6058.05
"Nifty Capital Mkt",4328.7,4393.35,4302.7,4387,4355.7,0,0,2025-08-07,0,4768,2009.6
"Nifty500Momentm50",51125.8,51472.7,50787.95,51393.8,51323,0,0,2025-08-07,0,0,0
"NiftyMS400 MQ 100",47709.8,48177.45,47342.3,48105.3,47967.9,0,0,2025-08-07,0,0,0
"NiftySml250MQ 100",44753.3,44954.9,44212.75,44883.35,44981.15,0,0,2025-08-07,0,0,0
"Nifty Top 10 EW",9355.5,9412.05,9321.05,9398.25,9390,0,0,2025-08-07,0,0,0
"Nifty AQL 30",21665.85,21873.2,21634.45,21846.15,21758.4,0,0,2025-08-07,0,0,0
"Nifty AQLV 30",19976.7,20183.9,19939.2,20158.35,20063.4,0,0,2025-08-07,0,0,0
"Nifty EV",2869.35,2893.15,2850.45,2888,2885.55,0,0,2025-08-07,0,0,0
"Nifty HighBeta 50",3595.45,3619,3535.4,3610.45,3617.5,0,0,2025-08-07,0,0,0
"Nifty New Consump",11483.3,11619.15,11442.75,11597.65,11570.15,0,0,2025-08-07,0,0,0
"Nifty Corp MAATR",35428.55,35625.95,35018.05,35563.95,35636.4,0,0,2025-08-07,0,0,0
"Nifty Low Vol 50",24354,24571.55,24307.85,24538.1,24457.9,0,0,2025-08-07,0,0,0
"Nifty Mobility",20646.45,20861.2,20492.65,20816.4,20793.75,0,0,2025-08-07,0,0,0
"Nifty Qlty LV 30",16650.7,16794.3,16615.9,16772.2,16716.85,0,0,2025-08-07,0,0,0
"Nifty Sml250 Q50",26385.75,26634.3,26250.9,26610.25,26542.25,0,0,2025-08-07,0,0,0
"Nifty Top 15 EW",10024.85,10078.15,9971.4,10067.35,10062.95,0,0,2025-08-07,0,0,0
"Nifty100 Alpha 30",17884.5,18065.95,17826.8,18023.65,17974.05,0,0,2025-08-07,0,0,0
"Nifty100 Enh ESG",4841.2,4885.9,4819.15,4877.6,4867.2,0,0,2025-08-07,0,0,0
"Nifty200 Value 30",12683.35,12739.2,12537.15,12718.4,12734.95,0,0,2025-08-07,0,0,0
"Nifty500 EW",13930.1,14011.5,13801.3,13992.4,14001.75,0,0,2025-08-07,0,0,0
"Nifty Multi MQ 50",40511.1,40843.05,40209.1,40789.95,40704.75,0,0,2025-08-07,0,0,0
"Nifty500 Value 50",13693.9,13769.2,13546.15,13745.95,13756.5,0,0,2025-08-07,0,0,0
"Nifty Top 20 EW",8886.3,8942.05,8843.85,8930.8,8925.15,0,0,2025-08-07,0,0,0
"Nifty CoreHousing",15912.65,16048.9,15860.65,16022.1,15999.95,0,0,2025-08-07,0,17961.7,13680.9
"Nifty FinSerExBnk",28849.2,29197,28690.4,29117.95,29011.45,0,0,2025-08-07,0,31050.5,21702.4
"Nifty Housing",11304.55,11403.9,11255.15,11387.05,11357.15,0,0,2025-08-07,0,12386.3,9839.7
"Nifty IPO",2050.3,2066.05,2039.15,2064.1,2062.15,0,0,2025-08-07,0,2387.55,1617.15
"Nifty MS Fin Serv",17651.45,17963.15,17578.45,17920.4,17728.75,0,0,2025-08-07,0,19281.05,12407.95
"Nifty MS Ind Cons",19320.4,19520.4,19250.85,19496.4,19425.15,0,0,2025-08-07,0,21008.1,14493.4
"Nifty MS IT Telcm",9274.3,9411.7,9257.4,9386.7,9317.05,0,0,2025-08-07,0,11723.2,7836
"Nifty NonCyc Cons",16008.45,16152.05,15974,16122.4,16102.25,0,0,2025-08-07,0,18289.65,13081.55
"Nifty Rural",14749.75,14846.15,14669,14826.05,14807.15,0,0,2025-08-07,0,16370.1,12304.35
"Nifty Shariah 25",7972.6,8066.75,7964.4,8055.1,7998.9,0,0,2025-08-07,0,9449.55,7121.55
"Nifty Trans Logis",23192.55,23441.65,23045,23398.3,23377.85,0,0,2025-08-07,0,26170.5,16828.35
"Nifty50 Shariah",4508.7,4547.3,4486.1,4538.9,4529.75,0,0,2025-08-07,0,5677.9,4235.9
"Nifty500 LMS Eql",17351.3,17476.6,17222.7,17453,17436.8,0,0,2025-08-07,0,18838.1,14014.4
"Nifty500 Shariah",6890.3,6946.1,6849.4,6936.1,6924.05,0,0,2025-08-07,0,8238.85,6004.55
"Nifty500 Qlty50",18780.05,18951.55,18646.15,18922.55,18899.95,0,0,2025-08-07,0,0,0
"Nifty500 LowVol50",20978.75,21209.1,20937.65,21178.4,21095.95,0,0,2025-08-07,0,0,0
"Nifty500 MQVLv50",29925.4,30100.7,29694.2,30058.35,30087.35,0,0,2025-08-07,0,0,0
"Nifty 50",24544.25,24585.5,24337.5,24363.3,24596.15,2838915935,1004446818141.72,2025-08-08,30596780,26277.35,21743.65
"NIFTY50 EQL Wgt",30845.65,30923.3,30583.3,30613.45,30882.75,0,0,2025-08-08,0,0,0
"NIFTY100 EQL Wgt",32079.7,32134.25,31706.7,31741.1,32072.1,0,0,2025-08-08,0,0,0
"NIFTY100 LowVol30",19803.4,19840.15,19644.25,19660.8,19816.3,0,0,2025-08-08,0,0,0
"NIFTY Alpha 50",51315.65,51340.45,49474,49661.7,51175.2,0,0,2025-08-08,0,0,0
"NIFTY MIDCAP 150",21202.7,21203.2,20813.05,20848.25,21152.1,0,0,2025-08-08,0,22515.4,17269.5
"NIFTY SMLCAP 50",8539.9,8543.7,8394.85,8416.2,8538.95,0,0,2025-08-08,0,9505.5,6776.05
"NIFTY SMLCAP 250",16770.7,16785.85,16500,16541.9,16753.2,0,0,2025-08-08,0,18688.3,13314.7
"NIFTY MIDSML 400",19612.4,19614.1,19268.15,19305.75,19574.85,0,0,2025-08-08,0,21177.6,15832.85
"NIFTY200 QUALTY30",20234.1,20251.1,20050.65,20075.65,20226.7,0,0,2025-08-08,0,0,0
"Nifty FinSrv25 50",28357.65,28405.85,28066.5,28106.45,28374.2,0,0,2025-08-08,0,0,0
"NIFTY AlphaLowVol",25996.85,26049.75,25793.05,25823.8,26037.4,0,0,2025-08-08,0,0,0
"Nifty200Momentm30",30140.45,30163.95,29668.2,29703.3,30144.95,0,0,2025-08-08,0,0,0
"Nifty100ESGSecLdr",4110.9,4117.4,4072.5,4076.45,4119.85,0,0,2025-08-08,0,0,0
"NIFTY100 ESG",4834.65,4841.1,4789.5,4794.5,4841.2,0,0,2025-08-08,0,0,0
"NIFTY M150 QLTY50",24073.85,24078.55,23643.3,23691.2,24061.55,0,0,2025-08-08,0,0,0
"NIFTY INDIA MFG",14124.05,14136.35,13931.05,13947.25,14129.3,0,0,2025-08-08,0,0,0
"Nifty200 Alpha 30",24792.55,24793.85,24160.15,24195.05,24726.2,0,0,2025-08-08,0,0,0
"NiftyM150Momntm50",60905.2,60906.1,59661.6,59780,60680.4,0,0,2025-08-08,0,0,0
"Nifty IT",34603,34643.75,34350.85,34398.5,34726.8,0,0,2025-08-08,0,46088.9,30918.95
"Nifty Next 50",66400.4,66487.15,65429.5,65514.7,66338.1,0,0,2025-08-08,0,77918,56192.45
"Nifty Bank",55609.35,55652.6,54905.6,55004.9,55521.15,0,0,2025-08-08,0,57628.4,47702.9
"NIFTY MIDCAP 100",57094.95,57096.2,55918.7,56002.2,56938.3,0,0,2025-08-08,0,60925.95,46865.7
"Nifty 500",22680.9,22690.35,22419.7,22443.15,22694.1,0,0,2025-08-08,0,24573.4,19519.85
"Nifty 100",25145.1,25182.4,24908.05,24934.05,25185.15,0,0,2025-08-08,0,27335.65,22177.35
"Nifty Midcap 50",16085.9,16086.35,15763.55,15785.6,16034.05,0,0,2025-08-08,0,17066.75,13269.65
"Nifty Realty",892.25,896.6,871.4,874.15,893,0,0,2025-08-08,0,1140.4,765.8
"Nifty Infra",8970.9,8992.7,8869.4,8879.1,8996,0,0,2025-08-08,0,9704.2,7589.95
"Nifty Energy",34635.55,34714.85,34340.05,34391.95,34613.8,0,0,2025-08-08,0,44721.1,29313.2
"Nifty FMCG",55343.95,55517.9,54844.65,54900.95,55298.5,0,0,2025-08-08,0,66438.7,50199.35
"Nifty MNC",28507.7,28525.8,28110.5,28134.05,28419.1,0,0,2025-08-08,0,32841.15,23981.05
"Nifty Pharma",21633.05,21676.15,21375.95,21402.15,21684.8,0,0,2025-08-08,0,23907.9,19121.1
"Nifty PSE",9537.9,9588.3,9510.7,9529.4,9540.9,0,0,2025-08-08,0,11564.9,7956.45
"Nifty PSU Bank",6904.45,6930.2,6840.95,6881.25,6909.3,0,0,2025-08-08,0,7304.8,5530.35
"Nifty Serv Sector",32253.2,32295.6,31995.75,32033.2,32352.45,0,0,2025-08-08,0,33916.45,29070.85
"India VIX",11.6875,12.1975,10.8975,12.0325,11.6875,0,0,2025-08-08,0,23.1875,9.47
"Nifty Auto",23810.3,23890.8,23439.05,23474.65,23808.1,0,0,2025-08-08,0,27696.1,19316.65
"Nifty Metal",9309.65,9327.3,9127.25,9147.1,9310.65,0,0,2025-08-08,0,10322.05,7690.2
"Nifty Media",1643.65,1656.25,1630.6,1635.1,1636.8,0,0,2025-08-08,0,2182.35,1344.4
"NIFTY SMLCAP 100",17711.75,17724.05,17380.05,17428.2,17692.65,0,0,2025-08-08,0,19716.2,14084.3
"Nifty 200",13695.15,13703.9,13541.4,13555.15,13706.85,0,0,2025-08-08,0,14833.75,11941.45
"Nifty Div Opps 50",5825.7,5832.5,5800.3,5806.85,5828.05,0,0,2025-08-08,0,7012.65,5288.6
"Nifty Commodities",8709.5,8744.65,8626.9,8638.9,8707.85,0,0,2025-08-08,0,9896.35,7502.95
"Nifty Consumption",11754.3,11769.1,11637.05,11647.1,11772.95,0,0,2025-08-08,0,13057.6,10090.65
"Nifty Fin Service",26379.85,26425.7,26129.8,26167.35,26403.9,0,0,2025-08-08,0,27369.8,22320.85
"Nifty50 Div Point",174.84,174.84,174.84,174.84,173.24,0,0,2025-08-08,0,0,0
"Nifty100 Liq 15",6838.2,6856.1,6764.15,6772.25,6865.2,0,0,2025-08-08,0,7223.7,5985.3
"Nifty CPSE",6313.25,6348.85,6303.45,6317.2,6326,0,0,2025-08-08,0,7477.4,5284.25
"Nifty GrowSect 15",11272.7,11311.55,11139.1,11148.7,11304.1,0,0,2025-08-08,0,13065.05,9722.65
"Nifty50 PR 2x Lev",13282.55,13327.05,13058.75,13086.25,13340.85,0,0,2025-08-08,0,31050.5,1617.15
"Nifty50 PR 1x Inv",209,210.75,208.65,210.5,208.5,0,0,2025-08-08,0,31050.5,188.15
"Nifty50 TR 2x Lev",19758.6,19824.85,19425.75,19466.65,19842.8,0,0,2025-08-08,0,31050.5,1617.15
"Nifty50 TR 1x Inv",171.5,172.95,171.25,172.75,171.15,0,0,2025-08-08,0,31050.5,156.1
"Nifty50 Value 20",12351.25,12372.8,12290.75,12307.45,12360.35,0,0,2025-08-08,0,14731.65,11375.5
"Nifty Mid Liq 15",14979.1,14979.1,14626.7,14644.7,14919.8,0,0,2025-08-08,0,15919.5,11541.7
"Nifty Pvt Bank",26889.8,26934.45,26518.9,26564.7,26901.1,0,0,2025-08-08,0,28577.65,23508.05
"NIFTY100 Qualty30",5473.1,5483.3,5426.05,5431.05,5475.65,0,0,2025-08-08,0,0,0
"Nifty GS 8 13Yr",2934.14,2936.48,2933.15,2936.48,2933.61,0,0,2025-08-08,0,0,0
"Nifty GS 10Yr",2599.08,2601.98,2598.36,2601.98,2598.62,0,0,2025-08-08,0,0,0
"Nifty GS 10Yr Cln",909.89,910.92,909.64,910.92,909.89,0,0,2025-08-08,0,0,0
"Nifty GS 4 8Yr",3176.6,3176.6,3175.84,3175.84,3176.02,0,0,2025-08-08,0,0,0
"Nifty GS 11 15Yr",3217.42,3219.33,3216.43,3219.33,3216.81,0,0,2025-08-08,0,0,0
"Nifty GS 15YrPlus",3474.77,3478.35,3474.57,3478.35,3474.09,0,0,2025-08-08,0,0,0
"Nifty GS Compsite",3020.61,3022.83,3019.82,3022.83,3020.06,0,0,2025-08-08,0,0,0
"NIFTY HEALTHCARE",14279.3,14308.05,14116.35,14135.55,14309.7,0,0,2025-08-08,0,15108.8,7249.7
"NIFTY CONSR DURBL",38532.1,38552.6,37458.7,37549.6,38282.7,0,0,2025-08-08,0,44426.55,21967.45
"NIFTY OIL AND GAS",11003.05,11090.85,10972.3,10989.15,10997.3,0,0,2025-08-08,0,13607.2,6645.9
"NIFTY500 MULTICAP",15818.9,15822.85,15611.55,15632.45,15817.95,0,0,2025-08-08,0,17112.15,8254.5
"NIFTY LARGEMID250",15960.9,15963.7,15741.95,15760.3,15954.45,0,0,2025-08-08,0,17095.2,8318.55
"NIFTY MID SELECT",12762.4,12762.4,12493.3,12506.3,12724.7,0,0,2025-08-08,0,13537.8,6054.2
"NIFTY TOTAL MKT",12766.45,12771.5,12618.35,12632.35,12772.3,0,0,2025-08-08,0,13842.6,7145.35
"NIFTY MICROCAP250",23332.3,23373.45,23007.6,23072.85,23270.5,0,0,2025-08-08,0,26476.9,8567.2
"NIFTY IND DIGITAL",8728.85,8737.85,8630.55,8641.35,8757.75,0,0,2025-08-08,0,10152.15,4924.4
"Nifty Tata 25 Cap",14590.8,14626.85,14453.5,14486.15,14559.1,0,0,2025-08-08,0,18764.95,13221.9
"Nifty MidSml Hlth",44181.8,44196.55,43506,43592.4,44184.7,0,0,2025-08-08,0,46103.35,31279.6
"Nifty Multi Mfg",14856.15,14875.35,14640.6,14659.65,14863.35,0,0,2025-08-08,0,16253.65,12294.45
"Nifty Multi Infra",13806.7,13815.35,13625.5,13640.45,13822.2,0,0,2025-08-08,0,15154.1,11537.35
"BHARATBOND-APR30",1539.74,1539.79,1539.65,1539.77,1539.44,0,0,2025-08-08,0,0,0
"BHARATBOND-APR31",1404.5,1404.91,1404.49,1404.91,1404.23,0,0,2025-08-08,0,0,0
"BHARATBOND-APR32",1280.99,1280.99,1280.98,1280.98,1280.74,0,0,2025-08-08,0,0,0
"BHARATBOND-APR33",1244.76,1244.76,1244.75,1244.75,1244.52,0,0,2025-08-08,0,0,0
"Nifty Ind Defence",7776.55,7783.65,7594.55,7607.9,7800.05,0,0,2025-08-08,0,9195.15,3374.95
"Nifty Ind Tourism",9055.85,9066.3,8916.3,8939.2,9052.3,0,0,2025-08-08,0,9497.2,6058.05
"Nifty Capital Mkt",4408.65,4409.65,4310.1,4318.5,4387,0,0,2025-08-08,0,4768,2009.6
"Nifty500Momentm50",51471.15,51520.35,50502.8,50603.1,51393.8,0,0,2025-08-08,0,0,0
"NiftyMS400 MQ 100",48185.25,48186.4,47165.85,47270,48105.3,0,0,2025-08-08,0,0,0
"NiftySml250MQ 100",44901.9,44940.75,44064.25,44249.05,44883.35,0,0,2025-08-08,0,0,0
"Nifty Top 10 EW",9368.75,9381.35,9273.55,9286.65,9398.25,0,0,2025-08-08,0,0,0
"Nifty AQL 30",21848.9,21884.7,21640.4,21662.05,21846.15,0,0,2025-08-08,0,0,0
"Nifty AQLV 30",20147.8,20176.9,19995.7,20014.55,20158.35,0,0,2025-08-08,0,0,0
"Nifty EV",2886.35,2893.5,2848,2853.1,2888,0,0,2025-08-08,0,0,0
"Nifty HighBeta 50",3612.85,3619.9,3526.95,3533.85,3610.45,0,0,2025-08-08,0,0,0
"Nifty New Consump",11591.85,11596.3,11402.8,11420.25,11597.65,0,0,2025-08-08,0,0,0
"Nifty Corp MAATR",35552,35665.3,35048.75,35087.35,35563.95,0,0,2025-08-08,0,0,0
"Nifty Low Vol 50",24514.75,24567.9,24275.9,24298.4,24538.1,0,0,2025-08-08,0,0,0
"Nifty Mobility",20809.8,20871.75,20557.95,20582.7,20816.4,0,0,2025-08-08,0,0,0
"Nifty Qlty LV 30",16773.2,16797.05,16630.85,16645.75,16772.2,0,0,2025-08-08,0,0,0
"Nifty Sml250 Q50",26615.1,26679.85,26412.4,26469.75,26610.25,0,0,2025-08-08,0,0,0
"Nifty Top 15 EW",10043.55,10063.8,9953.35,9964.7,10067.35,0,0,2025-08-08,0,0,0
"Nifty100 Alpha 30",17978.45,18002.25,17796.45,17815.6,18023.65,0,0,2025-08-08,0,0,0
"Nifty100 Enh ESG",4870.6,4877.15,4824.7,4829.65,4877.6,0,0,2025-08-08,0,0,0
"Nifty200 Value 30",12720.75,12770,12631.15,12652.1,12718.4,0,0,2025-08-08,0,0,0
"Nifty500 EW",14009,14018,13803.8,13829.8,13992.4,0,0,2025-08-08,0,0,0
"Nifty Multi MQ 50",40818.3,40820.15,40068.3,40116.75,40789.95,0,0,2025-08-08,0,0,0
"Nifty500 Value 50",13751.7,13796.2,13642.95,13663.65,13745.95,0,0,2025-08-08,0,0,0
"Nifty Top 20 EW",8917.75,8935,8841,8849.85,8930.8,0,0,2025-08-08,0,0,0
"Nifty CoreHousing",16014.8,16035.5,15765.5,15794.85,16022.1,0,0,2025-08-08,0,17961.7,13680.9
"Nifty FinSerExBnk",29176.2,29261.2,28825.45,28868.75,29117.95,0,0,2025-08-08,0,31050.5,21702.4
