MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,SHYAMMETL,SHYAM METALICS AND ENGY L,       905.90,       905.90,       916.30,       897.80,       905.30,                182452523.55,200418,N, ,10398,      1001.00,       628.25
N,SM,SIDDHIKA,SIDDHIKA COATINGS LIMITED,       195.00,       190.00,       190.00,       190.00,       190.00,                   190000.00,1000,N, ,1,       219.20,       118.80
N,EQ,SIGACHI,SIGACHI INDUSTRIES LTD,        30.71,        30.81,        31.65,        30.63,        31.01,                 98233757.01,3147389,N, ,8675,        62.29,        30.51
N,EQ,SIGNATURE,SIGNATUREGLOBAL INDIA LTD,      1104.20,      1105.00,      1109.30,      1074.40,      1089.10,                412937235.80,379898,N, ,23175,      1647.00,      1010.80
N,EQ,SIGNPOST,SIGNPOST INDIA LIMITED,       280.36,       278.20,       281.95,       271.89,       274.76,                 15299887.06,55463,N, ,2019,       403.30,       180.37
N,EQ,SIKKO,SIKKO INDUSTRIES LIMITED,        68.67,        68.74,        70.97,        67.12,        67.63,                  1235152.00,17868,N, ,539,       124.90,        60.65
N,EQ,SIL,STANDARD INDUSTRIES LTD.,        18.68,        18.77,        18.95,        18.20,        18.47,                   157500.23,8444,N, ,281,        31.00,        17.93
N,EQ,SILGO,SILGO RETAIL LIMITED,        64.80,        63.23,        68.04,        62.69,        68.04,                  3775562.43,56341,N, ,503,        79.00,        26.21
N,EQ,SILINV,SIL INVESTMENTS LIMITED,       561.80,       563.60,       567.75,       555.00,       557.40,                   641685.85,1147,N, ,149,       769.65,       430.00
N,SM,SILKY,SILKY OVERSEAS LIMITED,       137.15,       133.55,       133.55,       115.95,       119.50,                  2759960.00,22400,N, ,27,       171.00,       103.00
N,EQ,SILLYMONKS,SILLY MONKS ENTERTAIN LTD,        16.09,        16.48,        16.48,        15.86,        16.32,                   123899.38,7731,N, ,47,        28.10,        13.45
N,EQ,SILVERTUC,SILVER TOUCH TECHNO LTD,       693.10,       690.00,       702.90,       673.40,       695.90,                 18411570.60,26449,N, ,855,       844.65,       610.00
N,EQ,SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,       296.45,       299.70,       299.70,       289.95,       290.25,                 19388825.20,66408,N, ,1850,       352.00,       147.80
N,EQ,SINCLAIR,SINCLAIRS HOTELS LIMITED,        97.49,        99.44,        99.44,        96.05,        98.78,                  6899927.76,70441,N, ,1666,       139.40,        72.86
N,EQ,SINDHUTRAD,SINDHU TRADE LINKS LTD,        23.65,        23.65,        24.18,        23.11,        23.46,                 12152665.07,512974,N, ,3362,        39.29,        13.00
N,EQ,SINTERCOM,SINTERCOM INDIA LIMITED,       123.51,       124.72,       126.00,       122.00,       122.00,                   592812.26,4821,N, ,378,       186.00,       109.99
N,EQ,SIRCA,SIRCA PAINT INDIA LIMITED,       451.55,       456.00,       464.00,       454.10,       462.75,                156352849.30,340414,N, ,7266,       473.95,       230.69
N,EQ,SIS,SIS LIMITED,       359.95,       362.00,       362.80,       358.55,       360.00,                  9957311.50,27634,N, ,2982,       427.90,       287.90
N,EQ,SIYSIL,SIYARAM SILK MILLS LTD,       608.40,       611.60,       630.00,       610.05,       614.80,                 28565684.65,46364,N, ,5828,      1175.00,       467.00
N,SM,SJLOGISTIC,S J LOGISTICS (INDIA) LTD,       408.35,       409.50,       409.50,       399.90,       401.00,                  5924325.00,14750,N, ,54,       725.00,       350.05
N,EQ,SJS,SJS ENTERPRISES LIMITED,      1343.20,      1330.00,      1364.00,      1285.90,      1295.00,                352371049.20,267755,N, ,35364,      1407.50,       808.15
N,EQ,SJVN,SJVN LTD,        96.17,        96.80,        96.80,        93.40,        93.66,                461319337.10,4893478,N, ,29473,       140.00,        80.54
N,EQ,SKFINDIA,SKF INDIA LTD,      4491.90,      4476.80,      4489.90,      4420.70,      4440.00,                166071550.70,37386,N, ,7594,      5580.00,      3541.00
N,EQ,SKIPPER,SKIPPER LIMITED,       527.10,       526.65,       527.95,       511.15,       512.95,                189424456.10,364854,N, ,13764,       665.00,       342.50
N,SM,SKP,SKP BEARING INDUSTRI. LTD,       230.00,       230.00,       234.85,       230.00,       234.85,                   922425.00,4000,N, ,8,       264.95,       190.00
N,EQ,SKYGOLD,SKY GOLD AND DIAMONDS LTD,       295.75,       295.25,       298.40,       284.95,       287.90,                122181851.10,418028,N, ,9273,      4675.00,       246.05
N,SM,SMARTEN,SMARTEN POWER SYSTEMS LTD,       103.30,       103.00,       103.40,       100.05,       101.70,                  3170100.00,31200,N, ,24,       157.95,        94.10
N,EQ,SMARTLINK,SMARTLINK HOLDINGS LTD,       146.30,       146.01,       147.99,       143.51,       147.01,                   120401.44,825,N, ,60,       355.75,       119.50
N,EQ,SMARTWORKS,SMARTWORKS COWORKING SP L,       485.70,       482.30,       493.00,       481.10,       489.20,                136400216.80,278928,N, ,11301,       505.10,       392.70
N,EQ,SMCGLOBAL,SMC GLOBAL SECURITIES LTD,       129.78,       128.50,       133.00,       128.50,       130.13,                  5109579.89,39058,N, ,1267,       168.75,       101.00
N,EQ,SMLISUZU,SML ISUZU LIMITED,      4303.50,      4325.00,      4388.30,      4152.70,      4197.40,                359728239.00,83896,N, ,10653,      4743.00,      1028.40
N,EQ,SMLT,SARTHAK METALS LIMITED,       104.51,       105.15,       106.25,       103.50,       104.21,                   431384.30,4117,N, ,322,       210.50,        97.50
N,EQ,SMSLIFE,SMS LIFESCIENCES (I) LTD,      1095.20,      1076.10,      1187.90,      1076.10,      1131.30,                  2056676.30,1801,N, ,597,      1749.65,       959.80
N,EQ,SMSPHARMA,SMS PHARMACEUTICALS LTD.,       225.77,       225.95,       239.85,       225.77,       236.85,                 85997564.02,367237,N, ,10980,       398.00,       176.05
N,EQ,SNOWMAN,SNOWMAN LOGISTICS LTD.,        50.77,        50.77,        51.28,        50.49,        50.54,                  5745189.89,113183,N, ,1550,        91.65,        43.00
N,EQ,SOBHA,SOBHA LIMITED,      1480.00,      1480.00,      1485.30,      1425.00,      1430.00,                192196448.90,132712,N, ,16487,      2070.00,      1075.30
N,EQ,SOFTTECH,SOFTTECH ENGINEERS LTD,       389.25,       385.00,       393.00,       380.50,       381.50,                  1782251.70,4616,N, ,1234,       612.05,       296.00
N,EQ,SOLARA,SOLARA ACTIVE PHA SCI LTD,       612.10,       615.00,       625.00,       607.20,       612.95,                 27917206.70,45322,N, ,5681,       882.80,       442.80
N,E1,SOLARAPP1,SOLARA RS. 7 PPD UP,       433.05,       455.00,       498.00,       436.50,       446.00,                   144456.50,311,N, ,25,       510.00,       330.00
N,EQ,SOLARINDS,SOLAR INDUSTRIES (I) LTD,     13813.00,     13814.00,     14066.00,     13662.00,     13795.00,               1381173421.00,99713,N, ,31048,     17820.00,      8482.50
N,EQ,SOMANYCERA,SOMANY CERAMICS LIMITED,       460.40,       465.00,       478.65,       456.15,       457.55,                 10760549.95,23368,N, ,3110,       747.00,       395.25
N,EQ,SOMICONVEY,SOMI CONVEYOR BELT. LTD.,       140.46,       142.69,       144.00,       139.20,       140.11,                  1242149.10,8782,N, ,358,       227.90,       125.15
N,EQ,SONACOMS,SONA BLW PRECISION FRGS L,       450.35,       450.35,       453.70,       442.10,       443.05,               1738373878.05,3898250,N, ,54935,       768.65,       380.00
N,SM,SONAMAC,SONA MACHINERY LIMITED,        74.85,        73.35,        76.40,        73.35,        75.75,                   523850.00,7000,N, ,7,       219.90,        67.00
N,EQ,SONAMLTD,SONAM LIMITED,        50.04,        50.07,        51.22,        48.10,        48.58,                  2460415.88,50141,N, ,465,        96.70,        37.00
N,EQ,SONATSOFTW,SONATA SOFTWARE LTD,       358.20,       360.30,       364.90,       348.15,       350.85,                425409151.85,1196113,N, ,31816,       697.20,       286.40
N,SM,SONUINFRA,SONU INFRATECH LIMITED,       115.00,       112.55,       112.55,       111.50,       112.00,                   504900.00,4500,N, ,3,       145.00,        48.95
N,EQ,SOTL,SAVITA OIL TECHNOLO. LTD,       404.50,       401.10,       411.85,       401.10,       408.90,                  9568719.20,23470,N, ,1607,       633.90,       343.25
N,EQ,SOUTHBANK,THE SOUTH INDIAN BANK LTD,        29.27,        29.33,        29.47,        29.19,        29.27,                145079334.71,4947664,N, ,17341,        32.25,        22.27
N,EQ,SPAL,S. P. APPARELS LIMITED,       736.25,       741.00,       745.30,       706.30,       726.65,                 36778105.25,50581,N, ,6037,      1120.00,       628.00
N,EQ,SPANDANA,SPANDANA SPHOORTY FIN LTD,       242.70,       241.10,       246.60,       241.10,       243.15,                 17082376.65,70060,N, ,3554,       636.30,       193.00
N,EQ,SPARC,SUN PHARMA ADV.RES.CO.LTD,       140.27,       141.00,       141.50,       138.40,       140.09,                 19582062.64,139750,N, ,3797,       241.00,       109.30
N,SM,SPCL,SHIVALIC POWER CONTROL L,       109.80,       110.10,       110.10,       106.70,       107.00,                  2722230.00,25200,N, ,37,       283.00,       100.25
N,EQ,SPECIALITY,SPECIALITY REST LTD,       123.45,       123.00,       123.89,       122.16,       123.14,                  2125196.23,17219,N, ,315,       196.45,       114.41
N,EQ,SPECTRUM,SPECTRUM ELECTRIC IND LTD,      1501.30,      1514.10,      1526.90,      1482.00,      1518.10,                  7254225.10,4793,N, ,767,      2400.00,      1397.30
N,SM,SPECTSTM,SPECTRUM TALENT MGMT LTD,       109.00,       105.10,       113.00,       105.10,       113.00,                   807080.00,7200,N, ,8,       216.00,       104.50
N,EQ,SPENCERS,SPENCER S RETAIL LIMITED,        56.46,        56.01,        57.58,        56.00,        56.55,                  3210784.90,56426,N, ,3079,       115.90,        53.76
N,EQ,SPIC,SPIC LTD,       103.80,       104.55,       112.50,       102.63,       107.94,                374016063.98,3436664,N, ,21501,       117.40,        66.22
N,EQ,SPLIL,SPL INDUSTRIES LIMITED,        40.21,        40.80,        42.18,        39.30,        40.23,                   643100.57,15782,N, ,243,        70.00,        30.40
N,EQ,SPLPETRO,SUPREME PETROCHEM LIMITED,       751.30,       746.55,       770.00,       742.65,       764.15,                 13983532.85,18350,N, ,2902,       910.00,       518.05
N,EQ,SPMLINFRA,SPML INFRA LIMITED,       266.30,       269.45,       271.90,       257.80,       260.70,                 83169697.15,313157,N, ,7171,       323.40,       136.30
N,EQ,SPORTKING,SPORTKING INDIA LIMITED,       108.31,       108.31,       110.00,       106.50,       107.34,                 12379610.63,114589,N, ,2028,      1595.40,        69.91
N,SM,SPPPOLY,SPP POLYMER LIMITED,        16.50,        15.90,        16.25,        15.90,        16.25,                    64300.00,4000,N, ,2,        63.00,        13.25
N,SM,SPUNWEB,SPUNWEB NONWOVEN LIMITED,       141.85,       142.15,       145.85,       138.00,       138.05,                  6576180.00,46800,N, ,33,       166.45,       130.50
N,EQ,SRD,SHANKAR LAL RAMPAL LTD,        77.84,        76.05,        78.67,        76.05,        77.70,                 19223116.65,247321,N, ,878,       115.00,        52.00
N,EQ,SREEL,SREELEATHERS LIMITED,       228.01,       230.70,       237.86,       230.01,       234.97,                  3853118.40,16400,N, ,438,       307.00,       215.42
N,EQ,SRF,SRF LTD,      2850.80,      2832.00,      2869.90,      2828.60,      2836.40,               1530429609.20,537875,N, ,39356,      3325.00,      2126.85
N,EQ,SRGHFL,SRG HOUSING FINANCE L,       310.30,       311.95,       319.90,       306.05,       313.70,                   238392.15,769,N, ,69,       414.00,       272.35
N,EQ,SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,       576.55,       575.90,       584.90,       572.55,       578.30,                  5891989.95,10186,N, ,908,       942.00,       464.30
N,SM,SRIVASAVI,SRIVASAVI ADHESIVE TAPE L,        60.55,        63.85,        64.00,        57.35,        58.30,                  3754300.00,62000,N, ,60,       138.00,        55.20
N,EQ,SRM,SRM CONTRACTORS LIMITED,       462.80,       472.90,       474.60,       460.15,       462.70,                  9623181.95,20667,N, ,1035,       531.00,       245.15
N,EQ,SSDL,SARASWATI SAREE DEPOT LTD,        89.09,        90.61,        91.98,        88.10,        88.85,                  1731709.51,19338,N, ,914,       179.00,        80.10
N,SM,SSEGL,SATHLOKHAR SYN E&C GLOB L,       507.85,       511.45,       522.80,       500.00,       502.15,                 56127180.00,109000,N, ,322,       695.45,       312.00
N,SM,SSFL,SRIVARI SPICES N FOODS L,       152.10,       157.45,       157.45,       153.00,       156.95,                   541750.00,3500,N, ,6,       368.90,       138.00
N,E1,SSFLPP,SPANDANA RS.5 PPD UP,       112.65,       112.85,       113.65,       111.05,       112.40,                   694927.50,6173,N, ,250,       117.90,       108.40
N,EQ,SSWL,STEEL STRIPS WHEELS LTD.,       211.80,       212.90,       218.19,       209.73,       216.14,                 35306434.12,164213,N, ,6550,       280.00,       167.41
N,EQ,STALLION,STALLION IND FLUOROCHEM L,       148.98,       149.90,       154.00,       147.00,       148.88,                168046508.35,1115412,N, ,11263,       158.20,        60.00
N,EQ,STANLEY,STANLEY LIFESTYLES LTD,       302.25,       298.10,       305.45,       298.10,       302.55,                  7632088.20,25200,N, ,1674,       538.45,       258.60
N,EQ,STAR,STRIDES PHARMA SCI LTD,       845.00,       842.00,       873.10,       839.75,       863.70,                224292314.10,260802,N, ,15377,       972.00,       513.05
N,EQ,STARCEMENT,STAR CEMENT LIMITED,       281.25,       280.36,       286.05,       278.13,       285.15,                109144923.53,384480,N, ,11512,       300.00,       171.55
N,EQ,STARHEALTH,STAR HEALTH & AL INS CO L,       442.75,       445.35,       456.90,       442.60,       446.85,                661014069.60,1468323,N, ,36674,       647.00,       327.30
N,EQ,STARPAPER,STAR PAPER MILLS LTD,       173.90,       174.00,       177.25,       170.15,       172.24,                  1931777.51,11164,N, ,557,       247.79,       152.49
N,EQ,STARTECK,STARTECK FINANCE LIMITED,       313.35,       319.05,       319.20,       315.00,       315.45,                  3492188.25,11007,N, ,420,       364.50,       253.75
N,EQ,STEELCAS,STEELCAST LIMITED,      1095.50,       216.10,       219.00,       200.70,       209.70,                 40940291.90,196937,N,XO,6013,      1279.00,       200.70
N,EQ,STEELCITY,STEEL CITY SECURITIES LTD,       104.01,       105.80,       105.80,       102.10,       102.86,                  1689205.89,16290,N, ,222,       135.83,        85.51
N,EQ,STEELXIND,STEEL EXCHANGE INDIA LTD,         8.80,         8.84,         8.95,         8.65,         8.73,                 12882530.34,1461178,N, ,2941,        14.76,         7.06
N,EQ,STEL,STEL HOLDINGS LIMITED,       450.65,       452.00,       469.80,       450.70,       461.05,                 10031454.60,21815,N, ,558,       605.25,       310.10
N,EQ,STERTOOLS,STERLING TOOLS LIMITED,       305.20,       308.00,       309.95,       302.20,       303.50,                  9820297.30,32164,N, ,1967,       744.30,       270.00
N,EQ,STLTECH,STERLITE TECHNOLOGIES LTD,       120.65,       120.66,       121.96,       114.11,       114.69,                251386589.59,2144034,N, ,25744,       140.40,        58.86
N,EQ,STOVEKRAFT,STOVE KRAFT LIMITED,       639.95,       641.00,       657.75,       631.80,       638.55,                 62973776.90,97407,N, ,9009,       975.40,       524.70
N,EQ,STYLAMIND,STYLAM INDUSTRIES LIMITED,      1670.10,      1670.00,      1698.10,      1642.00,      1685.10,                 42643025.00,25402,N, ,3812,      2735.00,      1464.25
N,EQ,STYLEBAAZA,BAAZAR STYLE RETAIL LTD,       325.65,       326.00,       328.60,       320.80,       324.50,                 53576562.50,164804,N, ,7490,       431.15,       181.00
N,EQ,STYRENIX,STYRENIX PERFORMANCE LTD,      2721.10,      2720.00,      2732.00,      2658.50,      2674.60,                 61989735.00,23117,N, ,4959,      3498.00,      2220.50
N,EQ,SUBROS,SUBROS LIMITED,       870.45,       878.50,       892.00,       864.00,       872.85,                 52680098.00,59864,N, ,5880,      1083.20,       518.00
N,EQ,SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,      1500.30,      1500.30,      1539.00,      1480.00,      1495.60,                398545539.60,263499,N, ,26991,      1539.00,       796.15
N,EQ,SUKHJITS,SUKHJIT STARCH & CHEM LTD,       170.87,       171.01,       171.50,       163.02,       165.33,                  1661040.92,9961,N, ,443,       628.80,       160.00
N,EQ,SULA,SULA VINEYARDS LIMITED,       247.75,       249.10,       252.75,       245.90,       249.45,                 84423712.20,338681,N, ,18279,       510.90,       243.00
N,EQ,SUMICHEM,SUMITOMO CHEM INDIA LTD,       566.80,       568.50,       577.20,       556.95,       566.15,                175537546.75,311254,N, ,15546,       665.00,       446.20
N,EQ,SUMIT,SUMIT WOODS LIMITED,        91.65,        92.00,        94.04,        90.10,        92.20,                  4084580.73,44534,N, ,1054,       157.75,        75.23
N,EQ,SUMMITSEC,SUMMIT SECURITIES LTD,      2240.80,      2225.00,      2227.10,      2154.20,      2177.50,                 42327408.90,19357,N, ,3466,      3675.00,      1380.00
N,EQ,SUNCLAY,SUNDARAM CLAYTON LIMITED,      1652.80,      1661.10,      1689.60,      1617.80,      1652.40,                 14881296.90,9023,N, ,2383,      2934.00,      1617.80
N,EQ,SUNDARAM,SUNDARAM MULTI PAP LTD,         1.98,         2.01,         2.01,         1.92,         1.96,                  1169649.89,597395,N, ,699,         3.11,         1.78
N,EQ,SUNDARMFIN,SUNDARAM FINANCE LTD,      4625.40,      4626.00,      4635.00,      4475.00,      4493.70,                478085345.20,105456,N, ,18348,      5535.85,      3925.05
N,EQ,SUNDARMHLD,SUNDARAM FINANCE HOLD LTD,       478.20,       480.00,       483.95,       453.80,       468.50,                104862217.20,221296,N, ,15491,       541.90,       240.00
N,EQ,SUNDRMBRAK,SUNDARAM BRAK LININGS LTD,       775.90,       780.60,       793.05,       773.25,       776.65,                   762134.85,979,N, ,151,      1440.00,       669.35
N,EQ,SUNDRMFAST,SUNDRAM FASTENERS LTD,      1020.30,      1013.05,      1029.90,      1009.65,      1019.85,                133544623.65,130815,N, ,11946,      1497.55,       831.15
N,EQ,SUNDROP,SUNDROP BRANDS LIMITED,       801.05,       802.00,       814.85,       800.10,       801.80,                  5751605.15,7146,N, ,1012,      1152.00,       685.00
N,EQ,SUNFLAG,SUNFLAG IRON AND STEEL CO,       269.85,       271.35,       271.85,       264.55,       265.60,                 35947570.80,133854,N, ,4677,       322.00,       188.15
N,SM,SUNREST,SUNREST LIFESCIENCE LTD,        50.80,        49.20,        49.20,        49.20,        49.20,                    78720.00,1600,N, ,1,        75.00,        44.60
N,SM,SUNTECH,SUNTECH INFRA SOLUTIONS L,        66.30,        67.00,        71.90,        66.00,        66.65,                  5463600.00,80000,N, ,49,       110.00,        64.00
N,EQ,SUNTECK,SUNTECK REALTY LIMITED,       386.30,       385.55,       387.00,       379.00,       380.15,                 27968782.55,73207,N, ,5347,       632.90,       347.00
N,EQ,SUNTV,SUN TV NETWORK LIMITED,       552.65,       549.90,       552.00,       531.10,       543.50,                487108076.90,903157,N, ,43959,       853.70,       531.10
N,EQ,SUPERHOUSE,SUPERHOUSE LIMITED,       150.47,       151.30,       154.00,       148.00,       150.46,                   598233.51,3959,N, ,196,       237.99,       129.53
N,EQ,SUPERSPIN,SUPER SPINNING MILLS LTD,         9.47,         9.69,        10.20,         9.33,         9.63,                   193210.42,19950,N, ,231,        16.67,         8.60
N,EQ,SUPRAJIT,SUPRAJIT ENGINEERING LTD,       453.00,       453.00,       461.10,       447.05,       452.20,                 26543543.85,58408,N, ,4678,       574.50,       350.00
N,EQ,SUPREME,SUPREME HOLDIN N HOSP I L,        75.08,        74.96,        80.00,        73.99,        79.02,                 14601211.12,187980,N, ,1018,       116.50,        69.11
N,EQ,SUPREMEIND,SUPREME INDUSTRIES LTD,      4506.50,      4506.50,      4520.90,      4451.50,      4471.20,                474457032.70,105834,N, ,19070,      5615.00,      3095.00
N,SM,SUPREMEPWR,SUPREME POWER EQUIPMENT L,       196.65,       196.75,       203.25,       196.50,       196.85,                  8780275.00,44000,N, ,75,       294.10,       100.00
N,EQ,SUPRIYA,SUPRIYA LIFESCIENCE LTD,       654.35,       655.00,       668.95,       647.55,       652.80,                177463558.25,270618,N, ,12306,       842.00,       511.40
N,EQ,SURAJEST,SURAJ ESTATE DEVELOPERS L,       301.45,       303.85,       305.35,       292.05,       293.00,                 37280568.65,125414,N, ,5127,       828.00,       270.00
N,EQ,SURAJLTD,SURAJ LIMITED,       323.25,       317.25,       320.70,       299.00,       308.95,                 11095405.25,35302,N, ,684,       530.40,       297.25
N,EQ,SURAKSHA,SURAKSHA DIAGNOSTIC LTD,       303.50,       303.50,       304.55,       296.85,       298.30,                  4087586.40,13584,N, ,1377,       449.00,       231.00
N,EQ,SURANASOL,SURANA SOLAR LIMITED,        30.70,        30.50,        31.09,        30.31,        30.66,                  1358491.42,44278,N, ,720,        65.38,        27.02
N,EQ,SURANAT&P,SURANA TELECOM AND POW LT,        18.55,        18.20,        19.10,        18.20,        18.92,                  1138310.81,60588,N, ,535,        26.43,        16.30
N,SM,SURANI,SURANI STEEL TUBES LTD.,        82.00,        85.00,        85.00,        84.80,        84.80,                    67880.00,800,N, ,4,       334.00,        75.10
N,EQ,SURYALAXMI,SURYALAKSHMI COT MIL LTD,        65.68,        66.09,        66.09,        64.10,        64.64,                   356290.24,5521,N, ,172,       105.00,        54.50
N,EQ,SURYAROSNI,SURYA ROSHNI LTD,       280.95,       281.80,       287.45,       278.40,       284.00,                 69096522.80,243536,N, ,9200,       743.95,       212.55
N,EQ,SURYODAY,SURYODAY SMALL FIN BK LTD,       122.87,       122.40,       124.09,       121.00,       121.70,                 12396824.80,101551,N, ,2738,       205.15,        97.97
N,EQ,SUTLEJTEX,SUTLEJ TEXT & INDUS LTD,        37.70,        38.30,        38.30,        37.71,        37.85,                   399492.24,10530,N, ,185,        78.85,        32.50
N,EQ,SUYOG,SUYOG TELEMATICS LIMITED,       810.50,       808.85,       819.30,       791.10,       799.20,                 12418902.25,15403,N,XD,1282,      1968.20,       770.10
N,EQ,SUZLON,SUZLON ENERGY LIMITED,        56.32,        56.35,        57.15,        55.53,        56.43,               3731140239.35,66053084,N, ,133672,        86.04,        46.15
N,EQ,SVPGLOB,SVP GLOBAL TEXTILES LTD,         3.54,         3.54,         3.70,         3.54,         3.57,                   148085.82,40945,N, ,150,         7.77,         2.37
N,EQ,SWANENERGY,SWAN ENERGY LIMITED,       462.55,       463.00,       463.30,       441.80,       444.70,                598732640.40,1320302,N, ,29542,       809.80,       362.20
N,EQ,SWARAJENG,SWARAJ ENGINES LTD,      4032.40,      4030.00,      4056.70,      4000.10,      4011.60,                 43726950.70,10859,N, ,3020,      4720.00,      2517.00
N,SM,SWASTIK,SWASTIK PIPE LIMITED,        32.45,        33.85,        33.90,        32.70,        32.70,                   238440.00,7200,N, ,6,        81.00,        30.30
N,EQ,SWELECTES,SWELECT ENERGY SYS LTD,       713.25,       719.10,       725.00,       704.35,       708.40,                 10319888.60,14443,N, ,1810,      1360.00,       461.10
N,EQ,SWSOLAR,STRLNG & WIL REN ENE LTD,       262.10,       263.25,       265.50,       259.00,       260.00,                300916378.30,1148574,N, ,22367,       758.45,       218.45
N,EQ,SYMPHONY,SYMPHONY LIMITED,       942.50,       937.80,       945.40,       930.50,       933.30,                 18450380.70,19699,N, ,3835,      1880.95,       925.80
N,EQ,SYNGENE,SYNGENE INTERNATIONAL LTD,       629.20,       629.95,       637.90,       624.60,       625.90,                232322997.80,368869,N, ,21551,       960.60,       599.55
N,EQ,SYRMA,SYRMA SGS TECHNOLOGY LTD,       738.60,       739.00,       764.00,       736.30,       753.25,                752819279.20,998942,N, ,35703,       780.50,       370.00
N,SM,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,       237.90,       235.50,       235.50,       229.00,       231.55,                  3617660.00,15600,N, ,36,       301.30,       192.25
N,SM,TAC,TAC INFOSEC LIMITED,      1118.80,      1119.90,      1120.30,      1062.90,      1072.25,                 32606575.00,30000,N, ,236,      1697.00,       619.90
N,EQ,TAINWALCHM,TAINWALA CHEMICAL AND PLA,       218.24,       219.00,       221.00,       210.60,       215.70,                  3236700.91,14960,N, ,729,       335.00,       186.00
N,EQ,TAJGVK,TAJ GVK HOTELS & RESORTS,       413.60,       416.55,       419.95,       407.70,       408.75,                 90592271.60,219629,N, ,11110,       528.10,       281.05
N,EQ,TALBROAUTO,TALBROS AUTO. COMP. LTD,       261.50,       263.00,       264.45,       258.90,       259.55,                  7328040.00,28056,N, ,2162,       369.90,       200.20
N,EQ,TANLA,TANLA PLATFORMS LIMITED,       626.50,       624.90,       630.00,       617.00,       618.10,                167040687.55,268660,N, ,13429,       990.00,       409.35
N,SM,TAPIFRUIT,TAPI FRUIT PROCESSING LTD,        92.80,        88.75,        88.75,        88.30,        88.30,                   265912.50,3000,N, ,4,       151.65,        70.30
N,EQ,TARACHAND,TARA CHAND INFRA SOLN LTD,        69.69,        69.69,        71.69,        69.69,        70.75,                  5487616.96,77611,N, ,1500,       488.00,        46.50
N,EQ,TARAPUR,TARAPUR TRANSFORMERS LTD,        23.16,        23.17,        23.50,        22.30,        22.64,                   531218.29,23365,N, ,232,        50.85,        16.95
N,EQ,TARC,TARC LIMITED,       160.71,       160.89,       163.46,       152.50,       153.56,                 97171961.15,616092,N, ,15856,       269.95,       103.22
N,EQ,TARIL,TRANS & RECTI. LTD,       491.50,       492.00,       501.00,       488.70,       490.20,                185773114.75,376256,N, ,17622,      1297.80,       356.00
N,EQ,TARMAT,TARMAT LIMITED,        52.02,        52.06,        52.59,        49.23,        50.16,                  1521630.27,29982,N, ,614,        97.40,        45.10
N,EQ,TARSONS,TARSONS PRODUCTS LIMITED,       313.05,       315.65,       316.80,       308.60,       311.80,                143697542.55,456418,N, ,2576,       491.80,       280.00
N,EQ,TASTYBITE,TASTY BITE EATABLES LTD,      9545.00,      9504.00,      9670.00,      9486.00,      9524.00,                  9348800.00,980,N, ,391,     14849.85,      7543.40
N,EQ,TATACHEM,TATA CHEMICALS LTD,       917.80,       917.90,       933.95,       917.05,       920.70,                397481202.55,429660,N, ,19629,      1247.35,       756.00
N,EQ,TATACOMM,TATA COMMUNICATIONS LTD,      1559.60,      1559.80,      1561.80,      1520.10,      1548.60,                707690973.60,458704,N, ,37875,      2175.00,      1291.00
N,EQ,TATAELXSI,TATA ELXSI LIMITED,      5338.00,      5338.00,      5343.00,      5221.00,      5234.00,               1061207479.00,201277,N, ,47316,      9080.00,      4700.00
N,EQ,TATAINVEST,TATA INVESTMENT CORP LTD,      6834.50,      6855.00,      6890.00,      6797.50,      6815.50,                176097067.00,25761,N, ,9207,      8074.25,      5145.15
N,EQ,TATATECH,TATA TECHNOLOGIES LIMITED,       662.15,       664.95,       668.00,       655.00,       657.25,                286054440.95,432250,N, ,24622,      1136.00,       597.00
N,EQ,TATVA,TATVA CHIN PHARM CHEM LTD,      1068.40,      1063.20,      1066.50,      1032.00,      1040.30,                 27972077.80,26676,N, ,4318,      1232.75,       621.00
N,SM,TBI,TBI CORN LIMITED,        84.05,        85.55,        88.25,        85.00,        85.60,                  4068450.00,46800,N, ,55,       279.85,        75.20
N,EQ,TBOTEK,TBO TEK LIMITED,      1357.90,      1360.30,      1373.90,      1301.40,      1307.30,                449455625.40,337499,N, ,18895,      2001.00,       996.00
N,EQ,TBZ,TRIB BHIMJI ZAVERI LTD,       186.71,       187.50,       189.80,       183.64,       185.31,                 26179370.56,140273,N, ,3774,       360.36,       155.99
N,EQ,TCI,TRANSPORT CORPN OF INDIA,      1135.40,      1141.40,      1143.00,      1118.20,      1139.30,                 17951326.90,15819,N, ,1946,      1309.00,       876.00
N,EQ,TCIEXP,TCI EXPRESS LIMITED,       685.85,       689.25,       692.70,       680.40,       682.85,                  4927374.25,7173,N, ,745,      1170.00,       601.00
N,SM,TCL,THAAI CASTING LIMITED,       107.00,       104.05,       106.50,       104.05,       104.70,                  1520840.00,14400,N, ,8,       201.25,        77.15
