SYMBOL,COMPANY_NAME,MARKET_CAP_CATEGORY,CURRENT_PRICE,CHANGE_1D,CHANGE_1W,CHANGE_1M,TECHNICAL_SCORE,RSI,RELATIVE_STRENGTH,CAN_SLIM_SCORE,MINERVINI_SCORE,ENHANCED_FUND_SCORE,TREND_SIGNAL,TRADING_SIGNAL
HFCL,HFCL,MICRO_CAP,100.37,2.59,13.9,42.01,36.7,91.8,,14,11,,STRONG_BULLISH,WEAK_HOLD
VEDL,Vedanta Limited,MID_CAP,757.0,-1.28,-1.18,13.77,36.7,81.3,,13,10,,STRONG_BULLISH,WEAK_HOLD
PFOCUS,PFOCUS,SMALL_CAP,332.5,1.31,-2.61,29.81,36.7,51.4,,15,6,,STRONG_BULLISH,WEAK_HOLD
ONGC,Oil and Natural Gas Corporation Limited,SMALL_CAP,283.65,0.19,-1.37,5.41,36.7,48.3,,9,12,,STRONG_BULLISH,WEAK_HOLD
TIINDIA,TIINDIA,LARGE_CAP,3024.4,4.82,9.78,19.54,36.7,93.7,,14,10,,BULLISH,WEAK_HOLD
WELSPUNLIV,WELSPUNLIV,MICRO_CAP,133.37,0.6,6.9,17.84,36.7,91.3,,9,10,,BULLISH,WEAK_HOLD
EIDPARRY,EIDPARRY,SMALL_CAP,872.5,2.51,0.72,9.63,36.7,75.9,,9,20,,STRONG_BEARISH,WEAK_HOLD
PIRAMALFIN,PIRAMALFIN,LARGE_CAP,1838.5,8.43,5.44,1.75,36.7,50.4,,6,18,,BEARISH,WEAK_HOLD
ARE&M,ARE&M,MID_CAP,898.7,16.14,18.81,16.84,36.7,87.9,,13,12,,STRONG_BEARISH,WEAK_HOLD
MBAPL,MBAPL,MICRO_CAP,507.55,-0.01,-7.51,16.08,36.7,62.0,,13,8,,STRONG_BULLISH,WEAK_HOLD
INDIANB,Indian Bank,MID_CAP,925.35,0.47,-2.18,7.71,36.7,66.6,,9,10,,STRONG_BULLISH,WEAK_HOLD
INDGN,INDGN,MICRO_CAP,498.7,2.35,0.41,11.9,36.7,76.4,,8,18,,STRONG_BEARISH,WEAK_HOLD
SOUTHWEST,SOUTHWEST,MICRO_CAP,234.62,-2.9,-3.27,22.88,36.7,65.4,,15,6,,STRONG_BULLISH,WEAK_HOLD
DEEDEV,DEEDEV,SMALL_CAP,411.7,0.93,7.52,54.72,36.0,87.9,,15,9,,STRONG_BULLISH,WEAK_HOLD
LIQUIDADD,LIQUIDADD,MID_CAP,1123.06,0.01,0.09,0.45,36.0,100.0,,6,15,,STRONG_BULLISH,WEAK_HOLD
PRIVISCL,PRIVISCL,SMALL_CAP,3163.3,0.8,7.97,8.12,36.0,75.3,,12,9,,STRONG_BULLISH,WEAK_HOLD
MARINE,MARINE,MICRO_CAP,217.4,3.86,8.25,26.72,36.0,96.3,,12,14,,STRONG_BEARISH,WEAK_HOLD
LUPIN,Lupin Limited,LARGE_CAP,2307.9,-0.16,-1.33,2.5,36.0,48.4,,5,12,,STRONG_BULLISH,WEAK_HOLD
JSWSTEEL,JSW Steel Limited,LARGE_CAP,1263.4,-1.27,3.68,11.72,36.0,82.4,,9,10,,STRONG_BULLISH,WEAK_HOLD
MANINDS,MANINDS,SMALL_CAP,555.65,4.49,15.16,50.79,36.0,97.8,,15,14,,STRONG_BULLISH,WEAK_HOLD
KERNEX,KERNEX,SMALL_CAP,1225.2,3.98,5.14,28.0,36.0,85.6,,9,14,,BULLISH,WEAK_HOLD
ABSLAMC,ABSLAMC,SMALL_CAP,1019.95,-1.72,-2.65,9.27,36.0,74.9,,13,10,,STRONG_BULLISH,WEAK_HOLD
ADVAIT,ADVAIT,SMALL_CAP,1994.2,1.83,6.41,26.63,36.0,80.1,,11,13,,BULLISH,WEAK_HOLD
CGCL,CGCL,MICRO_CAP,187.21,2.1,0.85,11.18,36.0,69.0,,11,10,,BULLISH,WEAK_HOLD
STLTECH,STLTECH,SMALL_CAP,290.99,4.5,14.15,57.41,36.0,97.0,,15,11,,STRONG_BULLISH,WEAK_HOLD
THELEELA,THELEELA,MICRO_CAP,432.55,-0.53,0.63,6.17,36.0,74.2,,8,12,,STRONG_BULLISH,WEAK_HOLD
SUNTECK,SUNTECK,SMALL_CAP,357.85,4.91,8.88,15.75,36.0,84.0,,13,14,,STRONG_BEARISH,WEAK_HOLD
SANGHVIMOV,SANGHVIMOV,MICRO_CAP,316.86,3.3,3.39,29.23,36.0,80.6,,9,14,,BULLISH,WEAK_HOLD
TANLA,TANLA,SMALL_CAP,500.15,1.97,4.11,20.72,36.0,86.0,,11,13,,STRONG_BEARISH,WEAK_HOLD
ZUARI,ZUARI,MICRO_CAP,244.16,5.0,6.75,24.32,36.0,92.0,,11,16,,STRONG_BEARISH,WEAK_HOLD
AVROIND,AVROIND,MICRO_CAP,132.27,1.45,3.54,2.22,36.0,74.3,,14,6,,STRONG_BEARISH,WEAK_HOLD
PNBHOUSING,PNBHOUSING,MID_CAP,990.25,1.14,14.27,25.66,35.3,86.0,,14,8,,BULLISH,WEAK_HOLD
SBISILVER,SBISILVER,SMALL_CAP,241.58,-0.53,0.37,7.62,35.3,65.5,,8,8,,STRONG_BULLISH,WEAK_HOLD
ANURAS,ANURAS,SMALL_CAP,1343.3,1.91,4.31,8.03,35.3,73.1,,9,10,,STRONG_BULLISH,WEAK_HOLD
HAVELLS,HAVELLS,LARGE_CAP,1348.7,1.5,4.94,4.2,35.3,89.1,,11,15,,STRONG_BEARISH,WEAK_HOLD
ADFFOODS,ADFFOODS,MICRO_CAP,233.53,4.12,20.66,31.6,35.3,85.7,,13,12,,STRONG_BEARISH,WEAK_HOLD
MRPL,MRPL,MICRO_CAP,187.22,3.63,6.5,1.32,35.3,58.6,,1,11,,BULLISH,WEAK_HOLD
TRENT,TRENT,LARGE_CAP,4434.5,1.0,11.47,27.36,35.3,92.2,,12,11,,STRONG_BEARISH,WEAK_HOLD
APEX,APEX,SMALL_CAP,476.3,0.4,11.43,33.1,35.3,79.2,,15,6,,STRONG_BULLISH,WEAK_HOLD
ENGINERSIN,ENGINERSIN,SMALL_CAP,245.58,0.96,11.68,30.81,35.3,94.5,,14,9,,STRONG_BULLISH,WEAK_HOLD
BHARATFORG,BHARATFORG,LARGE_CAP,1903.2,0.39,3.91,11.14,35.3,80.4,,15,13,,STRONG_BULLISH,WEAK_HOLD
MAHSEAMLES,MAHSEAMLES,MICRO_CAP,664.6,1.54,4.3,19.92,35.3,98.7,,13,10,,STRONG_BULLISH,WEAK_HOLD
5PAISA,5PAISA,MICRO_CAP,338.54,3.97,7.62,17.53,35.3,87.0,,9,14,,STRONG_BEARISH,WEAK_HOLD
ABCAPITAL,ABCAPITAL,SMALL_CAP,350.7,1.77,2.04,12.3,35.3,78.8,,10,13,,BULLISH,WEAK_HOLD
SILVERBEES,SILVERBEES,SMALL_CAP,236.03,-0.58,0.4,7.79,35.3,65.7,,8,8,,STRONG_BULLISH,WEAK_HOLD
STCINDIA,STCINDIA,MICRO_CAP,122.76,2.15,6.41,14.65,34.7,85.7,,11,16,,STRONG_BEARISH,SELL
INDIAGLYCO,INDIAGLYCO,MICRO_CAP,977.05,1.58,4.4,12.08,34.7,81.8,,9,15,,BULLISH,SELL
STARHEALTH,STARHEALTH,SMALL_CAP,508.8,-1.02,6.22,12.4,34.7,77.0,,11,8,,STRONG_BULLISH,SELL
BIKAJI,BIKAJI,SMALL_CAP,684.9,3.37,6.3,12.26,34.7,80.9,,9,10,,BULLISH,SELL
NLCINDIA,NLCINDIA,SMALL_CAP,301.15,0.38,9.43,16.43,34.7,72.2,,13,7,,STRONG_BULLISH,SELL
SKYGOLD,SKYGOLD,SMALL_CAP,421.4,1.02,0.43,23.87,34.7,86.1,,15,9,,STRONG_BULLISH,SELL
AWL,AWL,MICRO_CAP,199.6,5.89,9.27,13.23,34.7,76.0,,9,12,,STRONG_BEARISH,SELL
PERSISTENT,PERSISTENT,LARGE_CAP,5073.3,-4.81,-7.56,10.22,34.7,57.7,,8,10,,STRONG_BULLISH,SELL
APLAPOLLO,APLAPOLLO,MID_CAP,2121.9,0.73,3.94,9.95,34.7,66.3,,8,12,,STRONG_BULLISH,SELL
SBCL,SBCL,MICRO_CAP,536.55,3.03,3.52,35.17,34.7,91.9,,11,14,,BULLISH,SELL
CSBBANK,CSBBANK,SMALL_CAP,396.35,-1.55,-3.86,5.55,34.7,71.0,,9,10,,BULLISH,SELL
RICOAUTO,RICOAUTO,MICRO_CAP,118.41,2.01,0.28,11.32,34.7,78.1,,8,15,,STRONG_BULLISH,SELL
BECTORFOOD,BECTORFOOD,SMALL_CAP,204.5,-0.91,2.19,11.88,34.7,70.6,,13,8,,STRONG_BEARISH,SELL
PNCINFRA,PNCINFRA,SMALL_CAP,222.23,6.54,12.85,19.21,34.7,89.7,,13,12,,STRONG_BEARISH,SELL
INDSWFTLAB,INDSWFTLAB,MICRO_CAP,142.38,-1.08,-1.16,0.2,34.7,58.1,,9,8,,STRONG_BULLISH,SELL
NORTHARC,NORTHARC,MICRO_CAP,248.03,3.59,3.59,9.31,34.7,86.0,,7,18,,STRONG_BEARISH,SELL
KTKBANK,KTKBANK,SMALL_CAP,250.64,0.13,3.35,8.35,34.0,83.4,,13,10,,STRONG_BULLISH,SELL
SUNTV,Sun TV Network Limited,MICRO_CAP,652.45,1.15,5.14,8.86,34.0,83.8,,15,8,,STRONG_BULLISH,SELL
BANDHANBNK,BANDHANBNK,MICRO_CAP,176.52,0.22,1.58,11.68,34.0,87.1,,13,11,,BULLISH,SELL
ANANDRATHI,ANANDRATHI,SMALL_CAP,3614.0,-0.89,-1.11,19.55,34.0,87.4,,15,8,,STRONG_BULLISH,SELL
AMRUTANJAN,AMRUTANJAN,MICRO_CAP,571.25,0.63,7.09,11.33,34.0,82.0,,13,11,,STRONG_BEARISH,SELL
GODFRYPHLP,Godfrey Phillips India Limited,LARGE_CAP,2164.6,2.37,3.43,8.44,34.0,73.1,,7,18,,STRONG_BEARISH,SELL
MON100,MON100,MICRO_CAP,289.77,0.19,7.34,29.83,34.0,92.8,,15,8,,STRONG_BULLISH,SELL
ASTRAMICRO,ASTRAMICRO,MID_CAP,1129.75,1.68,9.42,24.33,34.0,89.2,,13,8,,STRONG_BULLISH,SELL
GOLD1,GOLD1,MICRO_CAP,126.0,-0.25,-0.4,2.85,34.0,61.6,,2,10,,STRONG_BULLISH,SELL
APARINDS,APARINDS,LARGE_CAP,11789.0,0.64,5.19,22.83,34.0,80.8,,15,8,,STRONG_BULLISH,SELL
BELRISE,BELRISE,SMALL_CAP,222.13,1.41,6.99,25.31,34.0,87.0,,15,8,,STRONG_BULLISH,SELL
FINCABLES,FINCABLES,SMALL_CAP,975.8,2.34,10.43,14.83,34.0,96.8,,15,6,,STRONG_BULLISH,SELL
AVALON,AVALON,SMALL_CAP,1079.45,-0.44,1.16,15.91,34.0,77.7,,11,8,,STRONG_BULLISH,SELL
SONACOMS,SONACOMS,MID_CAP,588.45,1.23,0.47,18.0,34.0,80.7,,13,10,,STRONG_BULLISH,SELL
KIRLOSENG,KIRLOSENG,SMALL_CAP,1640.1,-1.39,2.7,15.39,34.0,88.1,,15,8,,STRONG_BULLISH,SELL
HONASA,HONASA,SMALL_CAP,346.75,-1.38,1.27,25.2,34.0,80.5,,15,8,,STRONG_BULLISH,SELL
INDOTECH,INDOTECH,SMALL_CAP,2245.8,10.0,30.81,74.68,34.0,92.5,,16,4,,BULLISH,SELL
KIOCL,KIOCL,SMALL_CAP,413.65,1.93,12.83,34.52,34.0,85.6,,11,9,,BULLISH,SELL
BSE,BSE,LARGE_CAP,3499.2,-0.47,3.2,20.87,34.0,88.3,,15,8,,STRONG_BULLISH,SELL
RHIM,RHIM,MICRO_CAP,414.15,1.01,4.72,13.11,34.0,92.1,,9,15,,STRONG_BEARISH,SELL
PATELRMART,PATELRMART,MICRO_CAP,216.42,5.03,12.45,30.07,34.0,94.5,,7,14,,BEARISH,SELL
INDIACEM,INDIACEM,MICRO_CAP,422.95,1.08,7.37,18.89,34.0,93.9,,10,15,,BULLISH,SELL
IPCALAB,IPCALAB,SMALL_CAP,1494.8,1.24,1.62,-3.21,34.0,27.9,,2,17,,BULLISH,SELL
JAICORPLTD,JAICORPLTD,MICRO_CAP,118.12,3.02,4.86,19.83,34.0,92.5,,8,16,,STRONG_BEARISH,SELL
SATIN,SATIN,MICRO_CAP,170.4,-1.25,6.34,15.92,34.0,78.8,,11,8,,STRONG_BULLISH,SELL
POWERINDIA,POWERINDIA,LARGE_CAP,30335.0,1.49,6.68,23.06,34.0,91.9,,15,8,,STRONG_BULLISH,SELL
SBILIFE,SBILIFE,LARGE_CAP,1884.8,-1.4,-4.37,-0.96,33.3,64.6,,5,12,,BULLISH,SELL
TITAN,TITAN,LARGE_CAP,4454.6,-0.56,-1.49,10.32,33.3,74.3,,9,10,,STRONG_BULLISH,SELL
PINELABS,PINELABS,MICRO_CAP,197.75,1.09,7.58,17.52,33.3,85.3,,10,13,,NEUTRAL,SELL
ABLBL,ABLBL,MICRO_CAP,109.12,2.52,1.78,16.91,33.3,86.2,,5,18,,BEARISH,SELL
INDUSINDBK,INDUSINDBK,MID_CAP,870.1,1.6,3.57,6.59,33.3,78.7,,8,15,,BULLISH,SELL
TRANSRAILL,TRANSRAILL,MID_CAP,587.25,-0.51,5.11,19.12,33.3,82.0,,12,8,,STRONG_BEARISH,SELL
ZENTEC,ZENTEC,LARGE_CAP,1762.4,1.13,16.14,24.37,33.3,95.5,,14,6,,STRONG_BULLISH,SELL
ATGL,ATGL,MID_CAP,629.1,2.35,7.34,13.12,33.3,79.7,,11,14,,BULLISH,SELL
TDPOWERSYS,TDPOWERSYS,LARGE_CAP,1062.7,4.45,12.83,27.5,33.3,88.5,,15,7,,STRONG_BULLISH,SELL
GRSE,GRSE,LARGE_CAP,2817.8,4.07,9.82,22.74,33.3,85.9,,11,11,,STRONG_BEARISH,SELL
JKLAKSHMI,JKLAKSHMI,SMALL_CAP,659.95,-0.74,1.78,11.03,33.3,81.1,,13,10,,STRONG_BEARISH,SELL
ACI,ACI,MICRO_CAP,591.05,-1.39,-2.8,2.88,33.3,52.0,,4,10,,STRONG_BULLISH,SELL
MASFIN,MASFIN,MICRO_CAP,323.05,2.26,2.98,10.29,33.3,82.5,,9,10,,BULLISH,SELL
NESTLEIND,Nestle India Limited,LARGE_CAP,1395.8,1.15,11.08,17.66,33.3,88.7,,14,6,,STRONG_BEARISH,SELL
JSL,JSL,SMALL_CAP,784.5,-0.62,0.37,10.84,33.3,76.4,,8,12,,BULLISH,SELL
SPORTKING,SPORTKING,MICRO_CAP,141.18,0.68,-1.2,20.53,33.3,75.1,,15,6,,STRONG_BULLISH,SELL
AKUMS,AKUMS,MICRO_CAP,528.75,-1.04,-3.04,12.93,33.3,70.4,,11,10,,STRONG_BULLISH,SELL
SFL,SFL,MICRO_CAP,564.5,3.73,5.19,8.56,33.3,84.8,,7,18,,STRONG_BEARISH,SELL
CANFINHOME,CANFINHOME,SMALL_CAP,912.3,2.96,6.43,10.29,33.3,93.9,,11,8,,BULLISH,SELL
SHRIRAMFIN,SHRIRAMFIN,LARGE_CAP,1044.55,-0.07,2.31,9.98,33.3,79.5,,11,10,,STRONG_BULLISH,SELL
KRISHANA,KRISHANA,MICRO_CAP,638.5,2.38,4.59,34.29,33.3,80.0,,15,6,,STRONG_BULLISH,SELL
MUTHOOTFIN,MUTHOOTFIN,LARGE_CAP,3586.9,-0.65,-0.31,8.48,33.3,72.8,,8,10,,BULLISH,SELL
SHILPAMED,SHILPAMED,MICRO_CAP,408.35,0.76,-1.41,29.74,33.3,82.7,,13,11,,STRONG_BULLISH,SELL
VISHNU,VISHNU,MICRO_CAP,599.5,-0.22,11.35,17.55,32.7,83.3,,13,8,,STRONG_BULLISH,SELL
HSCL,HSCL,MID_CAP,523.1,3.27,6.66,15.59,32.7,89.6,,11,8,,STRONG_BULLISH,SELL
KSB,KSB,SMALL_CAP,996.1,0.61,5.82,24.54,32.7,97.1,,13,11,,STRONG_BULLISH,SELL
JINDALSTEL,Jindal Steel & Power Limited,LARGE_CAP,1278.6,-0.79,4.69,12.35,32.7,87.3,,9,10,,STRONG_BULLISH,SELL
MAHEPC,MAHEPC,MICRO_CAP,121.89,-5.05,-1.76,7.45,32.7,78.4,,9,6,,STRONG_BEARISH,SELL
WAAREERTL,WAAREERTL,LARGE_CAP,1093.35,3.01,5.19,29.64,32.7,85.6,,14,14,,BULLISH,SELL
IMFA,IMFA,MICRO_CAP,1519.9,1.38,7.26,24.52,32.7,83.8,,13,8,,STRONG_BULLISH,SELL
LICHSGFIN,LICHSGFIN,MID_CAP,559.05,-1.08,5.58,15.63,32.7,77.5,,9,10,,BULLISH,SELL
TMB,TMB,MICRO_CAP,667.4,2.53,-1.79,10.86,32.7,70.7,,10,10,,STRONG_BULLISH,SELL
IGIL,IGIL,MICRO_CAP,362.35,0.01,3.2,7.2,32.7,72.7,,9,11,,STRONG_BULLISH,SELL
IRFC,IRFC,MICRO_CAP,105.82,2.13,4.03,11.34,32.7,85.7,,9,18,,STRONG_BEARISH,SELL
BHAGYANGR,BHAGYANGR,MICRO_CAP,210.57,-1.93,9.31,45.04,32.7,91.9,,15,6,,STRONG_BULLISH,SELL
SUDARSCHEM,Sudarshan Chemical Industries Limited,MID_CAP,910.85,6.96,11.7,18.27,32.7,74.8,,9,16,,STRONG_BEARISH,SELL
TATACOMM,TATACOMM,MID_CAP,1525.0,0.77,-2.34,5.84,32.7,80.8,,9,13,,STRONG_BEARISH,SELL
MTARTECH,MTARTECH,LARGE_CAP,5279.6,4.11,6.85,51.17,32.7,93.1,,15,6,,STRONG_BULLISH,SELL
GALLANTT,GALLANTT,MID_CAP,870.55,0.94,10.18,58.82,32.7,80.9,,15,9,,STRONG_BULLISH,SELL
MPHASIS,MPHASIS,LARGE_CAP,2331.0,-3.64,-3.25,13.85,32.7,70.4,,9,10,,STRONG_BEARISH,SELL
RPTECH,RPTECH,MICRO_CAP,475.3,0.2,7.95,39.55,32.7,98.9,,15,6,,STRONG_BULLISH,SELL
SBILIQETF,SBILIQETF,MICRO_CAP,1035.71,0.01,0.09,0.46,32.7,100.0,,2,15,,STRONG_BULLISH,SELL
GESHIP,GESHIP,SMALL_CAP,1449.1,0.24,3.48,0.54,32.7,54.6,,9,8,,STRONG_BULLISH,SELL
COALINDIA,COALINDIA,SMALL_CAP,444.15,0.23,1.92,-2.21,32.0,45.5,,5,13,,STRONG_BULLISH,SELL
SUMICHEM,SUMICHEM,MICRO_CAP,444.25,0.98,3.55,16.2,32.0,87.5,,10,10,,BULLISH,SELL
HDFCSILVER,HDFCSILVER,SMALL_CAP,236.14,-0.54,0.21,8.01,32.0,64.6,,8,8,,STRONG_BULLISH,SELL
PFC,PFC,SMALL_CAP,470.3,-0.17,5.74,14.19,32.0,96.0,,13,10,,STRONG_BULLISH,SELL
POWERGRID,Power Grid Corporation of India Limited,SMALL_CAP,319.75,0.13,2.34,7.77,32.0,77.5,,11,8,,STRONG_BULLISH,SELL
PARADEEP,PARADEEP,MICRO_CAP,136.27,3.17,11.25,20.45,32.0,88.9,,12,8,,BULLISH,SELL
CANHLIFE,CANHLIFE,MICRO_CAP,143.4,-0.24,-2.1,-0.82,32.0,56.0,,5,8,,BULLISH,SELL
SILVERIETF,Silver ETF,SMALL_CAP,246.26,-0.63,0.46,7.69,32.0,66.6,,8,8,,STRONG_BULLISH,SELL
BEL,BEL,SMALL_CAP,448.7,-0.62,0.23,4.16,32.0,80.8,,8,10,,STRONG_BULLISH,SELL
LENSKART,LENSKART,MID_CAP,543.95,0.55,1.09,8.44,32.0,68.6,,6,15,,BULLISH,SELL
GCSL,GCSL,MICRO_CAP,346.95,-1.46,0.8,26.15,32.0,50.5,,8,6,,NEUTRAL,SELL
CLEAN,CLEAN,SMALL_CAP,765.55,1.82,1.71,10.04,32.0,75.7,,7,15,,STRONG_BEARISH,SELL
KSL,KSL,MICRO_CAP,813.65,3.54,17.87,27.04,32.0,93.4,,11,4,,STRONG_BEARISH,SELL
DMART,DMART,LARGE_CAP,4594.8,0.12,2.72,20.66,32.0,76.6,,11,8,,STRONG_BULLISH,SELL
SOBHA,SOBHA,SMALL_CAP,1387.4,1.26,5.04,9.21,32.0,80.2,,11,10,,STRONG_BEARISH,SELL
SILVER,SILVER,SMALL_CAP,246.21,-0.49,0.56,7.64,32.0,67.0,,8,8,,STRONG_BULLISH,SELL
LUXIND,LUXIND,MID_CAP,1588.25,8.59,11.84,74.8,32.0,89.2,,13,14,,BULLISH,SELL
MEESHO,MEESHO,MICRO_CAP,178.28,4.19,9.0,23.67,32.0,79.0,,11,8,,BULLISH,SELL
AXISILVER,AXISILVER,MICRO_CAP,244.95,-0.64,0.32,8.52,32.0,67.2,,8,8,,STRONG_BULLISH,SELL
IIFLCAPS,IIFLCAPS,SMALL_CAP,324.25,-1.74,9.24,19.67,32.0,84.0,,11,4,,STRONG_BEARISH,SELL
ADANIGREEN,Adani Green Energy Limited,LARGE_CAP,1198.95,4.26,9.39,40.24,32.0,99.3,,13,14,,BULLISH,SELL
BAJAJ-AUTO,Bajaj Auto Limited,LARGE_CAP,9602.0,-1.95,-2.67,8.27,32.0,74.4,,8,12,,STRONG_BULLISH,SELL
MEDANTA,MEDANTA,SMALL_CAP,1111.85,2.83,2.13,9.59,32.0,87.2,,8,18,,STRONG_BEARISH,SELL
EPL,EPL,MICRO_CAP,228.22,-1.11,-2.66,21.14,32.0,68.4,,9,8,,STRONG_BULLISH,SELL
NAVINFLUOR,NAVINFLUOR,MID_CAP,6267.0,-1.67,0.72,0.07,32.0,54.3,,2,12,,STRONG_BULLISH,SELL
USHAMART,USHAMART,MICRO_CAP,444.95,0.32,0.68,12.04,32.0,81.9,,11,13,,STRONG_BULLISH,SELL
COFORGE,COFORGE,LARGE_CAP,1235.8,-4.41,-3.66,13.14,32.0,65.7,,8,10,,STRONG_BEARISH,SELL
KEI,KEI,LARGE_CAP,4909.7,1.74,6.77,16.54,32.0,82.6,,13,10,,STRONG_BULLISH,SELL
PARKHOSPS,PARKHOSPS,SMALL_CAP,231.68,3.29,11.32,19.37,31.3,86.0,,11,11,,BULLISH,SELL
AMBER,AMBER,LARGE_CAP,7803.5,-0.7,3.96,16.87,31.3,75.6,,13,8,,BULLISH,SELL
VOLTAS,VOLTAS,LARGE_CAP,1481.6,1.67,5.66,9.98,31.3,79.7,,10,8,,STRONG_BULLISH,SELL
PARAGMILK,PARAGMILK,SMALL_CAP,229.62,4.25,3.99,18.45,31.3,80.9,,11,14,,STRONG_BEARISH,SELL
JSWENERGY,JSWENERGY,MID_CAP,560.55,2.54,6.12,10.8,31.3,83.4,,11,6,,STRONG_BULLISH,SELL
JUBLFOOD,JUBLFOOD,SMALL_CAP,493.1,4.49,8.41,8.56,31.3,65.4,,7,11,,STRONG_BEARISH,SELL
ETERNAL,ETERNAL,SMALL_CAP,262.99,1.35,6.62,14.97,31.3,76.7,,8,13,,STRONG_BEARISH,SELL
ADANIENT,Adani Enterprises Limited,LARGE_CAP,2260.8,1.56,5.43,16.73,31.3,93.8,,9,13,,STRONG_BEARISH,SELL
SOMATEX,SOMATEX,MICRO_CAP,113.71,-2.58,75.86,160.92,31.3,93.0,,15,4,,STRONG_BULLISH,SELL
VIJAYA,VIJAYA,MICRO_CAP,1040.8,0.44,2.51,12.79,31.3,100.0,,9,10,,STRONG_BEARISH,SELL
TRUALT,TRUALT,SMALL_CAP,459.8,0.61,12.45,15.88,31.3,82.1,,11,4,,STRONG_BULLISH,SELL
TATASTEEL,Tata Steel Limited,SMALL_CAP,213.03,0.48,2.06,11.82,31.3,95.4,,9,13,,STRONG_BULLISH,SELL
HEG,HEG,MID_CAP,661.6,0.07,11.99,35.34,31.3,83.3,,15,4,,STRONG_BULLISH,SELL
GRASIM,GRASIM,LARGE_CAP,2776.6,-0.04,1.28,6.47,31.3,76.2,,6,12,,STRONG_BEARISH,SELL
JGCHEM,JGCHEM,MICRO_CAP,404.6,1.15,7.38,21.52,31.3,91.3,,14,8,,STRONG_BEARISH,SELL
GMDCLTD,GMDCLTD,MID_CAP,691.35,0.27,11.1,29.43,31.3,75.0,,13,2,,STRONG_BULLISH,SELL
GNA,GNA,MICRO_CAP,457.2,1.45,3.04,20.41,31.3,86.0,,14,8,,STRONG_BULLISH,SELL
MARKSANS,MARKSANS,MICRO_CAP,179.56,1.58,0.36,11.24,31.3,79.9,,6,12,,STRONG_BEARISH,SELL
PRECWIRE,PRECWIRE,SMALL_CAP,395.65,2.25,14.35,32.08,31.3,83.1,,15,4,,STRONG_BULLISH,SELL
WOCKPHARMA,WOCKPHARMA,LARGE_CAP,1450.3,3.03,7.14,22.15,31.3,89.8,,8,11,,STRONG_BEARISH,SELL
SURYAROSNI,SURYAROSNI,MICRO_CAP,242.35,2.08,3.0,18.67,31.3,85.6,,9,16,,STRONG_BEARISH,SELL
INDRAMEDCO,INDRAMEDCO,SMALL_CAP,400.45,-1.01,-7.06,2.5,31.3,61.5,,6,10,,BULLISH,SELL
AUBANK,AUBANK,LARGE_CAP,1043.2,0.51,6.33,15.71,31.3,93.8,,11,10,,BULLISH,SELL
MANINFRA,MANINFRA,MICRO_CAP,102.77,2.14,6.48,13.73,31.3,90.3,,9,11,,STRONG_BEARISH,SELL
YATHARTH,YATHARTH,MICRO_CAP,740.85,-0.64,-6.04,14.07,31.3,77.3,,11,8,,STRONG_BULLISH,SELL
JINDRILL,JINDRILL,MICRO_CAP,541.25,1.19,-0.61,13.49,30.7,73.4,,11,13,,BULLISH,SELL
PRICOLLTD,PRICOLLTD,MICRO_CAP,612.35,1.14,6.0,14.49,30.7,86.2,,10,10,,BULLISH,SELL
INTELLECT,INTELLECT,SMALL_CAP,695.7,2.69,0.84,5.25,30.7,70.8,,7,13,,STRONG_BEARISH,SELL
RPSGVENT,RPSGVENT,MICRO_CAP,905.1,-3.47,-5.54,49.46,30.7,59.0,,13,6,,BULLISH,SELL
CASHIETF,CASHIETF,MICRO_CAP,1058.8,0.01,0.09,0.46,30.7,99.6,,6,12,,STRONG_BULLISH,SELL
WHIRLPOOL,WHIRLPOOL,SMALL_CAP,932.2,1.3,10.26,14.85,30.7,79.2,,11,11,,STRONG_BEARISH,SELL
SAMMAANCAP,SAMMAANCAP,MICRO_CAP,146.75,-1.4,-6.19,7.23,30.7,45.4,,4,10,,STRONG_BULLISH,SELL
UNITDSPR,UNITDSPR,LARGE_CAP,1392.8,2.19,11.21,8.06,30.7,78.7,,7,4,,BULLISH,SELL
QGOLDHALF,QGOLDHALF,MICRO_CAP,125.3,-0.06,-0.12,2.66,30.7,60.7,,2,10,,STRONG_BULLISH,SELL
WABAG,WABAG,MID_CAP,1488.4,0.09,8.37,23.94,30.7,86.1,,13,8,,STRONG_BULLISH,SELL
TATAELXSI,TATAELXSI,LARGE_CAP,4362.5,-6.2,-3.92,8.0,30.7,66.1,,6,10,,STRONG_BEARISH,SELL
MAFANG,MAFANG,MICRO_CAP,173.94,-0.71,6.37,8.59,30.7,71.8,,7,6,,STRONG_BULLISH,SELL
ARVIND,ARVIND,MICRO_CAP,392.05,0.6,0.87,9.86,30.7,85.4,,8,10,,STRONG_BULLISH,SELL
TMPV,TMPV,SMALL_CAP,361.85,1.67,1.1,16.99,30.7,90.7,,6,15,,BEARISH,SELL
LIQUIDCASE,LIQUIDCASE,MICRO_CAP,113.72,0.02,0.09,0.47,30.7,100.0,,6,12,,STRONG_BULLISH,SELL
LIQUIDBETF,LIQUIDBETF,MICRO_CAP,1078.37,0.01,0.08,0.46,30.7,100.0,,6,12,,STRONG_BULLISH,SELL
NACLIND,NACLIND,MICRO_CAP,167.82,-0.56,-2.78,26.48,30.7,79.0,,13,6,,STRONG_BULLISH,SELL
