SYMBOL,COMPANY_NAME,MARKET_CAP_CATEGORY,CURRENT_PRICE,CHANGE_1D,CHANGE_1W,CHANGE_1M,TECHNICAL_SCORE,RSI,RELATIVE_STRENGTH,CAN_SLIM_SCORE,MINERVINI_SCORE,ENHANCED_FUND_SCORE,TREND_SIGNAL,TRADING_SIGNAL
SBISILVER,SBISILVER,SMALL_CAP,240.09,2.4,4.51,5.37,41.3,49.2,,8,15,,BULLISH,WEAK_HOLD
CPPLUS,CPPLUS,LARGE_CAP,2460.5,-0.0,6.67,35.5,41.3,79.1,,15,6,,STRONG_BULLISH,WEAK_HOLD
BHARATSE,BHARATSE,MICRO_CAP,200.98,3.54,15.98,26.37,41.3,65.2,,10,8,,STRONG_BULLISH,WEAK_HOLD
GOODLUCK,Goodluck India Limited,SMALL_CAP,1391.1,1.21,11.41,32.39,41.3,82.2,,16,6,,STRONG_BULLISH,WEAK_HOLD
THYROCARE,THYROCARE,SMALL_CAP,462.5,7.26,13.75,21.89,41.3,77.0,,16,12,,BULLISH,WEAK_HOLD
HIKAL,HIKAL,SMALL_CAP,211.34,7.25,12.58,29.54,41.3,73.1,,13,12,,BULLISH,WEAK_HOLD
SPORTKING,SPORTKING,MICRO_CAP,155.23,4.7,9.49,18.34,41.3,63.2,,15,5,,STRONG_BULLISH,WEAK_HOLD
VIKRAMSOLR,VIKRAMSOLR,SMALL_CAP,225.81,4.42,-0.25,19.65,41.3,53.5,,6,16,,BULLISH,WEAK_HOLD
AARTIIND,AARTIIND,SMALL_CAP,497.85,2.02,-0.77,23.17,41.3,76.4,,12,8,,STRONG_BULLISH,WEAK_HOLD
PIDILITIND,PIDILITIND,LARGE_CAP,1421.5,4.2,2.08,10.09,41.3,71.2,,11,20,,STRONG_BEARISH,WEAK_HOLD
HLEGLAS,HLEGLAS,MICRO_CAP,340.5,4.03,2.78,25.18,41.3,62.8,,11,14,,BULLISH,WEAK_HOLD
SAMMAANCAP,SAMMAANCAP,MICRO_CAP,149.78,3.73,4.48,1.61,41.3,38.5,,9,18,,BULLISH,WEAK_HOLD
EMCURE,EMCURE,MID_CAP,1659.5,-1.82,3.19,6.91,41.3,51.0,,12,6,,STRONG_BULLISH,WEAK_HOLD
GRAPHITE,GRAPHITE,MID_CAP,717.2,1.78,-2.64,12.58,41.3,65.2,,10,13,,STRONG_BULLISH,WEAK_HOLD
POLYMED,POLYMED,SMALL_CAP,1655.6,3.68,9.52,20.84,41.3,70.9,,18,7,,BULLISH,WEAK_HOLD
RIIL,RIIL,SMALL_CAP,812.65,-0.81,2.1,19.67,41.3,50.6,,14,8,,BULLISH,WEAK_HOLD
CHALET,CHALET,SMALL_CAP,788.15,5.11,0.36,7.68,41.3,54.2,,11,14,,BULLISH,WEAK_HOLD
ANURAS,ANURAS,SMALL_CAP,1360.4,0.08,3.85,9.39,41.3,67.1,,10,12,,STRONG_BULLISH,WEAK_HOLD
NITCO,NITCO,MICRO_CAP,100.94,5.72,17.3,13.68,41.3,74.4,,18,7,,BULLISH,WEAK_HOLD
VERANDA,VERANDA,SMALL_CAP,222.0,8.89,17.99,53.91,41.3,83.2,,16,10,,BULLISH,WEAK_HOLD
EIFFL,EIFFL,MICRO_CAP,241.05,-2.13,-2.2,0.29,41.3,50.4,,11,8,,STRONG_BULLISH,WEAK_HOLD
VIYASH,VIYASH,SMALL_CAP,219.65,9.51,4.46,12.37,40.7,60.3,,10,14,,BULLISH,WEAK_HOLD
DBREALTY,DBREALTY,MICRO_CAP,138.0,12.36,30.93,50.2,40.7,76.0,,16,8,,BULLISH,WEAK_HOLD
AGARIND,AGARIND,MICRO_CAP,452.65,9.65,3.56,22.69,40.7,53.7,,11,16,,STRONG_BEARISH,WEAK_HOLD
MBAPL,MBAPL,SMALL_CAP,571.85,1.42,8.61,7.84,40.7,57.7,,14,2,,STRONG_BULLISH,WEAK_HOLD
JINDALSAW,JINDALSAW,SMALL_CAP,242.24,3.97,0.82,24.03,40.7,63.1,,15,14,,STRONG_BULLISH,WEAK_HOLD
GOLDETF,GOLDETF,MICRO_CAP,145.42,1.47,0.84,0.72,40.7,42.8,,5,15,,BULLISH,WEAK_HOLD
SHANTIGOLD,SHANTIGOLD,SMALL_CAP,221.42,8.8,8.31,27.62,40.7,75.3,,10,14,,BULLISH,WEAK_HOLD
ITCHOTELS,ITCHOTELS,MICRO_CAP,169.08,4.2,7.05,12.95,40.7,62.1,,9,18,,STRONG_BEARISH,WEAK_HOLD
SUMICHEM,SUMICHEM,SMALL_CAP,495.35,3.86,14.69,25.5,40.7,68.8,,16,2,,BULLISH,WEAK_HOLD
HONASA,HONASA,MICRO_CAP,345.15,1.08,-0.39,13.24,40.7,53.9,,13,13,,STRONG_BULLISH,WEAK_HOLD
POONAWALLA,POONAWALLA,SMALL_CAP,451.7,2.89,8.61,14.21,40.7,72.4,,13,14,,STRONG_BEARISH,WEAK_HOLD
NORTHARC,NORTHARC,SMALL_CAP,286.7,5.06,9.72,27.34,40.7,86.7,,16,9,,BULLISH,WEAK_HOLD
IGIL,IGIL,MICRO_CAP,362.0,2.26,1.32,12.4,40.7,55.8,,9,10,,STRONG_BULLISH,WEAK_HOLD
IGL,IGL,MICRO_CAP,169.46,1.94,1.81,13.88,40.7,57.7,,9,15,,BULLISH,WEAK_HOLD
TATASTEEL,Tata Steel Limited,SMALL_CAP,215.47,1.96,0.2,9.88,40.7,63.9,,8,13,,STRONG_BULLISH,WEAK_HOLD
ABCAPITAL,ABCAPITAL,SMALL_CAP,369.3,2.34,9.16,18.63,40.7,67.9,,14,6,,STRONG_BULLISH,WEAK_HOLD
NIFTYIETF,NIFTYIETF,SMALL_CAP,274.17,1.16,1.55,5.76,40.7,51.9,,7,17,,BULLISH,WEAK_HOLD
KPIL,KPIL,MICRO_CAP,1280.3,1.56,2.08,18.09,40.7,64.2,,11,8,,STRONG_BULLISH,WEAK_HOLD
GOLDIAM,GOLDIAM,SMALL_CAP,407.9,0.64,6.7,35.54,40.7,60.8,,9,9,,BULLISH,WEAK_HOLD
QPOWER,QPOWER,LARGE_CAP,1198.7,-9.99,-13.06,36.64,40.7,58.4,,16,6,,STRONG_BULLISH,WEAK_HOLD
KHADIM,KHADIM,MICRO_CAP,113.29,12.95,11.36,33.41,40.7,59.2,,13,14,,STRONG_BEARISH,WEAK_HOLD
EBGNG,EBGNG,SMALL_CAP,433.9,-3.64,4.86,18.23,40.7,52.8,,15,2,,STRONG_BULLISH,WEAK_HOLD
VISHNU,VISHNU,MICRO_CAP,600.25,-0.68,2.18,17.65,40.7,66.3,,13,8,,STRONG_BULLISH,WEAK_HOLD
LIQUID1,LIQUID1,LARGE_CAP,1102.94,0.01,0.11,0.39,40.0,100.0,,7,15,,STRONG_BULLISH,WEAK_HOLD
KSCL,KSCL,SMALL_CAP,994.95,1.81,6.5,17.2,40.0,71.5,,12,11,,BULLISH,WEAK_HOLD
PANAMAPET,PANAMAPET,MICRO_CAP,293.85,4.93,6.59,11.16,40.0,73.5,,11,12,,BULLISH,WEAK_HOLD
VIMTALABS,VIMTALABS,SMALL_CAP,510.65,3.23,12.76,23.54,40.0,67.7,,13,7,,BULLISH,WEAK_HOLD
THEINVEST,THEINVEST,MICRO_CAP,122.56,-2.73,9.48,24.38,40.0,66.1,,18,2,,BULLISH,WEAK_HOLD
OSWALPUMPS,OSWALPUMPS,SMALL_CAP,422.45,2.97,2.0,28.56,40.0,61.4,,11,14,,BULLISH,WEAK_HOLD
ORIENTHOT,ORIENTHOT,MICRO_CAP,106.22,2.46,6.37,15.8,40.0,67.7,,13,7,,BULLISH,WEAK_HOLD
HDBFS,HDBFS,SMALL_CAP,685.4,2.67,3.02,16.48,40.0,62.5,,5,18,,BULLISH,WEAK_HOLD
ANTHEM,ANTHEM,SMALL_CAP,768.75,0.91,-0.72,15.87,40.0,64.9,,8,13,,STRONG_BULLISH,WEAK_HOLD
RATNAVEER,RATNAVEER,MICRO_CAP,182.68,2.04,13.73,30.53,40.0,68.2,,12,7,,STRONG_BULLISH,WEAK_HOLD
JBCHEPHARM,JBCHEPHARM,MID_CAP,2141.5,2.24,4.79,9.71,40.0,79.6,,10,11,,STRONG_BULLISH,WEAK_HOLD
POWERINDIA,POWERINDIA,LARGE_CAP,33380.0,-2.55,1.75,33.44,40.0,83.8,,16,6,,STRONG_BULLISH,WEAK_HOLD
GMDCLTD,GMDCLTD,MID_CAP,699.8,-2.17,-2.04,17.2,40.0,62.3,,15,6,,STRONG_BULLISH,WEAK_HOLD
RAMAPHO,RAMAPHO,MICRO_CAP,137.91,0.46,0.89,15.16,40.0,49.1,,11,9,,STRONG_BULLISH,WEAK_HOLD
BANCOINDIA,BANCOINDIA,MICRO_CAP,635.6,2.33,1.6,19.29,40.0,66.5,,9,16,,BULLISH,WEAK_HOLD
COHANCE,COHANCE,SMALL_CAP,481.25,5.97,-2.44,59.51,40.0,70.7,,16,12,,BULLISH,WEAK_HOLD
BAJAJHCARE,BAJAJHCARE,MICRO_CAP,334.85,3.08,3.19,4.77,40.0,36.5,,11,18,,STRONG_BEARISH,WEAK_HOLD
NIPPOBATRY,NIPPOBATRY,MICRO_CAP,431.0,3.61,33.77,44.49,39.3,83.0,,18,5,,BULLISH,WEAK_HOLD
INDOTECH,INDOTECH,MID_CAP,2572.3,-1.68,4.94,103.78,39.3,79.6,,14,6,,STRONG_BULLISH,WEAK_HOLD
INDHOTEL,INDHOTEL,MID_CAP,666.15,2.83,2.1,11.88,39.3,58.6,,9,18,,BULLISH,WEAK_HOLD
FEDFINA,FEDFINA,MICRO_CAP,152.7,3.2,0.72,12.37,39.3,64.8,,10,13,,STRONG_BULLISH,WEAK_HOLD
ESCORTS,ESCORTS,SMALL_CAP,3317.1,3.42,0.26,14.65,39.3,57.8,,9,18,,BULLISH,WEAK_HOLD
GHCL,GHCL,MICRO_CAP,517.4,-0.8,0.68,14.56,39.3,56.2,,11,8,,BULLISH,WEAK_HOLD
FSL,FSL,SMALL_CAP,243.41,11.33,14.8,8.87,39.3,61.6,,11,14,,STRONG_BEARISH,WEAK_HOLD
RESPONIND,RESPONIND,MICRO_CAP,160.6,2.69,1.01,21.4,39.3,62.6,,9,16,,STRONG_BEARISH,WEAK_HOLD
FACT,FACT,SMALL_CAP,915.0,1.25,0.99,15.73,39.3,63.3,,11,15,,BULLISH,WEAK_HOLD
MOTILALOFS,MOTILALOFS,MID_CAP,881.7,4.5,12.65,25.09,39.3,70.2,,12,12,,BULLISH,WEAK_HOLD
20MICRONS,20MICRONS,MICRO_CAP,182.32,1.15,2.21,18.29,39.3,66.0,,8,11,,BULLISH,WEAK_HOLD
CORDSCABLE,CORDSCABLE,MICRO_CAP,210.51,3.12,16.73,40.39,39.3,81.2,,16,7,,BULLISH,WEAK_HOLD
WOCKPHARMA,WOCKPHARMA,LARGE_CAP,1716.9,11.7,21.14,34.78,39.3,83.3,,16,7,,BULLISH,WEAK_HOLD
CANFINHOME,CANFINHOME,MICRO_CAP,903.3,3.3,2.26,10.94,39.3,60.7,,10,18,,STRONG_BULLISH,WEAK_HOLD
BRIGADE,BRIGADE,SMALL_CAP,808.95,2.17,1.04,17.09,39.3,77.7,,9,13,,BULLISH,WEAK_HOLD
ALKEM,Alkem Laboratories Limited,MID_CAP,5557.0,2.85,2.56,6.12,39.3,49.2,,8,18,,BULLISH,WEAK_HOLD
AXISGOLD,AXISGOLD,MICRO_CAP,125.1,1.72,1.33,1.02,39.3,44.3,,3,15,,BULLISH,WEAK_HOLD
COFORGE,COFORGE,LARGE_CAP,1280.4,9.55,6.62,4.93,39.3,49.7,,9,16,,STRONG_BEARISH,WEAK_HOLD
ASTRAMICRO,ASTRAMICRO,SMALL_CAP,1088.2,-1.44,-0.74,15.28,39.3,59.4,,10,8,,STRONG_BULLISH,WEAK_HOLD
CIGNITITEC,CIGNITITEC,LARGE_CAP,1274.7,9.82,7.17,5.96,39.3,51.7,,9,16,,STRONG_BEARISH,WEAK_HOLD
SHAKTIPUMP,SHAKTIPUMP,MID_CAP,573.05,4.59,0.68,13.71,39.3,62.8,,9,18,,BULLISH,WEAK_HOLD
TMPV,TMPV,SMALL_CAP,358.15,5.29,2.1,16.51,39.3,50.2,,6,18,,BULLISH,WEAK_HOLD
SOLARWORLD,SOLARWORLD,MICRO_CAP,211.65,4.18,4.0,23.61,39.3,60.5,,8,14,,BULLISH,WEAK_HOLD
BLS,BLS,SMALL_CAP,286.7,3.09,2.65,6.85,39.3,42.9,,6,16,,STRONG_BEARISH,WEAK_HOLD
KIRLFER,KIRLFER,MICRO_CAP,460.15,5.0,5.79,-1.44,38.7,43.3,,4,20,,STRONG_BEARISH,WEAK_HOLD
LOTUSDEV,LOTUSDEV,MICRO_CAP,143.76,3.89,-2.4,19.77,38.7,51.1,,8,14,,BULLISH,WEAK_HOLD
SOLARINDS,SOLARINDS,LARGE_CAP,15740.0,-0.66,2.85,18.32,38.7,65.2,,13,8,,STRONG_BULLISH,WEAK_HOLD
DABUR,Dabur India Limited,SMALL_CAP,466.25,1.24,3.58,12.7,38.7,67.0,,9,15,,STRONG_BEARISH,WEAK_HOLD
KAJARIACER,KAJARIACER,MID_CAP,1110.8,4.56,-8.35,12.26,38.7,43.0,,12,7,,STRONG_BULLISH,WEAK_HOLD
AZAD,AZAD,MID_CAP,2194.3,1.88,-0.3,40.64,38.7,77.2,,15,11,,STRONG_BULLISH,WEAK_HOLD
APARINDS,APARINDS,LARGE_CAP,12384.0,-3.2,4.4,24.65,38.7,65.5,,15,8,,STRONG_BULLISH,WEAK_HOLD
ARMANFIN,ARMANFIN,SMALL_CAP,1787.8,6.51,19.48,17.98,38.7,66.0,,13,5,,STRONG_BEARISH,WEAK_HOLD
PROTEAN,PROTEAN,MID_CAP,567.1,8.01,5.78,13.88,38.7,49.6,,13,14,,STRONG_BEARISH,WEAK_HOLD
PPL,PPL,MICRO_CAP,211.96,1.75,-1.57,13.96,38.7,47.6,,11,13,,BULLISH,WEAK_HOLD
AUBANK,AUBANK,LARGE_CAP,1024.0,1.68,0.12,15.9,38.7,63.4,,10,13,,STRONG_BULLISH,WEAK_HOLD
TITAN,TITAN,LARGE_CAP,4359.6,-0.32,-1.3,2.67,38.7,30.9,,7,10,,STRONG_BULLISH,WEAK_HOLD
RCF,RCF,MICRO_CAP,132.08,1.99,1.4,12.59,38.7,58.3,,8,15,,BULLISH,WEAK_HOLD
TMB,TMB,SMALL_CAP,756.8,3.88,2.47,20.31,38.7,66.8,,11,12,,STRONG_BULLISH,WEAK_HOLD
SULA,SULA,MICRO_CAP,173.67,1.79,-2.51,9.84,38.7,53.4,,9,13,,BULLISH,WEAK_HOLD
DSSL,DSSL,MID_CAP,1362.9,9.0,29.0,54.23,38.7,90.2,,18,0,,STRONG_BULLISH,WEAK_HOLD
RICOAUTO,RICOAUTO,MICRO_CAP,116.17,1.67,1.44,5.6,38.7,46.1,,8,15,,BULLISH,WEAK_HOLD
KRSNAA,KRSNAA,MICRO_CAP,611.35,4.06,3.65,7.96,38.7,53.5,,11,16,,STRONG_BEARISH,WEAK_HOLD
SUNFLAG,SUNFLAG,SMALL_CAP,396.65,13.07,34.7,75.56,38.7,88.5,,18,4,,BULLISH,WEAK_HOLD
ABSLAMC,ABSLAMC,SMALL_CAP,1066.7,0.2,0.04,12.63,38.7,54.3,,13,10,,STRONG_BULLISH,WEAK_HOLD
NCC,NCC,MICRO_CAP,170.21,1.69,3.25,20.0,38.0,78.5,,12,13,,BULLISH,WEAK_HOLD
IDEAFORGE,IDEAFORGE,MID_CAP,812.25,1.01,43.22,102.83,38.0,89.8,,18,4,,STRONG_BULLISH,WEAK_HOLD
DREDGECORP,DREDGECORP,MICRO_CAP,953.1,0.53,-0.77,11.57,38.0,60.2,,10,11,,STRONG_BULLISH,WEAK_HOLD
HDFCSILVER,HDFCSILVER,SMALL_CAP,234.84,2.47,4.6,5.37,38.0,48.9,,8,10,,BULLISH,WEAK_HOLD
VESUVIUS,VESUVIUS,MICRO_CAP,525.6,0.49,1.18,15.21,38.0,71.5,,8,10,,STRONG_BULLISH,WEAK_HOLD
SILVERADD,SILVERADD,MICRO_CAP,236.35,2.53,4.45,5.51,38.0,48.9,,8,15,,BULLISH,WEAK_HOLD
ASTERDM,Aster DM Healthcare Limited,MID_CAP,731.05,-1.58,3.65,9.01,38.0,65.9,,14,8,,STRONG_BULLISH,WEAK_HOLD
INDIGO,INDIGO,LARGE_CAP,4520.2,6.65,1.75,4.82,38.0,43.6,,9,14,,STRONG_BEARISH,WEAK_HOLD
ABB,ABB,LARGE_CAP,7182.5,-1.99,-1.45,15.97,38.0,60.2,,15,8,,STRONG_BULLISH,WEAK_HOLD
GODFRYPHLP,Godfrey Phillips India Limited,LARGE_CAP,2308.0,3.1,9.07,19.8,38.0,67.0,,8,14,,BULLISH,WEAK_HOLD
ORIENTTECH,ORIENTTECH,MICRO_CAP,284.95,4.13,1.29,12.05,38.0,50.6,,9,16,,BULLISH,WEAK_HOLD
GPIL,GPIL,SMALL_CAP,304.6,0.07,-0.13,10.64,38.0,51.0,,11,11,,STRONG_BULLISH,WEAK_HOLD
REPCOHOME,REPCOHOME,MICRO_CAP,405.3,-0.76,-0.92,8.64,38.0,62.0,,7,8,,BULLISH,WEAK_HOLD
SAILIFE,SAILIFE,SMALL_CAP,1079.2,-0.18,2.98,14.24,38.0,72.2,,13,12,,STRONG_BULLISH,WEAK_HOLD
NYKAA,NYKAA,SMALL_CAP,272.35,0.87,0.83,7.85,38.0,62.6,,8,13,,STRONG_BULLISH,WEAK_HOLD
SETFNIFBK,SETFNIFBK,MICRO_CAP,572.67,2.53,0.98,6.14,38.0,46.2,,8,18,,STRONG_BEARISH,WEAK_HOLD
CHENNPETRO,CHENNPETRO,LARGE_CAP,1072.5,-0.93,0.02,9.34,38.0,61.2,,13,10,,STRONG_BULLISH,WEAK_HOLD
GABRIEL,GABRIEL,MID_CAP,1085.0,0.3,6.33,22.12,38.0,73.1,,14,8,,BULLISH,WEAK_HOLD
RAYMONDLSL,RAYMONDLSL,SMALL_CAP,828.4,4.71,2.21,4.08,38.0,59.9,,11,12,,STRONG_BEARISH,WEAK_HOLD
VAIBHAVGBL,VAIBHAVGBL,MICRO_CAP,225.68,1.89,2.66,17.6,38.0,58.8,,9,13,,BULLISH,WEAK_HOLD
DEEPAKNTR,DEEPAKNTR,MID_CAP,1821.6,2.84,8.26,31.24,38.0,84.8,,12,14,,BULLISH,WEAK_HOLD
NUVAMA,NUVAMA,MID_CAP,1413.6,4.63,2.56,20.37,38.0,61.4,,12,8,,BULLISH,WEAK_HOLD
LUMAXTECH,LUMAXTECH,SMALL_CAP,1644.2,5.28,-1.14,-1.08,38.0,34.7,,7,14,,STRONG_BULLISH,WEAK_HOLD
BBL,BBL,SMALL_CAP,2773.3,-5.66,-12.86,22.58,38.0,56.9,,14,6,,BULLISH,WEAK_HOLD
ASIANENE,Asian Energy Services Limited,MICRO_CAP,298.1,-6.87,-5.93,13.53,37.3,49.1,,9,6,,STRONG_BULLISH,WEAK_HOLD
UNIVCABLES,UNIVCABLES,SMALL_CAP,1060.85,-0.21,22.37,53.25,37.3,79.9,,16,2,,STRONG_BULLISH,WEAK_HOLD
COMMOIETF,COMMOIETF,MICRO_CAP,106.02,0.64,0.84,11.94,37.3,78.9,,11,13,,STRONG_BULLISH,WEAK_HOLD
SONATSOFTW,SONATSOFTW,MICRO_CAP,269.8,3.47,4.94,16.14,37.3,59.3,,8,16,,BULLISH,WEAK_HOLD
MID150BEES,MID150BEES,MICRO_CAP,232.74,1.61,1.55,12.0,37.3,71.3,,8,13,,BULLISH,WEAK_HOLD
INDUSINDBK,INDUSINDBK,MID_CAP,946.75,3.96,6.91,20.42,37.3,77.4,,10,13,,STRONG_BULLISH,WEAK_HOLD
GRSE,GRSE,LARGE_CAP,3021.0,3.59,5.07,33.7,37.3,69.1,,14,9,,BULLISH,WEAK_HOLD
MGL,MGL,SMALL_CAP,1166.8,2.94,2.98,21.47,37.3,76.7,,8,16,,BULLISH,WEAK_HOLD
ELGIEQUIP,ELGIEQUIP,MICRO_CAP,548.5,1.06,-0.75,14.29,37.3,58.1,,10,15,,STRONG_BULLISH,WEAK_HOLD
RSYSTEMS,RSYSTEMS,SMALL_CAP,288.45,8.01,7.7,9.46,37.3,59.5,,11,14,,STRONG_BEARISH,WEAK_HOLD
APEX,APEX,SMALL_CAP,468.85,2.54,-0.72,19.86,37.3,63.9,,11,11,,STRONG_BULLISH,WEAK_HOLD
TIL,TIL,MICRO_CAP,216.44,5.77,5.04,27.13,37.3,43.7,,8,14,,STRONG_BEARISH,WEAK_HOLD
SBIN,State Bank of India,LARGE_CAP,1096.0,3.41,0.43,6.12,37.3,57.1,,4,13,,STRONG_BULLISH,WEAK_HOLD
NLCINDIA,NLCINDIA,SMALL_CAP,322.3,1.85,1.3,17.2,37.3,81.2,,15,13,,STRONG_BULLISH,WEAK_HOLD
RAYMONDREL,RAYMONDREL,MID_CAP,569.6,19.99,33.12,35.18,37.3,80.4,,15,8,,BULLISH,WEAK_HOLD
SCI,SCI,SMALL_CAP,312.65,-2.4,3.15,34.32,37.3,75.0,,13,6,,STRONG_BULLISH,WEAK_HOLD
GAEL,GAEL,MICRO_CAP,156.63,-0.78,4.74,6.89,37.3,52.4,,11,10,,STRONG_BULLISH,WEAK_HOLD
ADSL,ADSL,MICRO_CAP,132.61,-1.78,14.02,28.87,37.3,66.3,,14,2,,BULLISH,WEAK_HOLD
NIFTYBEES,NIFTYBEES,SMALL_CAP,275.73,1.26,1.57,5.95,37.3,54.4,,7,17,,BULLISH,WEAK_HOLD
AETHER,AETHER,SMALL_CAP,1232.7,0.92,5.35,11.97,37.3,59.8,,15,6,,STRONG_BULLISH,WEAK_HOLD
AHLUCONT,AHLUCONT,MICRO_CAP,852.65,-2.86,-3.34,19.02,37.3,61.1,,11,6,,BULLISH,WEAK_HOLD
CARTRADE,CARTRADE,LARGE_CAP,1807.3,9.83,8.66,3.9,37.3,51.9,,9,16,,STRONG_BEARISH,WEAK_HOLD
SAMHI,SAMHI,MICRO_CAP,160.2,1.48,0.39,8.41,37.3,48.6,,7,13,,BULLISH,WEAK_HOLD
360ONE,360ONE,LARGE_CAP,1084.1,1.25,4.35,16.64,37.3,56.8,,9,15,,BULLISH,WEAK_HOLD
JSWINFRA,JSWINFRA,SMALL_CAP,273.2,0.26,-4.12,14.49,37.3,52.8,,9,13,,BULLISH,WEAK_HOLD
SHOPERSTOP,SHOPERSTOP,SMALL_CAP,339.15,14.67,16.03,13.83,37.3,70.9,,13,12,,STRONG_BEARISH,WEAK_HOLD
SHRIRAMFIN,SHRIRAMFIN,LARGE_CAP,1004.1,4.12,5.33,8.2,37.3,46.0,,8,11,,STRONG_BULLISH,WEAK_HOLD
HINDPETRO,Hindustan Petroleum Corporation Limited,SMALL_CAP,399.2,6.77,5.04,21.69,37.3,73.4,,9,16,,STRONG_BEARISH,WEAK_HOLD
WHEELS,WHEELS,MICRO_CAP,1255.5,1.43,17.97,33.72,37.3,79.0,,15,9,,STRONG_BULLISH,WEAK_HOLD
VENTIVE,VENTIVE,MICRO_CAP,635.7,1.62,2.36,12.03,37.3,56.4,,10,15,,STRONG_BEARISH,WEAK_HOLD
POLICYBZR,POLICYBZR,LARGE_CAP,1701.8,1.27,2.06,15.77,36.7,84.1,,12,15,,BULLISH,WEAK_HOLD
TIMETECHNO,TIMETECHNO,MICRO_CAP,187.88,0.94,1.62,10.54,36.7,45.8,,9,11,,BULLISH,WEAK_HOLD
TARSONS,TARSONS,MICRO_CAP,228.26,5.82,7.44,24.11,36.7,63.4,,14,6,,BULLISH,WEAK_HOLD
BERGEPAINT,BERGEPAINT,MICRO_CAP,478.45,1.67,4.04,11.01,36.7,52.5,,8,15,,BULLISH,WEAK_HOLD
SPANDANA,SPANDANA,SMALL_CAP,268.42,0.99,19.57,32.63,36.7,75.7,,13,2,,BULLISH,WEAK_HOLD
GULPOLY,GULPOLY,MICRO_CAP,189.71,0.37,7.25,17.61,36.7,67.7,,15,8,,STRONG_BULLISH,WEAK_HOLD
SSWL,SSWL,MICRO_CAP,214.52,0.55,2.98,12.76,36.7,49.7,,9,11,,BULLISH,WEAK_HOLD
SOUTHWEST,SOUTHWEST,MICRO_CAP,224.27,-4.67,-5.78,2.21,36.7,42.3,,10,6,,STRONG_BULLISH,WEAK_HOLD
ONGC,Oil and Natural Gas Corporation Limited,SMALL_CAP,280.8,-3.16,-6.8,-0.37,36.7,43.0,,7,6,,STRONG_BULLISH,WEAK_HOLD
INDSWFTLAB,INDSWFTLAB,MICRO_CAP,144.2,0.6,3.61,2.65,36.7,50.1,,6,10,,BULLISH,WEAK_HOLD
SIEMENS,SIEMENS,LARGE_CAP,3841.8,-0.12,0.38,26.04,36.7,73.3,,15,8,,STRONG_BULLISH,WEAK_HOLD
EXIDEIND,EXIDEIND,SMALL_CAP,351.7,-2.62,-1.28,17.7,36.7,64.2,,13,8,,BULLISH,WEAK_HOLD
SARDAEN,SARDAEN,SMALL_CAP,588.6,0.59,-2.33,12.12,36.7,52.1,,13,11,,STRONG_BULLISH,WEAK_HOLD
SANSERA,SANSERA,SMALL_CAP,2506.6,-0.79,-2.72,16.93,36.7,61.6,,13,8,,STRONG_BULLISH,WEAK_HOLD
EICHERMOT,Eicher Motors Limited,LARGE_CAP,7310.5,0.12,3.38,10.83,36.7,60.1,,10,12,,BULLISH,WEAK_HOLD
CHAMBLFERT,CHAMBLFERT,SMALL_CAP,452.65,2.28,0.93,1.3,36.7,47.3,,5,18,,STRONG_BEARISH,WEAK_HOLD
AKUMS,AKUMS,MICRO_CAP,552.15,-0.12,3.55,11.92,36.7,52.9,,13,10,,STRONG_BULLISH,WEAK_HOLD
DALMIASUG,DALMIASUG,MICRO_CAP,385.6,-4.25,3.39,1.03,36.7,52.7,,10,4,,STRONG_BULLISH,WEAK_HOLD
M&MFIN,M&MFIN,SMALL_CAP,327.35,7.13,4.7,16.39,36.7,63.8,,11,14,,BULLISH,WEAK_HOLD
JSWSTEEL,JSW Steel Limited,LARGE_CAP,1273.3,1.67,-0.65,12.32,36.7,65.7,,10,10,,STRONG_BULLISH,WEAK_HOLD
JSLL,JSLL,MID_CAP,753.2,4.73,11.59,22.29,36.7,67.1,,10,5,,BULLISH,WEAK_HOLD
KSHINTL,KSHINTL,MID_CAP,584.1,-5.18,-14.61,19.25,36.7,58.1,,15,6,,BULLISH,WEAK_HOLD
QUICKHEAL,QUICKHEAL,MICRO_CAP,167.72,2.55,0.06,17.25,36.7,47.9,,9,14,,BULLISH,WEAK_HOLD
ENRIN,ENRIN,LARGE_CAP,3185.8,-3.38,-1.48,21.59,36.7,68.3,,9,8,,STRONG_BULLISH,WEAK_HOLD
HSCL,HSCL,MID_CAP,635.15,3.33,11.16,40.68,36.7,96.1,,16,6,,STRONG_BULLISH,WEAK_HOLD
AAVAS,AAVAS,SMALL_CAP,1435.4,-0.72,4.31,24.88,36.7,78.3,,10,8,,BULLISH,WEAK_HOLD
SILVERAG,SILVERAG,MICRO_CAP,238.53,2.4,4.38,5.45,36.7,49.6,,4,18,,BEARISH,WEAK_HOLD
EIHOTEL,EIHOTEL,MICRO_CAP,333.2,1.22,2.15,9.75,36.7,64.1,,8,15,,BULLISH,WEAK_HOLD
IOC,Indian Oil Corporation Limited,MICRO_CAP,148.21,4.27,1.94,10.56,36.7,57.1,,6,20,,BULLISH,WEAK_HOLD
NACLIND,NACLIND,MICRO_CAP,172.6,3.17,9.99,18.99,36.7,50.0,,13,4,,BULLISH,WEAK_HOLD
POWERGRID,Power Grid Corporation of India Limited,SMALL_CAP,315.95,-1.1,-0.96,7.05,36.7,56.7,,9,12,,STRONG_BULLISH,WEAK_HOLD
