MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,UNION BANK OF INDIA,       147.07,       148.00,       148.23,       145.37,       146.12,               1065007558.64,7276992,N, ,34961,       158.65,       100.81
N,UNIPARTS INDIA LIMITED,       479.15,       475.15,       478.95,       471.00,       475.80,                 38007830.60,79972,N, ,3153,       543.95,       296.65
N,UNITECH LTD,         7.05,         7.06,         7.22,         6.95,         6.99,                 32523909.08,4647580,N, ,3069,        11.99,         5.50
N,UNITED NILGIRI TEA LTD,       445.90,       444.00,       459.70,       436.10,       438.60,                  9665121.85,21844,N, ,430,       619.00,       350.10
N,UNIVASTU INDIA LIMITED,        70.65,        70.65,        74.00,        70.65,        71.92,                  2817007.83,39297,N, ,460,       345.35,        69.80
N,UNIVERSAL CABLES LTD,       701.75,       702.25,       717.95,       702.25,       710.75,                  9564501.55,13453,N, ,1121,       866.25,       407.25
N,UNIVERSUS IMAGINGS LTD,       265.90,       265.00,       292.00,       265.00,       274.60,                  7073227.45,25401,N, ,2267,       434.00,       174.00
N,UNO MINDA LIMITED,      1201.20,      1200.10,      1218.00,      1190.50,      1215.00,                496461277.70,411959,N, ,18886,      1382.00,       767.60
N,UPL LIMITED,       702.60,       708.20,       721.80,       708.20,       720.05,               2436495994.05,3405916,N, ,68144,       741.00,       493.00
N,URAVI DEFENCE &TECH LTD,       238.14,       248.00,       248.00,       226.23,       234.73,                  1921971.96,8105,N, ,380,       584.00,       212.65
N,URBAN ENVIRO WASTE MGMT L,       161.70,       160.10,       162.95,       160.00,       160.00,                  1934400.00,12000,N, ,15,       695.15,       136.05
N,URBAN COMPANY LIMITED,       151.53,       151.60,       158.00,       151.22,       156.27,                897653140.78,5814673,N, ,34637,       201.18,       145.17
N,URJA GLOBAL LIMITED,        13.12,        13.12,        13.41,        13.09,        13.33,                 13566963.64,1022453,N, ,3233,        20.22,        10.87
N,USHA MARTIN LTD.,       463.35,       463.00,       470.50,       459.10,       462.50,                131590107.35,283152,N, ,12240,       488.35,       278.55
N,UDAYSHIVAKUMAR INFRA LTD,        28.28,        28.01,        29.02,        27.85,        28.60,                  1310204.58,45833,N, ,787,        63.00,        26.83
N,UTI ASSET MNGMT CO LTD,      1304.10,      1270.00,      1282.90,      1261.00,      1276.80,                290115085.10,227703,N, ,13368,      1494.80,       905.00
N,UTKARSH SMALL FIN BANK L,        19.48,        19.64,        21.08,        19.18,        20.43,                542538765.62,26721928,N, ,32995,        42.98,        17.51
N,UTSSAV CZ GOLD JEWELS LTD,       221.05,       221.05,       236.00,       214.90,       234.15,                 88714560.00,390000,N, ,458,       315.25,       145.05
N,UTTAM SUGAR MILLS LTD.,       250.17,       251.00,       259.00,       249.06,       254.14,                 16108838.08,63390,N, ,1646,       330.45,       171.51
N,U. Y. FINCORP LIMITED,        14.85,        14.79,        14.90,        14.19,        14.26,                  7271585.74,507391,N, ,1750,        31.50,        11.16
N,V2 RETAIL LIMITED,      2247.80,      2254.00,      2335.00,      2186.90,      2215.10,                475421431.50,212488,N, ,5793,      2465.00,      1071.10
N,VADILAL INDUSTRIES LTD,      5504.50,      5515.00,      5528.00,      5432.50,      5468.50,                 16691526.50,3044,N, ,649,      7398.50,      3414.05
N,VAIBHAV GLOBAL LIMITED,       239.92,       241.10,       259.30,       241.00,       257.64,                545747705.34,2160321,N, ,28092,       338.55,       195.00
N,VAISHALI PHARMA LIMITED,        10.16,        10.16,        10.48,        10.11,        10.20,                  1937933.61,189350,N, ,484,        20.41,         9.00
N,VAKRANGEE LIMITED,         8.95,         8.85,         9.00,         8.72,         8.93,                 31032723.75,3507755,N, ,4899,        38.20,         7.99
N,VALIANT LABORATORIES LTD,        84.25,        84.89,        87.45,        84.21,        84.62,                  2272795.55,26458,N, ,1522,       130.20,        75.20
N,VARDHAMAN ACRYLICS LTD,        40.62,        41.38,        41.94,        40.51,        41.73,                  2489316.60,60317,N, ,481,        59.80,        36.53
N,VARDHMAN POLYTEX LTD.,         7.96,         7.92,         8.13,         7.82,         7.96,                  1410955.80,177270,N, ,908,        15.39,         7.80
N,VARROC ENGINEERING LTD.,       607.45,       608.00,       619.20,       603.10,       615.55,                 38820720.50,63486,N, ,5054,       664.15,       374.10
N,VASCON ENGINEERS LTD,        67.13,        67.40,        67.46,        65.62,        66.78,                 99660221.29,1497316,N, ,6586,        74.59,        31.98
N,VASWANI IND LTD,        63.73,        64.50,        64.90,        62.40,        63.53,                  7172060.11,111716,N, ,1296,        66.84,        33.30
N,VAXTEX COTFAB LIMITED,         0.96,         0.99,         0.99,         0.90,         0.95,                   260800.86,275343,N, ,186,         1.31,         0.60
N,VDEAL SYSTEM LIMITED,       229.00,       229.00,       229.00,       229.00,       229.00,                   549600.00,2400,N, ,2,       240.00,       100.25
N,VEEDOL CORPORATION LTD,      1768.90,      1769.00,      1786.50,      1753.50,      1756.80,                 17677386.40,10002,N, ,1003,      2051.90,      1305.00
N,VEEKAYEM FASH & APP LTD,       302.00,       273.00,       285.00,       273.00,       280.00,                  2065475.00,7500,N, ,8,       318.00,       212.60
N,VENKY S (INDIA) LIMITED,      1453.10,      1454.00,      1475.80,      1447.20,      1465.90,                 18954106.60,12972,N, ,1339,      2026.60,      1392.60
N,VENTIVE HOSPITALITY LTD,       746.10,       746.10,       747.60,       738.10,       739.85,                 18774608.55,25295,N, ,1257,       840.00,       523.40
N,VENUS PIPES & TUBES LTD,      1282.70,      1288.70,      1295.60,      1281.00,      1290.00,                 20019955.60,15528,N, ,1882,      1965.00,      1005.30
N,VENUS REMEDIES LIMITED,       436.95,       440.75,       440.75,       432.55,       437.80,                  3765535.60,8635,N, ,664,       567.80,       270.25
N,VERANDA LEARNING SOL LTD,       254.10,       257.91,       259.20,       233.30,       236.05,                157875361.37,644980,N, ,11886,       287.90,       185.30
N,VERTOZ LIMITED,        69.01,        69.35,        70.70,        68.50,        68.78,                 10970012.03,158581,N, ,2153,       111.33,         7.83
N,VESUVIUS INDIA LTD,       492.10,       492.00,       495.40,       490.00,       492.15,                 20158795.90,40909,N, ,3464,      6188.00,       472.85
N,VETO SWITCHGEAR CABLE LTD,       120.66,       121.00,       124.45,       121.00,       122.68,                  4608793.04,37521,N, ,842,       149.00,        92.60
N,VIRTUAL GALAXY INFOTECH L,       153.60,       156.90,       156.90,       153.95,       156.35,                  2021750.00,13000,N, ,13,       208.00,       146.00
N,V-GUARD IND LTD.,       378.40,       375.60,       384.00,       375.60,       382.55,                176228658.70,462203,N, ,15417,       454.55,       300.00
N,VIDHI SPCLTY F INGRDNTS L,       331.25,       331.10,       337.85,       328.00,       336.15,                  3813767.60,11396,N, ,1098,       569.15,       328.00
N,VISION INFRA EQUIP SOL L,       235.45,       232.50,       238.25,       232.50,       237.30,                  6066840.00,25600,N, ,30,       249.90,       111.95
N,VIGOR PLAST INDIA LIMITED,        83.50,        82.95,        83.50,        82.95,        83.50,                   399920.00,4800,N, ,2,        98.00,        81.65
N,VIJAYA DIAGNOSTIC CEN LTD,       999.90,       999.90,      1016.60,       997.45,      1007.15,                 40780275.95,40390,N, ,4108,      1275.00,       740.00
N,VIJAYPD CEUTICAL LIMITED,        39.70,        39.75,        44.00,        37.50,        43.45,                 36412000.00,868000,N, ,131,        55.50,        35.00
N,VIKAS ECOTECH LIMITED,         1.92,         1.92,         1.94,         1.91,         1.91,                  4071104.66,2117887,N, ,1895,         3.65,         1.90
N,VIKAS LIFECARE LIMITED,         2.09,         2.09,         2.11,         2.09,         2.09,                  4971431.46,2372154,N, ,7262,         4.74,         2.07
N,VIKRAM SOLAR LIMITED,       325.35,       326.00,       330.50,       325.05,       328.10,                280380753.95,856283,N, ,17354,       407.95,       312.50
N,VIKRAN ENGINEERING LTD,       104.30,       105.01,       106.61,       101.66,       102.58,                441027906.43,4263828,N, ,17595,       116.64,        91.70
N,VILAS TRANSCORE LIMITED,       459.20,       465.80,       471.70,       450.00,       456.50,                 13040887.50,28500,N, ,74,       673.70,       291.00
N,VIMTA LABS LIMITED,       665.75,       667.20,       678.00,       664.00,       673.15,                107527606.30,160446,N, ,6477,      1178.00,       435.30
N,VINATI ORGANICS LTD,      1695.00,      1701.80,      1705.00,      1692.20,      1701.10,                 23570155.80,13874,N, ,2353,      2040.00,      1412.50
N,VINTAGE COFFEE N BVRGS L,       155.17,       155.18,       169.32,       153.79,       167.31,               1219355595.48,7525834,N, ,41436,       169.32,        75.00
N,VINDHYA TELELINKS LTD,      1395.90,      1440.00,      1440.00,      1400.10,      1429.10,                 10003125.10,7058,N, ,1118,      2286.00,      1160.30
N,VINEET LABORATORIES LTD,        44.87,        45.21,        47.40,        44.85,        46.01,                  3523941.85,76384,N, ,979,        64.69,        26.51
N,VINNY OVERSEAS LIMITED,         1.23,         1.25,         1.25,         1.23,         1.23,                   491929.49,395968,N, ,325,         2.14,         1.20
N,VINSYS IT SERVICES IND LT,       390.00,       380.00,       389.95,       380.00,       389.95,                   764975.00,2000,N, ,4,       475.00,       300.00
N,VINYAS INNOVATIVE TECH L,      1181.75,      1190.00,      1209.95,      1190.00,      1190.00,                  1673390.00,1400,N, ,5,      1440.00,       575.80
N,VINYL CHEMICALS (I) LTD.,       279.30,       277.00,       283.95,       277.00,       279.25,                  2456422.70,8763,N, ,546,       385.60,       215.10
N,VIP CLOTHING LIMITED,        33.61,        34.00,        34.17,        33.30,        33.87,                  2316038.05,68689,N, ,427,        53.20,        28.00
N,VIP INDUSTRIES LTD,       420.45,       420.60,       425.65,       417.00,       419.30,                138532970.20,329645,N, ,14116,       524.00,       248.35
N,VIPUL LIMITED,         7.93,         8.00,         8.22,         8.00,         8.01,                  1240417.21,154080,N, ,615,        32.50,         7.58
N,VISAKA INDUSTRIES LIMITED,        79.53,        80.00,        80.50,        78.10,        79.51,                  7181646.57,90444,N, ,1568,       107.00,        55.05
N,VISHNU CHEMICALS LIMITED,       485.60,       481.30,       491.40,       481.30,       486.75,                 25445818.25,52138,N, ,1782,       595.80,       336.00
N,VISHNUSURYA PROJ N INFR L,       159.00,       160.25,       160.25,       159.75,       159.75,                   719600.00,4500,N, ,8,       306.00,       154.05
N,VISHWARAJ SUGAR IND LTD,         8.03,         8.09,         8.09,         7.92,         8.01,                  2988435.00,372265,N, ,898,        17.55,         7.81
N,VITAL CHEMTECH LIMITED,        57.95,        59.70,        60.80,        59.70,        60.75,                   796620.00,13200,N, ,10,        80.90,        48.10
N,VIVIANA POWER TECH LTD,      1670.15,      1660.00,      1696.65,      1660.00,      1674.60,                  6936225.00,4125,N, ,26,      1860.00,       598.00
N,VISAGAR POLYTEX LTD,         0.80,         0.80,         0.80,         0.78,         0.79,                   115110.32,145575,N, ,246,         1.34,         0.60
N,VIVO COLLAB SOLUTIONS LTD,        76.05,        76.05,        76.05,        76.05,        76.05,                   121680.00,1600,N, ,1,        84.90,        62.00
N,VL E GOV AND IT SOL LTD,        24.41,        24.41,        25.17,        23.45,        23.95,                 14429197.90,599384,N, ,2803,       197.77,        23.45
N,V.L.INFRAPROJECTS LIMITED,        32.55,        32.50,        32.50,        31.15,        31.95,                   666525.00,21000,N, ,14,        68.00,        31.00
N,VLS FINANCE LTD,       217.21,       219.19,       220.80,       215.00,       219.49,                  3176832.40,14587,N, ,479,       428.70,       186.90
N,V MARC INDIA LIMITED,       572.40,       573.00,       581.60,       573.00,       580.50,                  4041375.00,7000,N, ,24,       630.00,       200.30
N,VMART RETAIL LTD,       828.20,       825.00,       836.85,       820.70,       826.40,                 38712303.20,46665,N, ,3875,      4520.00,       700.00
N,VISHAL MEGA MART LIMITED,       146.97,       147.00,       148.18,       146.75,       147.36,                331937288.41,2251243,N, ,16787,       157.60,        95.99
N,VMS TMT LIMITED,        68.82,        68.60,        73.00,        68.55,        72.24,                 60485810.15,851328,N, ,6494,       105.00,        68.03
N,VOLTAMP TRANSFORMERS LTD,      7101.50,      7101.50,      7350.00,      7042.00,      7208.50,                731817560.50,102160,N, ,18229,     12099.95,      6051.00
N,VOLTAS LTD,      1428.40,      1415.00,      1425.90,      1386.70,      1418.80,                865691078.40,613025,N, ,23481,      1859.40,      1135.00
N,VISHNU PRAKASH R PUNGLI L,        91.51,        91.50,        95.40,        90.55,        93.30,                121903721.68,1303971,N, ,8636,       345.75,        88.00
N,V R INFRASPACE LIMITED,       196.05,       209.95,       209.95,       209.95,       209.95,                    83980.00,400,N, ,1,       345.00,       164.00
N,VRAJ IRON AND STEEL LTD,       145.74,       146.72,       152.57,       145.74,       149.40,                 10561382.54,70269,N, ,1531,       255.88,       135.00
N,VRL LOGISTICS LIMITED,       268.20,       268.05,       276.90,       268.05,       272.95,                142296070.70,521462,N, ,18030,       649.00,       259.75
N,VARDHMAN SPC STEEL LTD,       299.85,       301.95,       301.95,       291.05,       295.65,                 77244546.15,261948,N, ,5236,       324.00,       178.00
N,VST INDUSTRIES LTD,       256.25,       258.00,       259.65,       257.15,       258.55,                 32143136.65,124429,N, ,2171,       373.00,       242.05
N,VIBHOR STEEL TUBES LTD,       144.01,       144.35,       146.09,       144.00,       144.49,                  1984520.66,13689,N, ,498,       260.15,       125.00
N,VST TILLERS TRACTORS LTD,      5934.50,      5975.00,      6069.00,      5916.50,      5946.00,                186802561.00,31260,N, ,5162,      6069.00,      3082.00
N,VARDHMAN TEXTILES LIMITED,       433.30,       435.55,       446.60,       428.60,       442.40,                241901740.45,547795,N, ,20170,       563.95,       361.10
N,WAAREE ENERGIES LIMITED,      3486.40,      3489.90,      3495.90,      3441.10,      3477.60,               2676508876.20,771254,N, ,44200,      3865.00,      1863.00
N,WAAREE RENEWABLE TECH LTD,      1291.70,      1297.00,      1304.70,      1273.30,      1280.90,                934988843.60,726302,N, ,27050,      1358.00,       841.15
N,VA TECH WABAG LTD,      1403.40,      1407.00,      1424.00,      1397.50,      1416.60,                190278592.80,135099,N, ,15120,      1944.00,      1114.00
N,WALCHANDNAGAR INDUSTRIES,       167.51,       168.18,       184.26,       168.18,       177.57,                304347845.10,1684710,N, ,14503,       335.00,       142.79
N,WANBURY LIMITED,       256.25,       258.00,       259.90,       250.10,       257.40,                 18853273.80,74091,N, ,2053,       329.70,       154.01
N,WESTERN CARRIERS (IND) L,       127.27,       127.70,       130.69,       127.50,       128.96,                 39600684.84,307229,N, ,4176,       147.29,        65.10
N,WEALTH FRST PORT. MG. LTD,      1180.20,      1174.80,      1187.90,      1149.90,      1153.30,                  5003555.10,4312,N, ,624,      1720.00,       801.20
N,WEBSOL ENERGY SYSTEM LTD,      1211.20,      1212.00,      1215.00,      1181.40,      1193.40,                214684239.80,179906,N, ,12378,      1865.00,       803.50
N,WEIZMANN LTD,       108.20,       112.00,       112.00,       108.00,       110.04,                    52851.83,484,N, ,31,       155.00,       100.09
N,WONDER ELECTRICALS LTD,       145.68,       145.01,       148.87,       143.62,       146.61,                 36357789.72,248477,N, ,2389,      1644.85,       120.95
N,WELSPUN CORP LIMITED,       886.40,       891.00,       910.20,       884.30,       906.95,                695662405.55,772404,N, ,27997,       994.00,       650.15
N,WELSPUN ENTERPRISES LTD.,       570.30,       570.90,       579.70,       561.40,       563.00,                167251614.95,293539,N, ,13500,       655.00,       400.05
N,WELSPUN LIVING LIMITED,       128.35,       128.35,       134.40,       126.75,       132.98,                628685894.41,4776256,N, ,37653,       180.70,       104.80
N,WENDT (INDIA) LIMITED,      8685.00,      8763.50,      8860.00,      8627.00,      8698.00,                 66418561.00,7647,N, ,1763,     18033.65,      8162.00
N,WESTLIFE FOODWORLD LTD,       587.15,       590.00,       591.40,       579.55,       587.35,                199675001.20,340540,N, ,22582,       893.35,       579.55
N,WEWORK INDIA MANAGEMENT L,       644.85,       643.90,       649.00,       633.80,       647.35,                151801411.25,235880,N, ,12701,       655.00,       601.10
N,WHEELS INDIA LTD,       927.65,       928.25,       938.25,       925.55,       933.05,                 30987463.10,33257,N, ,3014,       978.50,       543.60
N,WHIRLPOOL OF INDIA LTD,      1381.20,      1380.90,      1428.00,      1376.60,      1411.20,                876481060.70,623929,N, ,30950,      2206.35,       899.00
N,HAPPY SQUARE OUTSOURC S L,        71.00,        71.65,        75.90,        71.65,        73.60,                   936000.00,12800,N, ,8,        94.80,        54.85
N,WILLIAMSON MAGOR,        33.59,        34.20,        34.20,        33.80,        33.82,                   108929.65,3211,N, ,33,        42.80,        25.31
N,WINDLAS BIOTECH LIMITED,       929.50,       941.00,       957.95,       927.75,       956.30,                 28454213.60,30106,N, ,2546,      1198.25,       665.10
N,WINDSOR MACHINES LIMITED,       272.75,       278.25,       280.30,       272.70,       275.75,                 14319090.65,51979,N, ,1442,       440.80,       173.26
N,WINSOL ENGINEERS LIMITED,       190.45,       190.00,       191.80,       185.00,       187.30,                  1568180.00,8400,N, ,14,       330.00,       155.00
N,THE WESTERN INDIA PLY LTD,       162.00,       161.19,       161.19,       161.00,       161.00,                    41102.88,255,N, ,2,       270.00,       137.90
N,WOCKHARDT LIMITED,      1296.90,      1303.50,      1328.60,      1289.90,      1306.60,                439052624.30,335217,N, ,19702,      1868.80,      1044.80
N,WOL 3D INDIA LIMITED,       117.10,       115.65,       125.95,       115.65,       120.60,                   968500.00,8000,N, ,8,       174.50,        97.00
N,WOMANCART LIMITED,       287.70,       292.00,       303.70,       251.35,       274.20,                 93853600.00,339600,N, ,654,       437.15,       211.15
N,WONDERLA HOLIDAYS LTD.,       567.75,       569.95,       578.00,       565.05,       575.00,                 15546652.45,27234,N, ,2210,       947.40,       552.50
N,WORTH PERIPHERALS LIMITED,       156.13,       159.90,       159.90,       154.00,       157.44,                  1201694.54,7637,N, ,410,       190.47,       114.99
N,W.S.INDUSTRIES (I) LTD.,        82.57,        82.50,        86.00,        82.01,        82.57,                 22389652.60,267434,N, ,2682,       143.35,        62.60
N,WEST COAST PAPER MILLS LT,       454.15,       453.50,       460.45,       452.50,       456.65,                 16423743.05,35982,N, ,1606,       638.85,       385.10
N,XCHANGING SOLUTIONS LTD,        86.21,        86.50,        86.70,        85.76,        86.36,                  4495026.15,52090,N, ,860,       122.50,        79.44
N,XPRO INDIA LIMITED,      1129.80,      1133.20,      1144.50,      1125.10,      1130.50,                 13190213.60,11668,N, ,812,      1677.00,       946.00
N,XTGLOBAL INFOTECH LIMITED,        38.60,        38.41,        41.00,        38.41,        40.19,                   938790.15,23678,N, ,524,        52.37,        28.65
N,YASHO INDUSTRIES LIMITED,      1559.20,      1569.90,      1587.00,      1562.40,      1569.50,                 12051310.50,7661,N, ,537,      2343.85,      1550.00
N,YATHARTH HOSP & TRA C S L,       799.15,       804.45,       806.00,       789.60,       795.65,                122805070.35,154309,N, ,9242,       843.70,       345.60
N,YATRA ONLINE LIMITED,       154.59,       155.00,       155.18,       149.50,       149.89,                119965667.66,794083,N, ,9169,       176.66,        65.51
N,YES BANK LIMITED,        22.73,        22.76,        22.94,        22.66,        22.69,               1277514186.72,56148847,N, ,66115,        24.30,        16.02
N,YES BANK LIMITED,        22.73,        22.80,        22.90,        22.50,        22.69,                      204.53,9,N, ,7,        23.00,        19.85
N,YUDIZ SOLUTIONS LIMITED,        31.00,        29.80,        31.00,        29.80,        31.00,                   121920.00,4000,N, ,4,        88.45,        27.40
N,YUKEN INDIA LIMITED,       923.40,       930.25,       940.40,       920.05,       926.55,                  3694628.70,3984,N, ,301,      1224.90,       712.70
N,ZAGGLE PREPA OCEAN SER L,       364.60,       365.15,       365.20,       355.35,       362.45,                204139273.70,566345,N, ,10290,       591.90,       298.65
N,ZEAL GLOBAL SERVICES LTD,       114.00,       116.00,       116.00,       116.00,       116.00,                    69600.00,600,N, ,1,       210.00,       101.00
N,ZEE ENTERTAINMENT ENT LTD,       102.84,       103.00,       105.10,       102.10,       103.83,                981118420.71,9480407,N, ,50073,       151.70,        89.32
N,ZEE LEARN LIMITED,         8.60,         8.98,         8.98,         7.74,         8.25,                 13648879.01,1648174,N, ,2265,        10.89,         4.57
N,ZEE MEDIA CORPORATION LTD,        10.04,        10.06,        10.27,         9.99,        10.06,                 37061272.99,3670159,N, ,3592,        22.00,         9.70
N,ZENITH DRUGS LIMITED,        64.80,        64.80,        64.80,        63.25,        63.25,                   255520.00,4000,N, ,5,       112.95,        47.15
N,ZENITH EXPORTS LTD,       247.06,       246.00,       253.00,       236.10,       248.49,                   118034.58,488,N, ,98,       360.70,       193.00
N,ZENSAR TECHNOLOGIES  LTD,       800.30,       800.00,       813.85,       797.15,       801.60,                307253250.25,381522,N, ,14830,       984.95,       535.85
N,ZEN TECHNOLOGIES LIMITED,      1340.80,      1340.90,      1374.40,      1330.20,      1362.10,                422741048.30,313048,N, ,18670,      2627.00,       945.35
N,ZF COM VE CTR SYS IND LTD,     12917.00,     12825.00,     13096.00,     12825.00,     13023.00,                 38468356.00,2959,N, ,1285,     15290.00,      9561.00
N,ZIM LABORATORIES LIMITED,        68.93,        69.50,        82.71,        69.09,        82.61,                129976858.97,1621431,N, ,12043,       128.00,        67.00
N,ZODIAC ENERGY LIMITED,       369.40,       370.00,       374.70,       368.50,       370.95,                  4530080.75,12193,N, ,571,       611.00,       318.80
N,ZODIAC CLOTHING CO. LTD.,        98.58,        99.99,        99.99,        97.71,        99.50,                   275097.05,2773,N, ,63,       154.70,        82.00
N,ZOTA HEALTH CARE LIMITED,      1568.50,      1568.40,      1570.00,      1545.00,      1555.60,                 20150084.50,12958,N, ,1658,      1627.70,       535.00
N,Z-TECH (INDIA) LIMITED,       548.90,       564.00,       570.50,       553.00,       557.40,                 15633495.00,27900,N, ,64,       731.15,       326.40
N,ZUARI AGRO CHEMICALS LTD,       258.85,       260.00,       261.35,       256.00,       259.10,                 24127028.45,93260,N, ,2397,       393.55,       169.20
N,ZUARI INDUSTRIES LIMITED,       345.30,       346.35,       351.40,       340.15,       341.25,                 46040678.90,133297,N, ,4212,       416.00,       229.99
N,ZYDUS WELLNESS LIMITED,       493.90,       496.90,       498.00,       487.10,       493.45,                 91174782.45,185371,N, ,11129,      2625.00,       444.25
 , , , , , , , , , , , , , 
 ,TRADE FOR TRADE STOCKS, , , , , , , , , , , , 
N,AAA TECHNOLOGIES LIMITED,        90.45,        92.50,        93.00,        89.01,        92.58,                 71682701.78,774550,N, ,347,       136.00,        66.00
G,AAREY DRUGS & PHARM LTD,        91.29,        91.00,        93.11,        90.00,        93.11,                  6158710.65,66839,N, ,152,        93.11,        31.35
N,ABAN OFFSHORE LTD.,        40.80,        41.30,        41.35,        40.40,        40.52,                  1324629.68,32510,N, ,254,        72.70,        35.32
N,ABM INTERNATIONAL LTD,        51.21,        53.64,        53.64,        49.00,        49.62,                    11722.14,231,N, ,14,       110.62,        37.01
N,ANDHRA CEMENTS LIMITED,        72.20,        71.60,        72.62,        71.58,        72.38,                   331888.12,4593,N, ,123,       109.99,        48.15
N,AGRO PHOS INDIA LIMITED,        41.35,        41.35,        42.69,        41.35,        41.50,                   617494.18,14830,N, ,93,        47.60,        27.20
N,ANLON HEALTHCARE LIMITED,       123.99,       122.00,       126.45,       122.00,       124.48,                  5107469.16,40773,N, ,301,       147.70,        90.78
N,AKSHAR SPINTEX LIMITED,         0.60,         0.60,         0.61,         0.59,         0.59,                   425267.45,713559,N, ,569,         0.91,         0.49
N,ALPS INDUSTRIES LTD.,         1.88,         1.88,         1.97,         1.81,         1.97,                    36663.96,18843,N, ,62,         4.43,         1.60
N,ARFIN INDIA LIMITED,        54.00,        54.89,        55.00,        53.90,        54.99,                 24038094.19,438651,N, ,525,        55.00,        31.43
N,BARTRONICS INDIA LIMITED,        13.85,        13.56,        13.97,        13.53,        13.75,                  1864584.83,136097,N, ,337,        24.74,        11.78
N,ATLANTAA LIMITED,        42.91,        43.00,        45.05,        42.60,        45.05,                  4253530.08,95943,N, ,497,        73.39,        27.26
N,AXISCADES TECH LTD,      1479.10,      1479.70,      1553.00,      1479.70,      1553.00,                130314840.10,85404,N, ,3126,      1779.20,       420.90
G,BAFNA PHARMACEUTICALS LTD,       135.35,       138.05,       138.05,       138.05,       138.05,                   105746.30,766,N, ,15,       176.33,        69.00
N,BRAND CONCEPTS LIMITED,       348.70,       350.00,       356.00,       343.05,       345.60,                  1854205.05,5339,N, ,92,       579.95,       252.10
N,BGR ENERGY SYSTEMS LTD,       411.49,       427.00,       430.00,       396.00,       404.01,                366443437.59,880519,N, ,6505,       490.80,        34.50
N,BHARAT GEARS LTD,       107.11,       108.80,       108.80,       103.66,       105.65,                  3028264.91,28529,N, ,508,       154.20,        64.80
N,BLUE COAST HOTELS LIMITED,        49.23,        50.00,        51.00,        47.60,        48.64,                   735627.19,14761,N, ,148,        86.31,        23.53
N,BARAK VALLEY CEM. LTD.,        46.18,        46.99,        46.99,        45.75,        46.31,                  1481413.60,32163,N, ,145,        69.99,        34.06
N,CAPITAL TRUST LTD,         6.23,         6.23,         7.49,         6.07,         6.83,                   463399.39,68096,N, ,224,        11.20,         4.22
N,CENTURY EXTRUSIONS LTD,        28.76,        29.06,        29.60,        28.00,        28.36,                  3092725.95,108082,N, ,505,        34.75,        15.67
N,CL EDUCATE LIMITED,        85.98,        85.88,        88.87,        85.12,        86.49,                  1656624.36,19184,N, ,167,       136.98,        67.50
N,COFFEE DAY ENTERPRISE LTD,        42.59,        42.59,        42.95,        42.10,        42.30,                 10102900.89,238067,N, ,837,        51.46,        24.49
G,CURA TECHNOLOGIES LIMITED,       150.85,       147.83,       153.86,       147.83,       153.86,                   420827.69,2803,N, ,52,       337.00,        24.43
N,CYBER MEDIA (INDIA) LTD.,        17.16,        17.16,        17.98,        17.02,        17.40,                   135294.82,7750,N, ,69,        30.89,        11.66
N,CYBERTECH SYSTEMS & SOFTW,       161.35,       161.35,       164.00,       157.00,       159.45,                  7785153.50,48798,N, ,911,       274.80,       125.12
N,ELPHI WORLD MONEY LTD,        18.45,        11.07,        15.00,        11.07,        13.45,                   972934.28,80972,N, ,419,        31.90,        11.07
N,DIGISPICE TECHNOLOGIES LT,        25.81,        25.56,        26.28,        25.56,        25.98,                   790429.37,30428,N, ,175,        35.50,        17.09
N,ELGI RUBBER CO. LTD,        61.63,        61.24,        63.55,        60.26,        63.16,                   838115.49,13435,N, ,113,       154.98,        48.20
N,EMKAY GLOBAL FIN SERV LTD,       323.30,       321.00,       325.00,       307.15,       313.85,                 10799129.50,34571,N, ,408,       409.90,       168.00
N,EQUIPPP SOC IMP TECH LTD,        18.84,        18.11,        18.99,        18.11,        18.72,                    34819.00,1860,N, ,21,        30.10,        16.26
N,EXCEL REALTY N INFRA LTD,         1.57,         1.56,         1.59,         1.49,         1.51,                  8014831.84,5313814,N, ,3220,         1.85,         0.65
N,GAYATRI HIGHWAYS LIMITED,         3.05,         3.20,         3.20,         3.12,         3.20,                  2192493.34,685685,N, ,500,         4.76,         0.74
N,GFL LIMITED,        69.45,        69.90,        70.39,        66.40,        67.03,                  9312576.13,138914,N, ,999,        70.39,        66.40
N,GINNIFILAMENTS LTD.,        44.78,        45.15,        46.21,        44.00,        44.82,                  4334075.30,95024,N, ,192,        57.80,        19.01
N,GUJARAT LEASE FINANCING L,         8.48,         8.89,         8.90,         8.88,         8.90,                   285098.19,32038,N, ,60,         9.74,         3.97
N,GUJ. APOLLO IND. LTD.,       437.30,       430.00,       459.15,       430.00,       447.60,                  3731821.20,8291,N, ,166,       556.00,       246.55
N,GUJARAT RAFFIA INDUST LTD,        77.77,        73.88,        73.88,        73.88,        73.88,                   135422.04,1833,N, ,38,       105.88,        34.87
N,GVK POW. & INFRA LTD.,         3.52,         3.53,         3.57,         3.44,         3.47,                  2298047.06,653645,N, ,1227,         5.44,         3.03
