"SYMBOL","TOTAL_TRADES","WINNING_TRADES","LOSING_TRADES","WIN_RATE","TOTAL_RETURN","AVG_RETURN","MAX_RETURN","MIN_RETURN","AVG_TRADE_DAYS","SHARPE_RATIO","MAX_DRAWDOWN","PROFIT_FACTOR","CONFIDENCE_SCORE","CURRENT_PRICE","CURRENT_VOLUME","CURRENT_RSI","CURRENT_SMA_20","ANALYSIS_DATE"
"ALEMBICLTD",133,64,69,0.481203007518797,0.549238875537571,0.00412961560554565,0.152041919653996,-0.0936086153061875,4.23308270676692,0.088026240746385,-0.641928944559705,1.24840077571599,0.628003603901876,101.53,157172,30.2697724525269,107.435,2025-08-29
"HATHWAY",131,47,84,0.358778625954198,-1.20910568761195,-0.00922981440925149,0.138075313807531,-0.108365019011407,4.2824427480916,-0.232091293875711,-1.64600278175998,0.54740353726759,0.512373941513019,14.61,1084396,42.8134457592742,14.653,2025-08-29
"NRBBEARING",127,59,68,0.464566929133858,0.18245982940858,0.0014366915701463,0.118561888207849,-0.0961510945771926,4.40944881889764,0.0322685956337459,-0.664672880514471,1.08619083547291,0.442445936555113,282.05,56050,44.6030493835699,286.0825,2025-08-29
"PAVNAIND",77,22,55,0.285714285714286,-0.97419663029997,-0.01265190428961,0.351983532934132,-0.237109810479376,6.33766233766234,-0.163125596937699,-1.29593537640396,0.616957605118588,0.497410046226144,413.2,37471,49.5383770448171,407.6725,2025-08-29
"GARFIBRES",137,51,86,0.372262773722628,-2.89591425677755,-0.0211380602684493,0.0784140696360287,-0.808432823272238,4.33576642335766,-0.209293663279363,-2.89598307623364,0.275480861420067,0.489226918258795,766,20415,27.0138787617144,827.150000000001,2025-08-29
"ARTEMISMED",147,71,76,0.482993197278912,0.237738306699245,0.00161726739251187,0.171263011052688,-0.0899328859060402,4.29251700680272,0.0340674265427443,-0.57420106706043,1.09517606018147,0.476691461205717,218.98,70867,23.1388862472163,238.5185,2025-08-29
"AVADHSUGAR",132,53,79,0.401515151515151,-0.390273461531778,-0.0029566171328165,0.155096145165659,-0.08145958142068,4.28030303030303,-0.0626874661224524,-0.681477687237566,0.848000899001853,0.50039136612062,411.35,37595,30.0416210063048,437.9,2025-08-29
"LGBBROSLTD",144,54,90,0.375,-0.467180094317531,-0.00324430621053841,0.153324978460092,-0.0736953871563963,4.42361111111111,-0.0867381283524473,-0.858214930138369,0.788902949603264,0.524980342119092,1271.3,12270,49.3823069734457,1263.03,2025-08-29
"UNIVASTU",101,57,44,0.564356435643564,1.17734169693024,0.0116568484844578,0.238502358490566,-0.224640532768276,8.65346534653465,0.150061796639431,-0.525215181125726,1.48957305233921,0.683270415590933,256.65,60599,44.6567266661926,262.704,2025-08-29
"IKIO",124,51,73,0.411290322580645,-0.442240548675215,-0.00356645603770334,0.283779637989219,-0.113673805601318,4.03225806451613,-0.0607811921984512,-0.823829726324646,0.832145464834581,0.527721917595259,206.69,74536,49.3340762085567,202.9785,2025-08-29
"SHALBY",133,62,71,0.466165413533835,-0.185293429708629,-0.00139318368201976,0.143857063916007,-0.0820576717693128,4.34586466165413,-0.0378836927706553,-0.635060717991211,0.903073907011954,0.42280372961566,194.08,79166,43.193913438011,201.518,2025-08-29
"SHANTIGEAR",146,73,73,0.5,0.104791608913082,0.000717750745980018,0.131238273921201,-0.0688756515264335,4.45890410958904,0.0211826827401432,-0.47462037780609,1.06003655426696,0.410517728157252,559.3,27660,52.4579773599786,553.975,2025-08-29
"SIGNPOST",86,34,52,0.395348837209302,-0.386938625450789,-0.00449928634245103,0.219899156741719,-0.155438596491228,3.93023255813953,-0.0676781904230712,-1.3556275746234,0.840553503372933,0.496129314225479,274.76,55463,61.7053602374838,249.9165,2025-08-29
"UNIPARTS",127,58,69,0.456692913385827,-0.560353038924813,-0.00441222865295128,0.0732747135624833,-0.105015890562388,4.36220472440945,-0.133842896195793,-1.00080029516876,0.706842909675771,0.557692164983325,395.25,38372,53.7600330631228,382.33,2025-08-29
"GROWWLIQID",223,222,1,0.995515695067265,0.151947714286841,0.000681379884694354,0.00118906064209279,0,4.37219730941704,3.10342981007167,0,0,0.6746285656636,105.53,143234,99.9997635612688,105.299,2025-08-29
"CONSUMBEES",181,100,81,0.552486187845304,0.27525434909996,0.00152074226022077,0.0450219316394935,-0.0336629344190781,4.41988950276243,0.108577725277523,-0.181019435520458,1.31980521438975,0.546211324870298,134.26,112190,58.6793554583485,132.7245,2025-08-29
"LINCOLN",130,54,76,0.415384615384615,-0.566029655761438,-0.00435407427508798,0.208933945826073,-0.0971344116922573,4.26153846153846,-0.086423287314781,-1.01378601430161,0.771915900532526,0.551806974668637,538.65,27847,44.5047407778015,547.0075,2025-08-29
"GROWWDEFNC",76,45,31,0.592105263157895,0.749452367653652,0.00986121536386384,0.125134120171674,-0.0754280425728829,4.31578947368421,0.263877890114618,-0.220839730039619,2.10520428865981,0.70401936795883,74.19,201229,29.7282681066738,76.9995,2025-08-29
"SHOPERSTOP",146,62,84,0.424657534246575,-0.770916970129545,-0.00528025322006538,0.13663177925785,-0.107747424988804,4.32876712328767,-0.148655462238588,-1.19163098503489,0.677266878052921,0.545123948079265,539.85,27637,55.5573572888576,528.974999999999,2025-08-29
"SUNCLAY",138,75,63,0.543478260869565,1.37691717561075,0.00997766069283149,0.233772316508706,-0.0849674684319104,4.23188405797101,0.199954969192199,-0.411165765784796,1.72292658524461,0.683038975180089,1652.4,9023,23.1267195992017,1735.815,2025-08-29
"TEAMLEASE",124,51,73,0.411290322580645,-0.413928112248273,-0.00333812993748607,0.132789139027324,-0.0987069209439194,4.25806451612903,-0.0892168116997011,-0.73731083679591,0.796373885784408,0.509988541476771,1784.6,8315,41.6234163846878,1791.29,2025-08-29
"ONMOBILE",113,40,73,0.353982300884956,-1.26893289748808,-0.0112294946680361,0.223272727272727,-0.106333403939843,4.17699115044248,-0.214319945131493,-1.40089791593322,0.570203746287613,0.513215064894248,50.69,292931,40.1515696319606,53.2555,2025-08-29
"UTIBANKETF",164,81,83,0.49390243902439,0.199739255927463,0.00121792229224063,0.0535315985130112,-0.0484563483950112,4.40243902439024,0.0720280547380646,-0.173755854622109,1.2063187478509,0.475875039929945,55.31,266852,27.7518011178276,56.9185,2025-08-29
"EQUAL200",38,18,20,0.473684210526316,0.139141305234094,0.00366161329563405,0.0429922613929493,-0.0671191553544495,4.31578947368421,0.188331315677846,-0.100044217389189,1.72305895271056,0.480509047342726,12.63,1168923,38.3922399395816,12.7935,2025-08-29
"RUCHIRA",146,71,75,0.486301369863014,0.0779655526656309,0.000534010634696104,0.0972233024811387,-0.0755813953488371,4.43835616438356,0.0144877241888415,-0.592489516300056,1.03728587987758,0.390050547698361,144.69,101174,57.6967085326064,138.971,2025-08-29
"AONELIQUID",98,97,1,0.989795918367347,0.0605061418447765,0.000617409610660984,0.0010074109538486,0,4.33673469387755,3.39762520917318,0,0,0.627191846432592,1023.38,14346,99.9995719981535,1021.094,2025-08-29
"SALASAR",92,27,65,0.293478260869565,-2.13244837297799,-0.0231787866628042,0.359394703656999,-0.787476280834915,4.19565217391304,-0.174256357989398,-2.95770171296993,0.466888135870698,0.484732291847939,7.34,1987939,46.8312689811052,7.29049999999998,2025-08-29
"RATNAVEER",119,54,65,0.453781512605042,0.251984662284731,0.00211751817045993,0.173682059664896,-0.129352883124207,4.10084033613445,0.0314715862464273,-1.02208489386929,1.08276372172602,0.473550315721123,141.16,102651,44.1351668106189,142.681,2025-08-29
"HDFCNIFBAN",168,77,91,0.458333333333333,-2.72947089144621,-0.0162468505443227,0.0469500924214418,-0.900454807507527,4.36309523809524,-0.134747175302789,-2.81609230057731,0.274245015279566,0.514924501527957,55.09,264778,27.8872328697486,56.6605000000001,2025-08-29
"SUPREME",37,14,23,0.378378378378378,-0.533788252974671,-0.014426709539856,0.109334763948498,-0.0921106980586535,4.21621621621622,-0.302967458770933,-0.604034348220718,0.469812275717118,0.510494741085225,79.02,187980,58.4925371423738,74.0625000000001,2025-08-29
"AMBIKCO",133,56,77,0.421052631578947,-0.402833289825786,-0.00302882172801343,0.14085537727667,-0.079663040594322,4.31578947368421,-0.080778811328003,-0.726221233044102,0.812282448228156,0.508960679209393,1407.7,10289,39.8508952803626,1454.36,2025-08-29
"IMAGICAA",130,50,80,0.384615384615385,-0.846653933100907,-0.00651272256231467,0.178070898598516,-0.113954474763184,4.2,-0.137719929882341,-1.38651694300001,0.697543418199731,0.535138957204588,56.73,255236,29.1336552845091,60.1719999999999,2025-08-29
"BFSI",183,97,86,0.530054644808743,0.299280514128956,0.00163541264551342,0.0607142857142858,-0.0763226366001734,4.37158469945355,0.0917365602151525,-0.178167225230772,1.27417183248784,0.5452474897774,26.45,548793,30.7071402343055,27.1655,2025-08-29
"UTKARSHBNK",102,37,65,0.362745098039216,-0.611202372531085,-0.00599218012285377,0.0970793911970384,-0.106976744186046,4.37254901960784,-0.152019028069631,-0.829885372223139,0.680257778279839,0.526849307239749,20.85,690102,38.9127790732297,20.891,2025-08-29
"RITCO",145,64,81,0.441379310344828,-0.447015843003746,-0.00308286788278446,0.161557177615572,-0.110666482682489,4.17241379310345,-0.0646709658347852,-1.15411816072819,0.842326557694126,0.540154370374734,282,51185,48.6077152617377,280.995,2025-08-29
"MOM50",166,92,74,0.55421686746988,0.156262071133635,0.000941337777913464,0.0338124117304976,-0.0378770074422249,4.3433734939759,0.0752101177619549,-0.158390734356553,1.21277596797895,0.473194704381872,254.07,56048,39.5913644104078,256.466,2025-08-29
"KECL",128,52,76,0.40625,-0.119573359946151,-0.000934166874579298,0.213110181311018,-0.0921172476608429,4.2109375,-0.0155329813297206,-1.06286729584445,0.960040130353229,0.377665693008398,114.96,122427,30.0725444007959,120.054,2025-08-29
"PIXTRANS",156,83,73,0.532051282051282,0.759543156882223,0.00486886639027066,0.250797386430496,-0.101229295319444,4.39102564102564,0.0873804979322891,-0.735190681515025,1.28888315338824,0.647241749747437,1380.2,10364,39.9937115719266,1418.11,2025-08-29
"BALKRISHNA",116,49,67,0.422413793103448,-1.45352799586656,-0.0125304137574704,0.206690561529271,-0.572277227722772,5.96551724137931,-0.134994576209832,-2.21869484091158,0.61455213303311,0.538179351234345,21.35,632943,53.3591307198532,20.632,2025-08-29
"MUTHOOTMF",118,48,70,0.406779661016949,0.46733149121811,0.00396043636625517,0.158800113733295,-0.0917449938700449,4.3135593220339,0.0833953624934696,-0.687402239105101,1.25925447562301,0.589964627725788,152.38,92963,44.6469039335158,155.586,2025-08-29
"DYNPRO",90,33,57,0.366666666666667,-0.165222979015694,-0.00183581087795215,0.228742914304768,-0.0891830691517158,4,-0.0283303679923104,-0.928981898778648,0.928245405618681,0.385436030069715,374.55,37271,54.3907444403546,365.7825,2025-08-29
"PRSMJOHNSN",133,60,73,0.451127819548872,-0.479087503591149,-0.00360216168113645,0.163544870002796,-0.0781314592806946,4.35338345864662,-0.0890297500735843,-0.955668906753644,0.789372277282175,0.553819325388453,146.11,96134,42.5056237794501,147.4105,2025-08-29
"MAYURUNIQ",127,47,80,0.37007874015748,-0.296655135493528,-0.00233586720861045,0.239310716208939,-0.0800370113347214,4.28346456692913,-0.0499519002134012,-1.0513040151832,0.865598822006099,0.445911071994618,523.45,26777,39.9604812293473,529.865,2025-08-29
"BOROLTD",135,55,80,0.407407407407407,-0.81910715200304,-0.0060674603852077,0.130089374379345,-0.1363296812749,4.35555555555556,-0.138571954045294,-1.0114991068518,0.688837225797739,0.541105944801996,330.9,42144,46.8363358755321,331.91,2025-08-29
"SPLPETRO",146,77,69,0.527397260273973,1.40284731504389,0.00960854325372528,0.150639767642672,-0.103440366972477,4.37671232876712,0.206053059603556,-0.39886269826276,1.69023871833014,0.678824484042547,764.15,18350,44.8299264900639,782.952499999999,2025-08-29
"METALIETF",89,44,45,0.49438202247191,0.0825637089568023,0.000927682123110139,0.0425531914893617,-0.046535677352637,4.38202247191011,0.0458289519681662,-0.222066745491059,1.11770401339785,0.405949757756576,9.21,1513011,42.4711519936491,9.324,2025-08-29
"AUTOAXLES",131,54,77,0.412213740458015,-0.656720932752606,-0.00501313689124127,0.0622161811497946,-0.0677336210513697,4.37404580152672,-0.204634956779814,-0.64730230665696,0.592687594573719,0.532932881594776,1731.3,8081,47.5497062932139,1733.385,2025-08-29
"BCLIND",121,44,77,0.363636363636364,-0.672561398633552,-0.00555835866639299,0.163720930232558,-0.090142671854734,4.33057851239669,-0.118633868100916,-1.12719307900679,0.739342600164753,0.533025169107384,39.99,344113,36.3188733320177,42.1645,2025-08-29
"VLEGOV",36,17,19,0.472222222222222,0.643392476042934,0.0178720132234148,0.20375521557719,-0.0770190023752969,18.1388888888889,0.220280984930367,-0.37109974326096,1.74941321246096,0.663694765159703,34.12,395462,12.7030675334075,106.691,2025-08-29
"XELPMOC",49,13,36,0.26530612244898,-0.20951274998066,-0.00427577040776857,0.285491419656786,-0.120571643474991,7.42857142857143,-0.0586073767750774,-0.559817752943256,0.833647941131012,0.367713005838125,99.79,135311,68.9769329229367,90.7485,2025-08-29
"PFS",124,62,62,0.5,0.744035193330764,0.00600028381718358,0.287179487179487,-0.11576354679803,4.32258064516129,0.0972374575659554,-0.874256183589926,1.32884470182202,0.642608215938797,38.09,353827,38.7992565638472,39.207,2025-08-29
"VSSL",138,67,71,0.485507246376812,-0.241661495230157,-0.00175117025529099,0.173930508134164,-0.0908277615594688,4.43478260869565,-0.0400201264835097,-1.27594339445772,0.898853546705017,0.456368276198624,253.35,53380,46.9513336385513,256.8075,2025-08-29
"HAPPYFORGE",140,76,64,0.542857142857143,0.25252801648288,0.00180377154630628,0.089742262705724,-0.0606047191110718,4.38571428571429,0.0617444904018061,-0.370187012243136,1.17278494220931,0.512574094359694,901.45,14797,34.2860443553479,946.687500000001,2025-08-29
"MUFIN",115,49,66,0.426086956521739,0.116313877908081,0.00101142502528767,0.175161926217967,-0.115490926571326,4.25217391304348,0.0169757043646195,-1.69842766059824,1.04268239571186,0.39194883591821,85.64,156428,42.7233494962788,88.336,2025-08-29
"ECAPINSURE",69,34,35,0.492753623188406,0.12271320222066,0.00177845220609652,0.0609809986743262,-0.0612987012987013,4.33333333333333,0.0667554537918434,-0.245222306923202,1.1832091447967,0.434179147925706,22.36,591617,33.3796272878523,23.096,2025-08-29
"ISGEC",155,80,75,0.516129032258065,1.07753657092247,0.00695184884466107,0.119258589511754,-0.182567629147852,4.34838709677419,0.134894434696667,-0.482001140738877,1.39588994050635,0.657917147197721,979.3,13449,29.8165438852173,1039.315,2025-08-29
"INDOAMIN",130,56,74,0.430769230769231,-0.0996386714748449,-0.000766451319037267,0.225465313028765,-0.156668988333624,4.23846153846154,-0.0115507438143004,-0.956318103517216,0.970460127841624,0.376096117752354,144.96,90462,42.1047218554714,147.884,2025-08-29
"ICICIB22",164,77,87,0.469512195121951,-0.187252358300444,-0.00114178267256368,0.0437017994858612,-0.109710832973673,4.36585365853658,-0.0537403814995266,-0.42316907920829,0.863529625440307,0.420832800230838,105.37,125655,33.819440588159,107.1625,2025-08-29
"BFINVEST",143,66,77,0.461538461538462,-0.36625312234219,-0.00256121064574958,0.132753794017975,-0.0986134005623969,4.26573426573427,-0.0572807612340966,-0.793130768881348,0.864362985517792,0.508024398184413,448.9,28992,35.0442240252592,463.725,2025-08-29
"DALMIASUG",144,66,78,0.458333333333333,-0.595348868780292,-0.00413436714430759,0.116125823697625,-0.0976682798064233,4.38194444444444,-0.0990158294231445,-0.959854997665896,0.782648253498752,0.565764825349875,375.2,34762,51.9449919706033,364.7125,2025-08-29
"SAURASHCEM",124,53,71,0.42741935483871,-0.166454299210844,-0.00134237338073261,0.214099874108267,-0.0924855491329479,4.2741935483871,-0.0228365731531525,-1.26147492747991,0.941181876670155,0.40557114372405,112.24,114993,48.3100215875083,118.6645,2025-08-29
"DOLATALGO",135,60,75,0.444444444444444,0.0381122327532777,0.000282312835209464,0.199594046008119,-0.131366350544433,4.08148148148148,0.00474294679931647,-0.914499990723748,1.01182236835363,0.354045981225267,79.69,162435,30.0969127629539,84.6065,2025-08-29
"YUKEN",120,44,76,0.366666666666667,0.00998170070579989,8.31808392149993e-05,0.225766577614737,-0.0914675283172959,4.30833333333333,0.00144094800121191,-0.988963044755476,1.00391406963859,0.31552635211688,1024.4,12973,48.9333226495742,1015.41,2025-08-29
"MAHASTEEL",35,20,15,0.571428571428571,3.78112582174311,0.108032166335518,1.0218377765173,-0.0765194578049847,34.7714285714286,0.384219513837674,-0.23096624283592,8.30581290921866,0.709850522812339,331.5,38093,87.3220804538159,178.0965,2025-08-29
"GUFICBIO",147,66,81,0.448979591836735,-0.115073189425674,-0.000782810812419549,0.191587301587302,-0.0986918604651162,4.3265306122449,-0.0186410208332995,-0.610728438718148,0.953598635974326,0.38759033586129,366.95,35409,47.9486706118009,369.035,2025-08-29
"DOLLAR",160,69,91,0.43125,-1.26211351607258,-0.0078882094754536,0.0904055896387186,-0.09456112996423,4.225,-0.240590914969836,-1.53128881081619,0.532769965490766,0.532651996549077,352.7,36525,34.0886465988854,366.41,2025-08-29
"STEELXIND",115,47,68,0.408695652173913,-0.163008772162603,-0.00141746758402264,0.337121212121212,-0.10996015936255,4.18260869565217,-0.0245517153143411,-0.969242938051323,0.925278562146483,0.396640937948124,8.73,1461178,26.2661547722836,10.115,2025-08-29
"RADIANTCMS",124,45,79,0.362903225806452,-0.934024699947505,-0.00753245725764117,0.127059910673032,-0.104132769280833,4.2741935483871,-0.214232261009396,-1.10738747288387,0.556759341800879,0.514546901922023,59.61,215712,55.8299970227197,56.894,2025-08-29
"KABRAEXTRU",103,43,60,0.41747572815534,-0.73810624133068,-0.00716608001291923,0.133162359439732,-0.13612801442416,4.05825242718447,-0.140510607652706,-0.992604037714748,0.697282480136818,0.544970966460284,288.9,44609,58.4661294962531,263.35,2025-08-29
"ZEEMEDIA",109,45,64,0.412844036697248,0.429244940866819,0.00393802698042953,0.35075161059413,-0.106824925816024,4.07339449541284,0.0504651143299438,-1.00640656267629,1.16545160164384,0.560067353039962,12.35,1020995,33.0669735289238,12.77,2025-08-29
"CHEMPLASTS",142,68,74,0.47887323943662,0.174514300515615,0.00122897394729307,0.173194903256253,-0.0865627632687448,4.33098591549296,0.0305804683854545,-0.554116010778364,1.08799785868916,0.442776954796255,427.3,30146,48.7655917244618,424.9475,2025-08-29
"HEUBACHIND",132,64,68,0.484848484848485,-0.0891732345234954,-0.000675554806996177,0.175711242010277,-0.17827853712597,4.23484848484848,-0.0159818279104452,-0.426268893139359,0.944683410212434,0.384509503737537,594,21451,57.7249266648028,592.0275,2025-08-29
"QGOLDHALF",191,114,77,0.596858638743455,0.646592912218813,0.0033853032053341,0.0477460317460318,-0.0409118915588417,4.40314136125654,0.214672033746128,-0.135204387887375,1.75426029631273,0.700524794997649,85.13,149458,68.3344345168112,83.0565,2025-08-29
"ORIENTPPR",119,49,70,0.411764705882353,0.500478477688675,0.00420570149318215,0.263157894736842,-0.100125156445557,4.2436974789916,0.0712656491854449,-0.635497133894361,1.21674072625761,0.602330049309011,27.52,457345,43.9642431202595,27.9845,2025-08-29
"SARVESHWAR",108,43,65,0.398148148148148,-0.0389324145394396,-0.000360485319809627,0.220689655172414,-0.252032520325203,6.75,-0.00488333127075226,-1.50640253952769,0.985882536899948,0.337498905404159,7.38,1699646,38.8362460651259,8.07149999999999,2025-08-29
"MAFANG",191,104,87,0.544502617801047,1.51834645470045,0.00794945787801283,0.120679039493359,-0.0900728790773369,4.31413612565445,0.251703716789356,-0.278085496190042,2.11284659333832,0.68852115701925,158.1,78576,57.7171436830596,157.019,2025-08-29
"SUYOG",45,16,29,0.355555555555556,-0.575479690399842,-0.0127884375644409,0.140919505116847,-0.227743484224966,4.35555555555556,-0.216731091974539,-0.91113943074354,0.55625540246141,0.512292206912808,799.2,15403,33.3913540687652,840.4775,2025-08-29
"SURYODAY",141,63,78,0.446808510638298,0.0589030750980979,0.00041775230566027,0.136401326699834,-0.0779768957345971,4.29787234042553,0.00847595820857442,-0.998516256650311,1.02188982278116,0.366530668839511,121.7,101551,37.2829077729361,126.1485,2025-08-29
"SPORTKING",141,69,72,0.48936170212766,-0.670088355178876,-0.00475239968211969,0.199414443721535,-0.906330482337605,4.21985815602837,-0.0395737232736762,-2.1442548892329,0.830707389095032,0.579879249547801,107.34,114589,41.278913630511,110.544,2025-08-29
"CEWATER",50,21,29,0.42,0.117348455146378,0.00234696910292757,0.148675590999715,-0.0739335759077185,4.38,0.0420545067981128,-0.311101734442642,1.11480038717166,0.400359716970166,542.85,22740,43.2689798144133,553.93,2025-08-29
"KHADIM",110,43,67,0.390909090909091,-0.679184576757898,-0.00617440524325362,0.117842630217954,-0.155286521388216,4.41818181818182,-0.141450850916092,-0.951342849926663,0.691013943982341,0.536374121670961,240.8,51174,37.2016665340121,252.5325,2025-08-29
"SINDHUTRAD",132,57,75,0.431818181818182,1.62064969106636,0.0122776491747452,0.277340957827019,-0.106181455633101,4.06060606060606,0.152982615295657,-1.03881159683553,1.55354692174283,0.64484371607502,23.46,512974,34.7804632399374,24.7865,2025-08-29
"MANCREDIT",81,29,52,0.358024691358025,-0.491079120918917,-0.00606270519652984,0.121949597712614,-0.079832675425676,4.22222222222222,-0.167701176431947,-0.579592913254081,0.63229209134402,0.516176177001268,180.85,66001,43.2385795734493,181.9105,2025-08-29
"PRIMESECU",164,88,76,0.536585365853659,0.213214041668969,0.00130008561993274,0.114201526853877,-0.114069144019227,4.3719512195122,0.0297346208376408,-0.847922217339263,1.07904796455851,0.478460889130197,262.65,46914,45.5877806070862,267.36,2025-08-29
"MANALIPETC",128,55,73,0.4296875,-0.848138326372133,-0.00662608067478229,0.105179398148148,-0.0980392156862745,4.3125,-0.176157750264321,-0.94776923828091,0.646946364318089,0.543600886431809,64.43,185158,41.8163757472222,65.6664999999999,2025-08-29
"EMAMIPAP",133,48,85,0.360902255639098,-0.177150765271042,-0.00133196064113565,0.214129415442326,-0.0687435633367662,4.25563909774436,-0.0263239342057405,-0.73022752002425,0.933277947660788,0.390173854093329,101.65,115484,53.7772050453937,96.6389999999999,2025-08-29
"HERANBA",101,43,58,0.425742574257426,0.102718718480721,0.00101701701466061,0.199949981242966,-0.0923473573186452,4.27722772277228,0.0210232988954772,-0.5995641161266,1.06005408220706,0.387189869627842,352.65,33837,49.5278767073163,353.78,2025-08-29
"CARRARO",55,31,24,0.563636363636364,-0.0461430396553275,-0.000838964357369591,0.196749226006192,-0.20589851621176,3.94545454545455,-0.0107712974808054,-0.901189447210753,0.969493341222972,0.38911176304087,410.8,28900,37.4291474551835,433.3325,2025-08-29
"AGARIND",122,52,70,0.426229508196721,-0.2796498616061,-0.00229221198037787,0.186249863373046,-0.0969929245283019,4.34426229508197,-0.0486844139704559,-0.885914688675826,0.879073582782766,0.455601141540343,784.3,15097,20.2941205492509,887.3775,2025-08-29
"VAL30IETF",73,34,39,0.465753424657534,0.104705975185923,0.00143432842720443,0.0429397192402974,-0.042713567839196,4.35616438356164,0.0788226278343584,-0.231818583916519,1.23410159539865,0.423371437313523,12.59,931123,31.4316148779779,12.8885,2025-08-29
"ANDHRAPAP",124,47,77,0.379032258064516,-1.37865005424423,-0.0111181455987438,0.0845442536327609,-0.811748657174525,4.21774193548387,-0.138482085440941,-1.47941070101253,0.509058600612371,0.514615537480592,77.62,152278,50.5286662147615,76.4915000000001,2025-08-29
"TINNARUBR",24,9,15,0.375,-0.201406717421538,-0.00839194655923074,0.0590092154167304,-0.0702142295597485,3.91666666666667,-0.219094494436382,-0.382363862826023,0.593687523145561,0.372572111025325,801.65,14570,31.1255346529798,852.1475,2025-08-29
"GSLSU",116,46,70,0.396551724137931,-0.559924995058373,-0.00482693961257218,0.189527958040715,-0.0944686922947792,4.12068965517241,-0.0789720852521663,-1.26161675760258,0.817986425428225,0.550764159784202,108.01,106758,34.8396511741039,115.6515,2025-08-29
"OILIETF",93,46,47,0.494623655913978,0.0302225686262329,0.000324973856196054,0.049476688867745,-0.0531053105310531,4.49462365591398,0.0156485187208543,-0.269263242859607,1.04126105576594,0.369189338535989,10.95,1062860,31.2279873854472,11.21,2025-08-29
"THEJO",127,51,76,0.401574803149606,-0.00712365682595385,-5.60917860311311e-05,0.164571793779293,-0.0869160583941606,4.38582677165354,-0.00099629338926417,-1.05970460361335,0.997502337403905,0.323784503098249,1939.3,6053,37.494742781901,2081.885,2025-08-29
"ABSLBANETF",171,84,87,0.491228070175439,0.178842545349428,0.00104586283830075,0.0558165758316106,-0.0505675954592364,4.39766081871345,0.0623720899288678,-0.144544826247985,1.17716299374179,0.460743202094411,54.78,212342,27.7863589372426,56.3875,2025-08-29
"SCILAL",108,47,61,0.435185185185185,0.0853861275137033,0.000790612291793549,0.145216014476363,-0.103992210321324,4.31481481481481,0.0157714506449733,-0.762091077080289,1.04219441858985,0.37904520623589,48.75,236896,30.964869333182,49.548,2025-08-29
"BLUSPRING",13,5,8,0.384615384615385,-0.15919734352477,-0.0122459495019054,0.0784756174000251,-0.0803612783696155,3.84615384615385,-0.233980127963934,-0.295099188425714,0.580594483696283,0.353042735516629,79.52,144489,44.1495120251075,83.2345,2025-08-29
"PRECWIRE",145,74,71,0.510344827586207,0.55157237189723,0.00380394739239469,0.1833786759943,-0.0866864704293816,4.22758620689655,0.0703466957340609,-0.900441217305947,1.1991782185562,0.630055939704888,170.61,67243,39.9536526195759,174.291,2025-08-29
"MHRIL",138,65,73,0.471014492753623,0.0428458455446072,0.000310477141627588,0.111340916925198,-0.0871715173777902,4.38405797101449,0.00823454967493581,-0.697830959668016,1.02093873817113,0.365644599382997,349.9,32715,42.6712928462115,355.525,2025-08-29
"RUPA",130,53,77,0.407692307692308,-0.75331549575546,-0.00579473458273431,0.146095271825748,-0.0885441079966252,4.24615384615385,-0.142462277817134,-1.0939431942165,0.700695133759241,0.542377205683616,189.04,60251,32.503886704838,200.752,2025-08-29
"DMCC",117,48,69,0.41025641025641,0.473514696442978,0.00404713415763229,0.260634706279541,-0.0920170627666057,4.35042735042735,0.0663578306301739,-0.851745607220358,1.2177775979951,0.588247814160939,312.8,36350,47.0038455109221,323.2775,2025-08-29
"BESTAGRO",75,37,38,0.493333333333333,0.447616178210053,0.00596821570946738,0.174585977402879,-0.0979423201555412,4.01333333333333,0.0962983301792619,-0.467655523923256,1.28751546817057,0.61018946894001,359.3,31341,34.8348787700887,419.7875,2025-08-29
"ITIETF",153,85,68,0.555555555555556,0.227311798608127,0.00148569803011848,0.0585135884636716,-0.0482056775575791,4.45751633986928,0.0711288862481041,-0.33511836007865,1.20086099282351,0.507521553877891,38.33,294566,44.0157566601494,38.246,2025-08-29
"OSWALAGRO",110,52,58,0.472727272727273,0.721793041325012,0.00656175492113647,0.329192546583851,-0.121712044300877,6.31818181818182,0.0850616397983113,-0.607589403768208,1.25831438973311,0.626155784771324,78.13,143697,47.6374801147811,77.87,2025-08-29
"NCLIND",131,61,70,0.465648854961832,-0.051103699455064,-0.000390104575992858,0.13050193050193,-0.0798751377157547,4.42748091603053,-0.0107684356298695,-0.806488367261476,0.971913220973406,0.362437828313422,211.28,53366,40.5013575844838,215.977,2025-08-29
"MSPL",97,41,56,0.422680412371134,-0.0927597876598047,-0.000956286470719635,0.18195211786372,-0.267209113100081,7.22680412371134,-0.0126846526192959,-1.21406525425347,0.964395200850503,0.369623537626293,31.06,361980,46.1337573282554,31.961,2025-08-29
"PVTBANIETF",154,83,71,0.538961038961039,0.114305749297991,0.000742245125311627,0.0615914307574598,-0.0534836890857833,4.4025974025974,0.0440363857407371,-0.145761547987018,1.12312563052022,0.435557387963402,26.3,426933,28.2547576451745,26.9180000000001,2025-08-29
