SYMBOL,COMPANY_NAME,MARKET_CAP_CATEGORY,CURRENT_PRICE,CHANGE_1D,CHANGE_1W,CHANGE_1M,TECHNICAL_SCORE,RSI,RELATIVE_STRENGTH,CAN_SLIM_SCORE,MINERVINI_SCORE,ENHANCED_FUND_SCORE,TREND_SIGNAL,TRADING_SIGNAL
BOMDYEING,BOMDYEING,MICRO_CAP,135.83,5.95,18.67,33.13,58.7,73.7,16.58,21,10,,BULLISH,HOLD
CARRARO,CARRARO,MICRO_CAP,587.25,1.42,5.51,23.49,58.7,46.5,9.64,14,11,,STRONG_BULLISH,HOLD
ASHAPURMIN,Ashapura Minechem Limited,SMALL_CAP,664.25,0.62,2.69,35.8,58.7,63.5,25.22,18,9,,STRONG_BULLISH,HOLD
WAAREERTL,WAAREERTL,SMALL_CAP,1051.8,0.78,1.03,22.77,58.7,48.7,19.48,16,9,,BULLISH,HOLD
MANINFRA,MANINFRA,MICRO_CAP,134.76,5.69,13.34,50.72,58.7,96.7,21.93,21,14,,BULLISH,HOLD
SALZERELEC,SALZERELEC,MICRO_CAP,700.3,5.63,9.31,30.85,58.7,71.9,6.1,17,14,,BULLISH,HOLD
STARHEALTH,STARHEALTH,SMALL_CAP,517.45,-0.64,-2.96,12.28,58.7,63.5,13.01,19,10,,STRONG_BULLISH,HOLD
PRECAM,PRECAM,MICRO_CAP,163.17,1.89,2.28,34.29,58.0,61.3,11.87,16,11,,BULLISH,HOLD
KTKBANK,KTKBANK,SMALL_CAP,266.8,0.15,-0.57,16.53,58.0,68.6,30.8,18,9,,STRONG_BULLISH,HOLD
KPIGREEN,KPIGREEN,SMALL_CAP,488.25,1.22,8.21,25.77,58.0,70.4,24.01,21,6,,BULLISH,HOLD
GIPCL,GIPCL,MICRO_CAP,158.61,0.83,-0.04,19.79,58.0,60.9,15.58,16,11,,BULLISH,HOLD
DEEPAKNTR,DEEPAKNTR,MID_CAP,1854.4,1.8,7.56,33.46,58.0,85.5,13.45,17,9,,BULLISH,HOLD
FLAIR,FLAIR,MICRO_CAP,333.05,1.46,4.0,12.42,58.0,56.0,5.27,12,13,,STRONG_BULLISH,HOLD
RPEL,RPEL,SMALL_CAP,764.7,2.74,9.26,20.04,58.0,70.0,9.54,17,8,,STRONG_BULLISH,HOLD
CHENNPETRO,CHENNPETRO,MID_CAP,1076.2,0.34,-5.56,11.16,58.0,60.7,20.41,18,10,,STRONG_BULLISH,HOLD
HFCL,HFCL,MICRO_CAP,146.24,3.38,36.55,101.32,58.0,92.3,105.23,23,4,,STRONG_BULLISH,HOLD
BUILDPRO,BUILDPRO,SMALL_CAP,1139.9,4.03,4.33,5.76,58.0,52.8,13.14,12,16,,NEUTRAL,HOLD
RATNAVEER,RATNAVEER,MICRO_CAP,178.37,-2.36,5.7,28.04,58.0,65.6,12.49,19,2,,STRONG_BULLISH,HOLD
SANDHAR,SANDHAR,MICRO_CAP,528.3,3.72,6.54,11.79,58.0,59.1,8.34,15,4,,STRONG_BULLISH,HOLD
ATHERENERG,Ather Energy Limited,MID_CAP,907.2,1.08,-3.32,19.21,58.0,59.1,24.01,20,8,,STRONG_BULLISH,HOLD
SUNFLAG,SUNFLAG,SMALL_CAP,412.3,3.95,40.68,77.36,58.0,89.2,67.05,23,4,,STRONG_BULLISH,HOLD
CLSEL,CLSEL,MICRO_CAP,298.45,1.74,5.24,25.47,58.0,67.1,10.88,17,2,,BULLISH,HOLD
TI,TI,SMALL_CAP,469.55,0.75,2.8,12.71,58.0,61.8,5.53,10,15,,STRONG_BULLISH,HOLD
HBLENGINE,HBL Power Systems Limited,MID_CAP,848.2,-0.75,4.6,24.63,57.3,68.1,17.03,17,6,,BULLISH,HOLD
HOMEFIRST,HOMEFIRST,MID_CAP,1217.5,-0.74,5.4,21.69,57.3,69.6,5.62,17,6,,BULLISH,HOLD
LUMAXTECH,LUMAXTECH,MID_CAP,1707.3,3.84,6.02,4.46,57.3,40.6,2.9,10,16,,STRONG_BULLISH,HOLD
AEQUS,AEQUS,SMALL_CAP,202.68,8.06,5.34,64.7,57.3,68.0,42.5,15,14,,BULLISH,HOLD
ROUTE,ROUTE,SMALL_CAP,577.65,2.99,9.0,23.61,57.3,74.6,10.99,17,12,,BULLISH,HOLD
PANACEABIO,PANACEABIO,MICRO_CAP,403.75,1.28,8.9,25.76,57.3,67.8,17.05,17,6,,BULLISH,HOLD
STYL,STYL,MICRO_CAP,268.21,9.86,10.15,14.11,57.3,69.4,7.88,12,12,,BULLISH,HOLD
SCI,SCI,SMALL_CAP,319.6,2.22,3.72,37.0,57.3,67.1,22.66,20,6,,STRONG_BULLISH,HOLD
POWERGRID,Power Grid Corporation of India Limited,SMALL_CAP,313.8,-0.68,-2.04,6.23,57.3,52.8,6.86,12,12,,STRONG_BULLISH,HOLD
ZENTEC,ZENTEC,LARGE_CAP,1621.6,3.47,-3.82,13.85,57.3,57.3,22.55,18,7,,STRONG_BULLISH,HOLD
RAYMONDREL,RAYMONDREL,MID_CAP,635.2,11.52,46.12,53.08,57.3,83.5,41.4,20,8,,BULLISH,HOLD
SIEMENS,SIEMENS,LARGE_CAP,3871.5,0.77,2.51,25.88,56.7,76.2,24.96,20,8,,STRONG_BULLISH,HOLD
GVT&D,GVT&D,LARGE_CAP,4768.2,4.49,6.45,29.81,56.7,84.2,34.84,21,6,,STRONG_BULLISH,HOLD
GLENMARK,GLENMARK,LARGE_CAP,2371.6,-0.25,-1.75,12.18,56.7,66.8,17.96,16,10,,STRONG_BULLISH,HOLD
SURAJEST,SURAJEST,MICRO_CAP,241.11,1.85,0.82,26.28,56.7,46.6,12.63,16,9,,BULLISH,HOLD
GESHIP,GESHIP,MID_CAP,1552.4,-1.44,-0.14,8.98,56.7,70.7,20.43,20,8,,STRONG_BULLISH,HOLD
ANDHRSUGAR,ANDHRSUGAR,MICRO_CAP,102.31,-1.58,1.13,37.64,56.7,73.7,41.92,20,6,,STRONG_BULLISH,HOLD
RIIL,RIIL,MICRO_CAP,801.7,-1.35,0.42,18.08,56.7,50.0,11.16,17,8,,BULLISH,HOLD
VESUVIUS,VESUVIUS,MICRO_CAP,529.35,0.71,2.62,16.98,56.7,68.7,2.71,10,13,,STRONG_BULLISH,HOLD
SAILIFE,SAILIFE,SMALL_CAP,1089.7,0.97,3.28,15.23,56.7,76.5,16.69,18,10,,STRONG_BULLISH,HOLD
ENRIN,ENRIN,LARGE_CAP,3139.5,-1.45,-5.15,19.42,56.7,65.6,14.2,14,8,,STRONG_BULLISH,HOLD
ENGINERSIN,ENGINERSIN,SMALL_CAP,261.35,-0.38,4.14,31.5,56.7,79.3,20.51,20,6,,STRONG_BULLISH,HOLD
CGCL,CGCL,SMALL_CAP,200.14,-0.19,8.96,17.72,56.7,71.1,16.1,21,4,,BULLISH,HOLD
CHEMBONDCH,CHEMBONDCH,MICRO_CAP,201.82,4.83,32.92,40.12,56.7,71.3,27.75,20,3,,BULLISH,HOLD
GPIL,GPIL,SMALL_CAP,304.35,-0.08,0.38,6.85,56.0,53.2,16.57,16,8,,STRONG_BULLISH,HOLD
MCX,MCX,LARGE_CAP,3042.6,2.33,2.5,19.7,56.0,66.6,29.22,18,9,,BULLISH,HOLD
JSWSTEEL,JSW Steel Limited,LARGE_CAP,1283.4,0.79,0.29,11.42,56.0,68.9,4.84,9,13,,STRONG_BULLISH,HOLD
TATAPOWER,Tata Power Company Limited,SMALL_CAP,439.25,-0.9,-2.71,13.3,56.0,58.7,19.3,18,10,,STRONG_BULLISH,HOLD
GPTHEALTH,GPTHEALTH,MICRO_CAP,142.47,1.19,5.14,8.86,56.0,64.5,11.92,15,9,,BULLISH,HOLD
FACT,FACT,MICRO_CAP,917.05,0.22,0.9,15.97,56.0,62.5,17.42,16,10,,BULLISH,HOLD
NAM-INDIA,NAM-INDIA,LARGE_CAP,1107.4,1.21,7.63,33.26,56.0,69.5,18.06,18,6,,STRONG_BULLISH,HOLD
SPARC,SPARC,MICRO_CAP,166.85,6.22,12.31,32.02,56.0,62.3,27.84,21,0,,BULLISH,HOLD
ARIS,ARIS,MICRO_CAP,145.52,6.56,5.74,34.52,56.0,75.7,27.33,18,12,,BULLISH,HOLD
GMRAIRPORT,GMRAIRPORT,MICRO_CAP,100.66,1.44,4.39,10.7,56.0,61.6,1.97,12,11,,STRONG_BULLISH,HOLD
GMDCLTD,GMDCLTD,MID_CAP,703.7,0.56,-4.91,18.65,56.0,39.0,25.82,20,8,,STRONG_BULLISH,HOLD
GLOBUSSPR,GLOBUSSPR,MICRO_CAP,1126.8,1.76,5.58,22.44,56.0,81.8,15.68,17,11,,BULLISH,HOLD
IGIL,IGIL,MICRO_CAP,364.15,0.59,2.66,14.71,56.0,47.0,10.19,12,10,,STRONG_BULLISH,HOLD
NTPCGREEN,NTPCGREEN,MICRO_CAP,109.26,0.99,-1.15,12.98,56.0,50.7,21.07,20,8,,STRONG_BULLISH,HOLD
GKSL,GKSL,MICRO_CAP,130.76,5.72,9.99,21.23,56.0,78.3,18.56,16,14,,BULLISH,HOLD
RML,RML,MICRO_CAP,938.7,2.76,17.89,37.26,56.0,80.8,14.3,21,2,,BULLISH,HOLD
JUBLINGREA,JUBLINGREA,SMALL_CAP,756.85,1.99,7.7,24.88,56.0,74.3,23.95,18,11,,BULLISH,HOLD
SARDAEN,SARDAEN,SMALL_CAP,593.95,0.91,0.12,12.47,56.0,48.7,16.68,16,11,,STRONG_BULLISH,HOLD
SAIL,Steel Authority of India Limited,MICRO_CAP,187.28,0.67,0.6,16.6,56.0,85.0,20.56,20,11,,STRONG_BULLISH,HOLD
PAYTM,PAYTM,LARGE_CAP,1197.4,7.82,8.44,16.43,56.0,59.8,4.88,12,12,,BULLISH,HOLD
REFEX,REFEX,SMALL_CAP,264.6,3.4,-0.79,24.22,56.0,65.1,8.84,13,14,,BULLISH,HOLD
ADANIPORTS,Adani Ports and Special Economic Zone Limited,LARGE_CAP,1732.8,-0.89,4.32,25.47,56.0,80.2,14.86,18,8,,STRONG_BULLISH,HOLD
MANKIND,MANKIND,LARGE_CAP,2375.2,0.6,5.25,16.43,55.3,87.0,16.82,17,10,,BULLISH,HOLD
GUJALKALI,GUJALKALI,MICRO_CAP,790.5,0.48,7.44,36.4,55.3,65.5,69.29,20,6,,STRONG_BULLISH,HOLD
NYKAA,NYKAA,SMALL_CAP,269.85,-0.92,0.75,8.84,55.3,58.4,1.25,12,10,,STRONG_BULLISH,HOLD
ASTERDM,Aster DM Healthcare Limited,MID_CAP,738.55,1.03,5.58,12.63,55.3,71.4,16.34,18,8,,STRONG_BULLISH,HOLD
ASIANPAINT,ASIANPAINT,LARGE_CAP,2530.6,0.46,3.4,15.75,55.3,62.4,5.76,12,10,,STRONG_BULLISH,HOLD
ARTEMISMED,ARTEMISMED,MICRO_CAP,264.81,1.92,10.4,17.88,55.3,79.8,11.16,17,6,,BULLISH,HOLD
GABRIEL,GABRIEL,MID_CAP,1126.6,3.83,11.43,26.66,55.3,74.0,18.95,19,4,,BULLISH,HOLD
SANDUMA,SANDUMA,SMALL_CAP,216.96,1.42,1.1,17.82,55.3,49.3,7.14,13,13,,BULLISH,HOLD
JINDALSAW,JINDALSAW,SMALL_CAP,242.46,0.09,5.51,27.01,55.3,62.3,36.66,20,6,,STRONG_BULLISH,HOLD
VARROC,VARROC,MICRO_CAP,565.0,3.91,8.55,19.41,55.3,61.7,1.86,14,14,,BULLISH,HOLD
DATAPATTNS,DATAPATTNS,LARGE_CAP,4250.1,1.88,3.21,32.44,55.3,78.5,46.21,20,6,,STRONG_BULLISH,HOLD
UDS,UDS,MICRO_CAP,164.44,3.87,4.27,13.45,55.3,61.2,3.13,12,14,,BULLISH,HOLD
REDTAPE,REDTAPE,MICRO_CAP,130.58,2.79,0.31,14.52,55.3,70.2,4.7,8,18,,BULLISH,HOLD
LICHSGFIN,LICHSGFIN,MID_CAP,586.35,0.72,4.3,14.33,55.3,71.1,13.11,17,6,,BULLISH,HOLD
GICRE,GICRE,SMALL_CAP,399.35,-0.15,-0.15,4.56,55.3,49.3,5.31,9,10,,STRONG_BULLISH,HOLD
WHEELS,WHEELS,SMALL_CAP,1327.6,5.74,10.05,38.24,55.3,83.2,44.98,20,10,,STRONG_BULLISH,HOLD
GOODLUCK,Goodluck India Limited,SMALL_CAP,1405.1,1.01,10.08,32.58,55.3,80.4,15.88,19,4,,STRONG_BULLISH,HOLD
OMAXAUTO,OMAXAUTO,MICRO_CAP,226.65,10.0,71.76,118.99,55.3,94.6,99.7,23,2,,STRONG_BULLISH,HOLD
AXISCADES,AXISCADES,SMALL_CAP,2132.7,-1.09,8.49,32.39,55.3,76.8,47.28,20,6,,STRONG_BULLISH,HOLD
BALRAMCHIN,BALRAMCHIN,MICRO_CAP,525.5,0.12,3.0,8.71,55.3,64.7,15.37,14,12,,STRONG_BULLISH,HOLD
GULPOLY,GULPOLY,MICRO_CAP,188.12,-0.84,3.39,18.49,55.3,67.3,21.96,18,8,,STRONG_BULLISH,HOLD
INOXWIND,INOXWIND,MICRO_CAP,106.65,-0.43,4.36,31.62,55.3,69.8,10.7,17,6,,BULLISH,HOLD
SBCL,SBCL,MICRO_CAP,621.6,2.97,3.19,44.91,55.3,70.1,27.63,18,11,,STRONG_BULLISH,HOLD
NETWEB,NETWEB,LARGE_CAP,4302.7,-1.5,6.74,32.8,55.3,70.5,22.32,20,6,,STRONG_BULLISH,HOLD
PENIND,PENIND,MICRO_CAP,171.2,0.79,1.42,13.18,54.7,46.9,14.17,14,11,,BULLISH,HOLD
SUBROS,SUBROS,MICRO_CAP,804.9,2.76,3.35,16.72,54.7,58.4,0.85,14,16,,BULLISH,HOLD
COCHINSHIP,COCHINSHIP,LARGE_CAP,1814.7,3.51,2.31,34.62,54.7,83.5,19.57,17,14,,BULLISH,HOLD
KARURVYSYA,Karur Vysya Bank Limited,SMALL_CAP,313.55,2.74,5.38,19.65,54.7,72.9,-1.5,13,18,,STRONG_BULLISH,HOLD
STCINDIA,STCINDIA,MICRO_CAP,122.61,2.05,3.56,13.6,54.7,60.6,4.56,9,16,,BULLISH,HOLD
MAZDOCK,MAZDOCK,LARGE_CAP,2683.3,1.47,-3.12,15.26,54.7,62.3,14.87,16,13,,BULLISH,HOLD
PREMIERENE,PREMIERENE,MID_CAP,1018.5,-1.4,-1.99,7.97,54.7,54.0,35.65,16,10,,STRONG_BULLISH,HOLD
USHAMART,USHAMART,SMALL_CAP,477.4,1.74,3.38,17.73,54.7,65.7,18.22,18,8,,STRONG_BULLISH,HOLD
ALLTIME,ALLTIME,MICRO_CAP,270.18,2.53,14.45,33.05,54.7,75.9,10.77,13,12,,BULLISH,HOLD
ONESOURCE,ONESOURCE,MID_CAP,1815.9,4.15,3.03,31.94,54.7,79.7,37.4,18,14,,BULLISH,HOLD
ACE,ACE,MID_CAP,905.55,2.03,0.73,8.45,54.7,46.6,3.6,10,18,,STRONG_BEARISH,HOLD
ADANIENSOL,ADANIENSOL,LARGE_CAP,1387.1,-1.44,-2.19,40.64,54.7,70.0,38.08,20,6,,STRONG_BULLISH,HOLD
HUDCO,HUDCO,SMALL_CAP,228.01,2.52,5.22,32.43,54.7,93.5,17.36,17,14,,BULLISH,HOLD
RITCO,RITCO,MICRO_CAP,241.94,9.04,14.37,29.68,54.7,80.1,6.59,17,12,,BULLISH,HOLD
PACEDIGITK,PACEDIGITK,MICRO_CAP,185.18,2.85,5.34,29.87,54.7,61.6,4.01,9,16,,BULLISH,HOLD
AETHER,AETHER,SMALL_CAP,1214.8,-1.45,4.0,11.98,54.7,54.8,26.89,18,4,,STRONG_BULLISH,HOLD
KALPATARU,KALPATARU,MICRO_CAP,372.55,9.99,13.15,29.4,54.7,80.0,7.85,14,9,,BULLISH,HOLD
TATASTEEL,Tata Steel Limited,SMALL_CAP,217.09,0.75,0.56,9.57,54.7,63.3,6.04,12,10,,STRONG_BULLISH,HOLD
KAYNES,KAYNES,LARGE_CAP,4379.7,1.72,6.5,16.76,54.7,58.6,13.28,16,11,,BULLISH,HOLD
NATCOPHARM,NATCOPHARM,SMALL_CAP,1155.2,0.44,5.63,6.73,54.7,66.8,30.4,16,6,,STRONG_BULLISH,HOLD
CESC,CESC,MICRO_CAP,186.61,0.86,-0.09,21.7,54.7,65.0,23.4,18,8,,STRONG_BULLISH,HOLD
GRANULES,GRANULES,MID_CAP,743.5,1.02,5.53,16.39,54.0,94.7,28.96,20,8,,STRONG_BULLISH,HOLD
WABAG,WABAG,SMALL_CAP,1499.5,0.01,1.06,18.92,54.0,59.2,17.94,16,8,,STRONG_BULLISH,HOLD
MANORAMA,MANORAMA,MICRO_CAP,1607.5,0.3,9.07,31.68,54.0,79.1,11.87,16,6,,STRONG_BULLISH,HOLD
VIJAYA,VIJAYA,SMALL_CAP,1208.1,1.49,8.44,30.06,54.0,94.0,20.03,19,6,,BULLISH,HOLD
MAWANASUG,MAWANASUG,MICRO_CAP,114.45,-3.67,10.21,12.67,54.0,66.5,48.13,20,4,,STRONG_BULLISH,HOLD
LUXIND,LUXIND,MICRO_CAP,1508.9,5.0,1.98,25.02,54.0,54.3,59.14,18,7,,STRONG_BULLISH,HOLD
CPSEETF,CPSEETF,MICRO_CAP,106.94,0.22,-1.72,4.53,54.0,59.8,6.96,10,12,,STRONG_BULLISH,HOLD
MEDANTA,MEDANTA,SMALL_CAP,1206.9,2.14,5.6,16.79,54.0,71.4,6.25,13,16,,BULLISH,HOLD
SUVEN,SUVEN,MICRO_CAP,220.4,3.22,1.41,32.08,54.0,67.0,46.09,18,6,,STRONG_BULLISH,HOLD
CORDSCABLE,CORDSCABLE,MICRO_CAP,214.75,2.01,18.88,37.43,54.0,82.5,25.96,21,4,,BULLISH,HOLD
KIRLPNU,KIRLPNU,SMALL_CAP,1590.8,2.8,5.13,38.33,54.0,81.9,41.75,20,11,,STRONG_BULLISH,HOLD
RICOAUTO,RICOAUTO,MICRO_CAP,124.1,6.83,7.67,14.72,54.0,57.5,0.58,14,12,,BULLISH,HOLD
DHAMPURSUG,DHAMPURSUG,MICRO_CAP,153.69,-2.51,6.67,10.82,54.0,61.5,33.78,20,4,,STRONG_BULLISH,HOLD
DIVISLAB,DIVISLAB,LARGE_CAP,6702.5,0.01,2.58,14.57,54.0,78.2,6.79,13,13,,BULLISH,HOLD
SONACOMS,SONACOMS,MID_CAP,578.65,-0.68,-3.51,12.33,54.0,49.3,9.94,12,8,,STRONG_BULLISH,HOLD
SPMLINFRA,SPMLINFRA,MICRO_CAP,221.68,-0.05,5.06,28.5,54.0,68.2,22.67,18,6,,STRONG_BULLISH,HOLD
EMCURE,EMCURE,SMALL_CAP,1664.8,0.32,-3.76,7.07,54.0,52.1,16.49,16,6,,STRONG_BULLISH,HOLD
HINDZINC,HINDZINC,MID_CAP,636.55,0.31,3.83,18.15,54.0,64.8,9.34,15,8,,STRONG_BULLISH,HOLD
EPACKPEB,EPACKPEB,SMALL_CAP,213.11,2.89,8.02,36.86,54.0,68.0,16.37,14,7,,BULLISH,HOLD
AKUMS,AKUMS,MICRO_CAP,548.0,-0.75,0.79,11.94,54.0,48.8,12.77,16,8,,STRONG_BULLISH,HOLD
SURYODAY,SURYODAY,MICRO_CAP,161.36,0.74,5.74,25.98,54.0,85.5,30.29,19,6,,BULLISH,HOLD
TECHNOE,TECHNOE,SMALL_CAP,1282.2,-0.33,-1.18,22.62,54.0,63.6,13.14,16,8,,STRONG_BULLISH,HOLD
THYROCARE,THYROCARE,SMALL_CAP,470.7,1.77,16.41,24.28,54.0,81.2,15.81,21,2,,BULLISH,HOLD
TIRUMALCHM,TIRUMALCHM,MICRO_CAP,222.04,0.99,12.65,28.2,54.0,72.4,8.75,15,7,,BULLISH,HOLD
APOLLOHOSP,APOLLOHOSP,LARGE_CAP,7837.0,0.99,1.66,6.97,54.0,63.8,3.58,10,12,,STRONG_BULLISH,HOLD
GRSE,GRSE,LARGE_CAP,3093.8,2.41,0.69,34.2,54.0,69.9,26.72,18,6,,STRONG_BULLISH,HOLD
GANESHBE,GANESHBE,MICRO_CAP,100.98,-0.73,0.26,24.87,54.0,56.6,25.46,18,6,,STRONG_BULLISH,HOLD
MIDWESTLTD,MIDWESTLTD,SMALL_CAP,1379.3,4.82,10.49,9.77,54.0,57.6,5.87,10,14,,BEARISH,HOLD
GCSL,GCSL,MICRO_CAP,384.65,0.8,10.93,13.28,54.0,70.0,66.98,18,6,,BULLISH,HOLD
ANANDRATHI,ANANDRATHI,MID_CAP,3614.2,-0.12,0.77,9.77,54.0,46.3,19.93,16,8,,STRONG_BULLISH,HOLD
HUBTOWN,HUBTOWN,SMALL_CAP,218.66,6.3,5.47,12.5,53.3,58.6,4.03,12,14,,BULLISH,HOLD
KSCL,KSCL,MICRO_CAP,1003.8,0.89,8.43,15.83,53.3,76.1,20.19,16,4,,BULLISH,HOLD
JNKINDIA,JNKINDIA,MICRO_CAP,362.1,-1.38,-1.61,37.37,53.3,67.7,50.29,18,6,,STRONG_BULLISH,HOLD
JWL,JWL,SMALL_CAP,303.75,1.84,5.69,14.04,53.3,66.9,5.19,12,13,,BULLISH,HOLD
KSHINTL,KSHINTL,MID_CAP,630.0,7.86,-5.67,27.16,53.3,59.3,73.29,18,6,,BULLISH,HOLD
INDIASHLTR,India Shelter Finance Corporation Limited,MICRO_CAP,840.0,0.01,2.43,10.69,53.3,63.8,14.69,17,8,,BULLISH,HOLD
PFC,PFC,SMALL_CAP,457.55,-1.37,-1.55,12.31,53.3,49.2,12.08,16,8,,STRONG_BULLISH,HOLD
GKENERGY,GKENERGY,MICRO_CAP,134.81,-0.48,3.66,40.57,53.3,63.4,12.38,14,6,,BULLISH,HOLD
BAJEL,BAJEL,MICRO_CAP,183.83,1.02,-1.62,18.98,53.3,57.7,11.93,16,11,,BULLISH,HOLD
AWL,AWL,SMALL_CAP,211.94,1.99,5.87,18.36,53.3,77.4,6.44,13,15,,BULLISH,HOLD
AWHCL,AWHCL,MICRO_CAP,527.1,2.56,2.81,25.32,53.3,59.2,3.6,9,14,,BULLISH,HOLD
DEEDEV,DEEDEV,MICRO_CAP,457.7,4.99,8.28,45.86,53.3,70.7,119.06,20,6,,STRONG_BULLISH,HOLD
NOCIL,NOCIL,MICRO_CAP,188.84,0.65,4.27,17.12,53.3,70.5,25.85,18,8,,STRONG_BULLISH,HOLD
BHARATWIRE,BHARATWIRE,MICRO_CAP,237.11,1.25,7.04,47.17,53.3,73.5,28.38,20,6,,STRONG_BULLISH,HOLD
TORNTPOWER,TORNTPOWER,SMALL_CAP,1712.5,-1.24,0.63,22.37,53.3,70.1,15.09,18,6,,STRONG_BULLISH,HOLD
GENUSPOWER,GENUSPOWER,SMALL_CAP,332.0,-0.91,6.51,38.18,53.3,70.7,31.14,19,6,,BULLISH,HOLD
ALKYLAMINE,ALKYLAMINE,SMALL_CAP,1735.0,-1.34,12.82,30.04,53.3,74.1,14.47,19,4,,BULLISH,HOLD
MBAPL,MBAPL,MICRO_CAP,576.7,0.85,9.99,7.41,53.3,59.3,25.92,18,2,,STRONG_BULLISH,HOLD
UTTAMSUGAR,UTTAMSUGAR,MICRO_CAP,253.5,-1.9,-1.92,2.37,53.3,54.8,26.44,14,10,,STRONG_BULLISH,HOLD
DYCL,DYCL,MICRO_CAP,416.05,3.83,11.49,53.31,53.3,84.4,39.53,18,11,,BULLISH,HOLD
AEGISLOG,AEGISLOG,SMALL_CAP,739.65,0.62,4.22,25.79,53.3,68.7,8.89,12,8,,BULLISH,HOLD
SPORTKING,SPORTKING,MICRO_CAP,155.64,0.26,5.25,19.05,53.3,69.9,30.71,20,0,,STRONG_BULLISH,HOLD
STALLION,STALLION,MICRO_CAP,166.49,1.51,7.21,37.13,52.7,65.0,17.01,13,9,,BULLISH,HOLD
RATEGAIN,RATEGAIN,SMALL_CAP,634.2,-0.57,9.15,25.01,52.7,73.3,16.76,17,4,,STRONG_BULLISH,HOLD
MARICO,Marico Limited,MID_CAP,832.15,2.13,6.78,10.47,52.7,89.3,7.02,14,10,,STRONG_BULLISH,HOLD
INDIAGLYCO,INDIAGLYCO,SMALL_CAP,1140.3,4.34,10.62,27.32,52.7,82.9,21.52,21,2,,BULLISH,HOLD
PPL,PPL,MICRO_CAP,217.58,2.65,1.55,14.34,52.7,50.0,3.82,12,13,,STRONG_BEARISH,HOLD
RITES,RITES,SMALL_CAP,228.82,1.06,4.35,19.34,52.7,66.1,4.74,9,13,,BULLISH,HOLD
STARCEMENT,STARCEMENT,MICRO_CAP,238.56,1.78,5.29,13.8,52.7,66.3,11.91,16,10,,BULLISH,HOLD
STLTECH,STLTECH,SMALL_CAP,358.05,5.0,20.06,88.52,52.7,82.3,128.82,20,6,,STRONG_BULLISH,HOLD
HPL,HPL,MICRO_CAP,384.4,2.85,5.95,29.82,52.7,67.3,5.59,13,11,,BULLISH,HOLD
HSCL,HSCL,MID_CAP,614.9,-3.19,2.21,34.82,52.7,85.9,30.3,20,6,,STRONG_BULLISH,HOLD
TRITURBINE,TRITURBINE,SMALL_CAP,574.1,3.01,-0.09,25.66,52.7,77.2,18.19,16,13,,BULLISH,HOLD
ANTHEM,ANTHEM,MICRO_CAP,779.45,1.39,0.54,16.82,52.7,70.8,12.28,13,10,,STRONG_BULLISH,HOLD
INTELLECT,INTELLECT,MID_CAP,782.15,-0.29,5.73,17.2,52.7,70.8,11.95,19,6,,BULLISH,HOLD
VIMTALABS,VIMTALABS,MID_CAP,506.2,-0.87,12.35,20.57,52.7,64.2,6.76,17,2,,BULLISH,HOLD
ACUTAAS,ACUTAAS,LARGE_CAP,2725.7,1.49,8.92,23.11,52.7,80.9,30.01,20,6,,STRONG_BULLISH,HOLD
ATGL,ATGL,MID_CAP,644.25,-1.04,-1.93,24.0,52.7,65.0,23.78,18,8,,BULLISH,HOLD
PRAJIND,PRAJIND,SMALL_CAP,403.6,0.45,0.74,18.51,52.7,72.4,27.52,18,8,,STRONG_BULLISH,HOLD
MON100,MON100,MICRO_CAP,312.5,1.52,3.79,27.37,52.7,91.2,36.53,20,6,,STRONG_BULLISH,HOLD
GRAPHITE,GRAPHITE,MID_CAP,728.55,1.58,-1.63,15.68,52.7,64.3,7.02,14,8,,STRONG_BULLISH,HOLD
LAXMIDENTL,LAXMIDENTL,MICRO_CAP,217.68,1.62,6.11,17.8,52.7,61.7,10.81,17,7,,BULLISH,HOLD
NAVINFLUOR,NAVINFLUOR,LARGE_CAP,7085.0,0.6,4.83,21.7,52.7,82.2,11.27,18,8,,STRONG_BULLISH,HOLD
NESTLEIND,Nestle India Limited,LARGE_CAP,1476.0,-0.68,0.71,20.71,52.7,91.4,15.81,16,8,,STRONG_BULLISH,HOLD
EPL,EPL,SMALL_CAP,234.36,2.43,3.27,9.54,52.7,54.0,9.41,9,9,,BULLISH,HOLD
GROWW,GROWW,SMALL_CAP,208.03,-1.32,-2.55,24.86,52.7,53.8,23.13,15,6,,STRONG_BULLISH,HOLD
FUSION,FUSION,SMALL_CAP,221.46,1.18,17.04,46.53,52.7,84.9,18.28,19,4,,BULLISH,HOLD
LLOYDSME,LLOYDSME,LARGE_CAP,1726.7,-2.14,-2.57,19.75,52.7,75.6,53.52,20,6,,STRONG_BULLISH,HOLD
EBGNG,EBGNG,SMALL_CAP,441.7,1.8,7.29,17.98,52.7,56.8,28.87,16,4,,STRONG_BULLISH,HOLD
KRISHANA,KRISHANA,SMALL_CAP,680.5,2.48,12.49,18.81,52.7,57.2,33.55,20,2,,STRONG_BULLISH,HOLD
LTFOODS,LTFOODS,MICRO_CAP,432.2,0.79,1.67,12.35,52.7,61.9,4.99,7,13,,STRONG_BULLISH,HOLD
GNFC,GNFC,MICRO_CAP,501.15,0.56,5.53,23.34,52.0,67.8,9.02,12,6,,BULLISH,HOLD
