Date,Open,High,Low,Close,Volume
2023-12-07,39.5328,40.2938,38.9497,39.513,11243
2023-12-08,39.2363,40.3037,39.0386,39.4537,5640
2023-12-11,40.2246,40.4124,39.3845,39.602,10084
2023-12-12,39.3055,40.1357,39.009,39.434,5931
2023-12-13,39.5328,40.5013,39.0386,39.4636,5224
2023-12-14,39.1078,39.5427,38.5445,38.7026,6843
2023-12-15,38.7026,39.0287,38.5445,38.7421,29508
2023-12-18,40.2641,40.2641,38.3172,38.7915,11169
2023-12-19,40.2246,40.2246,38.2974,38.327,12455
2023-12-20,37.6451,40.3037,34.5714,36.2318,56878
2023-12-21,37.5561,38.4456,36.0341,37.5166,21642
2023-12-22,39.1869,39.1869,37.3091,37.5364,13070
2023-12-26,38.0503,38.5346,37.0224,37.2695,10643
2023-12-27,38.3171,38.3765,36.8149,38.0602,7834
2023-12-28,37.9416,40.5013,37.5364,38.0305,10887
2023-12-29,38.5346,38.5346,37.1608,37.4277,18500
2024-01-01,38.4061,38.7915,37.5166,38.0997,13638
2024-01-02,38.5346,38.5445,37.062,37.7143,12721
2024-01-03,39.345,39.513,38.5445,38.6532,7394
2024-01-04,39.3252,46.3818,38.0602,46.3818,195822
2024-01-05,52.3809,52.7664,46.451,47.2911,215934
2024-01-08,48.23,51.3926,48.23,50.4241,62308
2024-01-09,50.7996,51.6891,47.9335,48.6154,33620
2024-01-10,49.416,50.3252,48.9218,49.5346,15430
2024-01-11,49.4061,49.9101,45.4627,46.7772,25001
2024-01-12,49.0207,49.0207,45.947,47.2911,21346
2024-01-15,45.2749,48.0224,43.8517,44.9191,17278
2024-01-16,47.4492,47.6963,40.6199,45.8679,18890
2024-01-17,44.4744,46.3522,44.4744,45.9272,13521
2024-01-18,46.8464,46.8464,44.6622,45.7394,15875
2024-01-19,46.4411,46.451,44.8005,46.3324,18053
2024-01-23,45.5615,45.8481,41.5588,41.8949,27004
2024-01-24,42.1024,43.4861,40.7287,43.0809,10914
2024-01-25,43.9506,50.3055,42.31,49.5543,77635
2024-01-29,50.5921,50.7304,45.5121,46.6685,21062
2024-01-30,47.044,47.2219,45.4726,45.8481,9808
2024-01-31,46.8562,50.4043,45.5022,48.6945,26683
2024-02-01,49.6828,50.6909,45.1563,48.062,78782
2024-02-02,48.6352,49.2974,47.0045,47.4888,10538
2024-02-05,48.5364,48.5364,46.7475,47.0243,8765
2024-02-06,46.4807,47.4986,45.4627,46.876,8801
2024-02-07,47.3899,48.7736,46.451,47.6172,19460
2024-02-08,49.8113,57.1348,49.8113,56.186,405177
2024-02-09,59.1015,59.1015,50.0584,50.5921,135422
2024-02-12,51.9856,56.2354,49.4259,52.0449,79198
2024-02-13,53.221,53.221,50.2462,51.2839,19385
2024-02-14,51.195,52.2821,49.416,49.4259,24893
2024-02-15,51.2444,54.0611,49.6828,51.8868,46350
2024-02-16,53.3594,53.3594,50.4142,50.5328,24148
2024-02-19,52.3809,54.3477,50.4043,52.6873,42885
2024-02-20,52.3711,52.3711,50.9479,51.2246,20381
2024-02-21,52.3414,52.8751,50.177,50.3944,27734
2024-02-22,50.3944,52.0647,49.4654,50.7304,30240
2024-02-23,51.3432,52.0746,49.9101,50.4043,41913
2024-02-26,50.5031,51.8868,49.7125,50.8985,8980
2024-02-27,49.6729,53.8634,49.5939,51.5508,60143
2024-02-28,53.221,55.5436,50.7008,51.5508,84548
2024-02-29,52.124,54.1599,50.8985,51.9263,27240
2024-03-01,53.3594,53.3693,50.4339,51.2839,12875
2024-03-04,50.0584,51.3432,49.9101,50.3154,9444
2024-03-05,50.4043,52.3809,49.5346,52.124,7632
2024-03-06,52.8158,52.8158,47.4295,50.3351,18602
2024-03-07,50.3252,51.3827,48.4277,50.2462,10829
2024-03-11,52.1339,52.1339,49.159,49.3369,12761
2024-03-12,49.3369,49.8508,43.1896,46.026,15868
2024-03-13,47.4393,47.4393,43.9802,44.7412,9706
2024-03-14,43.1599,46.451,43.0018,44.1581,20475
2024-03-15,44.9587,45.858,42.4977,43.5552,8956
2024-03-18,43.4861,46.9452,43.4861,45.7197,3565
2024-03-19,47.1923,47.1923,45.4924,45.9865,2959
2024-03-20,47.8347,47.8347,44.6622,46.9452,6118
2024-03-21,47.9137,47.9236,46.4313,47.6765,1772
2024-03-22,47.7457,48.2992,45.5615,45.9371,16899
2024-03-26,45.9766,45.9766,45.0674,45.7394,9171
2024-03-27,44.9784,46.2435,41.1141,42.6163,18261
2024-03-28,42.7547,45.4627,41.4995,43.2192,19003
2024-04-01,45.1761,46.2336,43.9605,46.0853,4822
2024-04-02,46.2435,47.4393,44.1779,47.2318,7587
2024-04-03,47.2318,50.4043,46.6783,49.4061,12911
2024-04-04,49.6235,49.6235,45.7592,47.0243,27043
2024-04-05,47.1824,47.1923,45.9569,46.5301,4590
2024-04-08,47.9137,47.9335,46.4609,47.0539,2569
2024-04-09,46.2138,47.2713,45.3639,45.4331,4478
2024-04-10,45.4429,46.9452,44.7412,46.1545,6430
2024-04-12,46.1545,46.9452,44.9587,45.3243,4770
2024-04-15,46.1545,47.3405,42.4977,46.7969,27620
2024-04-16,46.451,46.7969,44.9685,45.3738,6841
2024-04-18,44.8203,47.3899,44.8203,44.9685,3047
2024-04-19,44.4843,45.7098,42.0036,44.1186,6536
2024-04-22,44.5732,45.018,43.2884,44.3261,7152
2024-04-23,44.336,45.9569,44.0099,44.5534,3145
2024-04-24,45.4528,45.4627,44.1779,44.2767,4867
2024-04-25,44.4744,44.4744,43.4762,44.3558,6249
2024-04-26,43.6442,44.9587,43.6442,44.0296,2447
2024-04-29,44.4843,45.354,42.4977,44.3064,9840
2024-04-30,44.0395,45.2057,43.4959,44.6424,9224
2024-05-02,44.4744,46.2039,43.5651,45.9272,7256
2024-05-03,46.4411,46.451,44.4744,45.3441,4485
2024-05-06,46.4313,46.4313,43.4861,43.7924,6978
2024-05-07,43.7826,44.672,42.982,44.3558,5527
2024-05-08,43.0907,45.265,43.0809,44.1482,3408
2024-05-09,43.6837,44.9685,41.1635,41.8949,4685
2024-05-10,42.7942,43.4762,41.5094,42.6954,1222
2024-05-13,43.5454,43.5454,40.6199,42.814,4214
2024-05-14,42.982,43.1896,41.8059,42.0233,2968
2024-05-15,42.1024,43.0907,39.5229,41.46,9284
2024-05-16,44.2174,44.2174,41.5885,42.7349,2973
2024-05-17,43.3872,44.4744,42.2013,42.7844,4631
2024-05-21,44.168,44.3756,41.0647,41.3908,11122
2024-05-22,41.8949,47.9335,41.1141,46.1941,68030
2024-05-23,47.2417,47.9335,44.1285,45.947,34280
2024-05-24,47.0934,48.9218,44.8697,44.9389,17578
2024-05-27,45.9074,45.947,43.5849,44.1285,5773
2024-05-28,44.7313,45.4528,42.4977,43.3477,11565
2024-05-29,44.0593,44.6523,42.5966,42.7646,4062
2024-05-30,44.8499,45.4627,42.3297,42.7053,34464
2024-05-31,44.9488,44.9488,42.646,43.9605,4534
2024-06-03,44.8401,44.8796,42.4977,42.8634,9570
2024-06-04,43.3971,43.3971,39.0485,41.964,11288
2024-06-05,42.3001,43.9802,41.3019,43.4861,15571
2024-06-06,44.4744,46.451,42.6065,45.858,21362
2024-06-07,44.0,46.6882,44.0,46.5301,10522
2024-06-10,46.9452,46.9452,44.672,44.9092,3232
2024-06-11,44.929,45.947,44.4645,44.929,4758
2024-06-12,45.8086,46.6981,44.5732,46.2138,11228
2024-06-13,46.7969,47.4393,45.5714,46.451,6657
2024-06-14,46.9452,48.4178,45.9766,47.4097,8959
2024-06-18,48.2992,48.2992,44.5732,45.1959,10897
2024-06-19,44.7017,46.3522,44.7017,45.9074,1703
2024-06-20,44.8302,46.4016,44.5732,45.947,5252
2024-06-21,46.4115,46.4115,44.7215,45.2749,2148
2024-06-24,44.5732,45.9667,43.6047,44.336,16372
2024-06-25,45.6604,50.0979,44.4744,47.5678,47161
2024-06-26,51.3926,51.3926,47.4591,49.3962,50556
2024-06-27,50.6909,54.3576,49.416,52.6181,151362
2024-06-28,53.5768,53.5768,51.3926,51.5211,28175
2024-07-01,51.5211,51.5211,49.416,50.3154,16928
2024-07-02,50.3153,50.3252,46.9551,48.5265,18606
2024-07-03,48.3288,50.77,47.9335,49.5642,32489
2024-07-04,50.3648,51.7879,48.7242,49.5939,25290
2024-07-05,50.4043,50.602,47.4492,48.8823,6676
2024-07-08,46.708,50.2956,46.708,47.1132,9770
2024-07-09,47.1132,48.1608,46.1051,47.1231,12193
2024-07-10,47.0835,47.0934,44.7709,46.6981,12033
2024-07-11,45.186,46.7376,45.1267,46.0162,8479
2024-07-12,45.4627,47.133,45.4627,45.9667,11543
2024-07-15,46.6981,47.4295,44.7412,45.779,14479
2024-07-16,45.779,47.2417,44.4744,46.283,12622
2024-07-18,47.133,48.1905,45.265,47.3899,10603
2024-07-19,48.0027,48.0027,45.9667,46.6388,2803
2024-07-22,46.451,47.1132,44.5238,44.9685,3420
2024-07-23,45.8778,46.2534,44.4843,45.9569,2950
2024-07-24,46.283,51.2641,44.8005,47.9928,38761
2024-07-25,48.9021,53.3693,47.4393,52.964,179378
2024-07-26,53.3693,54.15,51.363,52.3019,26709
2024-07-29,51.2543,52.2821,49.92,50.0683,10258
2024-07-30,50.0683,51.8868,48.4277,48.991,15134
2024-07-31,49.9003,49.9101,47.4393,49.3172,15030
2024-08-01,49.4061,49.8014,48.4277,48.8428,13038
2024-08-02,46.9748,48.9021,46.9353,47.1132,12032
2024-08-05,45.097,47.301,44.6325,45.0081,16876
2024-08-06,45.2255,46.8365,45.0081,45.9371,5542
2024-08-07,46.876,49.416,46.8365,48.398,8557
2024-08-08,49.3666,49.3764,46.7475,47.0539,13550
2024-08-09,47.1132,48.3881,45.9569,46.4609,14570
2024-08-12,46.4708,49.416,46.0557,48.2695,6353
2024-08-13,51.3926,55.8401,49.416,54.15,184378
2024-08-14,56.2354,58.3109,51.8868,56.9964,157805
2024-08-16,61.177,61.177,54.3576,54.8715,89341
2024-08-19,57.3028,57.3028,54.1599,54.4465,33125
2024-08-20,53.3693,55.336,51.699,52.2228,34636
2024-08-21,53.7646,62.6595,53.2803,62.6595,273910
2024-08-22,66.5139,71.159,64.2803,65.3971,416393
2024-08-23,67.3614,69.1868,58.3336,61.7165,91784
2024-08-26,63.4824,70.2384,59.6233,65.6253,135448
2024-08-27,67.4606,67.4606,62.6987,64.0479,63184
2024-08-28,64.1471,65.9527,62.5102,63.1947,21211
2024-08-29,64.4745,64.4745,59.1272,60.0895,69574
2024-08-30,60.7245,62.0042,58.78,59.6927,12965
2024-09-02,60.2185,66.7662,58.7403,65.04,108124
2024-09-03,65.4765,65.4765,62.3019,63.1054,47556
2024-09-04,62.9368,62.9368,59.8217,61.6868,19304
2024-09-05,62.0042,63.8892,61.5082,63.2046,27237
2024-09-06,63.7304,64.1868,61.5082,62.7185,18651
2024-09-09,61.6074,63.5915,59.6729,60.7542,24247
2024-09-10,60.5459,62.6987,60.5459,61.1808,24369
2024-09-11,61.2205,62.5995,59.4249,60.8237,23732
2024-09-12,60.8336,61.786,60.1193,60.407,9364
2024-09-13,61.0122,62.7483,60.7939,61.9447,16549
2024-09-16,61.9447,62.9864,60.0201,60.536,27780
2024-09-17,59.534,61.4586,59.534,60.288,20908
2024-09-18,59.6431,64.1868,59.6431,61.032,64498
2024-09-19,61.2304,63.4328,59.9209,60.1689,33329
2024-09-20,60.5757,63.4923,60.0201,61.5181,21002
2024-09-23,63.4923,63.4923,61.4983,61.6372,10927
2024-09-24,61.2602,73.9587,60.7145,73.9587,199443
2024-09-25,88.7504,88.7504,84.4448,88.7504,191689
2024-09-26,97.6195,97.6195,97.6195,97.6195,62560
2024-09-27,107.3814,107.3814,107.3814,107.3814,110927
2024-09-30,112.7485,112.7485,107.3814,112.7485,816100
2024-10-01,107.1433,118.3537,107.1433,118.3537,430530
2024-10-03,124.2565,124.2565,124.2565,124.2565,166099
2024-10-04,130.4569,130.4569,130.4569,130.4569,160088
2024-10-07,136.955,136.955,124.6533,135.9629,718611
2024-10-08,138.6911,138.8895,129.1672,129.1672,158590
2024-10-09,126.5878,126.5878,126.5878,126.5878,74507
2024-10-10,124.0581,124.0581,124.0581,124.0581,15860
2024-10-11,121.5779,121.5779,121.5779,121.5779,9791
2024-10-14,119.1473,119.1473,119.1473,119.1473,942
2024-10-15,116.7664,116.7664,116.7664,116.7664,3426
2024-10-16,114.435,114.435,114.435,114.435,1795
2024-10-17,112.1533,112.1533,112.1533,112.1533,15816
2024-10-18,109.9211,109.9211,109.9211,109.9211,5545
2024-10-21,107.7386,107.7386,107.7386,107.7386,3027
2024-10-22,105.6056,105.6056,105.6056,105.6056,2188
2024-10-23,103.5223,103.5223,103.5223,103.5223,4872
2024-10-24,101.4885,101.4885,101.4885,101.4885,1125
2024-10-25,99.5044,99.5044,99.5044,99.5044,1115
2024-10-28,97.5203,97.5203,97.5203,97.5203,881
2024-10-29,95.5857,95.5857,95.5857,95.5857,8703
2024-10-30,93.7008,93.7008,93.7008,93.7008,4423
2024-10-31,91.8655,91.8655,91.8655,91.8655,17449
2024-11-01,91.8655,91.8655,91.8655,91.8655,0
2024-11-04,90.0302,90.0302,90.0302,90.0302,5611
2024-11-05,88.2345,88.2345,88.2345,88.2345,26010
2024-11-06,86.4785,86.4785,86.4785,86.4785,14883
2024-11-07,84.7523,84.7523,84.7523,84.7523,7603
2024-11-08,83.0658,83.0658,83.0658,83.0658,2427
2024-11-11,81.4091,81.4091,81.4091,81.4091,5066
2024-11-12,79.7821,79.7821,79.7821,79.7821,4170
2024-11-13,78.1948,78.1948,78.1948,78.1948,3160
2024-11-14,76.6372,76.6372,76.6372,76.6372,964
2024-11-18,72.8079,72.8079,72.8079,72.8079,13890
2024-11-19,69.1769,76.4388,69.1769,76.4388,144671
2024-11-21,80.2583,80.2583,80.1492,80.2583,92398
2024-11-22,84.1968,84.2662,84.048,84.2662,15190
2024-11-25,88.4726,88.4726,88.4726,88.4726,19564
2024-11-26,92.8873,92.8873,84.0579,87.5301,123671
2024-11-27,85.3178,85.3178,83.1551,83.423,67995
2024-11-28,81.7563,81.7563,81.7563,81.7563,3297
2024-11-29,80.1293,80.1293,80.1293,80.1293,4831
2024-12-02,78.5321,78.5321,78.5321,78.5321,3351
2024-12-03,76.9646,76.9646,76.9646,76.9646,9313
2024-12-04,75.4269,75.4269,75.4269,75.4269,23607
2024-12-05,73.919,76.9349,73.919,76.9349,52458
2024-12-06,78.4726,78.4726,78.4726,78.4726,9163
2024-12-09,80.04,80.04,80.04,80.04,8611
2024-12-10,81.6373,81.6373,81.6373,81.6373,195302
2024-12-11,83.2643,83.2643,83.2643,83.2643,157782
2024-12-12,81.6075,81.6075,81.6075,81.6075,95748
2024-12-13,81.6075,81.6075,79.9805,79.9805,6756
2024-12-16,78.3833,78.3833,78.3833,78.3833,4698
2024-12-17,76.8158,76.8158,76.8158,76.8158,4126
2024-12-18,75.288,75.288,75.288,75.288,29314
2024-12-19,73.79,73.79,73.79,73.79,13388
2024-12-20,72.3217,72.3217,72.3217,72.3217,8687
2024-12-23,70.8832,70.8832,70.8832,70.8832,18424
2024-12-24,69.4745,69.4745,69.4745,69.4745,28689
2024-12-26,68.0856,70.8634,68.0856,70.8634,32029
2024-12-27,71.9249,72.2721,71.9249,72.2721,16875
2024-12-30,73.7106,73.7106,73.7106,73.7106,12443
2024-12-31,75.1789,75.1789,75.1789,75.1789,15814
2025-01-01,76.6769,76.6769,75.8932,75.8932,86943
2025-01-02,74.3753,74.5737,74.3753,74.5737,38977
2025-01-03,76.0618,76.0618,76.0618,76.0618,16851
2025-01-06,79.7126,79.8615,76.0618,77.798,90138
2025-01-07,73.909,79.3654,73.909,74.4944,32632
2025-01-08,71.1313,76.7861,71.1313,73.1749,22843
2025-01-09,70.9328,75.3376,69.5241,69.9606,30503
2025-01-10,69.4447,70.4368,66.667,68.909,21029
2025-01-13,65.4864,69.8416,65.4666,65.4666,35475
2025-01-14,63.9884,65.5757,62.2026,64.3455,31560
2025-01-15,67.411,67.5598,64.4844,65.6848,17703
2025-01-16,65.03,68.3039,65.03,66.7463,5466
2025-01-17,66.4685,69.4447,65.4963,68.1551,4947
2025-01-20,68.155,71.5578,68.155,70.04,10241
2025-01-21,70.4368,71.5578,66.7662,67.3217,4324
2025-01-22,68.4427,70.4368,64.0876,66.1213,12529
2025-01-23,67.4606,67.8574,64.4844,66.8753,14380
2025-01-24,69.2463,69.2463,65.4765,67.4308,8403
2025-01-27,66.0816,68.9487,64.0677,64.0677,7907
2025-01-28,64.0677,64.4844,60.8733,62.8475,19448
2025-01-29,64.4745,64.4745,60.1193,61.538,6597
2025-01-30,63.3931,63.3931,59.5241,61.1114,16620
2025-01-31,63.4626,63.4626,58.5816,60.7443,14880
2025-02-01,59.534,62.5003,59.534,62.2919,2836
2025-02-03,62.2919,62.8872,60.0201,60.3772,2115
2025-02-04,62.1729,62.1729,57.7383,59.6431,4434
2025-02-05,62.4011,62.4011,56.7463,57.1431,23473
2025-02-06,58.5122,60.0003,58.5122,60.0003,29550
2025-02-07,62.9963,62.9963,60.0201,62.0836,34273
2025-02-10,62.0836,63.4923,58.9884,62.2423,24488
2025-02-11,62.5003,65.3475,60.03,64.3455,62977
2025-02-12,67.4606,67.4606,62.5499,66.042,25220
2025-02-13,67.4606,69.2959,63.5915,64.4943,10398
2025-02-14,63.2046,63.2046,63.2046,63.2046,3778
2025-02-17,61.9447,61.9447,61.9447,61.9447,995
2025-02-18,60.7146,61.9745,60.7146,60.7146,4391
2025-02-19,60.7146,60.7146,59.5042,59.5042,15436
2025-02-20,60.6848,60.6848,60.6749,60.6848,10075
2025-02-21,62.1491,62.1491,61.8403,62.1491,2123
2025-02-24,62.1491,62.1491,60.9637,61.7606,5756
2025-02-25,61.7606,61.7606,60.8641,61.7606,5024
2025-02-27,62.9958,62.9958,61.91,61.91,3769
2025-02-28,61.8602,63.1452,61.7108,63.0058,15666
2025-03-03,64.2609,64.2609,61.7507,62.8564,6034
2025-03-04,64.1115,64.1115,61.7606,61.7606,5390
2025-03-05,62.9958,62.9958,62.9958,62.9958,12488
2025-03-06,63.3544,64.251,63.3544,64.251,6311
2025-03-07,63.0058,63.7529,63.0058,63.7529,24350
2025-03-10,64.749,64.749,64.0019,64.0019,65856
2025-03-11,64.0019,65.267,62.7269,65.267,11768
2025-03-12,64.6494,66.1934,64.0019,64.4502,8105
2025-03-13,65.6456,65.6555,64.0916,64.749,14115
2025-03-17,64.749,64.749,63.4541,63.4541,16037
2025-03-18,62.189,64.7192,62.189,63.7529,14681
2025-03-19,62.7568,63.7529,62.4778,62.4778,17973
2025-03-20,62.4778,62.7568,61.2327,62.4778,24366
2025-03-21,61.2327,61.7606,61.2327,61.7606,24062
2025-03-24,62.7568,64.7391,59.7683,63.4341,47380
2025-03-25,66.5122,66.5122,61.2327,62.0893,19982
2025-03-26,62.7568,63.2449,58.9914,58.9914,31128
2025-03-27,58.5232,59.7683,56.0428,58.0649,116906
2025-03-28,55.1662,60.7545,55.1662,55.9631,92625
2025-04-01,53.7915,58.7523,53.7915,58.6228,7874
2025-04-02,60.2066,60.2664,58.4734,59.7683,10484
2025-04-03,59.5392,61.2625,58.2741,59.7584,9165
2025-04-04,61.2426,61.2426,58.0351,59.9775,4116
2025-04-07,58.7722,59.7683,56.7799,58.055,3670
2025-04-08,62.7568,62.7568,58.6925,59.5492,2720
2025-04-09,57.786,62.7368,57.786,59.7683,15714
2025-04-11,57.7761,61.7606,57.7761,59.8082,10998
2025-04-15,60.0174,61.5116,59.081,60.2565,12257
2025-04-16,59.2703,61.4518,59.2703,60.2565,10632
2025-04-17,63.6533,63.6533,59.2703,61.4219,7721
2025-04-21,64.749,64.749,60.8541,61.7905,6604
2025-04-22,62.0595,63.6931,61.661,62.7667,6813
2025-04-23,62.7568,62.7667,61.5614,62.1392,11421
2025-04-24,61.8403,63.7031,60.7645,61.0334,13164
2025-04-25,62.9958,62.9958,57.7761,59.2703,15625
2025-04-28,58.7224,62.2487,57.8956,59.1109,28657
2025-04-29,59.7683,60.366,57.3676,58.9415,8451
2025-04-30,62.2587,62.2587,58.7822,59.4894,2419
2025-05-02,60.4656,60.7645,59.2503,60.0174,2869
2025-05-05,61.1629,61.1629,57.9056,59.7683,13606
2025-05-06,61.2625,61.2625,58.5331,59.868,5460
2025-05-07,62.7468,62.7468,58.3837,60.0771,18932
2025-05-08,62.7468,62.7468,59.7683,59.8281,7879
2025-05-09,57.7761,62.2388,57.7761,60.3063,18846
2025-05-12,61.7606,61.7606,59.1009,60.0971,16996
2025-05-13,60.0971,62.3583,59.7683,62.0694,5638
2025-05-14,62.2587,62.2587,60.0174,60.8143,4884
2025-05-15,62.5077,62.5077,59.9377,61.9997,5612
2025-05-16,63.0058,63.0058,59.7683,61.0434,12752
2025-05-19,62.7568,63.7429,60.3063,62.7767,13407
2025-05-20,63.4541,63.4541,61.2725,61.9499,8833
2025-05-21,61.9499,62.9859,59.2703,60.4756,25634
2025-05-22,61.1829,61.4518,59.7683,61.3223,5793
2025-05-23,59.8779,64.3506,55.1961,57.0588,104192
2025-05-26,53.7915,60.7545,53.7915,59.848,220971
2025-05-27,58.563,62.6273,58.563,59.4894,19543
2025-05-28,59.2005,60.7645,57.7761,59.3998,32856
2025-05-29,59.7783,59.7783,57.7761,58.563,24134
2025-05-30,59.1707,59.7285,57.7761,58.1646,20057
2025-06-02,57.8358,59.7683,56.3317,58.7124,18332
2025-06-03,56.8895,59.2503,56.8895,58.7622,17469
2025-06-04,59.2703,60.2664,57.5768,58.6825,17988
2025-06-05,59.9875,61.5614,58.822,59.6189,17563
2025-06-06,59.6189,63.7529,59.5691,63.0656,38114
2025-06-09,60.2863,73.7143,60.2863,69.3313,160086
2025-06-10,72.1205,80.9861,70.8255,77.1111,196988
2025-06-11,78.695,84.4527,71.722,74.1526,131812
2025-06-12,73.5151,73.5151,66.8708,69.2018,39620
2025-06-13,67.7375,73.5051,65.7452,71.4132,49458
2025-06-16,71.7619,77.6988,68.7336,74.6606,49844
2025-06-17,77.6988,77.6988,71.0944,74.3917,60454
2025-06-18,73.2063,76.6529,70.7259,72.1105,10909
2025-06-19,71.1144,73.2162,70.7259,71.2239,11048
2025-06-20,69.7198,74.7104,69.7198,72.4691,8918
2025-06-23,74.312,74.312,70.0983,71.4132,10771
2025-06-24,73.1963,73.4752,71.3236,71.9013,12785
2025-06-25,73.1166,73.1166,69.7795,70.7358,13625
2025-06-26,71.7021,74.1127,71.6722,73.0867,31125
2025-06-27,73.4453,74.7104,70.7259,72.6484,10123
2025-06-30,73.007,74.3917,70.7159,71.732,41036
2025-07-01,71.732,72.7082,70.0286,71.5427,16727
2025-07-02,72.4093,72.4093,68.7436,69.6401,18771
2025-07-03,69.7497,74.4614,69.2317,70.6362,24152
2025-07-04,71.722,73.9135,69.9389,71.7021,43221
2025-07-07,72.7181,74.5112,70.7358,73.7243,27304
2025-07-08,72.2101,73.7143,70.0784,70.8554,30029
2025-07-09,72.2002,72.2002,67.8869,69.0424,15608
2025-07-10,70.427,70.4768,66.7413,68.7635,29309
2025-07-11,67.7374,69.5405,67.3888,68.2256,12326
2025-07-14,68.9328,73.6744,68.7436,70.5266,29571
2025-07-15,72.1902,72.1902,69.2815,70.1282,9525
2025-07-16,70.4768,70.8853,69.4309,69.8194,10552
2025-07-17,70.2676,72.9672,69.2317,70.7757,24158
2025-07-18,70.2676,72.1802,69.9788,71.2538,9913
2025-07-21,70.7757,72.0806,70.2278,70.3075,7349
2025-07-22,69.9887,71.5925,68.634,69.3412,7730
2025-07-23,69.3412,71.5626,68.7336,70.5466,15776
2025-07-24,69.2914,71.473,69.2914,69.6998,12434
2025-07-25,71.4829,71.5925,69.2516,69.7696,6973
2025-07-28,71.214,71.214,67.3689,67.857,5335
2025-07-29,67.7574,70.2278,67.7474,69.2317,5322
2025-07-30,66.044,73.6147,66.044,70.2477,31270
2025-07-31,70.2178,71.971,65.8049,69.4907,20678
2025-08-01,69.0225,70.7358,65.795,67.3091,16395
2025-08-04,67.4884,70.2278,65.7452,66.9804,11776
2025-08-05,67.7374,70.7159,66.0938,70.1979,20168
2025-08-06,71.214,71.214,69.1221,70.9351,12626
2025-08-07,71.2239,71.2239,67.339,69.0922,11084
2025-08-08,71.732,71.732,68.7436,69.5405,8941
2025-08-11,69.9788,69.9788,66.3927,68.5842,6611
2025-08-12,68.7336,69.3313,66.2532,68.1558,4078
2025-08-13,69.391,69.391,67.5482,67.6578,1258
2025-08-14,69.4209,69.4209,67.2394,67.2991,2743
2025-08-18,69.1221,70.9251,68.3351,69.4807,12633
2025-08-19,69.7297,72.0209,67.7375,70.5964,27998
2025-08-20,71.971,71.971,69.7297,71.5726,22433
2025-08-21,70.2378,76.2046,69.3114,70.2378,14393
2025-08-22,69.7198,71.4531,68.2355,68.4049,12982
2025-08-25,70.427,70.427,66.7911,67.5283,37411
2025-08-26,67.1896,70.7259,67.1896,69.6998,35848
2025-08-28,68.4746,73.2162,68.2455,69.3512,33571
2025-08-29,70.5964,70.5964,68.7336,69.65,4614
2025-09-01,69.3114,69.8293,65.536,66.821,11879
2025-09-02,66.7712,69.2217,66.7313,67.4386,20792
2025-09-03,68.7137,68.7137,65.9643,66.572,18488
2025-09-04,69.6002,69.6002,66.2532,66.5222,5948
2025-09-05,68.1359,69.7297,65.7452,67.857,18070
2025-09-08,60.0672,69.1819,60.0672,67.7972,11641
2025-09-09,67.3888,69.142,65.9942,68.5742,10909
2025-09-10,69.2317,70.0186,66.8509,69.401,11721
2025-09-11,69.9788,70.7159,68.0861,68.4248,8541
2025-09-12,67.349,71.712,66.8409,67.4087,7236
2025-09-15,67.4884,74.7104,65.9544,67.1198,38536
2025-09-16,68.6838,69.1221,65.8448,67.7374,16338
2025-09-17,67.9367,68.9328,66.7413,67.7474,17793
2025-09-18,68.9129,70.7259,67.2394,68.7635,12012
2025-09-19,70.6661,71.722,69.0225,71.1343,13032
2025-09-22,72.1105,72.1105,68.7635,70.9251,10853
2025-09-23,71.9611,72.1005,68.2355,70.1581,12443
2025-09-24,68.7535,69.7397,66.9903,68.9627,11550
2025-09-25,71.722,71.722,67.9168,69.8493,3157
2025-09-26,70.4171,70.696,68.5842,70.3772,13649
2025-09-29,68.7934,70.1083,66.9903,67.4486,6242
2025-09-30,67.6378,70.7259,65.7452,69.1818,14190
2025-10-01,67.847,69.1022,66.2432,66.7313,13965
2025-10-03,67.07,68.4646,67.07,68.3152,3613
2025-10-06,68.3152,68.7336,66.831,67.5382,3589
2025-10-07,66.7712,69.6301,66.044,68.0263,11279
2025-10-08,69.2317,69.2317,66.7413,67.9267,6980
2025-10-09,67.7375,67.7375,62.7568,63.1552,51576
2025-10-10,63.205,64.7391,60.2664,63.1552,11710
2025-10-13,63.1552,63.1552,59.7584,61.0235,10018
2025-10-14,61.5614,63.1851,59.7683,59.848,8795
2025-10-15,62.4579,62.4579,55.7738,56.8297,39539
2025-10-16,58.5431,58.553,56.8497,57.0389,6262
2025-10-17,56.9991,63.7529,55.8834,62.1093,47343
2025-10-20,63.3544,65.536,61.7606,63.6433,5829
2025-10-21,63.6433,63.6433,63.6433,63.6433,0
2025-10-23,67.7374,67.7374,63.5039,64.2709,8813
2025-10-24,66.7313,66.7313,62.7667,63.4441,14455
2025-10-27,62.7568,65.1973,62.179,63.6134,7345
2025-10-28,62.7667,65.4961,62.7667,64.3506,5625
2025-10-29,64.749,64.749,62.4679,62.8863,13237
2025-10-30,61.6809,63.713,60.8641,62.9161,11685
2025-10-31,63.6732,63.7031,62.2587,62.3782,2694
2025-11-03,62.4081,63.7429,61.2625,63.5836,4631
2025-11-04,63.733,64.2012,62.7667,63.6134,2230
2025-11-06,58.7722,66.4923,58.7722,64.7092,10608
