date_issued,symbol,sector,company,signal,setup_class,investment_score,technical_score,rsi,supertrend_state,price_at_issue,entry_low,entry_high,stop_loss,target_1,target_2,regime_at_issue,fno_pcr,fno_oi_change_5d,fno_buildup,fno_signal,date_resolved,price_at_resolution,return_pct,hit_target,hit_stop,action_bucket,action_reason,fii_flow_signal,insider_alert,insider_score,insider_detail
2026-05-29,KERNEX,Defence & Aerospace,KERNEX,HOLD,WEAK_TREND,56.78,60.0,46.9,BEARISH,1485.5,1470.64,1515.21,1571.43,1626.0,1218.67,CHOP,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-05-29,EMCURE,Pharma & Healthcare,EMCURE,BUY,NEUTRAL,56.12,66.0,58.9,BULLISH,1725.3,1708.05,1759.81,1605.57,1830.0,1964.26,CHOP,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-05-29,NAVINFLUOR,Chemicals & Specialty,NAVINFLUOR,HOLD,NEUTRAL,55.34,60.7,56.3,BULLISH,7244.5,7172.06,7389.39,6775.35,7525.0,8163.84,CHOP,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-05-29,NTPC,Energy - Power,NTPC Limited,HOLD,NEUTRAL,54.5,56.0,47.6,BULLISH,398.15,394.17,406.11,383.51,410.0,420.82,CHOP,0.5442,-0.4463,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-05-29,YATHARTH,Pharma & Healthcare,YATHARTH,HOLD,NEUTRAL,50.94,54.0,48.1,BULLISH,813.25,805.12,829.52,768.21,889.9,897.4,CHOP,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-05-29,GMDCLTD,Metals & Mining,GMDCLTD,HOLD,WEAK_TREND,47.53,61.3,48.7,BEARISH,699.1,692.11,713.08,716.01,754.3,632.36,CHOP,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-05-29,AZAD,Defence & Aerospace,AZAD,HOLD,WEAK_TREND,44.13,54.7,39.2,BEARISH,2057.1,2036.53,2098.24,2278.02,2350.0,1432.8,CHOP,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-05-29,PARAS,Defence & Aerospace,PARAS,WEAK_HOLD,WEAK_TREND,43.7,45.3,45.5,BEARISH,846.65,838.18,863.58,861.04,888.0,781.04,CHOP,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-05-29,TATAPOWER,Energy - Power,Tata Power Company Limited,HOLD,WEAK_TREND,39.4,53.3,41.1,BEARISH,425.8,421.54,434.32,433.56,464.4,391.48,CHOP,0.7267,0.4613,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-05-29,MIDHANI,Defence & Aerospace,MIDHANI,BUY,NEUTRAL,64.45,66.7,49.8,BULLISH,420.65,416.44,429.06,391.45,438.7,478.91,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-05-29,GLAND,Pharma & Healthcare,GLAND,WEAK_HOLD,NEUTRAL,59.72,48.0,71.8,BULLISH,2250.0,2227.5,2295.0,2093.85,2396.0,2561.62,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-05-29,SAILIFE,Metals & Mining,SAILIFE,HOLD,NEUTRAL,53.03,55.3,57.0,BULLISH,1160.0,1148.4,1178.88,1079.5,1184.8,1320.66,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-05-29,AUROPHARMA,Pharma & Healthcare,Aurobindo Pharma Limited,BUY,WEAK_TREND,50.74,65.3,36.0,BEARISH,1426.4,1412.14,1454.93,1552.2,1550.0,1061.99,BEAR_TREND,0.6111,-0.3791,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-05-29,BELRISE,Defence & Aerospace,BELRISE,BUY,WEAK_TREND,47.19,65.3,44.4,BEARISH,216.46,214.3,220.79,229.8,228.8,175.54,BEAR_TREND,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-02,EMCURE,Pharma & Healthcare,EMCURE,BUY,NEUTRAL,100.67,93.89,54.24,BULLISH,1705.2,1688.15,1739.3,1600.1,1830.0,1908.28,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,NMDC,Metals & Mining,NMDC Limited,BUY,NEUTRAL,98.34,96.54,61.06,BULLISH,92.37,91.45,93.78,85.96,94.25,105.17,BEAR_TREND,0.5092,0.6467,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,ALIVUS,Pharma & Healthcare,ALIVUS,BUY,NEUTRAL,84.8,82.05,31.89,BULLISH,1048.0,1037.52,1068.96,995.79,1148.4,1141.86,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,NEULANDLAB,Pharma & Healthcare,Neuland Laboratories Limited,HOLD,NEUTRAL,78.75,74.33,44.81,BULLISH,17198.0,17026.02,17541.96,16035.7,18305.0,19501.82,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,BLISSGVS,Pharma & Healthcare,BLISSGVS,HOLD,NEUTRAL,75.98,56.0,81.2,BULLISH,402.45,398.43,410.5,374.52,438.0,458.19,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,LAURUSLABS,Pharma & Healthcare,LAURUSLABS,BUY,NEUTRAL,75.36,77.3,81.0,BULLISH,1388.4,1374.52,1386.43,1296.55,1393.4,1569.45,BEAR_TREND,1.0758,-2.5281,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-02,SUNFLAG,Metals & Mining,SUNFLAG,HOLD,NEUTRAL,73.64,55.3,46.6,BULLISH,374.5,370.76,381.99,348.51,428.0,426.37,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,WELCORP,Metals & Mining,Welspun Corp Limited,HOLD,NEUTRAL,72.19,59.3,57.0,BULLISH,1377.6,1363.82,1387.83,1281.99,1394.8,1568.39,BEAR_TREND,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-02,ATUL,Chemicals & Specialty,Atul Limited,HOLD,NEUTRAL,72.01,66.88,41.5,BULLISH,6685.5,6618.64,6819.21,6623.33,7180.0,6606.92,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,GRANULES,Pharma & Healthcare,GRANULES,BUY,NEUTRAL,67.31,69.3,57.9,BULLISH,779.0,771.21,794.58,724.94,804.3,886.89,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,SHILPAMED,Pharma & Healthcare,SHILPAMED,HOLD,NEUTRAL,65.03,51.3,66.1,BULLISH,499.25,494.26,509.24,464.6,529.8,568.4,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,BSE,Capital Markets,BSE,BUY,NEUTRAL,64.31,66.0,56.8,BULLISH,4066.6,4025.93,4147.93,3976.08,4446.8,4150.55,BEAR_TREND,0.7765,5.4559,SHORT_BUILDUP,MILD_BEAR,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,NATIONALUM,Metals & Mining,National Aluminium Company Limited,HOLD,NEUTRAL,60.71,64.0,69.4,BULLISH,434.2,429.86,439.29,404.07,441.5,494.34,BEAR_TREND,0.8546,-3.5355,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-02,HINDALCO,Metals & Mining,Hindalco Industries Limited,BUY,NEUTRAL,60.36,66.7,70.1,BULLISH,1141.3,1129.89,1164.13,1062.1,1176.0,1299.37,BEAR_TREND,0.753,0.7415,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,GLAND,Pharma & Healthcare,GLAND,HOLD,NEUTRAL,59.89,51.3,72.8,BULLISH,2292.4,2269.48,2338.25,2133.31,2396.0,2609.9,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,SAIL,Metals & Mining,Steel Authority of India Limited,HOLD,NEUTRAL,59.47,61.3,67.5,BULLISH,203.69,201.65,207.76,189.55,209.7,231.9,BEAR_TREND,0.5454,-0.352,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,INOXINDIA,Energy - Power,INOXINDIA,HOLD,NEUTRAL,58.42,62.0,48.3,BULLISH,1446.8,1432.33,1475.74,1358.69,1579.2,1616.43,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,NLCINDIA,Energy - Power,NLCINDIA,HOLD,NEUTRAL,56.91,61.3,52.1,BULLISH,336.35,332.99,343.08,315.73,387.8,376.14,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,NAVINFLUOR,Chemicals & Specialty,NAVINFLUOR,HOLD,NEUTRAL,54.01,54.0,47.4,BULLISH,6998.5,6928.52,7138.47,6775.35,7525.0,7311.45,BEAR_TREND,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,ADANIGREEN,Energy - Power,Adani Green Energy Limited,WEAK_HOLD,NEUTRAL,50.24,48.7,56.8,BULLISH,1446.9,1432.43,1475.84,1346.48,1532.5,1647.29,BEAR_TREND,0.657,2.0098,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,JSWENERGY,Energy - Power,JSWENERGY,WEAK_HOLD,NEUTRAL,48.83,46.0,58.4,BULLISH,583.45,577.62,595.12,550.16,617.35,646.28,BEAR_TREND,0.478,-1.4211,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,NEOGEN,Chemicals & Specialty,Neogen Chemicals Limited,HOLD,WEAK_TREND,39.88,51.3,54.9,BEARISH,1809.7,1791.6,1845.89,1876.91,1887.0,1578.32,BEAR_TREND,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-02,ROSSTECH,IT & Technology,ROSSTECH,BUY,NEUTRAL,93.98,92.25,74.13,BULLISH,1080.5,1069.7,1102.11,1005.52,1112.0,1230.16,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,MTARTECH,Defence & Aerospace,MTARTECH,BUY,NEUTRAL,91.65,97.95,60.61,BULLISH,7216.0,7143.84,7360.32,6715.21,8449.5,8215.42,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,KERNEX,Defence & Aerospace,KERNEX,BUY,NEUTRAL,91.01,87.15,83.82,BULLISH,1804.7,1786.65,1840.79,1679.45,1864.0,2054.65,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,RPTECH,IT & Technology,RPTECH,BUY,NEUTRAL,90.81,96.67,65.19,BULLISH,554.2,548.66,565.28,515.74,575.0,630.96,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,SYRMA,IT & Technology,SYRMA,BUY,NEUTRAL,88.58,96.56,64.82,BULLISH,1166.8,1155.13,1182.06,1085.82,1188.0,1328.4,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-02,SASKEN,IT & Technology,Sasken Technologies Limited,HOLD,NEUTRAL,88.55,77.63,74.42,BULLISH,2338.5,2315.11,2297.46,2176.2,2309.0,2662.38,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-02,NETWEB,IT & Technology,NETWEB,BUY,NEUTRAL,86.77,90.53,75.89,BULLISH,4782.8,4734.97,4878.46,4450.87,4925.7,5445.22,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,RRKABEL,Defence & Aerospace,RRKABEL,BUY,NEUTRAL,83.41,97.56,58.54,BULLISH,2023.8,2003.56,2064.28,1883.35,2130.0,2304.09,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,SAILIFE,Metals & Mining,SAILIFE,BUY,NEUTRAL,83.16,95.47,57.53,BULLISH,1128.3,1117.02,1150.87,1050.0,1184.8,1284.57,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,ADANIPOWER,Energy - Power,Adani Power Limited,BUY,NEUTRAL,82.95,94.8,68.22,BULLISH,235.93,233.57,240.65,221.86,254.2,262.85,ROTATION,0.6987,1.6221,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,PARAS,Defence & Aerospace,PARAS,BUY,WEAK_TREND,82.54,97.65,60.33,BEARISH,853.7,845.16,870.77,861.04,888.0,805.47,ROTATION,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-02,HFCL,IT & Technology,HFCL,BUY,NEUTRAL,82.02,90.83,78.17,BULLISH,189.94,188.04,188.13,176.76,189.08,216.25,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-02,AEROFLEX,Defence & Aerospace,AEROFLEX,BUY,NEUTRAL,80.18,94.85,68.15,BULLISH,419.45,415.26,427.84,390.34,458.7,477.55,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,MBAPL,Metals & Mining,MBAPL,BUY,NEUTRAL,79.23,90.09,48.24,BULLISH,543.25,537.82,554.12,520.08,585.0,582.16,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,COALINDIA,Metals & Mining,COALINDIA,BUY,NEUTRAL,72.28,93.4,58.11,BULLISH,472.15,467.43,481.59,450.34,487.0,510.16,ROTATION,1.0505,8.6724,LONG_BUILDUP,BULL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,DATAPATTNS,Defence & Aerospace,DATAPATTNS,BUY,WEAK_TREND,70.08,92.24,48.89,BEARISH,4025.2,3984.95,4105.7,4375.4,4303.0,3008.82,ROTATION,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-02,ASTERDM,Pharma & Healthcare,Aster DM Healthcare Limited,BUY,NEUTRAL,69.24,89.52,48.57,BULLISH,726.95,719.68,741.49,700.75,776.55,767.01,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,CESC,Energy - Power,CESC,BUY,NEUTRAL,66.76,88.91,48.2,BULLISH,178.9,177.11,182.48,175.68,204.5,180.7,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,AUROPHARMA,Pharma & Healthcare,Aurobindo Pharma Limited,BUY,WEAK_TREND,65.74,85.37,36.97,BEARISH,1429.2,1414.91,1457.78,1551.46,1550.0,1073.54,ROTATION,0.5962,-0.5581,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-02,GMDCLTD,Metals & Mining,GMDCLTD,BUY,WEAK_TREND,64.3,94.82,58.32,BEARISH,668.4,661.72,681.77,716.01,746.45,526.0,ROTATION,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-02,BELRISE,Defence & Aerospace,BELRISE,BUY,WEAK_TREND,60.84,93.67,65.85,BEARISH,217.89,215.71,222.25,229.8,228.8,180.48,ROTATION,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-02,AZAD,Defence & Aerospace,AZAD,BUY,WEAK_TREND,59.21,88.85,46.24,BEARISH,2066.1,2045.44,2107.42,2278.02,2350.0,1463.99,ROTATION,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-02,ORIENTBELL,Defence & Aerospace,Orient Bell Limited,HOLD,NEUTRAL,72.0,77.52,56.82,BULLISH,334.5,331.16,341.19,311.29,364.0,380.83,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-02,ASTRAMICRO,Defence & Aerospace,ASTRAMICRO,HOLD,NEUTRAL,59.11,63.3,73.6,BULLISH,1323.8,1310.56,1350.28,1231.93,1433.0,1507.14,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,NMDC,Metals & Mining,NMDC Limited,BUY,LEADER_BREAKOUT,92.97,93.97,65.52,BULLISH,95.31,94.36,93.78,88.7,94.25,108.51,ROTATION,0.5417,-1.1175,NEUTRAL,NEUTRAL,,,,,,BUY_WATCH,High-quality breakout with bullish trend and acceptable momentum.,DII_ABSORBING,,,
2026-06-03,ALIVUS,Pharma & Healthcare,ALIVUS,BUY,NEUTRAL,90.9,84.3,36.43,BULLISH,1047.6,1037.12,1068.55,1001.66,1148.4,1125.77,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,NEULANDLAB,Pharma & Healthcare,Neuland Laboratories Limited,BUY,NEUTRAL,89.27,90.85,48.5,BULLISH,16909.0,16739.91,17247.18,16035.7,18305.0,18500.43,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,BLISSGVS,Pharma & Healthcare,BLISSGVS,HOLD,NEUTRAL,84.23,59.3,83.6,BULLISH,434.45,430.11,435.81,404.3,438.0,494.63,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-03,SASKEN,IT & Technology,Sasken Technologies Limited,HOLD,NEUTRAL,82.56,51.3,74.4,BULLISH,2338.5,2315.11,2297.46,2176.2,2309.0,2662.38,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-03,SHILPAMED,Pharma & Healthcare,SHILPAMED,BUY,NEUTRAL,76.38,68.0,79.2,BULLISH,517.35,512.18,527.15,481.45,529.8,589.01,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,MTARTECH,Defence & Aerospace,MTARTECH,HOLD,NEUTRAL,72.2,62.7,60.6,BULLISH,7216.0,7143.84,7360.32,6715.21,8449.5,8215.42,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,LAURUSLABS,Pharma & Healthcare,LAURUSLABS,BUY,NEUTRAL,71.77,72.7,78.5,BULLISH,1382.6,1368.77,1391.81,1296.55,1398.8,1549.32,ROTATION,1.0947,-2.305,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-03,KERNEX,Defence & Aerospace,KERNEX,HOLD,NEUTRAL,71.48,54.7,83.8,BULLISH,1804.7,1786.65,1840.79,1679.45,1864.0,2054.65,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,NETWEB,IT & Technology,NETWEB,BUY,NEUTRAL,70.23,74.0,75.9,BULLISH,4782.8,4734.97,4878.46,4450.87,4925.7,5445.22,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,ORIENTBELL,Defence & Aerospace,Orient Bell Limited,HOLD,NEUTRAL,69.91,77.52,56.82,BULLISH,334.5,331.16,341.19,311.29,364.0,380.83,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,SYRMA,IT & Technology,SYRMA,BUY,NEUTRAL,69.47,72.7,64.8,BULLISH,1166.8,1155.13,1182.06,1085.82,1188.0,1328.4,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-03,RPTECH,IT & Technology,RPTECH,BUY,NEUTRAL,69.19,69.3,65.2,BULLISH,554.2,548.66,565.28,515.74,575.0,630.96,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,GRANULES,Pharma & Healthcare,GRANULES,BUY,NEUTRAL,64.85,68.0,69.6,BULLISH,777.55,769.77,793.1,723.58,804.3,885.24,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,MBAPL,Metals & Mining,MBAPL,BUY,NEUTRAL,59.25,67.3,48.2,BULLISH,543.25,537.82,554.12,520.08,585.0,582.16,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,ROSSTECH,IT & Technology,ROSSTECH,WEAK_HOLD,NEUTRAL,59.0,48.0,74.1,BULLISH,1080.5,1069.7,1102.11,1005.52,1112.0,1230.16,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,WELCORP,Metals & Mining,Welspun Corp Limited,HOLD,NEUTRAL,58.39,55.3,59.7,BULLISH,1386.8,1372.93,1391.81,1290.55,1398.8,1578.87,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-03,ASTRAMICRO,Defence & Aerospace,ASTRAMICRO,HOLD,NEUTRAL,54.89,63.3,73.6,BULLISH,1323.8,1310.56,1350.28,1231.93,1433.0,1507.14,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,SUNFLAG,Metals & Mining,SUNFLAG,WEAK_HOLD,NEUTRAL,54.22,44.0,54.4,BULLISH,375.85,372.09,383.37,349.76,428.0,427.9,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,GLAND,Pharma & Healthcare,GLAND,WEAK_HOLD,NEUTRAL,52.97,47.3,75.7,BULLISH,2277.0,2254.23,2322.54,2118.98,2396.0,2592.36,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,BSE,Capital Markets,BSE,BUY,WEAK_TREND,50.44,68.7,53.4,BEARISH,3931.9,3892.58,4010.54,4386.87,4446.8,2656.86,ROTATION,0.6723,4.1535,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-03,SAIL,Metals & Mining,Steel Authority of India Limited,HOLD,NEUTRAL,46.92,59.3,73.6,BULLISH,205.85,203.79,208.65,191.56,209.7,234.36,ROTATION,0.5327,-0.453,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-03,PARAS,Defence & Aerospace,PARAS,HOLD,WEAK_TREND,43.72,56.7,60.3,BEARISH,853.7,845.16,870.77,861.04,888.0,805.47,ROTATION,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-03,RRKABEL,Defence & Aerospace,RRKABEL,BUY,NEUTRAL,88.02,96.0,66.25,BULLISH,2155.9,2134.34,2119.35,2006.28,2130.0,2454.49,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-03,PREMIERENE,Defence & Aerospace,PREMIERENE,HOLD,NEUTRAL,87.0,74.42,79.06,BULLISH,1089.0,1078.11,1077.58,1013.42,1083.0,1239.83,ROTATION,0.5425,1.8386,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-03,HFCL,IT & Technology,HFCL,BUY,NEUTRAL,85.85,90.39,79.23,BULLISH,199.41,197.42,190.43,185.57,191.39,227.03,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-03,EMCURE,Pharma & Healthcare,EMCURE,BUY,NEUTRAL,85.58,94.97,57.19,BULLISH,1700.7,1683.69,1734.71,1600.1,1830.0,1892.67,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,SAILIFE,Metals & Mining,SAILIFE,BUY,NEUTRAL,79.37,96.61,58.62,BULLISH,1137.7,1126.32,1160.45,1058.74,1184.8,1295.27,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-03,NATIONALUM,Metals & Mining,National Aluminium Company Limited,BUY,NEUTRAL,78.17,94.7,65.35,BULLISH,436.9,432.53,442.28,406.58,444.5,497.41,ROTATION,0.8349,-1.3093,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-03,ASTERDM,Pharma & Healthcare,Aster DM Healthcare Limited,BUY,NEUTRAL,73.12,89.21,47.75,BULLISH,730.5,723.2,745.11,697.44,776.55,787.59,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
