SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL
MINDACORP,2023-12-28,384.3,387.0,376.6,378.1,147907.0,56241474.45
MINDACORP,2023-12-29,377.55,389.2,376.6,386.25,609171.0,235032285.95
MINDACORP,2024-01-01,386.0,387.65,380.0,385.25,178572.0,68884948.8
MINDACORP,2024-01-02,385.25,385.25,375.3,377.95,397640.0,150976278.95
MINDACORP,2024-01-03,378.0,389.3,377.1,384.35,425901.0,163256748.35
MINDACORP,2024-01-04,386.4,387.0,376.0,380.1,254164.0,96796268.0
MINDACORP,2024-01-05,385.75,386.0,379.15,380.25,177513.0,67835610.1
MINDACORP,2024-01-08,380.65,383.05,373.2,375.9,176416.0,66566589.45
MINDACORP,2024-01-09,377.05,392.0,374.15,388.45,1774392.0,685701007.2
MINDACORP,2024-01-10,390.1,394.6,381.65,390.8,986025.0,383764234.15
MINDACORP,2024-01-11,391.0,396.9,383.95,389.55,772651.0,302663231.3
MINDACORP,2024-01-12,392.95,408.7,385.85,392.1,2202959.0,875393174.85
MINDACORP,2024-01-15,397.0,403.7,394.2,396.25,1711132.0,684352682.1
MINDACORP,2024-01-16,398.4,401.4,382.0,384.2,817975.0,320400542.85
MINDACORP,2024-01-17,381.5,405.0,377.0,400.65,1585112.0,623065756.9
MINDACORP,2024-01-18,403.8,409.55,386.95,401.2,1438249.0,575742441.0
MINDACORP,2024-01-19,402.4,408.7,396.8,399.95,330806.0,133035925.05
MINDACORP,2024-01-20,400.35,408.4,399.65,405.45,334956.0,135412287.8
MINDACORP,2024-01-23,406.3,407.45,394.5,400.6,531575.0,212868433.65
MINDACORP,2024-01-24,400.6,407.0,392.0,397.1,574038.0,230254265.0
MINDACORP,2024-01-25,405.9,409.9,397.1,408.2,526481.0,213115683.15
MINDACORP,2024-01-29,408.05,414.0,404.65,406.1,421377.0,171952844.35
MINDACORP,2024-01-30,406.75,413.35,405.0,408.65,483061.0,197577511.15
MINDACORP,2024-01-31,409.0,415.0,406.0,412.5,485297.0,199786426.8
MINDACORP,2024-02-01,415.0,416.65,402.75,405.55,442526.0,181690573.4
MINDACORP,2024-02-02,406.75,411.9,402.2,404.95,407195.0,165290173.85
MINDACORP,2024-02-05,407.25,415.85,402.0,409.1,533405.0,218656016.6
MINDACORP,2024-02-06,411.15,415.75,404.3,414.4,449014.0,183999075.05
MINDACORP,2024-02-07,416.35,419.95,407.1,408.55,248713.0,102475462.85
MINDACORP,2024-02-08,409.75,412.55,405.3,406.7,285343.0,116349276.45
MINDACORP,2024-02-09,407.95,409.25,395.55,399.8,244640.0,97766197.6
MINDACORP,2024-02-12,404.0,418.0,393.05,399.15,722702.0,290586069.9
MINDACORP,2024-02-13,396.9,408.3,386.1,405.2,654080.0,260510356.35
MINDACORP,2024-02-14,392.05,417.75,392.05,409.75,498475.0,205153383.75
MINDACORP,2024-02-15,412.4,413.05,402.0,404.0,445571.0,181032809.35
MINDACORP,2024-02-16,400.0,429.9,400.0,406.25,1422358.0,585352664.45
MINDACORP,2024-02-19,425.55,442.15,422.2,425.75,2102733.0,908280273.95
MINDACORP,2024-02-20,444.9,449.95,424.4,427.5,2071532.0,899726909.95
MINDACORP,2024-02-21,430.9,435.0,419.9,430.4,688009.0,293900694.0
MINDACORP,2024-02-22,434.8,436.0,425.4,433.85,484448.0,209107251.8
MINDACORP,2024-02-23,430.0,434.55,426.4,433.35,341209.0,147304896.4
MINDACORP,2024-02-26,434.5,438.7,430.65,432.75,247115.0,107306850.15
MINDACORP,2024-02-27,432.5,433.95,426.0,429.4,170281.0,73182189.0
MINDACORP,2024-02-28,431.3,431.5,416.55,423.1,595100.0,251714266.55
MINDACORP,2024-02-29,421.95,426.8,416.1,420.7,316744.0,133254509.1
MINDACORP,2024-03-01,420.75,434.0,420.05,424.45,314597.0,134246054.75
MINDACORP,2024-03-02,427.4,435.0,424.25,431.25,56840.0,24526980.55
MINDACORP,2024-03-04,430.95,431.6,423.0,428.6,142612.0,60957972.45
MINDACORP,2024-03-05,425.6,432.5,422.0,425.8,248386.0,105553257.9
MINDACORP,2024-03-06,426.9,428.4,409.25,416.85,459693.0,191128801.05
MINDACORP,2024-03-07,408.7,423.4,408.7,415.65,230342.0,96218726.35
MINDACORP,2024-03-11,411.0,416.65,406.0,409.75,181694.0,74498035.85
MINDACORP,2024-03-12,406.05,409.9,399.4,405.6,207095.0,83730142.6
MINDACORP,2024-03-13,403.95,407.4,380.05,382.5,465422.0,181523667.75
MINDACORP,2024-03-14,380.0,388.6,366.85,378.15,827399.0,313339579.5
MINDACORP,2024-03-15,380.05,385.35,372.65,378.75,253003.0,95787879.8
MINDACORP,2024-03-18,371.5,385.95,365.85,380.4,419471.0,158817847.25
MINDACORP,2024-03-19,381.0,387.05,379.0,383.55,260953.0,100037059.45
MINDACORP,2024-03-20,384.0,396.3,380.4,393.85,363974.0,142085846.95
MINDACORP,2024-03-21,397.0,403.15,393.1,401.5,211915.0,84596391.15
MINDACORP,2024-03-22,400.35,408.0,398.4,404.9,185090.0,74543643.85
MINDACORP,2024-03-26,403.9,407.0,400.6,404.85,276468.0,111833802.35
MINDACORP,2024-03-27,405.45,418.0,405.45,414.7,260563.0,107365873.35
MINDACORP,2024-03-28,417.95,424.95,415.0,417.7,257939.0,108194459.05
MINDACORP,2024-04-01,415.95,425.2,415.0,417.45,168788.0,70708306.1
MINDACORP,2024-04-02,419.0,420.45,412.4,413.45,163499.0,67952472.3
MINDACORP,2024-04-03,415.5,429.55,414.2,418.75,425761.0,179819734.6
MINDACORP,2024-04-04,421.8,422.7,416.5,418.9,177791.0,74541652.75
MINDACORP,2024-04-05,421.0,429.75,420.5,424.45,707613.0,301161621.75
MINDACORP,2024-04-08,427.95,434.9,418.0,423.65,668847.0,283921656.6
MINDACORP,2024-04-09,422.3,427.25,417.1,419.55,277293.0,116735455.0
MINDACORP,2024-04-10,419.5,423.95,418.5,419.3,207528.0,87391135.85
MINDACORP,2024-04-12,419.3,425.9,412.2,414.1,186895.0,78108616.65
MINDACORP,2024-04-15,405.0,418.05,397.35,412.7,565195.0,233735364.8
MINDACORP,2024-04-16,408.0,413.85,405.1,406.65,217685.0,88943541.3
MINDACORP,2024-04-18,408.95,411.4,402.05,403.6,160896.0,65412127.7
MINDACORP,2024-04-19,399.95,409.0,388.8,405.0,160713.0,64814990.8
MINDACORP,2024-04-22,406.0,409.5,403.1,404.45,137719.0,55800133.35
MINDACORP,2024-04-23,407.5,415.2,405.05,413.35,199324.0,81873038.25
MINDACORP,2024-04-24,414.55,418.5,412.05,414.45,217194.0,90258895.75
MINDACORP,2024-04-25,414.45,418.8,407.0,410.0,1734300.0,713005234.6
MINDACORP,2024-04-26,412.85,417.0,408.05,409.15,2175644.0,893239156.85
MINDACORP,2024-04-29,411.2,412.55,403.6,411.2,279727.0,114438883.55
MINDACORP,2024-04-30,411.25,414.95,405.55,408.05,164653.0,67544715.15
MINDACORP,2024-05-02,409.0,417.6,406.0,411.55,422204.0,173744145.4
MINDACORP,2024-05-03,414.35,415.8,409.75,411.05,372704.0,153765292.2
MINDACORP,2024-05-06,413.05,414.05,405.0,407.8,163130.0,66630724.55
MINDACORP,2024-05-07,408.5,408.5,398.05,403.1,365340.0,147103949.05
MINDACORP,2024-05-08,405.1,409.5,400.0,404.95,94584.0,38368353.95
MINDACORP,2024-05-09,404.85,412.65,400.5,406.25,294061.0,119732018.25
MINDACORP,2024-05-10,406.25,421.2,400.25,414.3,883113.0,363325727.3
MINDACORP,2024-05-13,414.9,416.0,397.5,413.65,919457.0,372847032.0
MINDACORP,2024-05-14,423.0,428.35,413.65,427.7,897439.0,379752637.0
MINDACORP,2024-05-15,427.85,432.45,417.0,418.25,452753.0,191891525.65
MINDACORP,2024-05-16,421.85,424.5,416.5,420.75,213052.0,89656151.05
MINDACORP,2024-05-17,420.75,431.85,420.75,425.85,333309.0,142178386.85
MINDACORP,2024-05-18,427.65,432.5,422.35,430.75,99462.0,42747076.95
MINDACORP,2024-05-21,405.05,434.0,405.05,425.1,1400361.0,595486144.85
MINDACORP,2024-05-22,426.05,430.65,421.25,426.3,314596.0,134062857.0
MINDACORP,2024-05-23,425.05,427.0,413.0,414.8,437254.0,182420928.35
MINDACORP,2024-05-24,413.0,423.0,410.05,418.2,278484.0,116356649.1
MINDACORP,2024-05-27,420.5,430.9,419.55,428.2,930655.0,393537264.05
MINDACORP,2024-05-28,426.0,428.25,421.2,424.2,237068.0,100558088.85
MINDACORP,2024-05-29,422.55,425.95,417.15,423.55,222772.0,94097671.35
MINDACORP,2024-05-30,423.5,423.5,417.0,419.9,143772.0,60392310.0
MINDACORP,2024-05-31,419.9,428.0,416.7,425.35,602371.0,255198431.45
MINDACORP,2024-06-03,434.0,444.9,415.05,440.35,1769501.0,760632148.95
MINDACORP,2024-06-04,435.0,435.0,400.0,411.25,1069800.0,440734854.2
MINDACORP,2024-06-05,423.0,423.0,400.0,419.9,354165.0,145924234.05
MINDACORP,2024-06-06,420.0,469.5,419.95,457.45,1900260.0,854995891.05
MINDACORP,2024-06-07,457.0,460.95,446.7,454.15,556013.0,251837183.3
MINDACORP,2024-06-10,457.0,458.95,444.0,449.85,299171.0,134077432.3
MINDACORP,2024-06-11,449.95,453.7,438.5,440.75,503045.0,223734963.25
MINDACORP,2024-06-12,441.0,449.5,441.0,443.9,911442.0,404272134.75
MINDACORP,2024-06-13,443.9,457.0,443.85,450.0,1303506.0,582694900.0
MINDACORP,2024-06-14,452.0,459.0,450.35,456.65,626537.0,285529633.55
MINDACORP,2024-06-18,465.0,482.4,461.0,474.45,1940916.0,920160448.15
MINDACORP,2024-06-19,477.5,477.5,463.65,466.9,1901701.0,893577516.95
MINDACORP,2024-06-20,469.25,482.0,464.55,478.1,789676.0,375566340.05
MINDACORP,2024-06-21,478.35,481.4,471.5,473.9,354753.0,169058886.2
MINDACORP,2024-06-24,472.4,498.0,466.05,492.7,1616197.0,791194858.95
MINDACORP,2024-06-25,494.55,500.95,478.3,481.25,2148526.0,1047566053.55
MINDACORP,2024-06-26,481.25,486.95,476.35,478.05,252650.0,121377904.25
MINDACORP,2024-06-27,475.1,489.95,475.1,486.8,723692.0,350740201.95
MINDACORP,2024-06-28,486.8,489.7,478.0,481.4,678490.0,326988459.95
MINDACORP,2024-07-01,484.8,497.55,478.0,496.45,862260.0,425467654.6
MINDACORP,2024-07-02,504.8,510.0,495.0,499.95,813131.0,407285312.0
MINDACORP,2024-07-03,500.95,503.65,491.2,492.65,178555.0,88458133.9
MINDACORP,2024-07-04,493.0,498.3,491.0,497.0,547188.0,270517570.95
MINDACORP,2024-07-05,497.0,497.4,490.15,492.4,129097.0,63650834.7
MINDACORP,2024-07-08,493.6,493.6,481.5,489.4,196910.0,95796665.75
MINDACORP,2024-07-09,491.8,512.4,486.05,492.4,436915.0,218120454.35
MINDACORP,2024-07-10,491.9,500.0,481.45,495.7,178108.0,87331676.85
MINDACORP,2024-07-11,495.65,496.0,487.25,489.8,149041.0,73062452.75
MINDACORP,2024-07-12,489.3,493.55,480.4,482.9,163236.0,79045848.8
MINDACORP,2024-07-15,486.25,496.0,485.0,487.7,184564.0,90436112.75
MINDACORP,2024-07-16,487.65,493.9,485.0,489.05,197461.0,96669288.4
MINDACORP,2024-07-18,489.05,491.0,480.8,482.3,225561.0,109537328.15
MINDACORP,2024-07-19,480.0,481.95,466.35,473.9,215509.0,101972536.15
MINDACORP,2024-07-22,472.0,473.75,463.05,470.05,600749.0,280281697.1
MINDACORP,2024-07-23,468.3,470.65,460.1,466.1,203827.0,95167511.85
MINDACORP,2024-07-24,469.25,485.0,468.9,482.3,105170.0,50329896.55
MINDACORP,2024-07-25,480.0,481.0,475.0,477.45,54765.0,26151617.6
MINDACORP,2024-07-26,479.85,494.25,477.6,484.6,246063.0,120250754.5
MINDACORP,2024-07-29,487.5,496.9,481.6,482.95,278303.0,135946949.65
MINDACORP,2024-07-30,483.05,490.9,480.05,487.9,216408.0,105538914.0
MINDACORP,2024-07-31,490.85,501.0,488.0,493.3,1109515.0,548626395.95
MINDACORP,2024-08-01,491.0,522.0,488.45,514.95,1375958.0,697368756.8
MINDACORP,2024-08-02,513.05,526.7,506.45,522.95,986136.0,510217079.35
MINDACORP,2024-08-05,513.0,522.0,501.1,510.2,410719.0,211213305.75
MINDACORP,2024-08-06,515.0,521.95,501.8,512.6,235879.0,120539915.05
MINDACORP,2024-08-07,518.45,533.0,512.25,516.9,1102830.0,571916247.4
MINDACORP,2024-08-08,522.4,536.0,516.0,520.15,980967.0,516068558.5
MINDACORP,2024-08-09,525.0,527.0,508.55,510.6,383261.0,196973102.85
MINDACORP,2024-08-12,511.0,524.1,508.05,521.45,195425.0,101547881.8
MINDACORP,2024-08-13,521.1,529.45,510.0,512.95,154949.0,80539363.05
MINDACORP,2024-08-14,515.0,515.05,509.75,510.85,71202.0,36406674.55
MINDACORP,2024-08-16,514.4,527.0,513.15,517.45,950206.0,493173649.85
MINDACORP,2024-08-19,517.95,527.95,516.65,519.8,184079.0,96154657.35
MINDACORP,2024-08-20,523.45,527.0,517.1,524.15,202415.0,105958431.0
MINDACORP,2024-08-21,526.0,534.0,520.75,529.2,347688.0,183688757.6
MINDACORP,2024-08-22,532.95,549.4,525.4,538.05,508234.0,274417811.15
MINDACORP,2024-08-23,538.7,645.65,538.05,631.15,16106676.0,9669804270.85
MINDACORP,2024-08-26,628.0,652.0,611.5,632.3,5436179.0,3440593688.95
MINDACORP,2024-08-27,616.0,630.3,585.0,590.0,2313270.0,1394427182.45
MINDACORP,2024-08-28,591.5,598.0,580.55,584.15,663452.0,391240325.85
MINDACORP,2024-08-29,587.5,592.3,577.75,581.35,339156.0,197641315.35
MINDACORP,2024-08-30,583.75,583.75,562.7,567.95,843692.0,481202738.95
MINDACORP,2024-09-02,584.0,584.0,550.3,558.65,721902.0,407154044.95
MINDACORP,2024-09-03,562.5,581.3,561.2,570.4,956815.0,546928464.8
MINDACORP,2024-09-04,570.6,588.95,565.05,573.45,1473336.0,854281636.95
MINDACORP,2024-09-05,574.0,590.0,574.0,585.55,750964.0,438454917.45
MINDACORP,2024-09-06,585.55,590.4,548.05,550.15,1202868.0,676309867.15
MINDACORP,2024-09-09,560.0,569.0,539.15,550.35,1706316.0,950759469.55
MINDACORP,2024-09-10,555.2,555.85,541.5,543.15,494521.0,269691868.5
MINDACORP,2024-09-11,545.2,545.25,528.6,531.05,362814.0,194917333.9
MINDACORP,2024-09-12,535.0,545.0,530.0,537.75,397629.0,213680634.95
MINDACORP,2024-09-13,542.55,547.0,538.45,543.7,301327.0,163515089.3
MINDACORP,2024-09-16,548.0,558.75,536.05,555.9,597377.0,328458107.85
MINDACORP,2024-09-17,560.55,562.0,547.5,555.3,488231.0,270181189.25
MINDACORP,2024-09-18,557.8,558.0,534.0,538.8,654000.0,355399553.35
MINDACORP,2024-09-19,537.45,539.7,517.25,520.15,893755.0,467714635.15
MINDACORP,2024-09-20,525.0,580.0,516.0,559.6,11666778.0,6544196355.05
MINDACORP,2024-09-23,556.0,616.0,550.0,587.95,6382489.0,3784778856.35
MINDACORP,2024-09-24,585.1,599.5,579.5,595.85,1326263.0,785056394.45
MINDACORP,2024-09-25,591.5,609.55,590.1,601.5,1395374.0,838721148.45
MINDACORP,2024-09-26,605.7,623.8,593.9,618.55,1559018.0,956370705.9
MINDACORP,2024-09-27,621.8,621.8,600.1,603.25,580139.0,353792554.65
MINDACORP,2024-09-30,605.0,605.05,591.15,601.95,324608.0,194268296.7
MINDACORP,2024-10-01,600.6,614.9,595.1,612.6,435618.0,265373655.55
MINDACORP,2024-10-03,601.0,607.0,590.0,601.55,398380.0,239027527.7
MINDACORP,2024-10-04,601.0,609.35,582.0,596.55,599509.0,357290826.15
MINDACORP,2024-10-07,597.0,602.1,558.6,562.1,619204.0,354196854.75
MINDACORP,2024-10-08,552.45,577.4,552.45,561.95,1533856.0,860574913.5
MINDACORP,2024-10-09,565.0,586.95,565.0,577.95,405907.0,234946765.3
MINDACORP,2024-10-10,584.6,593.0,578.65,581.15,248121.0,145181896.9
MINDACORP,2024-10-11,584.1,584.9,570.0,571.45,215238.0,123866531.65
MINDACORP,2024-10-14,574.0,583.6,566.0,571.35,239484.0,136934503.4
MINDACORP,2024-10-15,572.5,576.75,559.55,563.3,220589.0,124458051.8
MINDACORP,2024-10-16,564.4,569.0,545.55,551.0,573195.0,317529882.8
MINDACORP,2024-10-17,555.0,556.8,529.8,531.2,784469.0,422016724.85
MINDACORP,2024-10-18,530.0,541.0,518.3,536.5,466112.0,248910595.8
MINDACORP,2024-10-21,540.0,550.0,520.2,522.4,307163.0,162932225.65
MINDACORP,2024-10-22,522.4,523.95,497.75,500.85,515823.0,262478283.2
MINDACORP,2024-10-23,500.0,522.7,483.05,509.4,597353.0,302801016.5
MINDACORP,2024-10-24,508.1,517.1,490.1,493.75,493980.0,246007359.55
MINDACORP,2024-10-25,495.0,496.6,469.05,479.3,459898.0,220047570.15
MINDACORP,2024-10-28,478.0,506.7,478.0,502.9,459263.0,227673647.65
MINDACORP,2024-10-29,502.85,505.65,488.45,502.25,290407.0,145003099.0
MINDACORP,2024-10-30,502.0,510.35,498.35,506.05,183295.0,92491699.9
MINDACORP,2024-10-31,500.0,516.6,499.95,513.95,276416.0,141229727.2
MINDACORP,2024-11-01,515.0,520.8,513.95,518.75,41398.0,21457606.15
MINDACORP,2024-11-04,510.55,518.3,498.0,503.7,218757.0,110339594.1
MINDACORP,2024-11-05,505.5,524.7,498.55,520.3,507465.0,262185303.55
MINDACORP,2024-11-06,522.95,537.8,520.0,530.0,402856.0,213504435.25
MINDACORP,2024-11-07,533.85,535.45,518.0,520.8,150199.0,78945496.35
MINDACORP,2024-11-08,519.6,524.45,505.9,510.05,156624.0,80322518.55
MINDACORP,2024-11-11,503.1,515.25,498.6,499.5,228341.0,115338662.8
MINDACORP,2024-11-12,500.0,507.65,486.3,494.45,611651.0,302315070.2
MINDACORP,2024-11-13,501.0,504.3,470.15,476.55,681831.0,332703209.5
MINDACORP,2024-11-14,484.5,500.0,484.5,494.3,917962.0,452007682.1
MINDACORP,2024-11-18,494.3,499.25,477.5,489.9,745318.0,361776421.65
MINDACORP,2024-11-19,492.0,500.75,481.8,484.35,174309.0,85587422.0
MINDACORP,2024-11-21,491.6,491.6,476.1,479.0,193706.0,93264667.4
MINDACORP,2024-11-22,486.2,486.2,475.4,482.55,113083.0,54444862.6
MINDACORP,2024-11-25,485.0,495.2,472.1,487.1,636487.0,307002735.9
MINDACORP,2024-11-26,491.0,491.0,480.1,485.4,156366.0,75657877.55
MINDACORP,2024-11-27,488.0,500.95,486.0,494.8,191232.0,94754645.4
MINDACORP,2024-11-28,498.25,505.65,494.45,500.2,156744.0,78280211.7
MINDACORP,2024-11-29,500.2,500.9,490.55,495.55,115993.0,57355654.9
MINDACORP,2024-12-02,499.85,509.85,498.2,504.15,291050.0,146900597.0
MINDACORP,2024-12-03,504.8,510.0,502.65,507.45,147956.0,75027680.2
MINDACORP,2024-12-04,507.45,513.8,502.0,505.95,164815.0,83661131.35
MINDACORP,2024-12-05,505.95,507.45,496.1,500.75,147893.0,73987529.75
MINDACORP,2024-12-06,504.0,536.0,499.7,526.7,1259700.0,662513289.05
MINDACORP,2024-12-09,527.0,535.5,515.3,519.95,377550.0,198717861.9
MINDACORP,2024-12-10,520.45,548.45,512.0,542.05,1298374.0,695858156.55
MINDACORP,2024-12-11,545.0,552.0,541.1,547.2,678346.0,370880323.55
MINDACORP,2024-12-12,549.0,549.0,532.15,538.0,305870.0,165831120.85
MINDACORP,2024-12-13,535.75,537.5,521.0,528.1,156789.0,82835243.0
MINDACORP,2024-12-16,528.0,535.0,521.95,524.1,153143.0,80989998.1
MINDACORP,2024-12-17,528.0,532.0,515.55,517.1,120463.0,62685392.5
MINDACORP,2024-12-18,520.3,526.3,509.05,516.0,155785.0,80550158.7
MINDACORP,2024-12-19,510.0,520.8,504.4,518.7,192892.0,99172504.9
MINDACORP,2024-12-20,520.35,520.8,505.5,508.2,252718.0,129413000.7
MINDACORP,2024-12-23,511.9,525.55,498.0,501.4,237475.0,120077739.1
MINDACORP,2024-12-24,500.0,507.85,491.1,501.85,358417.0,179041121.15
MINDACORP,2024-12-26,501.85,502.45,493.35,497.55,73923.0,36765921.3
MINDACORP,2024-12-27,490.55,500.35,490.55,496.55,174201.0,86530476.65
MINDACORP,2024-12-30,495.1,496.55,483.05,488.1,249676.0,121780178.95
MINDACORP,2024-12-31,485.0,493.1,481.95,489.5,194665.0,95092070.75
MINDACORP,2025-01-01,489.0,526.75,487.0,521.5,852917.0,438521207.5
MINDACORP,2025-01-02,515.1,519.5,510.75,514.05,278286.0,143119150.95
MINDACORP,2025-01-03,517.0,522.15,504.75,506.9,166457.0,85284834.2
MINDACORP,2025-01-06,506.5,513.9,500.0,509.0,527214.0,266983543.65
MINDACORP,2025-01-07,509.9,547.0,507.25,530.5,2326530.0,1243905845.4
MINDACORP,2025-01-08,536.75,544.95,523.35,532.9,962996.0,515927047.85
MINDACORP,2025-01-09,529.05,548.55,523.35,528.95,706576.0,380213850.75
MINDACORP,2025-01-10,534.15,534.15,520.05,525.5,438759.0,230586925.4
MINDACORP,2025-01-13,517.3,528.5,504.95,508.35,327916.0,169760406.9
MINDACORP,2025-01-14,511.95,547.0,511.25,541.95,1462528.0,786224559.5
MINDACORP,2025-01-15,547.0,578.0,543.8,568.25,4388159.0,2482742241.75
MINDACORP,2025-01-16,577.0,592.0,570.4,590.8,1823500.0,1071398601.85
MINDACORP,2025-01-17,583.75,593.0,576.0,583.5,815349.0,477852930.95
MINDACORP,2025-01-20,585.1,598.8,582.55,591.55,1020968.0,604737470.05
MINDACORP,2025-01-21,591.95,592.0,572.35,580.8,684364.0,396426594.6
MINDACORP,2025-01-22,584.75,586.95,562.05,570.75,286323.0,164190495.5
MINDACORP,2025-01-23,563.0,584.0,559.0,577.1,242769.0,139024005.3
MINDACORP,2025-01-24,582.0,582.5,551.55,567.9,287405.0,162684450.25
MINDACORP,2025-01-27,555.15,566.55,538.05,544.5,490827.0,268835112.5
MINDACORP,2025-01-28,541.1,546.85,516.15,542.15,718394.0,382803983.15
MINDACORP,2025-01-29,548.0,554.7,530.95,545.2,386998.0,209860364.85
MINDACORP,2025-01-30,545.2,559.8,530.05,532.85,450976.0,244200016.4
MINDACORP,2025-01-31,532.85,585.0,532.0,570.4,1662977.0,940746633.8
MINDACORP,2025-02-01,558.0,571.1,555.8,568.85,334970.0,188962657.25
MINDACORP,2025-02-03,550.0,569.4,546.15,556.8,226088.0,125548905.05
MINDACORP,2025-02-04,555.0,582.95,555.0,580.55,572269.0,328604294.65
MINDACORP,2025-02-05,584.0,585.0,574.3,577.9,330631.0,191767711.7
MINDACORP,2025-02-06,570.2,583.0,565.4,579.5,452863.0,260067317.6
MINDACORP,2025-02-07,581.0,582.0,552.75,576.95,397050.0,225214408.1
MINDACORP,2025-02-10,571.6,573.0,551.0,558.25,169305.0,94631762.15
MINDACORP,2025-02-11,558.25,558.25,525.05,537.15,261200.0,139674581.2
MINDACORP,2025-02-12,530.0,550.1,520.25,538.65,355551.0,190005092.35
MINDACORP,2025-02-13,536.8,548.1,527.4,529.7,187016.0,100630566.8
MINDACORP,2025-02-14,535.9,535.9,509.5,519.2,221270.0,114774029.8
MINDACORP,2025-02-17,519.2,524.15,501.8,517.55,131573.0,67560130.7
MINDACORP,2025-02-18,520.1,522.0,489.5,501.65,345374.0,172724837.1
MINDACORP,2025-02-19,494.6,562.6,492.95,548.05,2456863.0,1351705734.35
MINDACORP,2025-02-20,537.0,546.7,531.35,539.3,360868.0,194343103.85
MINDACORP,2025-02-21,534.0,545.0,522.7,526.8,166064.0,88218285.05
MINDACORP,2025-02-24,514.0,523.25,511.65,517.15,140838.0,72916733.8
MINDACORP,2025-02-25,515.0,523.55,504.45,508.25,154368.0,78863707.6
MINDACORP,2025-02-27,506.0,507.95,492.1,501.5,232718.0,115773324.95
MINDACORP,2025-02-28,494.0,500.05,474.95,480.3,494451.0,238535064.95
MINDACORP,2025-03-03,475.0,495.0,453.65,489.7,472499.0,223168147.65
MINDACORP,2025-03-04,487.15,503.9,476.3,499.0,233915.0,115842400.9
MINDACORP,2025-03-05,500.0,520.2,499.95,517.05,275668.0,141695622.95
MINDACORP,2025-03-06,522.25,525.9,514.75,519.3,158272.0,82361016.5
MINDACORP,2025-03-07,518.75,528.7,510.8,519.95,260498.0,135688551.55
MINDACORP,2025-03-10,515.05,537.9,508.6,515.0,286011.0,149969353.5
MINDACORP,2025-03-11,507.3,519.0,502.5,515.05,165930.0,84792073.3
MINDACORP,2025-03-12,518.7,519.55,507.1,515.2,103515.0,53076508.5
MINDACORP,2025-03-13,514.05,517.05,502.6,510.45,250013.0,127334042.45
MINDACORP,2025-03-17,515.1,529.0,512.6,515.05,223122.0,116391547.85
MINDACORP,2025-03-18,518.7,532.95,515.5,527.95,141834.0,74702646.85
MINDACORP,2025-03-19,529.95,539.9,519.8,529.95,591786.0,312848023.05
MINDACORP,2025-03-20,529.1,536.0,519.8,530.4,341277.0,179730880.35
MINDACORP,2025-03-21,534.15,544.0,527.6,533.9,585099.0,312881127.0
MINDACORP,2025-03-24,539.8,554.5,532.1,541.15,568671.0,307167762.65
MINDACORP,2025-03-25,544.5,544.6,524.0,540.1,351576.0,188674372.8
MINDACORP,2025-03-26,541.2,552.75,531.05,535.9,436617.0,237393859.65
MINDACORP,2025-03-27,530.0,544.4,522.55,538.2,514924.0,273689105.9
MINDACORP,2025-03-28,541.0,547.0,534.7,539.3,366643.0,198215840.1
MINDACORP,2025-04-01,548.0,548.0,533.3,544.15,120538.0,65180651.65
MINDACORP,2025-04-02,541.9,543.85,534.4,537.65,108568.0,58503159.65
MINDACORP,2025-04-03,528.05,540.4,524.75,533.75,109104.0,58376764.5
MINDACORP,2025-04-04,529.0,533.75,508.25,519.35,152278.0,78900461.2
MINDACORP,2025-04-07,497.55,498.05,477.8,481.2,216544.0,104777012.2
MINDACORP,2025-04-08,485.45,497.1,481.0,483.3,117090.0,56975913.25
MINDACORP,2025-04-09,486.65,486.8,470.5,475.4,98482.0,46828139.25
MINDACORP,2025-04-11,490.0,498.0,485.5,494.5,106931.0,52677800.65
MINDACORP,2025-04-15,496.95,517.7,496.95,508.3,132946.0,67781619.65
MINDACORP,2025-04-16,512.5,512.5,503.6,507.1,130571.0,66200376.65
MINDACORP,2025-04-17,507.4,514.4,504.25,510.35,177698.0,90448301.1
MINDACORP,2025-04-21,510.0,525.0,507.95,522.15,173196.0,89713587.15
MINDACORP,2025-04-22,523.95,523.95,515.1,517.0,81225.0,42094059.85
MINDACORP,2025-04-23,519.8,524.5,514.0,520.1,108376.0,56118668.0
MINDACORP,2025-04-24,522.85,529.0,514.55,516.1,85025.0,44320061.35
MINDACORP,2025-04-25,516.15,520.45,495.55,505.25,197680.0,100215219.3
MINDACORP,2025-04-28,498.0,512.7,495.0,509.75,373711.0,188767273.65
MINDACORP,2025-04-29,509.75,517.0,502.45,504.0,153251.0,78187998.3
MINDACORP,2025-04-30,501.0,506.55,481.0,486.45,95180.0,46990649.45
MINDACORP,2025-05-02,486.45,493.95,480.6,491.8,149491.0,72989833.7
MINDACORP,2025-05-05,490.05,497.55,489.3,495.2,79177.0,39159147.75
MINDACORP,2025-05-06,495.4,502.3,475.4,477.5,295303.0,143592731.25
MINDACORP,2025-05-07,471.0,484.0,467.55,482.8,105839.0,50415682.4
MINDACORP,2025-05-08,485.3,496.0,474.1,477.3,120450.0,58538811.85
MINDACORP,2025-05-09,462.1,472.7,459.9,468.2,213330.0,99265331.4
